Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin,gemmAlgoMin,kernel_nums,time,ai,tc_perf,perf,Achieved Occupancy,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum
128,4,16,16,4,1,1,1,1,0,0,0.011168,0.011662,0.011086,NOT SUPPORT!,0.037020,0.041732,NOT SUPPORT!,NOT SUPPORT!,2,2,1,7.77600453173168e-06,11.244509516837482,539.3906321535989,758.5180764659983,57.19,4.77,4.64,8.38,16.65,0.46,0.0
128,4,24,24,4,1,1,1,1,0,0,0.012686,0.013696,0.012686,NOT SUPPORT!,0.050930,0.044434,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.2512001349008595e-05,28.61878932523324,1037.0945173394007,2698.802778076395,34.34,19.27,17.26,24.13,45.11,13.67,0.0
128,4,32,32,4,1,1,1,1,0,0,0.015264,0.014987,0.014428,NOT SUPPORT!,0.051300,0.049920,NOT SUPPORT!,NOT SUPPORT!,2,2,1,1.3823997604263649e-05,11.249313396399145,1213.6298399549426,1706.6669624366377,83.62,16.64,10.46,20.69,34.69,1.01,0.0
128,4,48,48,4,1,1,1,1,0,0,0.021003,0.021248,0.020747,NOT SUPPORT!,0.119740,0.082610,NOT SUPPORT!,NOT SUPPORT!,2,2,1,2.4255996020210056e-05,11.249694832496948,1556.264107585927,2188.49640129271,87.83,23.69,13.04,26.68,42.26,1.26,0.0
128,4,64,64,4,1,1,1,1,0,0,0.030176,0.030688,0.030183,NOT SUPPORT!,0.096988,0.111335,NOT SUPPORT!,NOT SUPPORT!,0,0,1,5.7503998378315616e-05,25.46273054033351,1312.908217326147,3847.5504702196804,33.85,27.81,25.99,34.38,66.05,20.48,2555.0
128,4,96,96,4,1,1,1,1,0,0,0.078777,0.078919,0.078581,NOT SUPPORT!,0.325362,0.221355,NOT SUPPORT!,NOT SUPPORT!,2,2,1,8.115200131148508e-05,8.153387168913639,1860.6435030534528,2616.5299261689183,88.79,29.84,15.53,33.3,49.34,1.49,0.0
128,4,97,97,4,1,1,1,1,0,0,0.081120,0.081483,0.080772,NOT SUPPORT!,0.325753,0.288452,NOT SUPPORT!,NOT SUPPORT!,2,2,1,8.342400032424458e-05,8.130520777325447,1847.8741777046992,2598.573062397233,89.76,29.54,15.58,33.62,48.52,1.46,0.0
128,4,256,256,4,1,1,1,1,0,0,0.882777,0.810542,0.538613,NOT SUPPORT!,1.157451,1.628398,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0005335680041804,5.8839977833653645,2012.380456825456,2829.9100174107975,89.04,34.68,16.43,36.43,52.17,1.58,0.0
128,4,384,384,4,1,1,1,1,0,0,1.971829,1.767275,1.094923,NOT SUPPORT!,NOT SUPPORT!,4.548594,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0011009279993572,5.7357339121922335,2194.438787468922,3085.9295448781713,87.67,37.99,18.09,39.54,56.77,1.72,0.0
128,4,512,512,4,1,1,1,1,0,0,3.500629,2.965916,1.690852,NOT SUPPORT!,NOT SUPPORT!,5.496583,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0019335040032041,5.685826752013257,2221.3387140045274,3123.7575665688664,87.32,38.69,18.39,39.93,57.49,1.74,0.0
128,4,640,640,4,1,1,1,1,0,0,5.456800,4.709120,2.505955,NOT SUPPORT!,NOT SUPPORT!,9.729016,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0029992960003093,5.662537118926182,2237.487196764823,3146.466370450532,87.48,39.07,18.57,40.21,57.93,1.76,0.0
128,4,768,768,4,1,1,1,1,0,0,7.356477,5.758887,3.607129,NOT SUPPORT!,NOT SUPPORT!,11.821397,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0043224959984098,5.650604457123837,2235.6704134729475,3143.9115189463328,87.6,39.07,18.55,40.25,57.85,1.75,0.0
128,4,896,896,4,1,1,1,1,0,0,10.687737,8.659950,4.962595,NOT SUPPORT!,NOT SUPPORT!,17.862471,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.005937792003219,5.601304991536812,2215.1899791823803,3115.110908225222,87.42,39.02,18.38,40.48,57.33,1.74,0.0
128,4,1024,1024,4,1,1,1,1,0,0,11.928349,10.188459,6.612082,NOT SUPPORT!,NOT SUPPORT!,20.873787,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0079140800000039,5.251084966123038,2170.7980187199946,3052.6847138249923,87.37,39.67,17.95,43.63,56.16,1.7,0.0
128,8,1,1,8,1,1,1,1,0,0,0.012676,0.012629,0.017262,NOT SUPPORT!,0.100075,0.035516,NOT SUPPORT!,NOT SUPPORT!,1,1,1,5.856000713787521e-06,22.057142857142857,4.8961742665935635,16.87431488308139,3.06,1.05,0.2,1.05,0.22,0.08,0.0
128,8,2,2,8,1,1,1,1,0,0,0.013895,0.012836,0.018133,NOT SUPPORT!,0.033728,0.033621,NOT SUPPORT!,NOT SUPPORT!,1,1,2,1.0079992525958734e-05,22.546401515151516,10.158737691153245,37.792091513854324,4.65,2.06,0.97,2.06,0.78,0.41,256.0
128,8,4,4,8,1,1,1,1,0,0,0.013223,0.031605,0.012928,NOT SUPPORT!,0.033557,0.034788,NOT SUPPORT!,NOT SUPPORT!,2,2,1,1.190399701830856e-05,4.217054263565892,0.0,23.397855323016206,47.96,0.64,0.64,0.63,4.4,0.04,0.0
128,8,7,7,8,1,1,1,1,0,0,0.013052,0.031463,0.013028,NOT SUPPORT!,0.034258,0.036235,NOT SUPPORT!,NOT SUPPORT!,2,2,2,1.904000156060119e-05,34.3093570973902,42.16470242635059,724.7058229529008,35.17,12.2,11.47,10.98,23.86,9.92,0.0
128,8,8,8,8,1,1,1,1,0,0,0.013077,0.031652,0.013070,NOT SUPPORT!,0.034610,0.037099,NOT SUPPORT!,NOT SUPPORT!,2,2,1,1.219199863317412e-05,4.243783520234032,0.0,91.380587672355,47.8,2.59,2.59,2.49,17.74,0.14,0.0
128,8,15,15,8,1,1,1,1,0,0,0.014713,0.015666,0.018809,NOT SUPPORT!,0.037259,0.042503,NOT SUPPORT!,NOT SUPPORT!,0,0,1,8.832001653977126e-06,21.86285397001666,521.7390327282127,2282.6082681859307,21.47,27.07,18.11,34.95,30.18,11.38,0.0
