Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin,winoAlgoMin,kernel_nums,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,Achieved Occupancy,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
128,16,512,512,16,3,3,1,1,0,0,27.005381,20.949789,38.221252,NOT SUPPORT!,NOT SUPPORT!,21.768307,12.970326,26.269127,6,6,1,0.0329661759990596,0.0,0.0,0.0,153413222400.0,532684800.0,0.0,2596838400.0,0.0,0.0,81151200.0,4268455680.0,27812781344.0,42345671680.0,66.49,66.49,23.81,81.83,2232026523.0,54.37,37.25,4506707.0,312552806400.0,41549414400.0,354102220800.0,82.95792374257474,12.731636452331648,8.362182172381118,10741.379916496875,1260.3649996039956
128,16,640,640,16,3,3,1,1,0,0,41.847580,32.777328,61.272060,NOT SUPPORT!,NOT SUPPORT!,36.529152,21.359730,42.487808,6,6,1,0.0515688000025794,0.0,0.0,0.0,240084320256.0,833626112.0,0.0,4063927296.0,0.0,0.0,126997728.0,6680217600.0,43490697248.0,66269682112.0,66.46,66.46,23.76,81.83,3493040939.0,54.37,37.25,7075886.0,489130121216.0,65022836736.0,554152957952.0,82.9543274087359,12.741873389428902,8.362088669981034,10745.895927853317,1260.8948963859475
128,16,768,768,16,3,3,1,1,0,0,59.661655,47.192062,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,49.579117,28.722860,NOT SUPPORT!,6,6,1,0.0743610559972365,0.0,0.0,0.0,346082770944.0,1201676288.0,0.0,5858171904.0,0.0,0.0,183067872.0,9629071360.0,62746559296.0,95437377568.0,66.38,66.38,23.74,81.82,5035192574.0,54.36,37.26,10151775.0,705083561984.0,93730750464.0,798814312448.0,82.95860343982329,12.730806619685412,8.370036277231502,10742.374509550893,1260.4817025121772
128,16,896,896,16,3,3,1,1,0,0,80.300018,64.388893,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,66.381706,39.723694,NOT SUPPORT!,6,6,1,0.1012673919989578,0.0,0.0,0.0,471408574464.0,1636835328.0,0.0,7979572224.0,0.0,0.0,249361632.0,13115409920.0,85637899200.0,129889882976.0,66.44,66.44,23.77,81.83,6858647521.0,54.37,37.26,13904892.0,960413128704.0,127673155584.0,1088086284288.0,82.96243052447421,12.705662965258728,8.376990257886735,10744.685557807179,1260.752874778428
128,32,4,4,32,3,3,1,1,0,0,0.033223,0.056092,0.089429,NOT SUPPORT!,0.060075,0.159061,0.039595,0.044032,0,6,1,3.491199741017869e-05,0.0,0.0,0.0,4718592.0,16384.0,0.0,76800.0,0.0,0.0,2400.0,299264.0,2220448.0,2686976.0,3.05,3.05,1.64,2.35,65712.0,1.52,3.12,0.0,9607168.0,1228800.0,10835968.0,36.208725406330196,4.880081857354912,4.032774390243903,310.37949140202284,35.197069522058904
128,32,7,7,32,3,3,1,1,0,0,0.033792,0.058368,0.093753,NOT SUPPORT!,0.060416,0.160085,0.037774,0.053020,0,6,1,3.411200163294089e-05,0.0,0.0,0.0,29491200.0,102400.0,0.0,480000.0,0.0,0.0,15000.0,846080.0,9237856.0,12326112.0,15.46,15.46,7.95,15.14,410700.0,9.83,3.12,0.0,60044800.0,7680000.0,67724800.0,80.04538577912254,7.3312249075976075,5.494417055434837,1985.3657586191098,225.14070216810921
128,32,8,8,32,3,3,1,1,0,0,0.044942,0.068267,0.097621,NOT SUPPORT!,0.061099,0.160199,0.039253,0.054044,6,6,1,3.891200373027112e-05,0.0,0.0,0.0,42467328.0,147456.0,0.0,691200.0,0.0,0.0,21600.0,1085696.0,11176768.0,16101216.0,19.49,19.49,8.69,19.85,591408.0,12.89,4.18,0.0,86464512.0,11059200.0,97523712.0,89.82598443763263,8.725573618419922,6.056915949702184,2506.2629176336304,284.2104990701527
128,32,15,15,32,3,3,1,1,0,0,0.069291,0.174990,0.167253,NOT SUPPORT!,0.071566,0.173170,0.070656,0.100466,0,6,1,6.659199676954039e-05,0.0,0.0,0.0,199360512.0,692224.0,0.0,3244800.0,0.0,0.0,101400.0,3723520.0,34047808.0,72379232.0,50.74,50.74,14.87,51.88,2776332.0,33.67,14.82,0.0,405902848.0,51916800.0,457819648.0,122.95345479546236,13.446376577311526,6.325290215845341,6874.995047594213,779.6252180224017
128,32,16,16,32,3,3,1,1,0,0,0.073273,0.175787,0.180338,NOT SUPPORT!,0.069860,0.161792,0.066332,0.096597,6,6,1,6.835200387239315e-05,0.0,0.0,0.0,231211008.0,802816.0,0.0,3763200.0,0.0,0.0,117600.0,4231424.0,38601152.0,81668736.0,57.03,57.03,16.31,58.55,3219888.0,38.0,16.92,0.0,470751232.0,60211200.0,530962432.0,125.48079133643898,13.755092904999312,6.5014160620779045,7768.059485004384,880.8988264983236
128,32,24,24,32,3,3,1,1,0,0,0.149390,0.233131,0.256910,NOT SUPPORT!,0.133461,0.165433,0.108544,0.181020,6,6,1,0.000145855999677,0.0,0.0,0.0,570949632.0,1982464.0,0.0,9292800.0,0.0,0.0,290400.0,9520256.0,95962592.0,198261440.0,66.13,66.13,18.72,67.9,7952412.0,44.08,28.32,0.0,1162467328.0,148684800.0,1311152128.0,137.7223604071151,13.663158744190653,6.613248284689146,8989.360265628864,1019.3944735167864
128,32,32,32,32,3,3,1,1,0,0,0.243712,0.242916,0.412786,NOT SUPPORT!,0.136647,0.172487,0.156786,0.296505,4,6,1,0.000246559999033,0.0,0.0,0.0,1061683200.0,3686400.0,0.0,17280000.0,0.0,0.0,540000.0,18275840.0,183255200.0,363262464.0,72.51,72.51,20.59,74.5,14812762.0,48.45,32.19,23159.0,2161612800.0,276480000.0,2438092800.0,133.40523882896764,13.304358075514365,6.711656286073091,9888.436119249342,1121.3497772726525
128,32,48,48,32,3,3,1,1,0,0,0.537486,0.615424,0.828530,NOT SUPPORT!,0.567410,0.483328,0.261234,0.631353,6,6,1,0.0005523200025767,0.0,0.0,0.0,2496135168.0,8667136.0,0.0,40627200.0,0.0,0.0,1269600.0,58705408.0,467568640.0,848516864.0,75.04,75.04,21.71,78.05,34822787.0,50.76,35.14,47938.0,5082191872.0,650035200.0,5732227072.0,97.64393549568722,12.259648277523489,6.7555841435816175,10378.452790516078,1176.9177233622465
128,32,64,64,32,3,3,1,1,0,0,0.948452,0.941397,1.420060,NOT SUPPORT!,0.593806,1.143580,0.438613,1.097956,6,6,1,0.0009841599971052,0.0,0.0,0.0,4534566912.0,15745024.0,0.0,73804800.0,0.0,0.0,2306400.0,116478592.0,886372224.0,1541696128.0,75.75,75.75,22.27,79.4,63282766.0,51.65,36.14,107025.0,9232488448.0,1180876800.0,10413365248.0,89.40153782078684,11.748298249923499,6.7544862174032785,10580.967808719908,1199.882949391787
128,32,96,96,32,3,3,1,1,0,0,2.138453,1.876309,3.053454,NOT SUPPORT!,3.471815,2.120363,0.930247,2.140956,6,6,1,0.0022410559980613,0.0,0.0,0.0,10423369728.0,36192256.0,0.0,169651200.0,0.0,0.0,5301600.0,282162304.0,2078145088.0,3529222176.0,76.11,76.11,22.77,80.28,145485010.0,52.23,36.83,263665.0,21222234112.0,2714419200.0,23936653312.0,84.83292407479065,11.518278223315273,6.78241610142257,10680.970637372382,1211.2232815013097
128,32,97,97,32,3,3,1,1,0,0,1.782329,1.563876,2.739541,NOT SUPPORT!,3.102265,1.932743,0.911019,2.140046,6,6,1,0.0022877760038612,0.0,0.0,0.0,10646323200.0,36966400.0,0.0,173280000.0,0.0,0.0,5415000.0,288366336.0,2145259360.0,3628050048.0,76.02,76.02,22.89,80.27,148583375.0,52.22,36.84,255584.0,21676172800.0,2772480000.0,24448652800.0,84.78331118372985,11.396595328221759,6.738785980495934,10686.646227050516,1211.8668940144225
128,32,128,128,32,3,3,1,1,0,0,3.123655,2.798933,4.822471,NOT SUPPORT!,3.226965,3.010333,1.487758,3.769003,6,6,1,0.0040096319974304,0.0,0.0,0.0,18728091648.0,65028096.0,0.0,304819200.0,0.0,0.0,9525600.0,515055744.0,3737020224.0,6324313568.0,76.1,76.1,23.02,80.7,261425101.0,52.51,37.07,499075.0,38130849792.0,4877107200.0,43007956992.0,83.50155782749604,11.508623024246175,6.8004150220528725,10726.160660021154,1216.347835194234
128,32,256,256,32,3,3,1,1,0,0,14.601330,11.464476,19.685036,NOT SUPPORT!,12.345458,10.689307,6.460530,14.978729,6,6,1,0.0161920319967616,0.0,0.0,0.0,76106170368.0,264257536.0,0.0,1238707200.0,0.0,0.0,38709600.0,2117445376.0,15187280288.0,25711047744.0,75.95,75.95,23.36,80.94,1062366719.0,52.66,37.3,2019802.0,154954012672.0,19819315200.0,174773327872.0,82.53971028152748,11.5078753112955,6.797596488956215,10793.785974913748,1224.0165535717724
128,32,384,384,32,3,3,1,1,0,0,31.873253,24.865562,46.611115,NOT SUPPORT!,NOT SUPPORT!,23.340145,14.965988,33.773911,6,6,1,0.0365921599973969,0.0,0.0,0.0,172138954752.0,597704704.0,0.0,2801740800.0,0.0,0.0,87554400.0,4794538752.0,34712894560.0,58055373536.0,75.83,75.83,23.3,80.84,2402977387.0,52.6,37.34,4666438.0,350479095808.0,44827852800.0,395306948608.0,82.44942194764849,11.387899327286753,6.809136252699694,10803.05039757482,1225.0671401521247
128,32,512,512,32,3,3,1,1,0,0,51.827942,44.339085,486.282776,NOT SUPPORT!,NOT SUPPORT!,39.111340,25.296896,NOT SUPPORT!,6,6,1,0.0652395199960232,0.0,0.0,0.0,306826444800.0,1065369600.0,0.0,4993920000.0,0.0,0.0,156060000.0,8551805952.0,61464700352.0,103336824608.0,75.86,75.86,23.36,80.9,4283260729.0,52.64,37.36,8424413.0,624706099200.0,79902720000.0,704608819200.0,82.39298496187394,11.463633844544932,6.818564648883661,10800.337268621086,1224.7594710211022
128,32,640,640,32,3,3,1,1,0,0,79.316650,69.439369,767.078613,NOT SUPPORT!,NOT SUPPORT!,65.430641,41.106091,NOT SUPPORT!,6,6,1,0.1021972799982934,0.0,0.0,0.0,480168640512.0,1667252224.0,0.0,7815244800.0,0.0,0.0,244226400.0,13379319296.0,96687153024.0,161433673728.0,75.87,75.87,23.33,80.98,6703166246.0,52.7,37.37,13248385.0,977635022848.0,125043916800.0,1102678939648.0,82.41666973129692,11.404606560028606,6.830538599436859,10789.709272755728,1223.554255084755
128,48,4,4,48,3,3,1,1,0,0,0.041415,0.064967,0.095346,NOT SUPPORT!,0.086471,0.205596,0.058027,0.049721,0,7,1,4.752000098419758e-05,0.0,0.0,0.0,14155776.0,24576.0,0.0,227328.0,0.0,0.0,7104.0,476416.0,3962944.0,6743040.0,6.21,6.21,2.25,5.2,200736.0,3.46,3.12,0.0,28790784.0,3637248.0,32428032.0,68.06663084363245,8.182813585051921,4.809111617312073,682.4080666745714,76.54141255614745
128,48,7,7,48,3,3,1,1,0,0,0.057572,0.082034,0.110364,NOT SUPPORT!,0.086471,0.206848,0.056661,0.061668,6,6,1,5.052799967428556e-05,0.0,0.0,0.0,88473600.0,153600.0,0.0,1420800.0,0.0,0.0,44400.0,1287424.0,18365312.0,30458464.0,28.21,28.21,10.52,30.36,1254600.0,20.22,5.67,0.0,179942400.0,22732800.0,202675200.0,157.42692384171804,11.035761330926476,6.65415038657235,4011.146320980215,449.90500606674635
128,48,8,8,48,3,3,1,1,0,0,0.059847,0.083399,0.108999,NOT SUPPORT!,0.088178,0.207189,0.057003,0.062123,6,6,1,5.238399613710359e-05,0.0,0.0,0.0,127401984.0,221184.0,0.0,2045952.0,0.0,0.0,63936.0,1655936.0,21835904.0,39430592.0,37.45,37.45,11.89,41.69,1806624.0,27.75,8.03,0.0,259117056.0,32735232.0,291852288.0,176.24611579191466,13.36570668198578,7.401671473763315,5571.401754767635,624.9090259231604
128,48,15,15,48,3,3,1,1,0,0,0.154055,0.261916,0.233244,NOT SUPPORT!,0.094663,0.214926,0.110820,0.127431,4,6,1,0.0001506560019305,0.0,0.0,0.0,598081536.0,1038336.0,0.0,9604608.0,0.0,0.0,300144.0,5701120.0,72635936.0,177040064.0,60.11,60.11,12.68,68.01,8481221.0,45.28,25.84,0.0,1216410624.0,153673728.0,1370084352.0,240.31845532105973,18.862348686468362,7.738837871183779,9094.123927648378,1020.0305731655625
128,48,16,16,48,3,3,1,1,0,0,0.174194,0.285810,0.258503,NOT SUPPORT!,0.101490,0.210261,0.111047,0.127886,4,6,1,0.0001709760019342,0.0,0.0,0.0,693633024.0,1204224.0,0.0,11139072.0,0.0,0.0,348096.0,6558848.0,79925952.0,201051904.0,61.27,61.27,12.26,69.63,9836643.0,46.36,26.53,0.0,1410748416.0,178225152.0,1588973568.0,242.2641244316075,19.880571056569963,7.903300274142144,9293.547340120373,1042.3986406501062
128,48,24,24,48,3,3,1,1,0,0,0.367502,0.457273,0.444871,NOT SUPPORT!,0.241664,0.216519,0.237568,0.240640,5,6,1,0.0003735680006466,0.0,0.0,0.0,1712848896.0,2973696.0,0.0,27506688.0,0.0,0.0,859584.0,16364800.0,201155872.0,485389952.0,69.48,69.48,13.59,78.8,24309442.0,52.51,32.95,15294.0,3483684864.0,440107008.0,3923791872.0,239.77023073914745,19.506225858522292,8.08379295004442,10503.554547521207,1178.1175240872594
128,48,32,32,48,3,3,1,1,0,0,0.672882,0.784612,0.791780,NOT SUPPORT!,0.250994,0.226190,0.296960,0.405504,5,6,1,0.0006921280035393,0.0,0.0,0.0,3185049600.0,5529600.0,0.0,51148800.0,0.0,0.0,1598400.0,65878272.0,429117536.0,882357536.0,69.52,69.52,14.2,78.87,45220520.0,52.57,34.83,43010.0,6477926400.0,818380800.0,7296307200.0,110.75438044276571,17.00305065137212,8.269105098910835,10541.846540942199,1182.4124956873402
128,48,48,48,48,3,3,1,1,0,0,1.517682,1.577074,1.714517,NOT SUPPORT!,1.056085,0.703033,0.632946,0.876658,6,6,1,0.0015885119958279,0.0,0.0,0.0,7488405504.0,13000704.0,0.0,120256512.0,0.0,0.0,3758016.0,159482368.0,1113810656.0,2062123424.0,70.24,70.24,14.89,80.65,106335612.0,53.77,36.27,114297.0,15230324736.0,1924104192.0,17154428928.0,107.56316916488223,15.401566536996752,8.318817743083839,10799.055325395553,1211.2619842050337
128,48,64,64,48,3,3,1,1,0,0,2.238236,1.944690,2.653184,NOT SUPPORT!,0.987819,1.428025,0.921828,1.328925,6,6,1,0.0028621759958216,0.0,0.0,0.0,13603700736.0,23617536.0,0.0,218462208.0,0.0,0.0,6826944.0,289915136.0,2096930144.0,3763183616.0,70.21,70.21,15.42,81.32,193188626.0,54.22,36.77,221607.0,27667943424.0,3495395328.0,31163338752.0,107.49124444471916,14.86141006707756,8.28111033952801,10887.988298935627,1221.2370354243822
128,48,96,96,48,3,3,1,1,0,0,5.114652,4.405817,5.945117,NOT SUPPORT!,5.478855,2.711097,2.056533,2.970397,6,6,1,0.0066304000009352,0.0,0.0,0.0,31270109184.0,54288384.0,0.0,511215616.0,0.0,0.0,15975488.0,664038784.0,4925235104.0,8585191680.0,72.11,72.11,15.64,84.17,465808483.0,56.39,49.39,546682.0,63616937984.0,8179449856.0,71796387840.0,108.12077482510419,14.577250897462944,8.362817106024126,10828.364477237166,1233.6284168144168
128,48,97,97,48,3,3,1,1,0,0,5.231161,4.544171,6.098944,NOT SUPPORT!,5.469184,2.802233,2.065749,2.994745,6,6,1,0.0067756480016004,0.0,0.0,0.0,31938969600.0,55449600.0,0.0,522150400.0,0.0,0.0,16317200.0,678265856.0,5108616928.0,8845809088.0,72.09,72.09,15.77,84.14,475751870.0,56.36,49.38,541519.0,64977689600.0,8354406400.0,73332096000.0,108.11703899186104,14.354588929553811,8.290038284850672,10822.890442756034,1233.0047839006247
128,48,128,128,48,3,3,1,1,0,0,11.189136,8.182671,10.784655,NOT SUPPORT!,5.600711,4.405931,3.599929,5.250503,6,6,1,0.0117240960019616,0.0,0.0,0.0,56184274944.0,97542144.0,0.0,902264832.0,0.0,0.0,28195776.0,1189232512.0,8890042816.0,15324207968.0,70.03,70.03,15.88,81.94,797972062.0,54.64,37.25,996827.0,114270621696.0,14436237312.0,128706859008.0,108.2268250399128,14.477642197218412,8.398924060334183,10977.977234787704,1231.330527281986
128,48,256,256,48,3,3,1,1,0,0,37.497513,30.926279,44.344437,NOT SUPPORT!,21.985847,15.811244,14.434986,21.352333,6,6,1,0.0475451519966699,0.0,0.0,0.0,228318511104.0,396386304.0,0.0,3666573312.0,0.0,0.0,114580416.0,4801283968.0,36341354208.0,62687087872.0,69.8,69.8,16.01,82.1,3242806010.0,54.75,37.37,4102953.0,464366555136.0,58665172992.0,523031728128.0,108.93580375873323,14.392191472404253,8.343532071484516,11000.73732364203,1233.8833830231304
128,48,384,384,48,3,3,1,1,0,0,84.424026,69.904610,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,33.746376,32.472519,47.466385,6,6,1,0.1074888639972983,0.0,0.0,0.0,516416864256.0,896557056.0,0.0,8293152768.0,0.0,0.0,259161024.0,10829214080.0,83056735584.0,141607550720.0,69.92,69.92,16.35,82.14,7334823227.0,54.77,37.4,9436873.0,1050316591104.0,132690444288.0,1183007035392.0,109.24218753573666,14.243360602531238,8.354123981221557,11005.856712949675,1234.4575926612745
128,48,512,512,48,3,3,1,1,0,0,148.667053,124.278564,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,57.864189,58.050678,NOT SUPPORT!,5,6,1,0.1915907199968185,0.0,0.0,0.0,920479334400.0,1598054400.0,0.0,14782003200.0,0.0,0.0,461937600.0,19277179776.0,147368939200.0,251754243616.0,69.81,69.81,16.13,82.15,13073525677.0,54.78,37.41,16443920.0,1872120729600.0,236512051200.0,2108632780800.0,109.38492068353474,14.308529275211068,8.375758638715507,11005.923360145081,1234.4650680571974
128,64,4,4,64,3,3,1,1,0,0,0.050631,0.072363,0.105244,NOT SUPPORT!,0.107065,0.263851,0.044146,0.054955,6,6,1,6.304000096532239e-05,0.0,0.0,0.0,18874368.0,32768.0,0.0,301056.0,0.0,0.0,9408.0,675072.0,5992256.0,9699168.0,6.5,6.5,2.71,5.11,262752.0,3.35,3.12,0.0,38383616.0,4816896.0,43200512.0,63.99393249905195,7.209390253019897,4.454043068436386,685.2872991509648,76.41015111420637
128,64,7,7,64,3,3,1,1,0,0,0.072476,0.094322,0.123449,NOT SUPPORT!,0.109682,0.264761,0.066219,0.071111,6,6,1,6.633599649881467e-05,0.0,0.0,0.0,117964800.0,204800.0,0.0,1907200.0,0.0,0.0,59600.0,1753216.0,27990880.0,45140480.0,31.24,31.24,12.51,31.37,1702980.0,20.43,5.69,0.0,239948800.0,30515200.0,270464000.0,154.26735781558006,9.662575810406818,5.9916066466284805,4077.1830420129863,460.00967213246383
128,64,8,8,64,3,3,1,1,0,0,0.075548,0.099328,0.122084,NOT SUPPORT!,0.110137,0.264533,0.066105,0.072135,6,6,1,6.915199902058571e-05,0.0,0.0,0.0,169869312.0,294912.0,0.0,2746368.0,0.0,0.0,85824.0,2244864.0,33034208.0,58682208.0,42.77,42.77,14.36,44.45,2463373.0,29.07,8.0,0.0,345526272.0,43941888.0,389468160.0,173.4929866575436,11.789844030769558,6.6369036420715455,5632.05931160515,635.4391575421996
128,64,15,15,64,3,3,1,1,0,0,0.200135,0.311410,0.279893,NOT SUPPORT!,0.120149,0.274773,0.131755,0.159858,4,6,1,0.0002008640029055,0.0,0.0,0.0,797442048.0,1384448.0,0.0,12719616.0,0.0,0.0,397488.0,7711488.0,114830176.0,262210880.0,66.38,66.38,16.34,68.0,11101367.0,44.6,25.94,0.0,1621707776.0,203513856.0,1825221632.0,236.68864322942602,15.894965030794692,6.96089205756832,9086.852823791964,1013.1922746543424
128,64,16,16,64,3,3,1,1,0,0,0.227669,0.341333,0.314027,NOT SUPPORT!,0.127090,0.268629,0.131982,0.159061,4,6,1,0.0002273920022563,0.0,0.0,0.0,924844032.0,1605632.0,0.0,14751744.0,0.0,0.0,460992.0,8956928.0,128889440.0,297579104.0,67.63,67.63,15.77,69.58,12875425.0,45.64,26.61,0.0,1880797184.0,236027904.0,2116825088.0,236.33382874128273,16.42357269920639,7.113487000753924,9309.144855561219,1037.9780364217306
128,64,24,24,64,3,3,1,1,0,0,0.485490,0.570368,0.610759,NOT SUPPORT!,0.310386,0.275456,0.298667,0.304356,5,6,1,0.000499103999035,0.0,0.0,0.0,2283798528.0,3964928.0,0.0,36427776.0,0.0,0.0,1138368.0,32232064.0,341724608.0,720137472.0,75.77,75.77,17.85,78.0,31830674.0,51.22,33.03,32554.0,4644417536.0,582844416.0,5227261952.0,162.17583683129942,15.296709191045439,7.2587001166355085,10473.292063591409,1167.7814986994877
128,64,32,32,64,3,3,1,1,0,0,0.890766,0.814308,1.068260,NOT SUPPORT!,0.319147,0.286606,0.374329,0.511659,5,6,1,0.0009224639964676,0.0,0.0,0.0,4246732800.0,7372800.0,0.0,67737600.0,0.0,0.0,2116800.0,88140416.0,701866976.0,1313467296.0,76.18,76.18,18.24,78.52,59200373.0,51.57,34.82,69620.0,8636313600.0,1083801600.0,9720115200.0,110.27988794607005,13.848942224630326,7.400348093630798,10537.121488991796,1174.8985371247134
128,64,48,48,64,3,3,1,1,0,0,2.023652,2.111033,2.364075,NOT SUPPORT!,1.436444,0.909084,0.735346,1.033557,6,6,1,0.0021276479961429,0.0,0.0,0.0,9984540672.0,17334272.0,0.0,159258624.0,0.0,0.0,4976832.0,212190592.0,1789948320.0,3079868992.0,76.58,76.58,19.82,79.99,139211570.0,52.54,36.31,185170.0,20304932864.0,2548137984.0,22853070848.0,107.70067905743907,12.767447301495274,7.42014381370154,10741.001749081202,1197.631369765762
128,64,64,64,64,3,3,1,1,0,0,3.220252,2.949347,3.850126,NOT SUPPORT!,1.371591,1.948331,1.184540,1.739207,6,6,1,0.0038245119971282,0.0,0.0,0.0,18138267648.0,31490048.0,0.0,289314816.0,0.0,0.0,9041088.0,386091648.0,3394443680.0,5592966272.0,76.56,76.56,20.84,80.63,252913123.0,52.97,36.79,351057.0,36886654976.0,4629037056.0,41515692032.0,107.52807590388487,12.230484858714757,7.422839690602018,10855.160622629464,1210.3601869927231
128,64,96,96,64,3,3,1,1,0,0,8.290873,7.345949,8.465294,NOT SUPPORT!,7.438222,3.587869,2.612793,3.864917,6,6,1,0.0088764799974243,0.0,0.0,0.0,41693478912.0,72384512.0,0.0,674080768.0,0.0,0.0,21065024.0,884884224.0,7918172928.0,12751598688.0,78.6,78.6,21.0,83.65,609945409.0,55.2,49.41,870379.0,84807503872.0,10785292288.0,95592796160.0,108.02859127478354,12.072582529988413,7.496534238484027,10769.223406996725,1215.041580798873
128,64,97,97,64,3,3,1,1,0,0,8.491463,7.424227,9.673841,NOT SUPPORT!,7.447210,3.666375,2.625877,3.880619,6,6,1,0.0090571840028756,0.0,0.0,0.0,42585292800.0,73932800.0,0.0,688499200.0,0.0,0.0,21515600.0,903903232.0,8172559840.0,13172046848.0,78.66,78.66,21.19,83.73,622956734.0,55.25,49.44,852793.0,86621516800.0,11015987200.0,97637504000.0,108.01765116379184,11.946991629491697,7.412477736125343,10780.117083742663,1216.2706638732845
128,64,128,128,64,3,3,1,1,0,0,14.886002,13.050539,14.972814,NOT SUPPORT!,7.719367,5.732579,4.617785,6.899713,6,6,1,0.0156829439993558,0.0,0.0,0.0,74912366592.0,130056192.0,0.0,1194891264.0,0.0,0.0,37340352.0,1585704320.0,14805258752.0,23048732224.0,76.44,76.44,23.21,81.45,1044695007.0,53.51,37.28,1593367.0,152344571904.0,19118260224.0,171462832128.0,108.1303935200227,11.581211446563714,7.43914374385679,10933.0768594878,1219.0479175839248
128,64,256,256,64,3,3,1,1,0,0,51.941032,43.116543,61.525223,NOT SUPPORT!,30.206638,20.797667,18.930574,27.524324,6,6,1,0.0644823360017617,0.0,0.0,0.0,304424681472.0,528515072.0,0.0,4921796608.0,0.0,0.0,153806144.0,6401455232.0,61637044384.0,91668733728.0,78.21,78.21,23.47,84.05,4454039357.0,55.46,49.86,6812384.0,619221471232.0,78748745728.0,697970216960.0,109.03305446407596,11.323875502719304,7.614048853680266,10824.207996139145,1221.2452372359544
128,64,384,384,64,3,3,1,1,0,0,111.984192,98.254051,1078.217285,NOT SUPPORT!,NOT SUPPORT!,44.112099,42.638680,NOT SUPPORT!,6,6,1,0.1437978560005093,0.0,0.0,0.0,688555819008.0,1195409408.0,0.0,10982823936.0,0.0,0.0,343213248.0,14438772480.0,139359183808.0,206790688224.0,76.22,76.22,23.13,81.65,9602712341.0,53.65,37.42,15074649.0,1400272695296.0,175725182976.0,1575997878272.0,109.15040599573184,11.308891421489001,7.621222656625845,10959.814854725082,1222.0292281365976
128,96,4,4,96,3,3,1,1,0,0,0.058368,0.174194,0.100807,NOT SUPPORT!,0.181020,0.461141,0.110478,0.055637,7,7,1,9.0207996737044e-05,0.0,0.0,0.0,42467328.0,49152.0,0.0,672768.0,0.0,0.0,21024.0,1131264.0,11637248.0,21036096.0,10.25,10.25,3.83,8.12,591120.0,5.35,3.12,0.0,86329344.0,10764288.0,97093632.0,85.8275627970129,8.34334990540719,4.615572775480774,1076.3306526252613,119.3274253875503
128,96,7,7,96,3,3,1,1,0,0,0.196267,0.307883,0.194560,NOT SUPPORT!,0.219932,0.555008,0.131755,0.091705,7,7,1,0.0001986559999999,0.0,0.0,0.0,353894400.0,307200.0,0.0,1408000.0,0.0,0.0,44000.0,2740864.0,30987168.0,42511616.0,19.25,19.25,4.9,25.55,3877434.0,15.78,12.46,3434.0,710912000.0,22528000.0,733440000.0,267.5944519684304,23.669152340736655,17.252696298348198,3692.010309280209,113.40206185572718
128,96,8,8,96,3,3,1,1,0,0,0.196380,0.309931,0.200932,NOT SUPPORT!,0.221184,0.557852,0.131982,0.092046,7,7,1,0.0002041599983843,0.0,0.0,0.0,509607936.0,442368.0,0.0,2027520.0,0.0,0.0,63360.0,3477632.0,43452192.0,56285376.0,26.58,26.58,6.59,35.77,5584518.0,22.1,12.45,5958.0,1023713280.0,32440320.0,1056153600.0,303.6990687916375,24.30610635247124,18.764263029885417,5173.166185140501,158.89655298162796
128,96,15,15,96,3,3,1,1,0,0,0.548864,0.538851,0.575829,NOT SUPPORT!,0.233131,0.577650,0.236772,0.214699,7,7,1,0.0005623360012894,0.0,0.0,0.0,2392326144.0,2076672.0,0.0,9518080.0,0.0,0.0,297440.0,11420544.0,183966080.0,253091424.0,45.48,45.48,10.35,60.75,26468608.0,37.88,28.68,84966.0,4805765120.0,152289280.0,4958054400.0,434.13469621061836,26.950916168893745,19.58997393763923,8816.889526246767,270.81545490740507
