Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin,gemmAlgoMin,kernel_nums,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,Achieved Occupancy,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
128,16,4,4,16,1,1,1,1,0,0,0.012939,0.032007,0.016356,NOT SUPPORT!,0.038670,0.037408,NOT SUPPORT!,NOT SUPPORT!,0,0,1,7.04000134063796e-06,0.0,0.0,0.0,1048576.0,32768.0,0.0,28672.0,0.0,0.0,896.0,132224.0,1396096.0,720896.0,4.2,3.3,5.01,3.91,16064.0,1.91,3.09,0.0,2187264.0,458752.0,2646016.0,20.01161665053243,1.8952965985147152,3.6704545454545454,375.8544738800035,65.16362395442785
128,16,7,7,16,1,1,1,1,0,0,0.013721,0.032021,0.016711,NOT SUPPORT!,0.039001,0.039157,NOT SUPPORT!,NOT SUPPORT!,0,0,1,7.80800133636766e-06,0.0,0.0,0.0,3211264.0,100352.0,0.0,87808.0,0.0,0.0,2744.0,402688.0,4622080.0,2643872.0,15.19,10.11,20.78,10.74,49196.0,5.26,5.43,0.0,6698496.0,1404928.0,8103424.0,20.123331214240306,1.753198559955691,3.064983478776582,1037.8358879443754,179.93439543308054
128,16,8,8,16,1,1,1,1,0,0,0.014158,0.031936,0.022009,NOT SUPPORT!,0.039232,0.039637,NOT SUPPORT!,NOT SUPPORT!,0,0,1,7.808001008347506e-06,0.0,0.0,0.0,4194304.0,131072.0,0.0,147456.0,0.0,0.0,4608.0,525568.0,4628928.0,2883584.0,13.93,9.84,17.74,14.03,65296.0,7.03,7.05,0.0,8814592.0,2359296.0,11173888.0,21.260594252313687,2.413925643259087,3.875,1431.0817823991104,302.1638954039177
128,16,15,15,16,1,1,1,1,0,0,0.018759,0.018702,0.027552,NOT SUPPORT!,0.043524,0.047730,NOT SUPPORT!,NOT SUPPORT!,1,1,1,1.321599804132595e-05,0.0,0.0,0.0,14745600.0,460800.0,0.0,403200.0,0.0,0.0,12600.0,1844480.0,17337184.0,11554880.0,35.53,24.14,44.27,28.26,225900.0,13.95,19.64,0.0,30758400.0,6451200.0,37209600.0,20.1734906315059,2.146230898858777,3.2202497992190313,2815.496785308754,488.13566556436604
128,16,16,16,16,1,1,1,1,0,0,0.018400,0.018379,0.026610,NOT SUPPORT!,0.045191,0.048942,NOT SUPPORT!,NOT SUPPORT!,1,1,1,1.2736001367093878e-05,0.0,0.0,0.0,16777216.0,524288.0,0.0,458752.0,0.0,0.0,14336.0,2098432.0,16058976.0,11534336.0,31.96,24.35,39.41,34.9,257024.0,17.24,22.51,0.0,34996224.0,7340032.0,42336256.0,20.175186043674515,2.636298603348059,3.6704545454545454,3324.140346701326,576.3215461773195
128,16,24,24,16,1,1,1,1,0,0,0.023904,0.024053,0.036203,NOT SUPPORT!,0.072288,0.060956,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.9871995640192813e-05,0.0,0.0,0.0,37748736.0,1179648.0,0.0,1327104.0,0.0,0.0,41472.0,4719744.0,36336864.0,25952832.0,46.51,35.55,56.14,48.68,592139.0,24.98,35.95,0.0,79331328.0,21233664.0,100564992.0,21.307298022943616,2.7675748793291572,3.874913997824977,5060.638791435657,1068.5219735582618
128,16,32,32,16,1,1,1,1,0,0,0.030069,0.030631,0.047008,NOT SUPPORT!,0.075968,0.078052,NOT SUPPORT!,NOT SUPPORT!,0,0,1,2.934400264085767e-05,0.0,0.0,0.0,67108864.0,2097152.0,0.0,2359296.0,0.0,0.0,73728.0,8390528.0,63832256.0,46126784.0,54.68,42.58,65.52,57.35,1060379.0,29.82,40.25,6030.0,141033472.0,37748736.0,178782208.0,21.30762307211179,2.800812930691342,3.8758871201599487,6092.631948958089,1286.4208220673972
128,16,48,48,16,1,1,1,1,0,0,0.053568,0.053799,0.092491,NOT SUPPORT!,0.271164,0.153241,NOT SUPPORT!,NOT SUPPORT!,0,0,1,5.676799903437289e-05,0.0,0.0,0.0,150994944.0,4718592.0,0.0,5308416.0,0.0,0.0,165888.0,21248512.0,145070944.0,103806720.0,62.38,48.45,74.32,64.83,2387924.0,33.85,44.39,12572.0,317325312.0,84934656.0,402259968.0,18.93120647695236,2.772850006407899,3.8750860059926757,7086.033942405343,1496.171389598782
128,16,64,64,16,1,1,1,1,0,0,0.085490,0.086002,0.146439,NOT SUPPORT!,0.364085,0.196736,NOT SUPPORT!,NOT SUPPORT!,0,0,1,9.87519961067295e-05,0.0,0.0,0.0,268435456.0,8388608.0,0.0,9437184.0,0.0,0.0,294912.0,50349312.0,261748576.0,184554240.0,64.07,49.99,76.27,66.7,4252504.0,34.93,46.05,28972.0,564133888.0,150994944.0,715128832.0,14.203348637613956,2.732121194042332,3.874897872842152,7241.6645758441255,1529.0318166005193
128,16,96,96,16,1,1,1,1,0,0,0.171374,0.171637,0.286414,NOT SUPPORT!,1.251968,0.440501,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0002073600006468,0.0,0.0,0.0,603979776.0,18874368.0,0.0,21233664.0,0.0,0.0,663552.0,134365568.0,602266816.0,415228992.0,68.73,53.57,82.1,71.29,9577962.0,37.39,47.29,71672.0,1269301248.0,339738624.0,1609039872.0,11.975090761347431,2.6716395943687523,3.8750662959488147,7759.644420240461,1638.3999948894816
128,16,97,97,16,1,1,1,1,0,0,0.204917,0.205095,0.331943,NOT SUPPORT!,1.256715,0.732377,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0002482880038773,0.0,0.0,0.0,616628224.0,19269632.0,0.0,21678336.0,0.0,0.0,677448.0,138812928.0,718059520.0,475839104.0,74.96,51.86,88.1,60.64,9781042.0,31.82,47.03,76621.0,1295882752.0,346853376.0,1642736128.0,11.834172448260727,2.287743678964106,3.452293252468801,6616.252506552085,1396.9800013834315
128,16,128,128,16,1,1,1,1,0,0,0.360814,0.361049,0.580743,NOT SUPPORT!,1.449845,0.822692,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0003650880009671,0.0,0.0,0.0,1073741824.0,33554432.0,0.0,37748736.0,0.0,0.0,1179648.0,251755776.0,1079673216.0,738218624.0,68.99,53.87,82.49,71.67,17029454.0,37.61,47.75,128336.0,2256535552.0,603979776.0,2860515328.0,11.362262957573613,2.6494269614260766,3.87488913853249,7835.1392552552725,1654.340253309031
128,16,256,256,16,1,1,1,1,0,0,1.396601,1.396590,2.228238,NOT SUPPORT!,5.382180,3.605188,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0011911040055283,0.0,0.0,0.0,4294967296.0,268435456.0,268435456.0,0.0,0.0,0.0,0.0,1060751232.0,2180196320.0,1241797600.0,56.23,54.21,52.78,73.97,57721503.0,39.54,51.900000000000006,57419.0,9126805504.0,0.0,9126805504.0,8.604096067644257,4.18623103812963,7.349672365287225,7662.475704589638,0.0
128,16,384,384,16,1,1,1,1,0,0,3.041262,3.041476,4.846507,NOT SUPPORT!,NOT SUPPORT!,8.636246,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0034238399983939,0.0,0.0,0.0,9663676416.0,301989888.0,0.0,339738624.0,0.0,0.0,10616832.0,2407538560.0,9795615488.0,6643812224.0,66.0,51.43,80.48,68.49,153243195.0,35.95,48.12,1121250.0,20308819968.0,5435817984.0,25744637952.0,10.693343973689045,2.6281797181134925,3.8749797682421674,7519.229275923127,1587.6378529808358
128,16,512,512,16,1,1,1,1,0,0,5.055261,4.948309,7.943510,NOT SUPPORT!,NOT SUPPORT!,11.977501,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0047363200001197,0.0,0.0,0.0,17179869184.0,1073741824.0,1073741824.0,0.0,0.0,0.0,0.0,4400252416.0,8856834944.0,4967521440.0,67.58,61.91,67.93,95.46,230880553.0,40.59,94.11,229803.0,36507222016.0,0.0,36507222016.0,8.296619958267412,4.121926427084605,7.349182576653358,7707.929788333003,0.0
128,16,640,640,16,1,1,1,1,0,0,9.141476,8.145692,12.945976,NOT SUPPORT!,NOT SUPPORT!,22.046150,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0073972479946671,0.0,0.0,0.0,26843545600.0,1677721600.0,1677721600.0,0.0,0.0,0.0,0.0,6904633216.0,13854305856.0,7761372480.0,72.66,65.49,74.02,104.61,360757672.0,41.01,93.11,356102.0,57042534400.0,0.0,57042534400.0,8.261486543241169,4.117314500841347,7.349542177880374,7711.3183769320285,0.0
128,16,768,768,16,1,1,1,1,0,0,11.184014,11.272761,18.114330,NOT SUPPORT!,NOT SUPPORT!,27.229410,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0133017919987636,0.0,0.0,0.0,38654705664.0,1207959552.0,0.0,1358954496.0,0.0,0.0,42467328.0,9706388224.0,39197834944.0,26574976640.0,67.92,52.94,82.44,70.46,613062422.0,36.99,48.2,4579829.0,81235279872.0,21743271936.0,102978551808.0,10.609358438123811,2.6271489727715918,3.875019466733951,7741.705164053974,1634.612234052452
128,16,896,896,16,1,1,1,1,0,0,15.800206,15.840256,25.188694,NOT SUPPORT!,NOT SUPPORT!,40.438900,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0187535359983413,0.0,0.0,0.0,52613349376.0,1644167168.0,0.0,1849688064.0,0.0,0.0,57802752.0,13202630784.0,53296305088.0,36171728768.0,65.48,51.09,79.98,68.04,834300035.0,35.71,48.16,6036498.0,110570242048.0,29595009024.0,140165251072.0,10.6164637461394,2.629924360432992,3.8749945287657863,7474.070547783482,1578.1028722592687
128,32,1,1,32,1,1,1,1,0,0,0.014222,0.014222,0.024804,NOT SUPPORT!,0.047332,0.038343,NOT SUPPORT!,NOT SUPPORT!,0,0,1,8.352002806198994e-06,0.0,0.0,0.0,131072.0,4096.0,0.0,3328.0,0.0,0.0,104.0,20608.0,361504.0,212992.0,0.84,0.8,0.84,0.35,1884.0,0.2,3.12,0.0,272896.0,53248.0,326144.0,15.826086956521738,0.9021864211737629,1.53125,39.04979530872889,6.375476785098593
128,32,2,2,32,1,1,1,1,0,0,0.013653,0.013881,0.026965,NOT SUPPORT!,0.049721,0.037774,NOT SUPPORT!,NOT SUPPORT!,0,0,1,9.311998973618565e-06,0.0,0.0,0.0,524288.0,16384.0,0.0,11264.0,0.0,0.0,352.0,69888.0,1196320.0,720896.0,3.58,2.31,3.58,1.21,7344.0,0.67,3.11,0.0,1087488.0,180224.0,1267712.0,18.13919413919414,1.0596763407783871,1.7585227272727273,136.13747204993277,19.35395402325377
128,32,4,4,32,1,1,1,1,0,0,0.013653,0.014222,0.029355,NOT SUPPORT!,0.046876,0.039936,NOT SUPPORT!,NOT SUPPORT!,0,0,1,9.3759982301007e-06,0.0,0.0,0.0,2097152.0,65536.0,0.0,45056.0,0.0,0.0,1408.0,266368.0,2634400.0,1572864.0,6.93,5.56,8.1,4.97,29376.0,2.77,3.12,0.0,4349952.0,720896.0,5070848.0,19.03700144161461,1.9248587913756454,3.2239583333333335,540.8328665976654,76.88738652761643
128,32,7,7,32,1,1,1,1,0,0,0.015246,0.015588,0.031175,NOT SUPPORT!,0.047673,0.044715,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.0847996643190524e-05,0.0,0.0,0.0,6422528.0,200704.0,0.0,137984.0,0.0,0.0,4312.0,807040.0,8887488.0,5693920.0,22.28,15.02,28.03,12.48,89964.0,6.96,5.56,0.0,13321728.0,2207744.0,15529472.0,19.242505947660586,1.747340980938596,2.727377975103268,1431.552065398925,203.5162871649522
128,32,8,8,32,1,1,1,1,0,0,0.014791,0.015246,0.030265,NOT SUPPORT!,0.047559,0.045056,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.056000166882442e-05,0.0,0.0,0.0,8388608.0,262144.0,0.0,180224.0,0.0,0.0,5632.0,1052800.0,8805152.0,6291456.0,20.7,15.4,23.19,16.65,117504.0,9.28,7.11,0.0,17399808.0,2883584.0,20283392.0,19.266139817629178,2.303582266382227,3.2239583333333335,1920.7754540305887,273.066623513234
128,32,15,15,32,1,1,1,1,0,0,0.024348,0.024462,0.039708,NOT SUPPORT!,0.053589,0.069063,NOT SUPPORT!,NOT SUPPORT!,0,0,1,2.2271997729120728e-05,0.0,0.0,0.0,29491200.0,921600.0,0.0,633600.0,0.0,0.0,19800.0,3690880.0,34125696.0,24918592.0,42.07,28.84,50.92,26.97,413100.0,15.04,19.47,0.0,61171200.0,10137600.0,71308800.0,19.32027050459511,2.089592546332242,2.8616705149311805,3201.724464382621,455.17246020302196
128,32,16,16,32,1,1,1,1,0,0,0.022869,0.023552,0.038912,NOT SUPPORT!,0.056661,0.070656,NOT SUPPORT!,NOT SUPPORT!,0,0,1,2.031999835946477e-05,0.0,0.0,0.0,33554432.0,1048576.0,0.0,720896.0,0.0,0.0,22528.0,4198656.0,32728384.0,25165824.0,40.03,31.85,47.75,34.02,470016.0,18.97,21.71,0.0,69599232.0,11534336.0,81133568.0,19.323699774403998,2.4789970687217555,3.2239583333333335,3992.7940231456328,567.6346914972789
128,32,24,24,32,1,1,1,1,0,0,0.033906,0.034020,0.058709,NOT SUPPORT!,0.108999,0.091022,NOT SUPPORT!,NOT SUPPORT!,0,0,1,3.471999871127985e-05,0.0,0.0,0.0,75497472.0,2359296.0,0.0,1622016.0,0.0,0.0,50688.0,9447424.0,72584480.0,56633152.0,51.54,41.75,61.42,43.98,1059049.0,24.57,29.58,0.0,156598272.0,25952256.0,182550528.0,19.32278343810969,2.515007726169561,3.2233863303246832,5257.7919002252975,747.4728388042428
128,32,32,32,32,1,1,1,1,0,0,0.048242,0.051996,0.089657,NOT SUPPORT!,0.113095,0.125611,NOT SUPPORT!,NOT SUPPORT!,0,0,1,5.21920026058556e-05,0.0,0.0,0.0,134217728.0,4194304.0,0.0,2883584.0,0.0,0.0,90112.0,17276032.0,128688256.0,100647264.0,61.29,50.5,72.24,52.6,1896111.0,29.59,32.3,11849.0,278396928.0,46137344.0,324534272.0,18.78523216442294,2.5218639376074847,3.2244718743670964,6218.08430021019,883.9925984143727
128,32,48,48,32,1,1,1,1,0,0,0.093525,0.096256,0.166116,NOT SUPPORT!,0.503467,0.264988,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001046080009707,0.0,0.0,0.0,301989888.0,9437184.0,0.0,6488064.0,0.0,0.0,202752.0,58389376.0,297758208.0,226512000.0,68.42,56.59,80.66,58.65,4269701.0,33.02,34.49,28093.0,626393088.0,103809024.0,730202112.0,12.50573583797162,2.4523324374655022,3.2236795931341384,6980.365796345966,992.3621810637238
128,32,64,64,32,1,1,1,1,0,0,0.154055,0.153600,0.269426,NOT SUPPORT!,0.531228,0.347477,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0001845440049237,0.0,0.0,0.0,536870912.0,16777216.0,0.0,7340064.0,0.0,0.0,229408.0,116542336.0,534660640.0,419384768.0,69.61999999999999,58.42,82.11999999999999,46.61,8378115.0,36.92,48.2,588922.0,1105199168.0,117456896.0,1222656064.0,10.491089384032941,2.286788988244955,2.915356391770528,6625.2819456557745,636.4709384548294
128,32,96,96,32,1,1,1,1,0,0,0.378084,0.381383,0.638976,NOT SUPPORT!,3.433244,0.894180,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0003892799987014,0.0,0.0,0.0,1207959552.0,37748736.0,0.0,25952256.0,0.0,0.0,811008.0,284854272.0,1219356160.0,905925664.0,73.78,61.28,87.72,63.26,17112219.0,35.68,36.03,141984.0,2505572352.0,415236096.0,2920808448.0,10.253693678148524,2.3953694120018225,3.2241149181087776,7503.104340689301,1066.6771922143112
128,32,97,97,32,1,1,1,1,0,0,0.397426,0.402660,0.639204,NOT SUPPORT!,3.065856,1.395939,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0004900480025825,0.0,0.0,0.0,1233256448.0,38539264.0,0.0,26495744.0,0.0,0.0,827992.0,292619520.0,1455048320.0,1030662592.0,76.28,52.75,89.55,50.98,17473521.0,28.76,36.05,141146.0,2558043648.0,423931904.0,2981975552.0,10.19062416615269,2.049399673544862,2.8932606802129865,6085.068271445473,865.0824036949946
128,32,128,128,32,1,1,1,1,0,0,0.682667,0.687673,1.124238,NOT SUPPORT!,3.503559,1.506076,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0007013439990312,0.0,0.0,0.0,2147483648.0,67108864.0,0.0,46137344.0,0.0,0.0,1441792.0,519531392.0,2172103872.0,1610692064.0,72.18,60.09,86.01,62.05,30428893.0,35.01,36.26,257372.0,4454350848.0,738197504.0,5192548352.0,9.994676802898564,2.390561712510957,3.223799550551458,7403.711102073613,1052.5469741235506
128,32,256,256,32,1,1,1,1,0,0,2.886542,2.950713,4.605724,NOT SUPPORT!,12.912753,5.821440,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0028142079961573,0.0,0.0,0.0,8589934592.0,268435456.0,0.0,184549376.0,0.0,0.0,5767168.0,2144802176.0,8730282976.0,6442782304.0,71.47,59.51,86.09,61.48,121724027.0,34.69,36.46,1032117.0,17817403392.0,2952790016.0,20770193408.0,9.683966959944001,2.3790973860868356,3.2237925213001266,7380.475585443917,1049.2437019694098
128,32,384,384,32,1,1,1,1,0,0,6.237184,6.249017,9.212018,NOT SUPPORT!,NOT SUPPORT!,15.637731,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0065966079971004,0.0,0.0,0.0,19327352832.0,603979776.0,0.0,415236096.0,0.0,0.0,12976128.0,4856008576.0,19680134592.0,14494751008.0,68.84,57.08,83.18,59.07,273816769.0,33.32,36.51,2235444.0,40089157632.0,6643777536.0,46732935168.0,9.623734068133574,2.374624774517396,3.2241281786908225,7084.38870227576,1007.1505747984926
128,32,512,512,32,1,1,1,1,0,0,10.444800,10.154325,16.238592,NOT SUPPORT!,NOT SUPPORT!,22.577721,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0069501119976194,0.0,0.0,0.0,34359738368.0,1073741824.0,1073741824.0,0.0,0.0,0.0,0.0,8706302464.0,17464700128.0,10872375136.0,78.36,65.8,82.8,99.35,304067970.0,36.52,94.25,593030.0,70866960384.0,0.0,70866960384.0,8.13973103703097,4.0577255758536435,6.518075351295531,10196.520632800426,0.0
128,32,640,640,32,1,1,1,1,0,0,17.643406,17.638515,27.428181,NOT SUPPORT!,NOT SUPPORT!,40.919498,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0109180159944943,0.0,0.0,0.0,53687091200.0,1677721600.0,1677721600.0,0.0,0.0,0.0,0.0,13613573632.0,27404700128.0,16982915264.0,82.59,68.7,87.64,107.1,475146133.0,36.67,94.11,929359.0,110729625600.0,0.0,110729625600.0,8.133766238992491,4.040534108485465,6.520059947229564,10141.91824373937,0.0
128,48,1,1,48,1,1,1,1,0,0,0.014336,0.014336,0.027989,NOT SUPPORT!,0.071452,0.044032,NOT SUPPORT!,NOT SUPPORT!,0,0,1,9.664002697122518e-06,0.0,0.0,0.0,393216.0,6144.0,0.0,8704.0,0.0,0.0,272.0,34048.0,463008.0,526272.0,1.48,1.48,0.9,0.83,5800.0,0.51,3.11,0.0,809984.0,139264.0,949248.0,27.8796992481203,2.0501762388554843,1.8037212696096314,98.22513814929306,14.410592004642778
128,48,2,2,48,1,1,1,1,0,0,0.013881,0.014677,0.032313,NOT SUPPORT!,0.069291,0.041870,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.0528004011043217e-05,0.0,0.0,0.0,1572864.0,24576.0,0.0,30720.0,0.0,0.0,960.0,108288.0,1816352.0,1326080.0,4.07,4.07,4.76,2.96,22560.0,1.79,3.11,0.0,3231744.0,491520.0,3723264.0,34.38297872340426,2.0498581772696043,2.8077220077220075,353.6533607029907,46.68691230402518
128,48,4,4,48,1,1,1,1,0,0,0.015588,0.015701,0.035612,NOT SUPPORT!,0.069746,0.052565,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.0239997332058064e-05,0.0,0.0,0.0,6291456.0,98304.0,0.0,122880.0,0.0,0.0,3840.0,402688.0,4549472.0,2945024.0,11.68,11.68,11.74,12.15,90240.0,7.35,3.68,0.0,12926976.0,1966080.0,14893056.0,36.98410680228862,3.2735789999366958,5.057023643949931,1454.4003789312267,192.00005002392433
128,48,7,7,48,1,1,1,1,0,0,0.016839,0.017408,0.038002,NOT SUPPORT!,0.070428,0.062578,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.4495998667233729e-05,0.0,0.0,0.0,19267584.0,301056.0,0.0,376320.0,0.0,0.0,11760.0,1213568.0,14916192.0,10655296.0,27.25,23.35,31.52,26.27,276360.0,15.88,10.73,0.0,39588864.0,6021120.0,45609984.0,37.58337728087754,3.057749860017892,4.280499011946735,3146.3843952397215,415.36427659930314
128,48,8,8,48,1,1,1,1,0,0,0.018773,0.018887,0.040164,NOT SUPPORT!,0.070087,0.062692,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.5583998300002115e-05,0.0,0.0,0.0,25165824.0,393216.0,0.0,491520.0,0.0,0.0,15360.0,1582336.0,14986336.0,11789568.0,27.08,27.08,25.24,32.56,360960.0,19.69,12.45,0.0,51707904.0,7864320.0,59572224.0,37.6482769778353,3.9751026535105045,5.05296071917139,3822.6533944111065,504.64071213347944
128,48,15,15,48,1,1,1,1,0,0,0.034020,0.034020,0.053476,NOT SUPPORT!,0.080213,0.101717,NOT SUPPORT!,NOT SUPPORT!,0,0,1,3.475199697697439e-05,0.0,0.0,0.0,88473600.0,1382400.0,0.0,1728000.0,0.0,0.0,54000.0,5665664.0,59077152.0,46970464.0,44.74,43.34,54.0,50.71,1270032.0,30.69,29.86,0.0,181785600.0,27648000.0,209433600.0,36.965411291597945,3.545086262790732,4.458836088994139,6026.519861254716,795.5801797035928
128,48,16,16,48,1,1,1,1,0,0,0.032540,0.032540,0.051996,NOT SUPPORT!,0.084878,0.112640,NOT SUPPORT!,NOT SUPPORT!,0,0,1,3.4143997699071845e-05,0.0,0.0,0.0,100663296.0,1572864.0,0.0,1966080.0,0.0,0.0,61440.0,6328704.0,57356928.0,47159552.0,47.88,47.88,47.19,57.48,1445429.0,34.79,29.74,0.0,206831616.0,31457280.0,238288896.0,37.652084218190645,4.15449195605455,5.052823572200177,6978.939551840396,921.3121520581382
128,48,24,24,48,1,1,1,1,0,0,0.055296,0.055637,0.100011,NOT SUPPORT!,0.196722,0.159630,NOT SUPPORT!,NOT SUPPORT!,0,0,1,6.419199967486365e-05,0.0,0.0,0.0,226492416.0,3538944.0,0.0,4423680.0,0.0,0.0,138240.0,15443200.0,127447808.0,106141792.0,56.82,56.82,55.69,68.0,3263735.0,41.31,33.12,8697.0,465371136.0,70778880.0,536150016.0,34.71754662246167,4.206820222439604,5.051262145640051,8352.287180889085,1102.6121690942687
128,48,32,32,48,1,1,1,1,0,0,0.093184,0.145636,0.138012,NOT SUPPORT!,0.205483,0.196039,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001075520032253,0.0,0.0,0.0,402653184.0,6291456.0,0.0,7864320.0,0.0,0.0,245760.0,64360832.0,243982496.0,188744704.0,59.99,59.99,64.15,71.62,5813375.0,43.59,34.61,25526.0,827326464.0,125829120.0,953155584.0,14.80955970239788,3.906655598768856,5.0499726021451705,8862.276437597626,1169.9374835112378
128,48,48,48,48,1,1,1,1,0,0,0.189668,0.231538,0.268516,NOT SUPPORT!,0.929906,0.496412,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0002289920019402,0.0,0.0,0.0,905969664.0,14155776.0,0.0,17694720.0,0.0,0.0,552960.0,161799680.0,564209984.0,424616512.0,63.68,63.68,68.71,75.89,13094412.0,46.24,35.78,69336.0,1861484544.0,283115520.0,2144600064.0,13.254661962248628,3.8010671998317562,5.050675146613234,9365.392877608234,1236.3554953938262
128,48,64,64,48,1,1,1,1,0,0,0.385138,0.377856,0.525426,NOT SUPPORT!,1.080206,0.754347,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0002667840004042,0.0,0.0,0.0,1610612736.0,33554432.0,33554432.0,0.0,0.0,0.0,0.0,184492160.0,400885440.0,242294688.0,46.1,45.53,39.36,81.64,11720605.0,35.9,36.13,21840.0,3288334336.0,0.0,3288334336.0,17.82370771744447,8.202678391113432,13.571631978989156,12325.830375951704,0.0
128,48,96,96,48,1,1,1,1,0,0,0.834446,0.827392,1.109333,NOT SUPPORT!,6.127615,1.725667,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0005809280016553,0.0,0.0,0.0,3623878656.0,75497472.0,75497472.0,0.0,0.0,0.0,0.0,436233984.0,911699232.0,545786048.0,47.5,46.92,40.78,84.69000000000001,26374428.0,36.86,36.7,50237.0,7398752256.0,0.0,7398752256.0,16.96051322769021,8.115343302164808,13.556140328453393,12736.091623949866,0.0
128,48,97,97,48,1,1,1,1,0,0,0.760946,0.806116,1.037995,NOT SUPPORT!,5.362916,2.567395,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0009702399999968,0.0,0.0,0.0,3699769344.0,57808896.0,0.0,72261120.0,0.0,0.0,2258160.0,686685184.0,2792262880.0,1940607232.0,62.11,62.11,83.79,72.57,53552550.0,44.28,36.58,347025.0,7601869824.0,1156177920.0,8758047744.0,12.754094522592757,3.136541264338263,4.5130449890027,9026.681794225022,1191.6411609537984
128,48,128,128,48,1,1,1,1,0,0,1.514041,1.379100,1.937863,NOT SUPPORT!,6.078350,2.767645,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0010148479958009,0.0,0.0,0.0,6442450944.0,134217728.0,134217728.0,0.0,0.0,0.0,0.0,788977792.0,1630198464.0,970416320.0,48.54,47.85,41.99,87.13,46892003.0,37.4,36.9,91987.0,13153337344.0,0.0,13153337344.0,16.671365756261995,8.068549710030888,13.55432413172936,12960.89404366377,0.0
128,48,256,256,48,1,1,1,1,0,0,5.892665,4.758528,6.867626,NOT SUPPORT!,21.686501,10.762240,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0044362879953349,0.0,0.0,0.0,25769803776.0,536870912.0,536870912.0,0.0,0.0,0.0,0.0,4837280896.0,9811353184.0,6105346848.0,59.11,53.74,61.84,87.75999999999999,201083963.0,36.86,52.1,333174.0,52613349376.0,0.0,52613349376.0,10.876637207383707,5.362496731011574,8.617585648428012,11859.768669510862,0.0
