Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin
64,640,2048,2048,640,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,640,3072,3072,640,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,1,1,768,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,2,2,768,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,4,4,768,3,3,1,1,0,0,0.579129,0.884850,0.894976,NOT SUPPORT!,3.392171,8.929963,1.348722,0.437476,7
64,768,7,7,768,3,3,1,1,0,0,1.577301,1.559552,1.579008,NOT SUPPORT!,3.397746,8.950329,1.349063,0.730908,7
64,768,8,8,768,3,3,1,1,0,0,2.030478,1.561941,1.598123,NOT SUPPORT!,3.399452,8.955335,2.425173,0.731819,7
64,768,15,15,768,3,3,1,1,0,0,7.395328,7.189050,7.230009,NOT SUPPORT!,3.425735,9.032476,4.632690,2.572743,7
64,768,16,16,768,3,3,1,1,0,0,10.941212,9.735965,9.784093,NOT SUPPORT!,3.595605,9.101539,4.631211,2.582869,7
64,768,24,24,768,3,3,1,1,0,0,20.400013,19.549753,19.327660,NOT SUPPORT!,11.528761,9.107456,10.850303,5.799367,7
64,768,32,32,768,3,3,1,1,0,0,36.364975,34.774357,35.691517,NOT SUPPORT!,11.643450,9.160362,19.395699,10.120419,5
64,768,48,48,768,3,3,1,1,0,0,87.834160,81.588104,83.570343,NOT SUPPORT!,58.040432,30.639103,42.274929,22.557697,7
64,768,64,64,768,3,3,1,1,0,0,154.837692,147.774902,151.363708,NOT SUPPORT!,58.434219,66.449188,75.916855,40.064453,7
64,768,96,96,768,3,3,1,1,0,0,355.707642,339.492615,358.293091,NOT SUPPORT!,NOT SUPPORT!,118.311485,164.492737,90.063759,7
64,768,97,97,768,3,3,1,1,0,0,362.974213,346.661102,365.948273,NOT SUPPORT!,NOT SUPPORT!,118.837929,165.039337,90.208710,7
64,768,128,128,768,3,3,1,1,0,0,637.849304,608.657471,643.236755,NOT SUPPORT!,NOT SUPPORT!,184.469177,292.829773,159.878601,7
64,768,256,256,768,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,384,384,768,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,512,512,768,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,640,640,768,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,768,768,768,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,896,896,768,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,1024,1024,768,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,2048,2048,768,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,3072,3072,768,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,1,1,896,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,2,2,896,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,4,4,896,3,3,1,1,0,0,0.716117,1.010916,1.027982,NOT SUPPORT!,4.635079,12.076488,1.762076,0.689721,7
64,896,7,7,896,3,3,1,1,0,0,2.146645,1.801330,1.831481,NOT SUPPORT!,4.638947,12.091961,1.763100,1.032419,7
64,896,8,8,896,3,3,1,1,0,0,3.211492,2.613476,2.625081,NOT SUPPORT!,4.644295,12.105613,3.197497,1.033557,7
64,896,15,15,896,3,3,1,1,0,0,11.941661,9.189490,9.246265,NOT SUPPORT!,4.665002,12.179798,6.317284,3.512434,7
64,896,16,16,896,3,3,1,1,0,0,13.625457,10.820950,10.863617,NOT SUPPORT!,4.714041,12.141112,6.316828,3.515733,7
64,896,24,24,896,3,3,1,1,0,0,30.485617,29.107430,26.411919,NOT SUPPORT!,15.613155,12.246244,14.666752,7.729721,7
64,896,32,32,896,3,3,1,1,0,0,57.291206,54.670792,48.531231,NOT SUPPORT!,15.724202,12.314624,26.290518,13.606230,5
64,896,48,48,896,3,3,1,1,0,0,132.894272,113.031174,113.171783,NOT SUPPORT!,78.187065,41.329781,56.096767,30.301073,7
64,896,64,64,896,3,3,1,1,0,0,240.413116,204.633438,204.735168,NOT SUPPORT!,78.895325,89.212242,99.332092,53.912579,7
64,896,96,96,896,3,3,1,1,0,0,551.198425,468.891754,499.035706,NOT SUPPORT!,NOT SUPPORT!,158.452499,224.627945,120.937584,7
64,896,97,97,896,3,3,1,1,0,0,562.941711,478.810333,509.781250,NOT SUPPORT!,NOT SUPPORT!,159.082825,225.234146,121.119072,7
64,896,128,128,896,3,3,1,1,0,0,988.458740,842.175537,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,246.863525,399.191040,214.924500,7
64,896,256,256,896,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,384,384,896,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,512,512,896,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,640,640,896,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,768,768,896,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,896,896,896,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,1024,1024,896,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,2048,2048,896,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,3072,3072,896,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,1,1,1024,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,2,2,1024,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,4,4,1024,3,3,1,1,0,0,0.987705,1.189888,0.867783,NOT SUPPORT!,7.411484,16.699848,4.073812,0.803499,7
64,1024,7,7,1024,3,3,1,1,0,0,2.745116,2.737721,2.418688,NOT SUPPORT!,6.075734,15.683697,4.077682,1.383538,7
64,1024,8,8,1024,3,3,1,1,0,0,4.038997,2.975403,2.987350,NOT SUPPORT!,6.086657,15.692461,4.074610,1.384220,7
64,1024,15,15,1024,3,3,1,1,0,0,13.668352,12.353196,12.336697,NOT SUPPORT!,6.116693,15.803164,8.055012,4.594461,7
64,1024,16,16,1024,3,3,1,1,0,0,15.647288,14.180579,14.223589,NOT SUPPORT!,6.161294,15.758450,8.061952,4.643612,7
64,1024,24,24,1024,3,3,1,1,0,0,34.862198,33.330521,33.823174,NOT SUPPORT!,20.268032,15.844238,19.268038,9.980928,7
64,1024,32,32,1024,3,3,1,1,0,0,65.627029,62.637173,62.654804,NOT SUPPORT!,20.410254,15.938106,34.187149,17.620422,5
64,1024,48,48,1024,3,3,1,1,0,0,152.240799,146.899734,146.450775,NOT SUPPORT!,NOT SUPPORT!,53.327305,73.301788,39.155258,7
64,1024,64,64,1024,3,3,1,1,0,0,275.451233,266.572906,283.933105,NOT SUPPORT!,NOT SUPPORT!,115.255524,130.029694,69.709030,7
64,1024,96,96,1024,3,3,1,1,0,0,631.444336,612.174866,651.281250,NOT SUPPORT!,NOT SUPPORT!,204.422256,293.365112,156.218689,7
64,1024,97,97,1024,3,3,1,1,0,0,644.905518,625.263611,665.488586,NOT SUPPORT!,NOT SUPPORT!,205.205261,294.304749,156.511230,7
64,1024,128,128,1024,3,3,1,1,0,0,1132.426270,1099.544189,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,318.470825,521.954529,NOT SUPPORT!,5
64,1024,256,256,1024,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,384,384,1024,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,512,512,1024,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,640,640,1024,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,768,768,1024,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,896,896,1024,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,1024,1024,1024,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,2048,2048,1024,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,3072,3072,1024,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,1,1,2048,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,2,2,2048,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,4,4,2048,3,3,1,1,0,0,5.148217,2.583779,2.661490,NOT SUPPORT!,25.362999,61.586773,16.185347,3.010105,1
64,2048,7,7,2048,3,3,1,1,0,0,8.002674,7.751566,7.680911,NOT SUPPORT!,23.672602,61.676773,16.188757,4.919182,7
64,2048,8,8,2048,3,3,1,1,0,0,14.632277,13.407801,12.489727,NOT SUPPORT!,23.611050,61.667099,16.190918,4.920661,7
64,2048,15,15,2048,3,3,1,1,0,0,55.801857,48.756733,47.947662,NOT SUPPORT!,23.624136,61.819107,32.683578,17.486961,7
64,2048,16,16,2048,3,3,1,1,0,0,64.187279,56.205425,55.260162,NOT SUPPORT!,23.693428,61.740715,33.152000,17.560917,7
64,2048,24,24,2048,3,3,1,1,0,0,138.987732,132.007126,132.012711,NOT SUPPORT!,NOT SUPPORT!,61.889648,77.642067,38.282925,7
64,2048,32,32,2048,3,3,1,1,0,0,257.751709,245.187256,245.338348,NOT SUPPORT!,NOT SUPPORT!,62.100483,138.335358,67.453270,5
64,2048,48,48,2048,3,3,1,1,0,0,603.593567,585.822876,614.196655,NOT SUPPORT!,NOT SUPPORT!,206.287537,297.564484,150.919632,7
64,2048,64,64,2048,3,3,1,1,0,0,1095.471191,1063.460693,1114.379883,NOT SUPPORT!,NOT SUPPORT!,445.866974,530.925964,268.009155,7
64,2048,96,96,2048,3,3,1,1,0,0,2516.634277,2443.187988,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,786.257507,1203.342041,NOT SUPPORT!,5
64,2048,97,97,2048,3,3,1,1,0,0,2570.414551,2495.473633,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,788.804443,1203.479248,NOT SUPPORT!,5
64,2048,128,128,2048,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,256,256,2048,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,384,384,2048,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,512,512,2048,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,640,640,2048,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,768,768,2048,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,896,896,2048,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,1024,1024,2048,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,2048,2048,2048,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,3072,3072,2048,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,1,1,4096,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,2,2,4096,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,4,4,4096,3,3,1,1,0,0,10.789888,8.537542,7.053539,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,64.748199,10.937117,2
64,4096,7,7,4096,3,3,1,1,0,0,43.794888,37.792194,34.471481,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,65.436798,19.286699,7
64,4096,8,8,4096,3,3,1,1,0,0,57.086868,52.189529,49.780396,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,66.114677,19.331301,7
64,4096,15,15,4096,3,3,1,1,0,0,216.767395,190.526810,185.436401,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,134.766830,68.301483,7
64,4096,16,16,4096,3,3,1,1,0,0,250.316925,220.279922,214.363464,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,135.567032,68.353134,7
64,4096,24,24,4096,3,3,1,1,0,0,553.307373,529.524780,521.892212,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,316.143280,149.893356,7
64,4096,32,32,4096,3,3,1,1,0,0,1029.108398,982.271057,966.936829,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,562.369751,264.818237,7
64,4096,48,48,4096,3,3,1,1,0,0,2410.755615,2339.477783,2431.192383,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,1223.128906,592.143921,7
64,4096,64,64,4096,3,3,1,1,0,0,4375.632324,4246.812500,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,2178.910400,NOT SUPPORT!,6
64,4096,96,96,4096,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,97,97,4096,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,128,128,4096,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,256,256,4096,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,384,384,4096,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,512,512,4096,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,640,640,4096,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,768,768,4096,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,896,896,4096,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,1024,1024,4096,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,2048,2048,4096,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,3072,3072,4096,3,3,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
