Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin,winoAlgoMin,kernel_nums,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,Achieved Occupancy,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,Registers Per Thread,Threads,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
64,64,48,48,64,3,3,1,1,0,0,0.850261,0.840818,1.058475,NOT SUPPORT!,0.729429,0.411534,0.357945,0.497550,6,6,1,0.0010808639974248,0.0,0.0,0.0,4992270336.0,8667136.0,0.0,79629312.0,0.0,0.0,2488416.0,101814528.0,874816832.0,1540368832.0,75.57,75.57,19.08,78.96,69583984.0,51.85,35.14,71925.0,80.0,541696.0,10152466432.0,1274068992.0,11426535424.0,112.22892890099142,13.0616318822727,7.418051564419086,10571.668083333483,1178.7505135109675
64,64,64,64,64,3,3,1,1,0,0,1.840469,1.631687,2.128100,NOT SUPPORT!,1.134933,1.098183,0.728519,1.010574,6,6,1,0.0019277119996746,0.0,0.0,0.0,9069133824.0,15745024.0,0.0,144657408.0,0.0,0.0,4520544.0,188696064.0,1662766976.0,2789837664.0,76.07,76.07,20.11,80.14,126438860.0,52.64,36.16,158722.0,80.0,984064.0,18443327488.0,2314518528.0,20757846016.0,110.0067779686173,12.48391765990907,7.440521104098192,10768.126161741975,1200.6557662092123
64,64,96,96,64,3,3,1,1,0,0,3.414472,3.044693,4.100551,NOT SUPPORT!,4.232306,1.795186,1.343374,1.953906,6,6,1,0.0044585599996596,0.0,0.0,0.0,20846739456.0,36192256.0,0.0,337040384.0,0.0,0.0,10532512.0,437761152.0,3890320224.0,6403507840.0,78.27,78.27,20.4,83.31,304935878.0,54.97,48.91,405717.0,64.0,2262016.0,42403751936.0,5392646144.0,47796398080.0,109.18373606619164,12.285980414963394,7.464096128911743,10720.142396569552,1209.503997795637
64,64,97,97,64,3,3,1,1,0,0,3.488996,3.071545,4.182926,NOT SUPPORT!,4.469759,1.849572,1.334955,1.957433,6,6,1,0.0045472960028799,0.0,0.0,0.0,21292646400.0,36966400.0,0.0,344249600.0,0.0,0.0,10757800.0,447044864.0,4006587744.0,6570868928.0,78.31,78.31,20.61,83.38,311442924.0,55.01,48.96,394858.0,64.0,2310400.0,43310758400.0,5507993600.0,48818752000.0,109.20324990021584,12.184620709507167,7.4295732474546785,10735.776155561909,1211.2678823880544
64,64,128,128,64,3,3,1,1,0,0,6.109184,5.352448,7.437085,NOT SUPPORT!,4.580580,2.889956,2.339385,3.436771,6,6,1,0.0078592640019209,0.0,0.0,0.0,37456183296.0,65028096.0,0.0,597445632.0,0.0,0.0,18670176.0,788399872.0,7369983776.0,11501070816.0,76.19,76.19,22.29,81.2,522325290.0,53.35,37.12,771601.0,80.0,4064256.0,76172285952.0,9559130112.0,85731416064.0,108.74103244907681,11.632510826303344,7.454211649991113,10908.326281321786,1216.2882058248242
64,64,256,256,64,3,3,1,1,0,0,25.702511,21.568512,30.479588,NOT SUPPORT!,17.150408,10.212920,9.297692,13.774507,6,6,1,0.0322722239986797,0.0,0.0,0.0,152212340736.0,264257536.0,0.0,2460898304.0,0.0,0.0,76903072.0,3196381696.0,30363939328.0,46074873248.0,78.1,78.1,22.53,83.95,2226956069.0,55.4,49.79,3355400.0,64.0,16516096.0,309610735616.0,39374372864.0,348985108480.0,109.18129987939963,11.49340685706695,7.574304254763167,10813.791714332347,1220.070016420649
64,64,384,384,64,3,3,1,1,0,0,56.148426,48.866417,70.313194,NOT SUPPORT!,NOT SUPPORT!,22.416950,21.222969,30.875990,6,6,1,0.071839423997353,0.0,0.0,0.0,344277909504.0,597704704.0,0.0,5491411968.0,0.0,0.0,171606624.0,7215095936.0,71789109088.0,104217821856.0,76.18,76.18,23.52,81.61,4801445135.0,53.62,37.4,7631294.0,80.0,37356544.0,700136347648.0,87862591488.0,787998939136.0,109.21530997311469,10.976580558620123,7.561076647953697,10968.8927790545,1223.0414248760874
64,64,512,512,64,3,3,1,1,0,0,99.497757,88.243652,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,37.459286,37.686386,NOT SUPPORT!,5,6,1,0.1281670080007869,0.0,0.0,0.0,613652889600.0,1065369600.0,0.0,9788083200.0,0.0,0.0,305877600.0,12847264128.0,124244433152.0,188683005952.0,76.14,76.14,23.94,81.59,8558154234.0,53.61,37.42,13454602.0,80.0,66585600.0,1247947315200.0,156609331200.0,1404556646400.0,109.3272958667391,11.304785339409715,7.4440018554575715,10958.800305234374,1221.9161049545487
64,64,640,640,64,3,3,1,1,0,0,155.700119,138.005386,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,62.643658,59.024387,NOT SUPPORT!,6,6,1,0.2005786239967978,0.0,0.0,0.0,960337281024.0,1667252224.0,0.0,15317879808.0,0.0,0.0,478683744.0,20087971968.0,193651886496.0,295960423552.0,76.09,76.09,23.54,81.59,13393778719.0,53.62,37.43,21800124.0,80.0,104203264.0,1952977573888.0,245086076928.0,2198063650816.0,109.42187963610762,11.350592501774582,7.426883717882645,10958.61366987487,1221.8952949438558
64,96,4,4,96,3,3,1,1,0,0,0.055524,0.142336,0.092615,NOT SUPPORT!,0.109340,0.266923,0.064171,0.048811,7,7,1,8.982400130732625e-05,0.0,0.0,0.0,21233664.0,24576.0,0.0,336384.0,0.0,0.0,10512.0,725248.0,6143904.0,10518080.0,5.16,5.16,1.92,4.09,295560.0,2.69,3.12,0.0,80.0,1536.0,43164672.0,5382144.0,48546816.0,66.93822802682669,7.901623462866607,4.6155587331528185,540.4659700462532,59.91877362026424
64,96,7,7,96,3,3,1,1,0,0,0.158720,0.218795,0.157582,NOT SUPPORT!,0.110023,0.268516,0.064512,0.050062,7,7,1,9.571199772727202e-05,0.0,0.0,0.0,132710400.0,153600.0,0.0,2102400.0,0.0,0.0,65700.0,1536256.0,28615872.0,49233920.0,24.21,24.21,9.03,23.81,1847250.0,15.67,4.3,0.0,80.0,9600.0,269779200.0,33638400.0,303417600.0,197.50458256957174,10.603122630685515,6.162775582362729,3170.1104062687923,351.45437143472276
64,96,8,8,96,3,3,1,1,0,0,0.158948,0.221867,0.155876,NOT SUPPORT!,0.110933,0.269881,0.064853,0.049380,7,7,1,9.542400161005776e-05,0.0,0.0,0.0,191102976.0,221184.0,0.0,3027456.0,0.0,0.0,94608.0,1904768.0,39668192.0,63892320.0,33.32,33.32,12.46,34.09,2660040.0,22.44,6.11,0.0,80.0,13824.0,388482048.0,48439296.0,436921344.0,229.38297157449097,11.014400252978508,6.83840161071002,4578.736341255555,507.62172181735946
64,96,15,15,96,3,3,1,1,0,0,0.251221,0.295253,0.284900,NOT SUPPORT!,0.119125,0.279780,0.107292,0.103993,7,7,1,0.0002537599958006,0.0,0.0,0.0,897122304.0,1038336.0,0.0,14212224.0,0.0,0.0,444132.0,5973376.0,127609280.0,284769184.0,58.85,58.85,14.58,60.37,12487410.0,39.73,20.13,0.0,80.0,64896.0,1823707392.0,227395584.0,2051102976.0,343.3741616131313,16.073305765850257,7.20268586365019,8082.846035399997,896.1049328621652
64,96,16,16,96,3,3,1,1,0,0,0.253838,0.301056,0.293774,NOT SUPPORT!,0.122994,0.273067,0.107292,0.103538,7,7,1,0.000256640000321,0.0,0.0,0.0,1040449536.0,1204224.0,0.0,16482816.0,0.0,0.0,515088.0,6808192.0,142031520.0,324239264.0,66.9,66.9,15.69,68.96,14482440.0,45.39,22.45,0.0,80.0,75264.0,2115068928.0,263725056.0,2378793984.0,349.40171840042115,16.748352647356022,7.336538933174978,9268.991509603546,1027.6069812583314
64,96,24,24,96,3,3,1,1,0,0,0.554667,0.570482,0.580380,NOT SUPPORT!,0.324380,0.282283,0.257365,0.208213,7,7,1,0.0006903359977392,0.0,0.0,0.0,3425697792.0,2973696.0,0.0,13629440.0,0.0,0.0,425920.0,14560384.0,266163968.0,350406784.0,53.16,53.16,12.22,71.08,37939082.0,44.37,30.46,139099.0,68.0,123904.0,6881628160.0,218071040.0,7099699200.0,487.6038434151187,26.674155984930312,20.261306356443146,10284.411103072991,315.8911612811251
64,96,32,32,96,3,3,1,1,0,0,0.986908,0.954709,1.071218,NOT SUPPORT!,0.388324,0.333938,0.406642,0.377173,5,7,1,0.0010497920019329,0.0,0.0,0.0,4777574400.0,5529600.0,0.0,75686400.0,0.0,0.0,2365200.0,87803904.0,774029632.0,1420746944.0,74.92,74.92,17.8,77.35,66554993.0,50.95,33.91,45920.0,80.0,345600.0,9712051200.0,1210982400.0,10923033600.0,124.4025960394654,14.111906248054337,7.68823304257623,10404.950294809136,1153.5450810925524
64,96,48,48,96,3,3,1,1,0,0,2.521543,2.283975,2.652729,NOT SUPPORT!,1.743189,1.062684,0.868921,0.727495,7,7,1,0.0023874880015996,0.0,0.0,0.0,11232608256.0,13000704.0,0.0,177947136.0,0.0,0.0,5560848.0,215881088.0,1963364672.0,3362772000.0,76.33,76.33,19.08,79.89,156530131.0,52.64,35.87,157292.0,80.0,812544.0,22834111488.0,2847154176.0,25681265664.0,118.96023825857317,13.080232129184404,7.636933358550625,10756.605120860811,1192.531302394997
64,96,64,64,96,3,3,1,1,0,0,3.810873,3.406279,3.973347,NOT SUPPORT!,1.566606,2.063588,1.254514,1.264412,6,6,1,0.0046408320032161,0.0,0.0,0.0,27207401472.0,23617536.0,0.0,108247040.0,0.0,0.0,3382720.0,181048192.0,2375177504.0,2718200064.0,62.07,62.07,15.13,83.55,302097844.0,52.29,36.51,1403243.0,68.0,984064.0,54654914560.0,1731952640.0,56386867200.0,311.4467290565376,23.740064523615494,20.744193169145625,12150.163410553076,373.1987365196058
64,96,96,96,96,3,3,1,1,0,0,8.264249,7.433102,8.944527,NOT SUPPORT!,8.341390,3.792782,2.788125,2.824078,6,6,1,0.0105174400025995,0.0,0.0,0.0,62540218368.0,54288384.0,0.0,248821760.0,0.0,0.0,7775680.0,430196736.0,5567704000.0,6216432736.0,62.76,62.76,15.42,84.67,694583880.0,53.01,37.03,3315959.0,68.0,2262016.0,125632368640.0,3981148160.0,129613516800.0,301.2889358602665,23.27952721624569,20.850143853305905,12323.675416067465,378.5282501270286
64,96,97,97,96,3,3,1,1,0,0,8.458467,7.605817,9.165939,NOT SUPPORT!,8.360619,3.876409,2.798137,2.844217,6,6,1,0.0107630080009676,0.0,0.0,0.0,63877939200.0,55449600.0,0.0,254144000.0,0.0,0.0,7942000.0,439552128.0,5696030112.0,6375326208.0,62.64,62.64,15.44,84.57,709398751.0,52.94,37.04,3355532.0,68.0,2310400.0,128319616000.0,4066304000.0,132385920000.0,301.18366302164736,23.24178724425957,20.765356262692432,12300.085625514579,377.80367715367646
64,96,128,128,96,3,3,1,1,0,0,18.074965,14.265117,16.028898,NOT SUPPORT!,8.539364,6.028629,4.921571,4.983580,6,6,1,0.0188120319983829,0.0,0.0,0.0,112368549888.0,97542144.0,0.0,447068160.0,0.0,0.0,13970880.0,780099200.0,10028374880.0,11152467328.0,62.9,62.9,15.5,85.04,1248143941.0,53.24,37.21,6050489.0,68.0,4064256.0,225728778240.0,7153090560.0,232881868800.0,298.5285317559613,23.222293899727052,20.88164546470483,12379.410625073291,380.24018673872587
64,96,256,256,96,3,3,1,1,0,0,59.952244,53.551224,68.052765,NOT SUPPORT!,33.982468,21.116358,19.941717,20.186338,6,6,1,0.0760925120001237,0.0,0.0,0.0,456637022208.0,396386304.0,0.0,1816770560.0,0.0,0.0,56774080.0,3186221312.0,40708107168.0,45225362624.0,63.09,63.09,15.58,85.44,5072725849.0,53.5,37.38,24678547.0,68.0,16516096.0,917303971840.0,29068328960.0,946372300800.0,297.0202657410384,23.247759884643525,20.92569845526862,12437.127858237372,382.01300227744815
64,96,384,384,96,3,3,1,1,0,0,135.100769,120.976601,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,44.781567,45.005936,45.017769,5,6,1,0.1720103360009243,0.0,0.0,0.0,1032833728512.0,896557056.0,0.0,4109219840.0,0.0,0.0,128413120.0,7202353152.0,92021235584.0,102208173984.0,63.1,63.1,15.6,85.48,11473295331.0,53.53,37.41,55583400.0,68.0,37356544.0,2074782453760.0,65747517440.0,2140529971200.0,297.1986968738964,23.261260921084396,20.94284525164382,12444.193883723927,382.2300390114156
64,96,512,512,96,3,3,1,1,0,0,240.737274,215.519104,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,76.654137,80.016953,NOT SUPPORT!,5,6,1,0.3066035199972372,0.0,0.0,0.0,1840958668800.0,1598054400.0,0.0,7324416000.0,0.0,0.0,228888000.0,12830058112.0,164081499744.0,182124557440.0,63.09,63.09,15.6,85.49,20449570872.0,53.53,37.42,98809575.0,68.0,66585600.0,3698164224000.0,117190656000.0,3815354880000.0,297.3762742688971,23.252803551605254,20.949151139362133,12443.936977743702,382.2221480074854
64,128,4,4,128,3,3,1,1,0,0,0.084423,0.156103,0.125497,NOT SUPPORT!,0.174194,0.425984,0.125724,0.067812,7,7,1,0.0001148480000003,0.0,0.0,0.0,37748736.0,32768.0,0.0,595968.0,0.0,0.0,18624.0,1114368.0,9980928.0,18349632.0,7.06,7.06,2.49,5.62,525408.0,3.7,3.12,0.0,80.0,2048.0,76722176.0,9535488.0,86257664.0,77.40500804043188,8.642248897096543,4.700784408101481,751.0593480058398,83.02702702681016
64,128,7,7,128,3,3,1,1,0,0,0.127431,0.195698,0.167026,NOT SUPPORT!,0.175673,0.429852,0.094436,0.069404,7,7,1,0.000123903998705,0.0,0.0,0.0,235929600.0,204800.0,0.0,3724800.0,0.0,0.0,116400.0,2195712.0,47889696.0,86192928.0,32.93,32.93,11.75,32.52,3283800.0,21.44,5.66,0.0,80.0,12800.0,479513600.0,59596800.0,539110400.0,245.52873965255918,11.257336024851776,6.254694120612772,4351.033103326672,480.9917405643427
64,128,8,8,128,3,3,1,1,0,0,0.130503,0.194901,0.165888,NOT SUPPORT!,0.176356,0.431218,0.094549,0.069404,7,7,1,0.0001284480003259,0.0,0.0,0.0,339738624.0,294912.0,0.0,5363712.0,0.0,0.0,167616.0,2687232.0,60324480.0,111504000.0,44.41,44.41,14.49,45.51,4728672.0,30.01,7.96,0.0,80.0,18432.0,690499584.0,85819392.0,776318976.0,288.8916833380966,12.869053757280627,6.96225226000861,6043.838549687912,668.1255588429393
64,128,15,15,128,3,3,1,1,0,0,0.379335,0.407893,0.425188,NOT SUPPORT!,0.185799,0.443051,0.195470,0.152690,7,7,1,0.0003898559967856,0.0,0.0,0.0,1594884096.0,1384448.0,0.0,25179648.0,0.0,0.0,786864.0,8408832.0,222825152.0,497198592.0,67.59,67.59,16.9,69.36,22198587.0,45.73,25.89,0.0,80.0,86528.0,3241511936.0,402874368.0,3644386304.0,433.39982342375254,16.355363258093952,7.329840354817417,9348.031924731988,1033.3927689242635
64,128,16,16,128,3,3,1,1,0,0,0.432811,0.413013,0.440661,NOT SUPPORT!,0.190692,0.434517,0.195015,0.152121,7,7,1,0.0004186880006443,0.0,0.0,0.0,1849688064.0,1605632.0,0.0,7325696.0,0.0,0.0,228928.0,8984960.0,172353216.0,220886336.0,48.31,48.31,13.23,62.94,20180907.0,38.76,20.03,72599.0,68.0,50176.0,3715633152.0,117211136.0,3832844288.0,426.5844575824489,22.238310238435005,17.352111304883973,9154.416372338854,279.9486391289674
64,128,24,24,128,3,3,1,1,0,0,0.939463,0.909653,0.977806,NOT SUPPORT!,0.525653,0.441799,0.532594,0.290020,7,7,1,0.0009359679974353,0.0,0.0,0.0,4567597056.0,3964928.0,0.0,18089984.0,0.0,0.0,565312.0,21123456.0,432983328.0,537941056.0,53.39,53.39,14.71,69.31,49997792.0,42.83,30.56,230550.0,68.0,123904.0,9175339008.0,289439744.0,9464778752.0,448.06961285123043,21.85945310115959,17.594453233180996,10112.28885809663,309.2410689180726
64,128,32,32,128,3,3,1,1,0,0,1.575026,1.455104,1.643634,NOT SUPPORT!,0.535097,0.452153,0.672427,0.495388,5,7,1,0.0016286079987184,0.0,0.0,0.0,8493465600.0,7372800.0,0.0,33638400.0,0.0,0.0,1051200.0,49477632.0,827274944.0,989205856.0,57.34,57.34,16.01,74.39,93067804.0,46.01,33.71,463178.0,68.0,230400.0,17061580800.0,538214400.0,17599795200.0,355.71215696013905,21.27442070818961,17.791842914443887,10806.649122348534,330.47510538050705
64,128,48,48,128,3,3,1,1,0,0,3.352690,3.033202,3.511182,NOT SUPPORT!,2.440419,1.404587,1.658311,1.063709,7,7,1,0.0035394880028881,0.0,0.0,0.0,19969081344.0,17334272.0,0.0,79087616.0,0.0,0.0,2471488.0,131568000.0,2015246880.0,2311692000.0,61.61,61.61,17.61,80.28,218970483.0,49.69,35.82,1157417.0,68.0,541696.0,40113672192.0,1265401856.0,41379074048.0,314.50712975799587,20.533004893177157,17.8999079669783,11690.694816379124,357.5098587613451
64,128,64,64,128,3,3,1,1,0,0,4.939548,4.397966,5.331968,NOT SUPPORT!,2.223445,2.703815,2.490709,1.664000,7,7,1,0.0062948800038615,0.0,0.0,0.0,36276535296.0,31490048.0,0.0,143673344.0,0.0,0.0,4489792.0,247099776.0,3748586400.0,4183044608.0,62.75,62.75,18.1,81.99,397949469.0,50.77,36.55,2190235.0,68.0,984064.0,72871907328.0,2298773504.0,75170680832.0,304.21185340127545,20.053074095344314,17.970327327668794,11941.558979025442,365.18146534800536
64,128,96,96,128,3,3,1,1,0,0,11.137365,9.969437,12.016867,NOT SUPPORT!,12.128940,5.013504,4.791979,3.729522,7,7,1,0.0142671359961222,0.0,0.0,0.0,83386957824.0,72384512.0,0.0,330254336.0,0.0,0.0,10320448.0,580399232.0,8761256416.0,9571817344.0,63.5,63.5,18.44,83.16,914874107.0,51.5,37.07,5101290.0,68.0,2262016.0,167506808832.0,5284069376.0,172790878208.0,297.7103839586059,19.72215741710806,18.05204508173281,12111.111736438515,370.366510660318
64,128,97,97,128,3,3,1,1,0,0,12.077853,11.135545,12.345230,NOT SUPPORT!,12.146118,5.126486,4.807111,3.801202,7,7,1,0.0145942079986712,0.0,0.0,0.0,85170585600.0,73932800.0,0.0,337318400.0,0.0,0.0,10541200.0,592832768.0,8959834560.0,9810935936.0,63.36,63.36,18.44,83.04,934401133.0,51.43,37.08,5173858.0,68.0,2310400.0,171089740800.0,5397094400.0,176486835200.0,297.7008774251831,19.697555129857218,17.98878683453672,12092.936815486602,369.8107085010303
64,128,128,128,128,3,3,1,1,0,0,20.558052,17.721571,21.592064,NOT SUPPORT!,12.353081,7.975936,8.475990,6.554055,7,7,1,0.0255127040026279,0.0,0.0,0.0,149824733184.0,130056192.0,0.0,593381376.0,0.0,0.0,18543168.0,1047506304.0,15710646688.0,17174348416.0,63.66,63.66,18.53,83.54,1644022560.0,51.74,37.24,9295178.0,68.0,4064256.0,300966285312.0,9494102016.0,310460387328.0,296.3804476808189,19.761146278283615,18.0769820087479,12168.854673186404,372.13233121123
64,128,256,256,128,3,3,1,1,0,0,81.221405,71.889458,938.757385,NOT SUPPORT!,48.538166,27.851093,34.551239,26.447075,7,7,1,0.1031190719962616,0.0,0.0,0.0,608849362944.0,528515072.0,0.0,2411350016.0,0.0,0.0,75354688.0,4256876800.0,63792652672.0,69663336224.0,63.88,63.88,18.63,83.97,6681386128.0,52.01,37.41,37795599.0,68.0,16516096.0,1223049940992.0,38581600256.0,1261631541248.0,296.374924744827,19.777066611963573,18.110409429592465,12234.706120064177,374.14611583586316
64,128,384,384,128,3,3,1,1,0,0,181.957977,162.327454,2149.743652,NOT SUPPORT!,NOT SUPPORT!,59.127346,77.734009,NOT SUPPORT!,5,6,1,0.2330426240022048,0.0,0.0,0.0,1377111638016.0,1195409408.0,0.0,5454055424.0,0.0,0.0,170439232.0,9614747520.0,144250665760.0,157460116384.0,63.91,63.91,18.66,84.03,15111897677.0,52.05,37.44,85379750.0,68.0,37356544.0,2766326796288.0,87264886784.0,2853591683072.0,296.79319993958615,19.782173399599568,18.12263161366469,12244.934570617443,374.45890921299616
64,256,4,4,256,3,3,1,1,0,0,0.127204,0.210034,0.153372,NOT SUPPORT!,0.458297,1.133682,0.134599,0.091477,7,7,1,0.000210016001934,0.0,0.0,0.0,150994944.0,65536.0,0.0,2379776.0,0.0,0.0,74368.0,3408128.0,34447104.0,71296640.0,15.55,15.55,5.09,12.76,2174912.0,8.35,3.12,0.0,64.0,4096.0,306814976.0,38076416.0,344891392.0,101.1967250056336,10.01220282552635,4.837414385867272,1642.214825651172,181.3024514768449
64,256,7,7,256,3,3,1,1,0,0,0.208896,0.292295,0.245646,NOT SUPPORT!,0.459662,1.137436,0.191488,0.145294,7,7,1,0.0002590720019245,0.0,0.0,0.0,943718400.0,409600.0,0.0,14873600.0,0.0,0.0,464800.0,5570688.0,147534432.0,335856640.0,64.42,64.42,17.38,64.36,13718325.0,42.48,11.13,0.0,64.0,25600.0,1917593600.0,237977600.0,2155571200.0,386.94882930079734,14.610631367733873,6.418128877845024,8320.355669418059,918.5770682752225
64,256,8,8,256,3,3,1,1,0,0,0.359879,0.291385,0.368526,NOT SUPPORT!,0.460800,1.140395,0.190578,0.144953,7,7,1,0.0004614719961335,0.0,0.0,0.0,1358954496.0,589824.0,0.0,21417984.0,0.0,0.0,669312.0,6555520.0,197260864.0,436388640.0,50.24,50.24,13.22,52.21,19780124.0,34.51,12.6,0.0,64.0,36864.0,2761334784.0,342687744.0,3104022528.0,473.4975300205018,15.735622693004123,7.11297738639576,6726.3507948639035,742.5970521965613
64,256,15,15,256,3,3,1,1,0,0,1.026275,1.002041,1.079069,NOT SUPPORT!,0.472633,1.169408,0.607801,0.380018,7,7,1,0.0014287999983958,0.0,0.0,0.0,6379536384.0,2768896.0,0.0,100545536.0,0.0,0.0,3142048.0,21831808.0,912163872.0,1973869952.0,76.51,76.51,18.87,79.05,93167268.0,52.42,38.08,0.0,64.0,173056.0,12962932736.0,1608728576.0,14571661312.0,667.4509647574768,15.974828382591324,7.382280325629072,10198.53116486596,1125.9298556874414
64,256,16,16,256,3,3,1,1,0,0,1.182720,1.078386,1.124352,NOT SUPPORT!,0.483100,1.151431,0.563996,0.381156,7,7,1,0.0016460479993527,0.0,0.0,0.0,7398752256.0,3211264.0,0.0,116609024.0,0.0,0.0,3644032.0,29478912.0,984093984.0,2178056800.0,76.4,76.4,17.9,79.3,108089329.0,52.61,39.69,10415.0,64.0,200704.0,15033933824.0,1865744384.0,16899678208.0,573.2802556620815,17.17282950893438,7.759062209947876,10266.81981002116,1133.4690025647458
64,256,24,24,256,3,3,1,1,0,0,2.524615,2.479787,2.443036,NOT SUPPORT!,1.442702,1.171456,1.338368,0.759580,7,7,1,0.0032189120022603,0.0,0.0,0.0,18270388224.0,7929856.0,0.0,71864320.0,0.0,0.0,2245760.0,101125376.0,1575588736.0,2005712512.0,61.95,61.95,15.3,80.58,200127259.0,49.93,33.99,921579.0,68.0,247808.0,36692434944.0,1149829120.0,37842264064.0,374.21135585196737,24.01785643636386,18.867242357812046,11756.228203016237,357.21048577674605
64,256,32,32,256,3,3,1,1,0,0,4.485575,4.280775,4.510607,NOT SUPPORT!,1.464548,1.192732,2.070869,1.348949,5,7,1,0.0072246719971233,0.0,0.0,0.0,33973862400.0,14745600.0,0.0,535449600.0,0.0,0.0,16732800.0,595907712.0,5517876192.0,9700478240.0,79.9,79.9,19.89,83.07,496709684.0,55.15,47.49,466822.0,64.0,921600.0,69033369600.0,8567193600.0,77600563200.0,130.22245162687204,14.06348393835075,7.999663653696315,10741.050006270012,1185.8245749303585
64,256,48,48,256,3,3,1,1,0,0,9.855772,9.472569,10.398037,NOT SUPPORT!,7.218062,4.005774,5.017828,2.974037,7,7,1,0.0137296000019802,0.0,0.0,0.0,79876325376.0,34668544.0,0.0,314183680.0,0.0,0.0,9818240.0,437702272.0,7180454464.0,8616968352.0,63.17,63.17,15.94,82.55,875792787.0,51.2,36.65,4355883.0,68.0,1083392.0,160415686656.0,5026938880.0,165442625536.0,377.9798189761281,23.040690023934395,19.199632489958113,12050.06886669229,366.1387716521219
64,256,64,64,256,3,3,1,1,0,0,17.656263,17.101597,18.681059,NOT SUPPORT!,7.370866,8.735971,9.588623,5.315242,7,7,1,0.024539679999996,0.0,0.0,0.0,145106141184.0,62980096.0,0.0,570757120.0,0.0,0.0,17836160.0,783617408.0,13332562592.0,15586463200.0,63.97,63.97,16.26,83.84,1591511835.0,52.02,37.02,8201845.0,68.0,1968128.0,291416776704.0,9132113920.0,300548890624.0,383.5403445044447,22.54246987779677,19.282686955177876,12247.465762554726,372.13663421859974
64,256,96,96,256,3,3,1,1,0,0,40.168106,38.077892,42.377335,NOT SUPPORT!,39.224205,15.907043,18.399460,11.963848,7,7,1,0.0559333120007673,0.0,0.0,0.0,333547831296.0,144769024.0,0.0,1311969280.0,0.0,0.0,40999040.0,1782595712.0,31051577472.0,35656033952.0,64.45,64.45,16.47,84.67,3658471532.0,52.53,37.28,18958301.0,68.0,4524032.0,669864370176.0,20991508480.0,690855878656.0,387.55612055236446,22.248656425876025,19.375567108389767,12351.420896486921,375.2952887844731
64,256,97,97,256,3,3,1,1,0,0,42.337620,38.955002,43.432617,NOT SUPPORT!,39.246052,16.128683,18.530302,11.992632,7,7,1,0.0571416000004791,0.0,0.0,0.0,340682342400.0,147865600.0,0.0,1340032000.0,0.0,0.0,41876000.0,1821270016.0,31767761568.0,36556261120.0,64.38,64.38,16.5,84.6,3736534835.0,52.49,37.29,19215617.0,68.0,4620800.0,684192614400.0,21440512000.0,705633126400.0,387.4401490174206,22.212239439331213,19.30266128922979,12348.85138662697,375.2172147755792
64,256,128,128,256,3,3,1,1,0,0,73.906403,67.998146,80.962326,NOT SUPPORT!,39.632099,25.029406,35.008511,21.166307,7,7,1,0.1000942080033752,0.0,0.0,0.0,599298932736.0,260112384.0,0.0,2357268480.0,0.0,0.0,73664640.0,3185193984.0,55646402080.0,63969517472.0,64.56,64.56,16.54,84.97,6573847902.0,52.73,37.37,34481549.0,68.0,8128512.0,1203572514816.0,37716295680.0,1241288810496.0,389.705875601704,22.30672180227326,19.404379766336717,12401.205177168127,376.8079735315773
64,256,256,256,256,3,3,1,1,0,0,291.200195,275.490021,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,83.930229,141.994659,NOT SUPPORT!,5,6,1,0.508496416000838,0.0,0.0,0.0,2435397451776.0,1057030144.0,0.0,38383407104.0,0.0,0.0,1199481472.0,38598755584.0,443407117504.0,683327304928.0,78.2,78.2,21.8,84.53,35621854368.0,56.14,49.95,42239345.0,64.0,66064384.0,4948618747904.0,614134513664.0,5562753261568.0,144.11742496366588,12.54547579858778,8.140686346719496,10939.611542038545,1207.7460024083784
