Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin
64,640,2,2,640,1,1,1,1,0,0,0.172373,0.176924,0.127090,NOT SUPPORT!,2.454870,0.488220,NOT SUPPORT!,NOT SUPPORT!,2
64,640,4,4,640,1,1,1,1,0,0,0.162930,0.175104,0.185003,NOT SUPPORT!,2.459989,0.782677,NOT SUPPORT!,NOT SUPPORT!,0
64,640,7,7,640,1,1,1,1,0,0,0.303787,0.318236,0.350663,NOT SUPPORT!,2.463858,1.283868,NOT SUPPORT!,NOT SUPPORT!,0
64,640,8,8,640,1,1,1,1,0,0,0.284217,0.308793,0.405732,NOT SUPPORT!,2.466247,1.389227,NOT SUPPORT!,NOT SUPPORT!,0
64,640,15,15,640,1,1,1,1,0,0,1.029803,0.896114,0.980992,NOT SUPPORT!,2.498674,2.503680,NOT SUPPORT!,NOT SUPPORT!,1
64,640,16,16,640,1,1,1,1,0,0,1.080889,1.073721,1.134137,NOT SUPPORT!,2.524501,2.700629,NOT SUPPORT!,NOT SUPPORT!,1
64,640,24,24,640,1,1,1,1,0,0,2.257465,1.947762,2.292850,NOT SUPPORT!,8.262656,3.969138,NOT SUPPORT!,NOT SUPPORT!,1
64,640,32,32,640,1,1,1,1,0,0,4.030692,3.957419,3.440185,NOT SUPPORT!,8.185856,5.264726,NOT SUPPORT!,NOT SUPPORT!,2
64,640,48,48,640,1,1,1,1,0,0,10.747107,7.297024,7.535616,NOT SUPPORT!,41.308502,15.348736,NOT SUPPORT!,NOT SUPPORT!,1
64,640,64,64,640,1,1,1,1,0,0,17.569908,12.837434,13.250104,NOT SUPPORT!,41.626396,20.479774,NOT SUPPORT!,NOT SUPPORT!,1
64,640,96,96,640,1,1,1,1,0,0,35.609940,33.464432,29.722282,NOT SUPPORT!,NOT SUPPORT!,46.172390,NOT SUPPORT!,NOT SUPPORT!,2
64,640,97,97,640,1,1,1,1,0,0,37.413433,34.709846,31.014004,NOT SUPPORT!,NOT SUPPORT!,65.473541,NOT SUPPORT!,NOT SUPPORT!,2
64,640,128,128,640,1,1,1,1,0,0,62.581867,59.109837,52.730087,NOT SUPPORT!,NOT SUPPORT!,81.605972,NOT SUPPORT!,NOT SUPPORT!,2
64,640,256,256,640,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,640,384,384,640,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,640,512,512,640,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,640,640,640,640,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,640,768,768,640,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,640,896,896,640,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,640,1024,1024,640,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,640,2048,2048,640,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,640,3072,3072,640,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,1,1,768,1,1,1,1,0,0,0.064967,0.112754,0.113436,NOT SUPPORT!,3.382159,0.370460,NOT SUPPORT!,NOT SUPPORT!,0
64,768,2,2,768,1,1,1,1,0,0,0.200932,0.191829,0.136306,NOT SUPPORT!,3.383524,0.597902,NOT SUPPORT!,NOT SUPPORT!,2
64,768,4,4,768,1,1,1,1,0,0,0.192171,0.191260,0.206620,NOT SUPPORT!,3.384207,1.059954,NOT SUPPORT!,NOT SUPPORT!,1
64,768,7,7,768,1,1,1,1,0,0,0.365568,0.361472,0.466716,NOT SUPPORT!,3.387506,1.765490,NOT SUPPORT!,NOT SUPPORT!,1
64,768,8,8,768,1,1,1,1,0,0,0.400498,0.437703,0.527815,NOT SUPPORT!,3.391033,2.008178,NOT SUPPORT!,NOT SUPPORT!,0
64,768,15,15,768,1,1,1,1,0,0,1.241088,1.212075,1.286372,NOT SUPPORT!,3.431196,3.552484,NOT SUPPORT!,NOT SUPPORT!,1
64,768,16,16,768,1,1,1,1,0,0,1.551701,1.502777,1.534521,NOT SUPPORT!,3.516757,3.825892,NOT SUPPORT!,NOT SUPPORT!,1
64,768,24,24,768,1,1,1,1,0,0,2.722475,2.713372,3.236295,NOT SUPPORT!,11.636850,5.580346,NOT SUPPORT!,NOT SUPPORT!,1
64,768,32,32,768,1,1,1,1,0,0,4.835328,4.676039,4.762738,NOT SUPPORT!,11.519885,7.393735,NOT SUPPORT!,NOT SUPPORT!,1
64,768,48,48,768,1,1,1,1,0,0,12.055893,10.383816,10.557781,NOT SUPPORT!,57.954758,21.678989,NOT SUPPORT!,NOT SUPPORT!,1
64,768,64,64,768,1,1,1,1,0,0,22.532892,18.335968,18.756950,NOT SUPPORT!,58.313496,28.906952,NOT SUPPORT!,NOT SUPPORT!,1
64,768,96,96,768,1,1,1,1,0,0,42.841202,40.265610,42.076157,NOT SUPPORT!,NOT SUPPORT!,65.116280,NOT SUPPORT!,NOT SUPPORT!,1
64,768,97,97,768,1,1,1,1,0,0,45.541714,41.800133,43.759842,NOT SUPPORT!,NOT SUPPORT!,91.782372,NOT SUPPORT!,NOT SUPPORT!,1
64,768,128,128,768,1,1,1,1,0,0,74.849846,71.181313,74.631851,NOT SUPPORT!,NOT SUPPORT!,115.300812,NOT SUPPORT!,NOT SUPPORT!,1
64,768,256,256,768,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,384,384,768,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,512,512,768,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,640,640,768,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,768,768,768,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,896,896,768,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,1024,1024,768,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,2048,2048,768,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,768,3072,3072,768,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,1,1,896,1,1,1,1,0,0,0.074183,0.121856,0.118784,NOT SUPPORT!,4.624725,0.585159,NOT SUPPORT!,NOT SUPPORT!,0
64,896,2,2,896,1,1,1,1,0,0,0.229376,0.207417,0.146546,NOT SUPPORT!,4.626204,0.842069,NOT SUPPORT!,NOT SUPPORT!,2
64,896,4,4,896,1,1,1,1,0,0,0.221525,0.296391,0.245988,NOT SUPPORT!,4.625977,1.374436,NOT SUPPORT!,NOT SUPPORT!,0
64,896,7,7,896,1,1,1,1,0,0,0.424846,0.494706,0.555008,NOT SUPPORT!,4.631210,2.326073,NOT SUPPORT!,NOT SUPPORT!,0
64,896,8,8,896,1,1,1,1,0,0,0.574464,0.582201,0.671403,NOT SUPPORT!,4.634737,2.600732,NOT SUPPORT!,NOT SUPPORT!,0
64,896,15,15,896,1,1,1,1,0,0,1.794276,1.567972,1.635669,NOT SUPPORT!,4.681159,4.785152,NOT SUPPORT!,NOT SUPPORT!,1
64,896,16,16,896,1,1,1,1,0,0,1.956523,1.715769,1.772772,NOT SUPPORT!,4.718706,5.062656,NOT SUPPORT!,NOT SUPPORT!,1
64,896,24,24,896,1,1,1,1,0,0,4.003271,3.657387,3.699940,NOT SUPPORT!,15.480150,7.405909,NOT SUPPORT!,NOT SUPPORT!,1
64,896,32,32,896,1,1,1,1,0,0,7.341853,6.353693,6.416385,NOT SUPPORT!,15.547962,9.892409,NOT SUPPORT!,NOT SUPPORT!,1
64,896,48,48,896,1,1,1,1,0,0,17.196487,14.022770,14.216988,NOT SUPPORT!,78.185127,29.106289,NOT SUPPORT!,NOT SUPPORT!,1
64,896,64,64,896,1,1,1,1,0,0,29.108908,24.806057,25.163322,NOT SUPPORT!,78.597687,38.863987,NOT SUPPORT!,NOT SUPPORT!,1
64,896,96,96,896,1,1,1,1,0,0,65.398666,55.685234,56.460968,NOT SUPPORT!,NOT SUPPORT!,87.350388,NOT SUPPORT!,NOT SUPPORT!,1
64,896,97,97,896,1,1,1,1,0,0,67.136856,57.658936,58.559258,NOT SUPPORT!,NOT SUPPORT!,122.377106,NOT SUPPORT!,NOT SUPPORT!,1
64,896,128,128,896,1,1,1,1,0,0,114.644531,98.782440,100.237541,NOT SUPPORT!,NOT SUPPORT!,154.805008,NOT SUPPORT!,NOT SUPPORT!,1
64,896,256,256,896,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,384,384,896,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,512,512,896,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,640,640,896,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,768,768,896,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,896,896,896,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,1024,1024,896,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,2048,2048,896,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,896,3072,3072,896,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,1,1,1024,1,1,1,1,0,0,0.083285,0.100124,0.124018,NOT SUPPORT!,6.059918,0.689038,NOT SUPPORT!,NOT SUPPORT!,0
64,1024,2,2,1024,1,1,1,1,0,0,0.094777,0.187164,0.154624,NOT SUPPORT!,6.061284,1.122532,NOT SUPPORT!,NOT SUPPORT!,0
64,1024,4,4,1024,1,1,1,1,0,0,0.231196,0.294571,0.292636,NOT SUPPORT!,6.060942,1.879381,NOT SUPPORT!,NOT SUPPORT!,0
64,1024,7,7,1024,1,1,1,1,0,0,0.554667,0.612011,0.669468,NOT SUPPORT!,6.066745,2.962091,NOT SUPPORT!,NOT SUPPORT!,0
64,1024,8,8,1024,1,1,1,1,0,0,0.693589,0.651037,0.741717,NOT SUPPORT!,6.071410,3.423232,NOT SUPPORT!,NOT SUPPORT!,1
64,1024,15,15,1024,1,1,1,1,0,0,2.048569,1.974386,2.058354,NOT SUPPORT!,6.123975,6.038414,NOT SUPPORT!,NOT SUPPORT!,1
64,1024,16,16,1024,1,1,1,1,0,0,2.228224,2.148124,2.223901,NOT SUPPORT!,6.166187,6.490453,NOT SUPPORT!,NOT SUPPORT!,1
64,1024,24,24,1024,1,1,1,1,0,0,4.830663,4.667050,4.725760,NOT SUPPORT!,20.092472,9.629013,NOT SUPPORT!,NOT SUPPORT!,1
64,1024,32,32,1024,1,1,1,1,0,0,8.325347,8.185628,8.292466,NOT SUPPORT!,20.197945,12.765071,NOT SUPPORT!,NOT SUPPORT!,1
64,1024,48,48,1024,1,1,1,1,0,0,22.803797,19.046515,18.407537,NOT SUPPORT!,NOT SUPPORT!,37.543369,NOT SUPPORT!,NOT SUPPORT!,2
64,1024,64,64,1024,1,1,1,1,0,0,33.781422,32.264076,32.684605,NOT SUPPORT!,NOT SUPPORT!,50.094761,NOT SUPPORT!,NOT SUPPORT!,1
64,1024,96,96,1024,1,1,1,1,0,0,74.025757,72.409546,73.326477,NOT SUPPORT!,NOT SUPPORT!,112.799400,NOT SUPPORT!,NOT SUPPORT!,1
64,1024,97,97,1024,1,1,1,1,0,0,76.465607,74.870781,75.921860,NOT SUPPORT!,NOT SUPPORT!,157.438858,NOT SUPPORT!,NOT SUPPORT!,1
64,1024,128,128,1024,1,1,1,1,0,0,131.355759,128.570023,130.220840,NOT SUPPORT!,NOT SUPPORT!,200.045471,NOT SUPPORT!,NOT SUPPORT!,1
64,1024,256,256,1024,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,384,384,1024,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,512,512,1024,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,640,640,1024,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,768,768,1024,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,896,896,1024,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,1024,1024,1024,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,2048,2048,1024,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,1024,3072,3072,1024,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,1,1,2048,1,1,1,1,0,0,0.398905,0.387186,0.306972,NOT SUPPORT!,23.453697,2.596637,NOT SUPPORT!,NOT SUPPORT!,2
64,2048,2,2,2048,1,1,1,1,0,0,0.489131,0.350549,0.384455,NOT SUPPORT!,23.651670,4.054358,NOT SUPPORT!,NOT SUPPORT!,1
64,2048,4,4,2048,1,1,1,1,0,0,0.902485,0.750023,0.857543,NOT SUPPORT!,23.621292,6.998130,NOT SUPPORT!,NOT SUPPORT!,1
64,2048,7,7,2048,1,1,1,1,0,0,1.818055,1.838763,1.905209,NOT SUPPORT!,23.639153,11.458447,NOT SUPPORT!,NOT SUPPORT!,0
64,2048,8,8,2048,1,1,1,1,0,0,2.700743,2.627015,2.550329,NOT SUPPORT!,23.510355,12.949048,NOT SUPPORT!,NOT SUPPORT!,2
64,2048,15,15,2048,1,1,1,1,0,0,8.228410,7.288490,7.259136,NOT SUPPORT!,23.589090,23.386452,NOT SUPPORT!,NOT SUPPORT!,2
64,2048,16,16,2048,1,1,1,1,0,0,9.137608,8.045454,8.015304,NOT SUPPORT!,23.695360,24.895031,NOT SUPPORT!,NOT SUPPORT!,2
64,2048,24,24,2048,1,1,1,1,0,0,18.539293,18.086912,17.978369,NOT SUPPORT!,NOT SUPPORT!,36.825653,NOT SUPPORT!,NOT SUPPORT!,2
64,2048,32,32,2048,1,1,1,1,0,0,36.390911,31.984409,31.637617,NOT SUPPORT!,NOT SUPPORT!,49.082714,NOT SUPPORT!,NOT SUPPORT!,2
64,2048,48,48,2048,1,1,1,1,0,0,73.269135,71.723465,70.933502,NOT SUPPORT!,NOT SUPPORT!,144.860718,NOT SUPPORT!,NOT SUPPORT!,2
64,2048,64,64,2048,1,1,1,1,0,0,130.064606,127.149849,125.901489,NOT SUPPORT!,NOT SUPPORT!,193.053482,NOT SUPPORT!,NOT SUPPORT!,2
64,2048,96,96,2048,1,1,1,1,0,0,292.251099,286.100464,282.955688,NOT SUPPORT!,NOT SUPPORT!,434.195557,NOT SUPPORT!,NOT SUPPORT!,2
64,2048,97,97,2048,1,1,1,1,0,0,300.072754,293.813263,291.011932,NOT SUPPORT!,NOT SUPPORT!,595.905884,NOT SUPPORT!,NOT SUPPORT!,2
64,2048,128,128,2048,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,256,256,2048,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,384,384,2048,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,512,512,2048,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,640,640,2048,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,768,768,2048,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,896,896,2048,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,1024,1024,2048,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,2048,2048,2048,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,2048,3072,3072,2048,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,1,1,4096,1,1,1,1,0,0,0.897024,0.718393,0.585728,NOT SUPPORT!,NOT SUPPORT!,9.569622,NOT SUPPORT!,NOT SUPPORT!,2
64,4096,2,2,4096,1,1,1,1,0,0,0.949248,1.019108,0.860615,NOT SUPPORT!,NOT SUPPORT!,15.356587,NOT SUPPORT!,NOT SUPPORT!,2
64,4096,4,4,4096,1,1,1,1,0,0,2.862308,2.768100,2.649657,NOT SUPPORT!,NOT SUPPORT!,26.942461,NOT SUPPORT!,NOT SUPPORT!,2
64,4096,7,7,4096,1,1,1,1,0,0,8.365170,8.308281,7.615033,NOT SUPPORT!,NOT SUPPORT!,44.576199,NOT SUPPORT!,NOT SUPPORT!,2
64,4096,8,8,4096,1,1,1,1,0,0,10.811960,10.466304,9.921990,NOT SUPPORT!,NOT SUPPORT!,50.390469,NOT SUPPORT!,NOT SUPPORT!,2
64,4096,15,15,4096,1,1,1,1,0,0,31.858917,28.124275,27.667795,NOT SUPPORT!,NOT SUPPORT!,91.884666,NOT SUPPORT!,NOT SUPPORT!,2
64,4096,16,16,4096,1,1,1,1,0,0,40.082317,31.783251,31.139046,NOT SUPPORT!,NOT SUPPORT!,97.744781,NOT SUPPORT!,NOT SUPPORT!,2
64,4096,24,24,4096,1,1,1,1,0,0,75.056244,71.282562,69.748627,NOT SUPPORT!,NOT SUPPORT!,144.623154,NOT SUPPORT!,NOT SUPPORT!,2
64,4096,32,32,4096,1,1,1,1,0,0,129.390137,126.624649,123.827095,NOT SUPPORT!,NOT SUPPORT!,192.136993,NOT SUPPORT!,NOT SUPPORT!,2
64,4096,48,48,4096,1,1,1,1,0,0,290.984161,284.296082,278.094055,NOT SUPPORT!,NOT SUPPORT!,568.907349,NOT SUPPORT!,NOT SUPPORT!,2
64,4096,64,64,4096,1,1,1,1,0,0,516.359497,505.190277,494.254761,NOT SUPPORT!,NOT SUPPORT!,757.801514,NOT SUPPORT!,NOT SUPPORT!,2
64,4096,96,96,4096,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,97,97,4096,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,128,128,4096,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,256,256,4096,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,384,384,4096,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,512,512,4096,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,640,640,4096,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,768,768,4096,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,896,896,4096,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,1024,1024,4096,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,2048,2048,4096,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
64,4096,3072,3072,4096,1,1,1,1,0,0,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!
