,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,Achieved Occupancy,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,Registers Per Thread,Threads,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
141,0.0001859840031463,0.0,0.0,0.0,1576960.0,0.0,8613888.0,0.0,0.0,0.0,0.0,35.6,35.6,11.0,33555456.0,68131520.0,268566624.0,25.67,20480.0,0.09,31.77,0.0,32.0,524288.0,11767808.0,0.0,11767808.0,0.3506973053800848,0.17272193545659922,0.04381709024275481,58.927784426273966,0.0
142,0.0001553919987256,0.0,0.0,0.0,2766848.0,0.0,9316352.0,0.0,0.0,0.0,0.0,22.85,22.85,12.45,33557888.0,68747584.0,285680160.0,28.36,157696.0,0.81,47.94,0.0,32.0,524288.0,14850048.0,0.0,14850048.0,0.44252033977823635,0.21600828910583972,0.05198137665562775,89.00191161673364,0.0
143,6.687999574978653e-05,0.0,0.0,0.0,4071424.0,0.0,8970240.0,0.0,0.0,0.0,0.0,51.69,51.69,26.85,33558400.0,68283104.0,268699872.0,49.69,24576.0,0.3,57.51,0.0,32.0,524288.0,17113088.0,0.0,17113088.0,0.5099494612377229,0.2506196554860775,0.0636884858657469,238.3045183706089,0.0
144,7.062400353292225e-05,0.0,0.0,0.0,5490688.0,0.0,10254336.0,0.0,0.0,0.0,0.0,28.96,28.96,25.28,33560576.0,69368608.0,303492128.0,54.54,165888.0,1.89,69.71,0.0,32.0,524288.0,21235712.0,0.0,21235712.0,0.63275767376579,0.3061285589008792,0.06997121190570056,280.03648878972683,0.0
145,7.113600227762254e-05,0.0,0.0,0.0,7024640.0,0.0,10473472.0,0.0,0.0,0.0,0.0,48.37,48.37,25.42,33560832.0,69100416.0,303628864.0,57.13,28672.0,0.33,69.56,0.0,32.0,524288.0,24522752.0,0.0,24522752.0,0.7306955918136953,0.35488573614375923,0.08076554935172435,321.0553277954063,0.0
146,5.923199739685422e-05,0.0,0.0,0.0,8673280.0,0.0,11274240.0,0.0,0.0,0.0,0.0,28.09,25.96,30.5,33556096.0,69244448.0,321926560.0,60.25,174080.0,2.39,73.32,0.0,32.0,524288.0,28620800.0,0.0,28620800.0,0.8529240111841377,0.41332988891759237,0.08890474895889298,450.01347776548783,0.0
147,4.057600032934679e-05,0.0,0.0,0.0,10436608.0,0.0,9879552.0,0.0,0.0,0.0,0.0,43.89,43.89,43.81,33577600.0,68833856.0,268959744.0,70.35,32768.0,0.66,81.74,0.0,32.0,524288.0,30752768.0,0.0,30752768.0,0.9158715334032212,0.44676805553360255,0.11433966861598441,705.8543680461758,0.0
148,4.368000297428496e-05,0.0,0.0,0.0,28672000.0,0.0,12484608.0,0.0,0.0,0.0,0.0,38.8,21.53,43.01,33757824.0,72160480.0,136314880.0,73.94,32768.0,0.62,82.92,0.0,32.0,524288.0,69828608.0,0.0,69828608.0,2.0685162645554405,0.9676849156214038,0.5122596153846154,1488.8496922186757,0.0
149,5.7856003900704754e-05,0.0,0.0,0.0,87162880.0,0.0,20840448.0,0.0,0.0,0.0,0.0,30.86,11.04,37.52,36053888.0,84742368.0,75500032.0,72.4,163840.0,2.3,83.49,0.0,32.0,524288.0,195166208.0,0.0,195166208.0,5.413180625623511,2.30305350919625,2.584981791795797,3141.639295110147,0.0
150,5.7119999664948666e-05,0.0,0.0,0.0,0.0,2048.0,28641280.0,3214336.0,0.0,0.0,101888.0,68.98,20.7,67.23,77094912.0,155175104.0,78579456.0,32.33,582342.0,8.55,92.3,6691.0,32.0,1048576.0,35072000.0,52166656.0,87238656.0,1.131574752948677,0.5621949252890464,1.1101967414994576,1422.397237193455,850.5599555318846
151,0.0004729279996802,0.0,0.0,0.0,1576960.0,0.0,19894272.0,0.0,0.0,0.0,0.0,18.18,18.18,10.21,78032512.0,157277856.0,618498176.0,22.02,20480.0,0.03,34.84,0.0,32.0,524288.0,23048192.0,0.0,23048192.0,0.29536652619872084,0.14654441881506827,0.037264769556895186,45.388096133421975,0.0
152,0.0002990080015935,0.0,0.0,0.0,2766848.0,0.0,20467712.0,0.0,0.0,0.0,0.0,53.61,53.61,16.12,78846080.0,158931392.0,642125600.0,26.01,22528.0,0.06,47.74,0.0,32.0,524288.0,26001408.0,0.0,26001408.0,0.3297742639837009,0.16360146144066995,0.040492713575038905,80.98679002948099,0.0
153,0.0001619520032176,0.0,0.0,0.0,4071424.0,0.0,21061632.0,0.0,0.0,0.0,0.0,30.37,30.37,28.97,79671296.0,160561632.0,653143040.0,41.18,24576.0,0.12,57.96,0.0,32.0,524288.0,29204480.0,0.0,29204480.0,0.3665621304817233,0.18188953136699557,0.04471375826036514,167.94353242646673,0.0
154,0.0001729599990219,0.0,0.0,0.0,5490688.0,0.0,21676032.0,0.0,0.0,0.0,0.0,33.21,33.21,27.13,80491520.0,162383040.0,666649344.0,36.61,26624.0,0.13,71.5,0.0,32.0,524288.0,32657408.0,0.0,32657408.0,0.4057248266649704,0.20111341677061842,0.04898738488820893,175.8474876897812,0.0
155,0.000140351996747,0.0,0.0,0.0,7024640.0,0.0,22310912.0,0.0,0.0,0.0,0.0,64.82,64.82,31.88,81000832.0,164543072.0,681246592.0,39.54,28672.0,0.17,74.09,0.0,32.0,524288.0,36360192.0,0.0,36360192.0,0.44888664847294407,0.22097674218699406,0.053373025901317095,241.27243225470494,0.0
156,0.0001401919961324,0.0,0.0,0.0,8673280.0,0.0,22966272.0,0.0,0.0,0.0,0.0,29.29,29.29,31.77,81315712.0,165080512.0,693181696.0,40.9,30720.0,0.18,78.29,0.0,32.0,524288.0,40312832.0,0.0,40312832.0,0.4957569823652285,0.24420103567403523,0.05815622690648773,267.8059484424756,0.0
157,9.763200419707744e-05,0.0,0.0,0.0,10436608.0,0.0,23642112.0,0.0,0.0,0.0,0.0,40.67,31.4,44.5,80622720.0,165054496.0,706795616.0,53.79,32768.0,0.27,82.35,0.0,32.0,524288.0,44515328.0,0.0,44515328.0,0.5521437133353972,0.269700790216584,0.06298189602805912,424.6366775296981,0.0
158,8.09279996753153e-05,0.0,0.0,0.0,28672000.0,0.0,29786112.0,0.0,0.0,0.0,0.0,47.87,23.37,51.13,78296960.0,161017984.0,630479168.0,66.75,32768.0,0.33,79.98,0.0,32.0,524288.0,87130112.0,0.0,87130112.0,1.112816027595452,0.5411203757215095,0.13819665489724792,1002.696724989315,0.0
159,8.076800032108047e-05,0.0,0.0,0.0,87162880.0,0.0,46006272.0,0.0,0.0,0.0,0.0,49.9,17.33,54.06,82436096.0,171622624.0,430804896.0,75.96,32768.0,0.33,80.75,0.0,32.0,524288.0,220332032.0,0.0,220332032.0,2.67276160190798,1.283816940125563,0.5114427297502209,2540.61255072255,0.0
160,4.77120040619351e-05,0.0,0.0,0.0,0.0,4096.0,17825792.0,524288.0,0.0,0.0,16384.0,72.63,18.6,69.94,67111168.0,135291808.0,67239936.0,9.24,33389.0,0.59,58.96,0.0,32.0,131072.0,18878464.0,8388608.0,27267072.0,0.40629708605280124,0.20154266842231866,0.4055190058479532,532.2442474707418,163.74285996996835
161,0.0003003519964544,0.0,0.0,0.0,3153920.0,0.0,17227776.0,0.0,0.0,0.0,0.0,45.18,45.18,13.82,67140992.0,135258688.0,537131328.0,32.55,40960.0,0.11,43.52,0.0,32.0,1048576.0,23535616.0,0.0,23535616.0,0.35054018862277164,0.17400446764647015,0.04381724686890726,72.9785410020042,0.0
162,0.000240895998082,0.0,0.0,0.0,5533696.0,0.0,18632704.0,0.0,0.0,0.0,0.0,29.68,29.68,16.03,67397376.0,137497440.0,571472352.0,36.71,315392.0,1.05,60.02,0.0,32.0,1048576.0,29700096.0,0.0,29700096.0,0.4406713994325239,0.21600471979696495,0.05197118617559997,114.82287000729418,0.0
163,0.00012096,0.0,0.0,0.0,8142848.0,0.0,17940480.0,0.0,0.0,0.0,0.0,55.89,55.89,28.81,67259008.0,135915552.0,537389792.0,53.61,49152.0,0.32,62.82,0.0,32.0,1048576.0,34226176.0,0.0,34226176.0,0.5088712578098089,0.25181942387284717,0.06368966532211315,263.5219109752191,0.0
164,0.0001309759980732,0.0,0.0,0.0,10981376.0,0.0,20508672.0,0.0,0.0,0.0,0.0,31.29,31.29,27.07,67327232.0,138244288.0,607054208.0,58.76,331776.0,2.03,73.64,0.0,32.0,1048576.0,42471424.0,0.0,42471424.0,0.6308208838884094,0.30722010011726486,0.0699631489911359,301.99881298220237,0.0
165,0.0001151360012974,0.0,0.0,0.0,14049280.0,0.0,20946944.0,0.0,0.0,0.0,0.0,59.67,59.67,31.06,67393408.0,137717984.0,607277216.0,70.33,57344.0,0.4,78.86,0.0,32.0,1048576.0,49045504.0,0.0,49045504.0,0.7277492777928666,0.35612998807766455,0.08076295752218704,396.7237401324031,0.0
166,0.0001018879974223,0.0,0.0,0.0,17346560.0,0.0,22548480.0,0.0,0.0,0.0,0.0,32.58,29.95,34.93,67488768.0,138178752.0,643847808.0,69.32,348160.0,2.75,83.09,0.0,32.0,1048576.0,57241600.0,0.0,57241600.0,0.8481648383328023,0.41425761321103843,0.08890548245836383,523.225459679527,0.0
167,7.139199967611177e-05,0.0,0.0,0.0,20873216.0,0.0,19759104.0,0.0,0.0,0.0,0.0,49.18,49.18,48.69,67651200.0,137000704.0,537919488.0,78.58,65536.0,0.74,88.57,0.0,32.0,1048576.0,61505536.0,0.0,61505536.0,0.9091566151080838,0.44894321126992165,0.11433966861598441,802.3517256905155,0.0
168,7.827199934907289e-05,0.0,0.0,0.0,57344000.0,0.0,24969216.0,0.0,0.0,0.0,0.0,44.1,23.68,46.89,69557120.0,143322752.0,272629760.0,81.21,65536.0,0.68,89.13,0.0,32.0,1048576.0,139657216.0,0.0,139657216.0,2.0078061886403575,0.9744246049643256,0.5122596153846154,1661.7170769931354,0.0
169,0.0001063679961151,0.0,0.0,0.0,174325760.0,0.0,41680896.0,0.0,0.0,0.0,0.0,36.22,11.96,40.58,78040320.0,168533120.0,150998016.0,78.38,327680.0,2.49,89.6,0.0,32.0,1048576.0,390332416.0,0.0,390332416.0,5.001676261706769,2.316057615262804,2.585016852141951,3417.6199975755108,0.0
170,0.0001058239999997,0.0,0.0,0.0,0.0,4096.0,57282560.0,6428672.0,0.0,0.0,203776.0,72.77,21.81,70.89,154176000.0,310509312.0,157199776.0,33.78,1162255.0,8.99,95.65,12345.0,32.0,2097152.0,70144000.0,104333312.0,174477312.0,1.1316762141967622,0.5619068583682283,1.109908146434,1535.5180244962276,918.2035148007585
171,0.0006814399958143,0.0,0.0,0.0,3153920.0,0.0,39788544.0,0.0,0.0,0.0,0.0,25.37,25.37,14.01,155962880.0,313458528.0,1236996416.0,30.72,40960.0,0.05,48.65,0.0,32.0,1048576.0,46096384.0,0.0,46096384.0,0.29555996914137517,0.1470573612851267,0.03726476762888212,62.99982873186507,0.0
172,0.0004580800022468,0.0,0.0,0.0,5533696.0,0.0,40935424.0,0.0,0.0,0.0,0.0,70.5,70.5,20.95,157925248.0,317351616.0,1284247456.0,34.19,45056.0,0.08,62.06,0.0,32.0,1048576.0,52002816.0,0.0,52002816.0,0.32928753735438177,0.1638649793420305,0.04049283162449963,105.72693906485267,0.0
173,0.0003001599974245,0.0,0.0,0.0,8142848.0,0.0,42123264.0,0.0,0.0,0.0,0.0,32.8,32.8,30.9,159577856.0,320876480.0,1306288736.0,44.43,49152.0,0.13,70.03,0.0,32.0,1048576.0,58408960.0,0.0,58408960.0,0.36602171168410735,0.182029421414745,0.04471366734651228,181.22862298296513,0.0
174,0.0003277759958361,0.0,0.0,0.0,10981376.0,0.0,43352064.0,0.0,0.0,0.0,0.0,34.47,34.47,27.94,160485248.0,324309824.0,1333296224.0,37.98,53248.0,0.13,75.7,0.0,32.0,1048576.0,65314816.0,0.0,65314816.0,0.40698330104459196,0.2013963536300399,0.04898747541941587,185.5815049619224,0.0
175,0.0002320639993612,0.0,0.0,0.0,14049280.0,0.0,44621824.0,0.0,0.0,0.0,0.0,77.03,77.03,37.88,163155584.0,329155456.0,1362491232.0,46.92,57344.0,0.2,83.59,0.0,32.0,1048576.0,72720384.0,0.0,72720384.0,0.4457118917854506,0.22093020994918583,0.053373102367237836,291.84248931473746,0.0
176,0.0002386880019302,0.0,0.0,0.0,17346560.0,0.0,45932544.0,0.0,0.0,0.0,0.0,34.42,34.42,37.29,163472128.0,331182816.0,1386328704.0,47.94,61440.0,0.21,84.98,0.0,32.0,1048576.0,80625664.0,0.0,80625664.0,0.49320740475097996,0.24344760689515968,0.05815768206152644,314.58850201662324,0.0
177,0.0001724160003222,0.0,0.0,0.0,20873216.0,0.0,47284224.0,0.0,0.0,0.0,0.0,45.96,35.58,49.83,161297792.0,331587328.0,1413565600.0,60.67,65536.0,0.31,92.07,0.0,32.0,1048576.0,89030656.0,0.0,89030656.0,0.5519645055029644,0.26849836674096306,0.06298303807053596,480.90815011760156,0.0
178,0.0001468800022716,0.0,0.0,0.0,57344000.0,0.0,59572224.0,0.0,0.0,0.0,0.0,53.12,25.81,56.32,157541632.0,321417728.0,1261001664.0,73.46,65536.0,0.36,86.47,0.0,32.0,1048576.0,174260224.0,0.0,174260224.0,1.1061217392999967,0.5421612089797362,0.13819190646206791,1104.9324479764805,0.0
179,0.0001496959980635,0.0,0.0,0.0,174325760.0,0.0,92012544.0,0.0,0.0,0.0,0.0,55.25,18.83,58.26,167983744.0,342722144.0,861600576.0,82.35,65536.0,0.35,86.02,0.0,32.0,1048576.0,440664064.0,0.0,440664064.0,2.623254212026611,1.285776456860634,0.511448200331751,2741.558865527661,0.0
180,9.196800228077537e-05,0.0,0.0,0.0,0.0,8192.0,35651584.0,1048576.0,0.0,0.0,32768.0,72.52,18.57,69.36,134221696.0,268577984.0,134479872.0,9.12,66959.0,0.59,96.79,0.0,32.0,262144.0,37756928.0,16777216.0,54534144.0,0.40629902337100554,0.20304770773765285,0.4055190058479532,552.2451084614671,169.89604658691374
181,0.0004358080006469,0.0,0.0,0.0,6307840.0,0.0,34455552.0,0.0,0.0,0.0,0.0,62.45,62.45,18.86,134301568.0,270024224.0,1074264800.0,44.96,81920.0,0.15,60.39,0.0,32.0,2097152.0,47071232.0,0.0,47071232.0,0.3504890724730779,0.17432225636171073,0.04381715941916742,100.59131753315675,0.0
182,0.0004162240019293,0.0,0.0,0.0,11067392.0,0.0,37265408.0,0.0,0.0,0.0,0.0,34.63,34.63,18.73,136076928.0,276476064.0,1142877792.0,42.74,630784.0,1.22,71.29,0.0,32.0,2097152.0,59400192.0,0.0,59400192.0,0.43651920184441556,0.21484750303736963,0.0519742289296317,132.91097939971888,0.0
183,0.0002016319980592,0.0,0.0,0.0,16285696.0,0.0,35880960.0,0.0,0.0,0.0,0.0,68.05,68.05,34.76,134583808.0,270690144.0,1074790944.0,65.17,98304.0,0.39,77.17,0.0,32.0,2097152.0,68452352.0,0.0,68452352.0,0.5086224934280356,0.2528808437147974,0.06368899215436635,316.1761095300329,0.0
184,0.0002371199967737,0.0,0.0,0.0,21962752.0,0.0,41017344.0,0.0,0.0,0.0,0.0,34.81,34.81,29.96,134847104.0,276948800.0,1214081376.0,65.18,663552.0,2.26,81.43,0.0,32.0,2097152.0,84942848.0,0.0,84942848.0,0.629919705209242,0.3067095723108387,0.06996470720921429,333.6251390473433,0.0
185,0.0002145280009648,0.0,0.0,0.0,28098560.0,0.0,41893888.0,0.0,0.0,0.0,0.0,63.5,63.5,32.96,135091456.0,274941888.0,1214515936.0,74.75,114688.0,0.43,83.15,0.0,32.0,2097152.0,98091008.0,0.0,98091008.0,0.7261081559443701,0.3567699658772984,0.08076551743162964,425.8389101018893,0.0
186,0.0001890239974172,0.0,0.0,0.0,34693120.0,0.0,45096960.0,0.0,0.0,0.0,0.0,35.31,32.39,37.62,135407104.0,275959872.0,1287462176.0,74.82,696320.0,2.97,88.35,0.0,32.0,2097152.0,114483200.0,0.0,114483200.0,0.8454741045196565,0.4148545191382028,0.08892160261801742,564.0595375776184,0.0
187,0.0001337600029105,0.0,0.0,0.0,41746432.0,0.0,39518208.0,0.0,0.0,0.0,0.0,52.47,52.47,51.72,135779840.0,273423648.0,1075838976.0,83.69,131072.0,0.79,91.81,0.0,32.0,2097152.0,123011072.0,0.0,123011072.0,0.9059597654556082,0.4498918542700447,0.11433966861598441,856.4816521266458,0.0
188,0.0001473600035453,0.0,0.0,0.0,114688000.0,0.0,49938432.0,0.0,0.0,0.0,0.0,47.03,24.91,49.24,140819584.0,286044896.0,545259520.0,85.38,131072.0,0.72,92.42,0.0,32.0,2097152.0,279314432.0,0.0,279314432.0,1.983491387107066,0.9764706027126595,0.5122596153846154,1765.281146030461,0.0
189,0.0002034240003223,0.0,0.0,0.0,348651520.0,0.0,83361792.0,0.0,0.0,0.0,0.0,39.11,12.43,42.02,161866368.0,336596640.0,301999488.0,81.48,655360.0,2.59,93.0,0.0,32.0,2097152.0,780664832.0,0.0,780664832.0,4.822897070254891,2.319288843762671,2.5849872699121925,3574.0658924122945,0.0
190,0.0002006079960883,0.0,0.0,0.0,0.0,8192.0,114565120.0,12857344.0,0.0,0.0,407552.0,76.49,22.94,74.1,308345728.0,618821184.0,314424672.0,35.34,2325156.0,9.44,96.63,23457.0,32.0,4194304.0,140288000.0,208666624.0,348954624.0,1.1316992334007625,0.5639021950483195,1.1098194737084754,1620.0217597737646,968.7347527984913
191,0.0009617920041861,0.0,0.0,0.0,6307840.0,0.0,79577088.0,0.0,0.0,0.0,0.0,35.95,35.95,19.78,312492160.0,625574112.0,2473986304.0,43.52,81920.0,0.07,61.84,0.0,32.0,2097152.0,92192768.0,0.0,92192768.0,0.295024259168614,0.1473730549770576,0.03726486595780281,89.27211463703743,0.0
192,0.0007694720009644,0.0,0.0,0.0,11067392.0,0.0,81870848.0,0.0,0.0,0.0,0.0,83.93,83.93,24.84,316217728.0,634409024.0,2568496288.0,40.69,90112.0,0.09,73.63,0.0,32.0,2097152.0,104005632.0,0.0,104005632.0,0.32890512703955677,0.16394097193674217,0.04049280993159839,125.88215405804142,0.0
193,0.0004888639977523,0.0,0.0,0.0,16285696.0,0.0,84246528.0,0.0,0.0,0.0,0.0,40.2,40.2,37.79,319912704.0,641442592.0,2612547264.0,54.4,98304.0,0.16,79.31,0.0,32.0,2097152.0,116817920.0,0.0,116817920.0,0.3651556144516224,0.1821174980535125,0.04471418435551794,222.54689753355464,0.0
194,0.0005863039958187,0.0,0.0,0.0,21962752.0,0.0,86704128.0,0.0,0.0,0.0,0.0,38.68,38.68,31.35,323362432.0,650295904.0,2666586272.0,42.59,106496.0,0.15,83.12,0.0,32.0,2097152.0,130629632.0,0.0,130629632.0,0.40397281524651574,0.20087721788879667,0.04898758887782949,207.50041968489725,0.0
195,0.0004158399977526,0.0,0.0,0.0,28098560.0,0.0,89243648.0,0.0,0.0,0.0,0.0,86.42,86.42,42.39,326544384.0,657278656.0,2724983712.0,52.6,114688.0,0.22,87.17,0.0,32.0,2097152.0,145440768.0,0.0,145440768.0,0.4453935670809148,0.22127718080046707,0.05337307792319017,325.7317026737734,0.0
196,0.0004399360009668,0.0,0.0,0.0,34693120.0,0.0,91865088.0,0.0,0.0,0.0,0.0,37.44,37.44,40.39,327473664.0,662863104.0,2772730816.0,52.07,122880.0,0.22,90.31,0.0,32.0,2097152.0,161251328.0,0.0,161251328.0,0.4924100644624662,0.24326490194874387,0.05815614233790807,341.36101983719715,0.0
197,0.000333120003869,0.0,0.0,0.0,41746432.0,0.0,94568448.0,0.0,0.0,0.0,0.0,47.81,36.93,51.84,323311488.0,663450880.0,2827146016.0,62.92,131072.0,0.32,93.99,0.0,32.0,2097152.0,178061312.0,0.0,178061312.0,0.5507422983992453,0.26838657897326174,0.06298270800032141,497.816155154897,0.0
198,0.0002795199990337,0.0,0.0,0.0,114688000.0,0.0,119144448.0,0.0,0.0,0.0,0.0,55.61,26.94,58.67,316028928.0,641672160.0,2522041056.0,76.6,131072.0,0.38,88.71,0.0,32.0,2097152.0,348520448.0,0.0,348520448.0,1.1028118539831897,0.5431441002520664,0.1381898392061703,1161.2226747981879,0.0
199,0.0002869440000002,0.0,0.0,0.0,348651520.0,0.0,184025088.0,0.0,0.0,0.0,0.0,57.87,19.54,60.46,339078400.0,685560064.0,1723179712.0,85.39,131072.0,0.37,88.64,0.0,32.0,2097152.0,881328128.0,0.0,881328128.0,2.5991868783148675,1.2855593175275741,0.5114545638290338,2860.491180332845,0.0
200,0.0001570239987166,0.0,0.0,0.0,0.0,16384.0,71303168.0,2097152.0,0.0,0.0,65536.0,83.85,21.43,79.62,268491520.0,537208992.0,268960800.0,10.34,135126.0,0.69,97.59,0.0,32.0,524288.0,75513856.0,33554432.0,109068288.0,0.4062261929166329,0.20302766637234546,0.4055174136900247,646.8932113516739,199.01416506658077
201,0.0007532799971263,0.0,0.0,0.0,12615680.0,0.0,68911104.0,0.0,0.0,0.0,0.0,71.47,71.47,21.47,268652928.0,539245984.0,2148531744.0,51.42,163840.0,0.17,70.85,0.0,32.0,4194304.0,94142464.0,0.0,94142464.0,0.35042411300278103,0.17458166920720172,0.043817115694428393,116.39364152453989,0.0
202,0.0007643839987172,0.0,0.0,0.0,22134784.0,0.0,74530816.0,0.0,0.0,0.0,0.0,37.62,37.62,20.35,273500160.0,554003424.0,2285781696.0,46.37,1261568.0,1.32,78.5,0.0,32.0,4194304.0,118800384.0,0.0,118800384.0,0.43437043693137145,0.21443980100743926,0.051973635193550874,144.74593879237085,0.0
203,0.0003743360038601,0.0,0.0,0.0,32571392.0,0.0,71761920.0,0.0,0.0,0.0,0.0,72.95,72.95,37.14,269346944.0,540760096.0,2149587296.0,69.79,196608.0,0.42,83.71,0.0,32.0,4194304.0,136904704.0,0.0,136904704.0,0.5082838586057987,0.25317087006360767,0.06368883192357683,340.60961299865045,0.0
204,0.0004535040035336,0.0,0.0,0.0,43925504.0,0.0,82034688.0,0.0,0.0,0.0,0.0,36.32,36.32,31.16,269860864.0,553919200.0,2428193888.0,67.91,1327104.0,2.35,85.25,0.0,32.0,4194304.0,169885696.0,0.0,169885696.0,0.629530690304171,0.3066976122149223,0.06996381007281409,348.879795010101,0.0
205,0.0004137280038558,0.0,0.0,0.0,56197120.0,0.0,83787776.0,0.0,0.0,0.0,0.0,65.86,65.86,34.13,270490240.0,549325792.0,2429053440.0,77.48,229376.0,0.45,85.65,0.0,32.0,4194304.0,196182016.0,0.0,196182016.0,0.7252831599395232,0.35713235907918195,0.08076480030015314,441.6155989722561,0.0
206,0.0003649600000007,0.0,0.0,0.0,69386240.0,0.0,90193920.0,0.0,0.0,0.0,0.0,36.54,33.48,38.82,271213824.0,551401056.0,2575301760.0,77.27,1392640.0,3.07,90.85,0.0,32.0,4194304.0,228966400.0,0.0,228966400.0,0.8442283531978075,0.4152447615189188,0.08890857124254052,584.2875305458913,0.0
207,0.0002573759977494,0.0,0.0,0.0,83492864.0,0.0,79036416.0,0.0,0.0,0.0,0.0,54.27,54.27,53.38,272135424.0,545965632.0,2151677952.0,86.49,262144.0,0.82,93.56,0.0,32.0,4194304.0,246022144.0,0.0,246022144.0,0.9040430693800451,0.4506183715241622,0.11433966861598441,890.238322788723,0.0
208,0.0002858240035396,0.0,0.0,0.0,229376000.0,0.0,99876864.0,0.0,0.0,0.0,0.0,48.76,25.65,50.65,283475200.0,571189920.0,1090518976.0,87.9,262144.0,0.74,94.16,0.0,32.0,4194304.0,558628864.0,0.0,558628864.0,1.970644571376967,0.9780089676652557,0.5122596454479302,1820.223863049064,0.0
209,0.0003975040003217,0.0,0.0,0.0,697303040.0,0.0,166723584.0,0.0,0.0,0.0,0.0,40.74,12.71,42.85,329641856.0,672179552.0,603986048.0,83.31,1310720.0,2.65,94.69,0.0,32.0,4194304.0,1561329664.0,0.0,1561329664.0,4.736442401295059,2.3227866116343865,2.5850426001893343,3658.0803245330753,0.0
210,0.0003879679964227,0.0,0.0,0.0,0.0,16384.0,229130240.0,25714688.0,0.0,0.0,815104.0,78.93,23.67,76.81,616691840.0,1236802464.0,628749792.0,36.37,4648262.0,9.74,96.74,47385.0,32.0,8388608.0,280576000.0,417333248.0,697909248.0,1.1316985287173575,0.5642851371292222,1.1099951950361837,1675.340862361095,1001.814269691805
211,0.0016760000028941,0.0,0.0,0.0,12615680.0,0.0,159154176.0,0.0,0.0,0.0,0.0,41.16,41.16,22.53,625077888.0,1252370880.0,4947966944.0,49.8,163840.0,0.08,74.52,0.0,32.0,4194304.0,184385536.0,0.0,184385536.0,0.29498009694433475,0.1472291786279796,0.03726490861536362,102.45967291935946,0.0
212,0.001434175998072,0.0,0.0,0.0,22134784.0,0.0,163741696.0,0.0,0.0,0.0,0.0,90.06,90.06,26.55,632628864.0,1267251968.0,5136981696.0,43.65,180224.0,0.1,80.75,0.0,32.0,4194304.0,208011264.0,0.0,208011264.0,0.3288045737982641,0.16414357148585623,0.040492895694366905,135.07797243708606,0.0
213,0.0009157119971085,0.0,0.0,0.0,32571392.0,0.0,168493056.0,0.0,0.0,0.0,0.0,42.98,42.98,40.22,640359808.0,1283294912.0,5225083456.0,58.13,196608.0,0.17,85.61,0.0,32.0,4194304.0,233635840.0,0.0,233635840.0,0.36485088083479467,0.18205935191925704,0.0447142791052867,237.6187411744354,0.0
214,0.001127679998068,0.0,0.0,0.0,43925504.0,0.0,173408256.0,0.0,0.0,0.0,0.0,40.27,40.27,32.59,647841024.0,1301722688.0,5333194656.0,44.33,212992.0,0.15,87.24,0.0,32.0,4194304.0,261259264.0,0.0,261259264.0,0.4032768137881926,0.20070270450721375,0.04898738577000479,215.76746134318935,0.0
215,0.0008131199990352,0.0,0.0,0.0,56197120.0,0.0,178487296.0,0.0,0.0,0.0,0.0,88.56,88.56,43.45,653637760.0,1314965280.0,5449983680.0,53.88,229376.0,0.23,88.98,0.0,32.0,4194304.0,290881536.0,0.0,290881536.0,0.44501947990275226,0.22120852955144185,0.05337291872404286,333.166742100876,0.0
216,0.0008552959977517,0.0,0.0,0.0,69386240.0,0.0,183730176.0,0.0,0.0,0.0,0.0,38.37,38.37,41.39,656031488.0,1328343328.0,5545411168.0,53.32,245760.0,0.23,92.71,0.0,32.0,4194304.0,322502656.0,0.0,322502656.0,0.4915963058163452,0.24278561814705785,0.05815667156675658,351.16965903708746,0.0
217,0.0006488640012866,0.0,0.0,0.0,83492864.0,0.0,189136896.0,0.0,0.0,0.0,0.0,48.93,37.8,52.94,646779136.0,1324297184.0,5654284384.0,64.36,262144.0,0.32,95.64,0.0,32.0,4194304.0,356122624.0,0.0,356122624.0,0.550609325777633,0.268914431218786,0.0629827931908987,511.1472333260251,0.0
