,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value
Metric Name,dram__bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed,gpu__time_duration.sum,l1tex__t_bytes.sum,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__t_bytes.sum,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__cycles_elapsed.avg,sm__cycles_elapsed.avg.per_second,sm__inst_executed_pipe_tensor.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__throughput.avg.pct_of_peak_sustained_elapsed
ID,,,,,,,,,,,,,,,,,,,,,
972,415232.0,0.81,0.07,291744.0,5405248.0,0.19,12777856.0,0.81,326815.57,1120213523.07,0.0,0.0,0.0,0.0,3072.0,1179648.0,1181184.0,0.0,0.0,0.0,0.21
973,1572864.0,1.33,0.24,334880.0,23019136.0,0.67,24341696.0,1.33,376876.24,1125406834.51,0.0,0.0,0.0,0.0,12288.0,4718592.0,4724736.0,0.0,0.0,0.0,0.73
974,6528.0,1.34,0.02,22528.0,1029248.0,0.95,1550368.0,1.34,23911.33,1061405066.29,0.0,0.0,0.0,0.0,12288.0,313344.0,319488.0,0.0,0.0,0.0,1.1
975,26112.0,1.28,0.05,26624.0,1180992.0,0.84,1713120.0,1.28,27628.48,1037728421.03,0.0,0.0,0.0,0.0,12288.0,313344.0,319488.0,0.0,0.0,0.0,0.95
976,104448.0,1.26,0.19,28544.0,1529600.0,0.77,1900320.0,1.26,31168.78,1091955499.5,0.0,0.0,0.0,0.0,12288.0,313344.0,319488.0,0.0,0.0,0.0,0.85
977,98304.0,0.65,0.02,269504.0,1106464.0,0.08,9601312.0,0.65,305248.07,1132629104.11,0.0,0.0,0.0,0.0,768.0,294912.0,295296.0,0.0,0.0,0.0,0.06
978,415488.0,0.8,0.07,288800.0,5403200.0,0.19,12705568.0,0.8,326279.57,1129776918.54,0.0,0.0,0.0,0.0,3072.0,1179648.0,1181184.0,0.0,0.0,0.0,0.21
979,1572864.0,1.36,0.24,343168.0,23019680.0,0.66,24952000.0,1.36,379103.22,1104716122.2,0.0,0.0,0.0,0.0,12288.0,4718592.0,4724736.0,0.0,0.0,0.0,0.72
980,6528.0,1.34,0.02,22912.0,1029248.0,0.95,1554080.0,1.34,23917.94,1043904698.17,0.0,0.0,0.0,0.0,12288.0,313344.0,319488.0,0.0,0.0,0.0,1.1
981,26112.0,1.25,0.05,26208.0,1180832.0,0.83,1682912.0,1.25,27731.22,1058120506.04,0.0,0.0,0.0,0.0,12288.0,313344.0,319488.0,0.0,0.0,0.0,0.95
982,104448.0,1.27,0.19,28384.0,1528992.0,0.79,1882272.0,1.27,30458.61,1073090864.96,0.0,0.0,0.0,0.0,12288.0,313344.0,319488.0,0.0,0.0,0.0,0.87
983,49280.0,6.14,0.43,7296.0,1111168.0,5.26,1935136.0,10.85,6499.24,890795057.67,0.0,0.0,0.0,0.0,0.0,0.0,98304.0,0.0,0.0,0.0,11.53
984,98432.0,10.17,0.74,8416.0,2224832.0,7.84,3497568.0,17.08,7397.54,878984914.1,0.0,0.0,0.0,0.0,0.0,0.0,196608.0,0.0,0.0,0.0,19.9
985,24704.0,3.91,0.22,7232.0,540128.0,3.57,1186720.0,6.44,6264.15,866170927.56,0.0,0.0,0.0,0.0,0.0,0.0,49152.0,0.0,0.0,0.0,6.01
986,49280.0,6.98,0.43,7328.0,1081472.0,5.26,1949344.0,11.31,6536.61,892004791.36,0.0,0.0,0.0,0.0,0.0,0.0,98304.0,0.0,0.0,0.0,11.47
987,12416.0,3.73,0.11,6880.0,397952.0,3.73,931552.0,4.21,6201.57,901391580.53,0.0,0.0,0.0,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,3.03
988,24704.0,6.29,0.22,7040.0,793216.0,5.66,1573312.0,8.52,6368.81,904661195.29,0.0,0.0,0.0,0.0,0.0,0.0,49152.0,0.0,0.0,0.0,5.91
989,4096.0,2.8,0.04,6848.0,229376.0,2.8,680800.0,2.47,6324.78,923594885.77,0.0,0.0,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,1.49
990,4224.0,2.79,0.04,6976.0,229376.0,2.79,688352.0,2.47,6382.91,914980993.03,0.0,0.0,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,1.47
991,55424.0,6.5,0.45,7360.0,1326784.0,5.4,2169216.0,11.74,6900.15,937520128.82,0.0,0.0,0.0,0.0,0.0,0.0,110592.0,0.0,0.0,0.0,12.6
992,110720.0,10.97,0.8,8672.0,2647488.0,8.3,3743136.0,17.99,7737.89,892284235.34,0.0,0.0,0.0,0.0,0.0,0.0,221184.0,0.0,0.0,0.0,22.11
993,27776.0,5.66,0.25,6848.0,823264.0,5.14,1413728.0,8.13,6302.19,920295733.82,0.0,0.0,0.0,0.0,0.0,0.0,55296.0,0.0,0.0,0.0,8.96
994,55424.0,10.35,0.46,7616.0,1646688.0,8.11,2525760.0,14.88,6738.02,884718818.08,0.0,0.0,0.0,0.0,0.0,0.0,110592.0,0.0,0.0,0.0,16.51
995,12416.0,3.99,0.12,6560.0,443360.0,3.99,978560.0,5.21,5970.72,910171070.46,0.0,0.0,0.0,0.0,0.0,0.0,27648.0,0.0,0.0,0.0,4.91
996,24704.0,6.62,0.21,6784.0,885024.0,5.68,1617664.0,9.29,6559.76,966945645.53,0.0,0.0,0.0,0.0,0.0,0.0,55296.0,0.0,0.0,0.0,8.91
997,6272.0,3.3,0.06,6688.0,270432.0,3.3,771488.0,3.64,5827.04,871267499.56,0.0,0.0,0.0,0.0,0.0,0.0,13824.0,0.0,0.0,0.0,2.51
998,6272.0,3.34,0.06,6720.0,270624.0,3.34,764992.0,3.6,5765.69,857988866.84,0.0,0.0,0.0,0.0,0.0,0.0,13824.0,0.0,0.0,0.0,2.54
999,49152.0,6.18,0.43,7456.0,1111072.0,5.28,1942432.0,10.83,6471.35,867938821.33,0.0,0.0,0.0,0.0,0.0,0.0,98304.0,0.0,0.0,0.0,11.58
1000,98432.0,10.36,0.76,8256.0,2224320.0,7.96,3515232.0,17.57,7287.76,882722778.5,0.0,0.0,0.0,0.0,0.0,0.0,196608.0,0.0,0.0,0.0,20.2
1001,24704.0,3.8,0.22,7168.0,541312.0,3.55,1162016.0,6.19,6305.44,879665798.61,0.0,0.0,0.0,0.0,0.0,0.0,49152.0,0.0,0.0,0.0,5.97
1002,49152.0,6.79,0.41,7072.0,1080416.0,5.11,1976288.0,11.14,6756.59,955400536.28,0.0,0.0,0.0,0.0,0.0,0.0,98304.0,0.0,0.0,0.0,11.09
1003,12416.0,3.7,0.11,6880.0,397632.0,3.7,950688.0,4.39,6291.61,914478359.17,0.0,0.0,0.0,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,2.99
1004,24704.0,6.24,0.22,6912.0,794688.0,5.62,1527936.0,7.91,6402.3,926258144.72,0.0,0.0,0.0,0.0,0.0,0.0,49152.0,0.0,0.0,0.0,5.88
1005,4096.0,2.79,0.04,7360.0,229376.0,2.79,696160.0,2.46,6370.91,865612419.48,0.0,0.0,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,1.48
1006,4224.0,2.78,0.04,7008.0,229376.0,2.78,673856.0,2.28,6361.31,907721862.84,0.0,0.0,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,1.48
1007,110720.0,11.15,0.82,8672.0,2649824.0,8.46,3768256.0,18.35,7602.04,876618662.02,0.0,0.0,0.0,0.0,0.0,0.0,221184.0,0.0,0.0,0.0,22.5
1008,221184.0,14.74,1.11,12736.0,5346080.0,10.6,6843200.0,21.76,11122.93,873345314.54,0.0,0.0,0.0,0.0,0.0,0.0,442368.0,0.0,0.0,0.0,30.2
1009,55296.0,10.62,0.47,7360.0,1644352.0,8.32,2497664.0,14.99,6559.2,891196155.39,0.0,0.0,0.0,0.0,0.0,0.0,110592.0,0.0,0.0,0.0,16.96
1010,110592.0,15.84,0.77,9408.0,3295456.0,11.71,4348928.0,20.65,8035.93,854158793.15,0.0,0.0,0.0,0.0,0.0,0.0,221184.0,0.0,0.0,0.0,27.24
1011,24704.0,6.7,0.22,7072.0,885856.0,5.75,1639520.0,9.44,6446.24,911515941.85,0.0,0.0,0.0,0.0,0.0,0.0,55296.0,0.0,0.0,0.0,9.06
1012,49280.0,11.56,0.39,7392.0,1768960.0,8.84,2810016.0,15.41,7168.37,969747073.91,0.0,0.0,0.0,0.0,0.0,0.0,110592.0,0.0,0.0,0.0,16.03
1013,12416.0,4.89,0.12,6848.0,540672.0,4.71,1211072.0,6.59,5974.04,872376903.77,0.0,0.0,0.0,0.0,0.0,0.0,27648.0,0.0,0.0,0.0,4.9
1014,12288.0,4.78,0.11,6784.0,540448.0,4.63,1213664.0,6.7,6090.39,897757796.12,0.0,0.0,0.0,0.0,0.0,0.0,27648.0,0.0,0.0,0.0,4.81
1015,98304.0,0.65,0.02,269088.0,1106464.0,0.08,9576544.0,0.65,304698.35,1132337197.69,0.0,0.0,0.0,0.0,1152.0,295296.0,294912.0,0.0,0.0,0.0,0.06
1016,393216.0,0.79,0.07,289248.0,5406784.0,0.18,12739456.0,0.79,331837.89,1147243503.46,0.0,0.0,0.0,0.0,4608.0,1181184.0,1179648.0,0.0,0.0,0.0,0.21
1017,1572864.0,1.32,0.24,335776.0,23023456.0,0.66,24331456.0,1.32,378494.65,1127223649.54,0.0,0.0,0.0,0.0,18432.0,4724736.0,4718592.0,0.0,0.0,0.0,0.72
1018,1572864.0,1.33,0.24,332320.0,23022688.0,0.67,24204064.0,1.33,373699.28,1124516363.08,0.0,0.0,0.0,0.0,18432.0,4724736.0,4718592.0,0.0,0.0,0.0,0.73
1019,228352.0,0.72,0.04,282528.0,3036128.0,0.12,10910496.0,0.72,312080.26,1104599399.92,0.0,0.0,0.0,0.0,2592.0,664416.0,663552.0,0.0,0.0,0.0,0.13
1020,884736.0,1.02,0.13,330048.0,13918496.0,0.39,18543488.0,1.02,372871.3,1129748692.0,0.0,0.0,0.0,0.0,10368.0,2657664.0,2654208.0,0.0,0.0,0.0,0.41
1021,3538944.0,2.36,0.54,345024.0,56561760.0,1.65,42822464.0,3.02,373917.39,1083743127.69,0.0,0.0,0.0,0.0,41472.0,10630656.0,10616832.0,0.0,0.0,0.0,1.65
1022,3540224.0,2.33,0.53,347168.0,56561280.0,1.64,42800320.0,2.97,377593.93,1087640352.58,0.0,0.0,0.0,0.0,41472.0,10630656.0,10616832.0,0.0,0.0,0.0,1.63
1023,196736.0,6.48,1.57,8000.0,1173920.0,5.03,2213440.0,11.85,7079.83,884979166.67,0.0,0.0,0.0,0.0,0.0,0.0,98304.0,0.0,0.0,0.0,10.59
1024,49152.0,5.92,0.41,7200.0,1110944.0,5.08,1931104.0,10.34,6726.72,934266975.31,0.0,0.0,0.0,0.0,0.0,0.0,98304.0,0.0,0.0,0.0,11.14
1025,98432.0,4.4,0.88,7104.0,552864.0,3.68,1350112.0,7.49,6318.06,889365928.43,0.0,0.0,0.0,0.0,0.0,0.0,49152.0,0.0,0.0,0.0,5.96
1026,12416.0,6.13,0.11,7136.0,1081344.0,5.4,1851328.0,10.06,6250.78,875949800.7,0.0,0.0,0.0,0.0,0.0,0.0,98304.0,0.0,0.0,0.0,11.99
1027,24704.0,3.84,0.22,7040.0,541216.0,3.56,1162784.0,6.32,6287.56,893118686.87,0.0,0.0,0.0,0.0,0.0,0.0,49152.0,0.0,0.0,0.0,5.98
1028,49280.0,3.81,0.45,6752.0,442080.0,3.81,1036384.0,4.97,6208.98,919576641.21,0.0,0.0,0.0,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,3.03
1029,12416.0,6.19,0.11,7392.0,1081344.0,5.42,1870432.0,10.32,6229.57,842745410.45,0.0,0.0,0.0,0.0,0.0,0.0,98304.0,0.0,0.0,0.0,12.03
1030,442496.0,11.92,3.06,9216.0,2940352.0,8.31,4393376.0,20.02,8129.7,882129308.13,0.0,0.0,0.0,0.0,0.0,0.0,221184.0,0.0,0.0,0.0,21.04
1031,110720.0,11.26,0.83,8864.0,2650496.0,8.53,3876672.0,19.43,7524.78,848914460.49,0.0,0.0,0.0,0.0,0.0,0.0,221184.0,0.0,0.0,0.0,22.73
1032,221312.0,10.55,1.77,7776.0,1815968.0,8.05,2894592.0,16.63,7034.54,904647252.71,0.0,0.0,0.0,0.0,0.0,0.0,110592.0,0.0,0.0,0.0,15.81
1033,29056.0,11.14,0.22,8672.0,2504320.0,8.48,3587008.0,17.73,7436.33,857510762.61,0.0,0.0,0.0,0.0,0.0,0.0,221184.0,0.0,0.0,0.0,23.01
1034,55424.0,10.11,0.45,7360.0,1645888.0,7.93,2499136.0,14.29,6899.61,937447161.84,0.0,0.0,0.0,0.0,0.0,0.0,110592.0,0.0,0.0,0.0,16.12
1035,110720.0,7.23,0.97,7200.0,970784.0,6.02,1916064.0,11.04,6431.98,893330761.32,0.0,0.0,0.0,0.0,0.0,0.0,55296.0,0.0,0.0,0.0,9.08
1036,27776.0,11.3,0.21,8512.0,2503488.0,8.61,3571008.0,17.67,7319.61,859916718.88,0.0,0.0,0.0,0.0,0.0,0.0,221184.0,0.0,0.0,0.0,23.37
1037,295040.0,9.52,2.35,8096.0,1761312.0,6.89,3219392.0,17.3,7026.85,867941187.23,0.0,0.0,0.0,0.0,0.0,0.0,147456.0,0.0,0.0,0.0,15.83
1038,73856.0,8.5,0.61,7936.0,1667360.0,6.77,2730944.0,14.75,6823.98,859876698.78,0.0,0.0,0.0,0.0,0.0,0.0,147456.0,0.0,0.0,0.0,16.3
1039,147584.0,6.62,1.33,7552.0,827104.0,4.76,1855840.0,10.86,6254.48,828188755.49,0.0,0.0,0.0,0.0,0.0,0.0,73728.0,0.0,0.0,0.0,9.02
1040,18432.0,8.55,0.16,8064.0,1622016.0,6.9,2643616.0,14.35,6596.89,818066578.48,0.0,0.0,0.0,0.0,0.0,0.0,147456.0,0.0,0.0,0.0,16.86
1041,36992.0,5.64,0.33,7200.0,811648.0,4.56,1573056.0,9.25,6212.54,862852366.26,0.0,0.0,0.0,0.0,0.0,0.0,73728.0,0.0,0.0,0.0,9.09
1042,73856.0,5.03,0.66,7168.0,662720.0,4.81,1414016.0,7.31,6277.5,875767299.11,0.0,0.0,0.0,0.0,0.0,0.0,36864.0,0.0,0.0,0.0,4.5
1043,18560.0,8.79,0.16,7808.0,1622016.0,7.08,2625696.0,14.75,6416.94,821842270.04,0.0,0.0,0.0,0.0,0.0,0.0,147456.0,0.0,0.0,0.0,17.33
1044,663680.0,12.78,3.54,12640.0,4431808.0,9.05,6278784.0,21.89,10557.04,835208626.35,0.0,0.0,0.0,0.0,0.0,0.0,331776.0,0.0,0.0,0.0,24.03
1045,165888.0,12.06,0.91,11968.0,3959136.0,8.86,5346720.0,19.2,10259.54,857247412.85,0.0,0.0,0.0,0.0,0.0,0.0,331776.0,0.0,0.0,0.0,24.73
1046,331904.0,13.63,2.41,8448.0,2721888.0,10.06,3929632.0,19.45,7723.59,914251017.12,0.0,0.0,0.0,0.0,0.0,0.0,165888.0,0.0,0.0,0.0,21.38
1047,42112.0,12.18,0.24,11072.0,3757184.0,8.97,5224352.0,19.74,9937.13,897500869.73,0.0,0.0,0.0,0.0,0.0,0.0,331776.0,0.0,0.0,0.0,25.53
1048,83072.0,12.95,0.61,8512.0,2473536.0,9.73,3387776.0,16.86,7663.65,900334603.87,0.0,0.0,0.0,0.0,0.0,0.0,165888.0,0.0,0.0,0.0,21.55
1049,166016.0,10.36,1.38,7616.0,1448416.0,7.98,2691520.0,15.17,6759.24,887505349.36,0.0,0.0,0.0,0.0,0.0,0.0,82944.0,0.0,0.0,0.0,12.85
1050,41600.0,12.3,0.24,11488.0,3752736.0,9.08,5046304.0,18.59,9824.65,855209622.92,0.0,0.0,0.0,0.0,0.0,0.0,331776.0,0.0,0.0,0.0,25.82
1051,262144.0,7.69,2.15,7392.0,1572864.0,6.2,2573312.0,12.4,6890.72,932186447.81,0.0,0.0,0.0,0.0,0.0,0.0,131072.0,0.0,0.0,0.0,10.88
1052,65664.0,6.95,0.54,7456.0,1310720.0,6.0,2200544.0,9.84,6900.09,925441603.08,0.0,0.0,0.0,0.0,0.0,0.0,131072.0,0.0,0.0,0.0,10.87
1053,131200.0,4.59,1.13,7232.0,786432.0,4.03,1470816.0,6.82,6606.02,913442826.12,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,5.7
1054,16512.0,7.34,0.14,7168.0,1310720.0,6.36,2182368.0,11.14,6484.07,904586226.85,0.0,0.0,0.0,0.0,0.0,0.0,131072.0,0.0,0.0,0.0,11.57
1055,32896.0,4.22,0.3,7264.0,655360.0,4.17,1276384.0,5.89,6229.2,857544562.73,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,6.04
1056,65536.0,2.79,0.56,7424.0,327680.0,2.79,892512.0,3.35,6610.54,890427941.41,0.0,0.0,0.0,0.0,0.0,0.0,32768.0,0.0,0.0,0.0,2.85
1057,16384.0,7.57,0.15,7392.0,1310720.0,6.55,2189088.0,11.59,6305.7,853044332.21,0.0,0.0,0.0,0.0,0.0,0.0,131072.0,0.0,0.0,0.0,11.89
1058,393344.0,10.89,3.08,8192.0,2359296.0,8.23,3808224.0,17.6,7197.24,878569426.36,0.0,0.0,0.0,0.0,0.0,0.0,196608.0,0.0,0.0,0.0,15.44
1059,98432.0,10.78,0.83,8192.0,1966080.0,8.62,3184256.0,16.02,6639.39,810472276.48,0.0,0.0,0.0,0.0,0.0,0.0,196608.0,0.0,0.0,0.0,16.74
1060,196736.0,6.31,1.68,7392.0,1179648.0,5.26,2013984.0,9.92,6581.0,890286796.54,0.0,0.0,0.0,0.0,0.0,0.0,98304.0,0.0,0.0,0.0,8.58
1061,24704.0,10.37,0.2,8000.0,1966080.0,8.29,3120832.0,15.16,6829.52,853689814.81,0.0,0.0,0.0,0.0,0.0,0.0,196608.0,0.0,0.0,0.0,16.27
1062,49152.0,5.83,0.44,7104.0,983040.0,5.33,1773696.0,8.77,6329.19,890932599.27,0.0,0.0,0.0,0.0,0.0,0.0,98304.0,0.0,0.0,0.0,8.92
1063,98432.0,3.76,0.88,7200.0,491520.0,3.57,1147488.0,5.03,6299.37,874912551.44,0.0,0.0,0.0,0.0,0.0,0.0,49152.0,0.0,0.0,0.0,4.48
1064,24704.0,10.66,0.21,8096.0,1966080.0,8.53,3149248.0,15.55,6641.3,820318218.42,0.0,0.0,0.0,0.0,0.0,0.0,196608.0,0.0,0.0,0.0,16.73
1065,12416.0,1.92,0.11,6688.0,61440.0,1.92,430048.0,1.43,6196.0,926435406.7,0.0,0.0,0.0,0.0,0.0,0.0,6144.0,0.0,0.0,0.0,0.57
1066,49280.0,2.69,0.46,6784.0,245760.0,2.69,739872.0,2.67,6101.98,899466609.89,0.0,0.0,0.0,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,2.31
1067,196736.0,6.34,1.7,7296.0,983040.0,5.31,2012960.0,10.02,6541.31,896561789.31,0.0,0.0,0.0,0.0,0.0,0.0,98304.0,0.0,0.0,0.0,8.63
1068,524416.0,13.11,3.8,8448.0,3145728.0,9.82,4928480.0,21.3,7720.11,913838909.93,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,0.0,0.0,0.0,19.05
1069,2097280.0,25.6,7.75,16864.0,12582912.0,18.06,18852768.0,40.24,15149.59,898339219.2,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,0.0,37.81
1070,6144.0,1.82,0.06,6752.0,30720.0,1.82,385376.0,1.3,6116.26,905844084.61,0.0,0.0,0.0,0.0,0.0,0.0,3072.0,0.0,0.0,0.0,0.29
1071,24704.0,2.23,0.23,6432.0,122880.0,2.23,531168.0,1.82,6009.37,934292657.08,0.0,0.0,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,1.17
1072,98432.0,3.76,0.87,7072.0,491520.0,3.52,1165152.0,5.24,6390.19,903589534.1,0.0,0.0,0.0,0.0,0.0,0.0,49152.0,0.0,0.0,0.0,4.42
1073,262272.0,7.63,2.2,7328.0,1572864.0,6.41,2473312.0,11.63,6701.54,914511058.55,0.0,0.0,0.0,0.0,0.0,0.0,131072.0,0.0,0.0,0.0,11.19
1074,1048704.0,17.73,5.3,11712.0,6291456.0,12.77,9421344.0,27.81,11080.13,946049319.47,0.0,0.0,0.0,0.0,0.0,0.0,524288.0,0.0,0.0,0.0,26.19
1075,2097280.0,25.78,7.79,16384.0,12582912.0,18.18,18784160.0,40.77,15047.57,918431034.79,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,0.0,38.07
1076,27776.0,3.61,0.26,6784.0,356576.0,3.61,933152.0,4.47,5986.39,882427607.44,0.0,0.0,0.0,0.0,0.0,0.0,13824.0,0.0,0.0,0.0,2.36
1077,110592.0,8.02,0.96,7200.0,984320.0,6.48,2097888.0,11.73,6497.61,902445987.65,0.0,0.0,0.0,0.0,0.0,0.0,55296.0,0.0,0.0,0.0,6.76
1078,442496.0,14.04,3.19,9152.0,2495104.0,8.85,4714624.0,22.96,7773.74,849403490.03,0.0,0.0,0.0,0.0,0.0,0.0,221184.0,0.0,0.0,0.0,21.96
1079,1179648.0,18.94,5.38,13600.0,6972352.0,13.29,10702528.0,32.3,12293.69,903947440.09,0.0,0.0,0.0,0.0,0.0,0.0,589824.0,0.0,0.0,0.0,35.08
1080,4951936.0,28.35,9.0,33120.0,28311552.0,19.73,42362336.0,45.22,31022.33,936664653.78,0.0,0.0,0.0,0.0,0.0,0.0,2359296.0,0.0,0.0,0.0,42.6
1081,13824.0,2.63,0.13,6784.0,178752.0,2.63,623456.0,2.13,6072.35,895099034.77,0.0,0.0,0.0,0.0,0.0,0.0,6912.0,0.0,0.0,0.0,1.16
1082,55424.0,4.36,0.52,6656.0,492192.0,4.31,1193344.0,6.35,6080.24,913497707.44,0.0,0.0,0.0,0.0,0.0,0.0,27648.0,0.0,0.0,0.0,3.61
1083,221312.0,9.63,1.83,7648.0,1246528.0,5.93,2668992.0,15.27,6781.06,886644293.35,0.0,0.0,0.0,0.0,0.0,0.0,110592.0,0.0,0.0,0.0,12.81
1084,589952.0,14.51,3.99,9728.0,3524512.0,10.43,5829312.0,25.69,8299.94,853201525.95,0.0,0.0,0.0,0.0,0.0,0.0,294912.0,0.0,0.0,0.0,26.37
1085,2359296.0,24.03,7.15,20224.0,14155776.0,16.85,21185760.0,37.97,18483.46,913937053.15,0.0,0.0,0.0,0.0,0.0,0.0,1179648.0,0.0,0.0,0.0,35.95
1086,4941952.0,28.61,9.04,33376.0,28311552.0,19.92,42555040.0,45.36,30717.06,920333639.61,0.0,0.0,0.0,0.0,0.0,0.0,2359296.0,0.0,0.0,0.0,43.03
1087,262272.0,7.83,2.17,7872.0,1572864.0,6.27,2590112.0,12.86,6821.72,866580566.85,0.0,0.0,0.0,0.0,0.0,0.0,131072.0,0.0,0.0,0.0,10.99
1088,65664.0,7.07,0.55,7488.0,1310720.0,6.11,2198752.0,10.11,6785.43,906173334.12,0.0,0.0,0.0,0.0,0.0,0.0,131072.0,0.0,0.0,0.0,11.05
1089,131200.0,4.82,1.21,6784.0,786432.0,4.34,1432064.0,7.13,6115.94,901524829.66,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,6.15
1090,16512.0,7.6,0.15,7008.0,1310720.0,6.57,2206496.0,11.68,6274.78,895373541.35,0.0,0.0,0.0,0.0,0.0,0.0,131072.0,0.0,0.0,0.0,11.95
1091,32768.0,4.32,0.3,7232.0,655360.0,4.24,1285472.0,6.0,6129.15,847503892.17,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,6.14
1092,65664.0,2.82,0.57,6944.0,327680.0,2.82,884576.0,3.39,6546.48,942753669.57,0.0,0.0,0.0,0.0,0.0,0.0,32768.0,0.0,0.0,0.0,2.87
1093,131200.0,4.75,1.17,7136.0,786432.0,4.18,1457568.0,6.97,6330.48,887119041.69,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,5.94
1094,32768.0,4.29,0.3,6880.0,655360.0,4.2,1289056.0,5.99,6194.67,900387596.9,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,6.07
1095,65664.0,2.88,0.58,7264.0,393216.0,2.88,890272.0,3.45,6399.85,881036873.88,0.0,0.0,0.0,0.0,0.0,0.0,32768.0,0.0,0.0,0.0,2.94
1096,8320.0,3.97,0.07,7104.0,655360.0,3.94,1262272.0,5.39,6558.43,923201847.68,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,5.74
1097,16512.0,2.9,0.15,6624.0,327680.0,2.9,801536.0,2.97,6264.98,945800344.43,0.0,0.0,0.0,0.0,0.0,0.0,32768.0,0.0,0.0,0.0,3.0
1098,32768.0,2.4,0.31,6784.0,163840.0,2.4,604832.0,2.07,6034.61,889535835.95,0.0,0.0,0.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,1.56
1099,16512.0,7.46,0.15,6976.0,1310720.0,6.4,2142144.0,10.68,6438.83,922997897.55,0.0,0.0,0.0,0.0,0.0,0.0,131072.0,0.0,0.0,0.0,11.65
1100,262272.0,7.35,2.1,7424.0,1572864.0,6.07,2514752.0,11.55,7047.76,949321020.91,0.0,0.0,0.0,0.0,0.0,0.0,131072.0,0.0,0.0,0.0,10.64
1101,65664.0,6.82,0.53,7296.0,1310720.0,5.9,2274144.0,10.73,7038.67,964729532.16,0.0,0.0,0.0,0.0,0.0,0.0,131072.0,0.0,0.0,0.0,10.65
1102,131072.0,4.76,1.19,6752.0,786432.0,4.3,1424416.0,7.09,6182.48,915651878.18,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,6.09
1103,16512.0,7.6,0.15,6784.0,1310720.0,6.56,2078496.0,10.49,6280.93,925844033.89,0.0,0.0,0.0,0.0,0.0,0.0,131072.0,0.0,0.0,0.0,11.94
1104,32896.0,4.2,0.29,6912.0,655360.0,4.11,1285728.0,5.85,6308.54,912693437.07,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,5.96
1105,65664.0,2.89,0.58,6752.0,327680.0,2.89,870496.0,3.44,6390.33,946435624.01,0.0,0.0,0.0,0.0,0.0,0.0,32768.0,0.0,0.0,0.0,2.94
1106,131072.0,4.73,1.19,6496.0,786432.0,4.27,1422240.0,7.18,6203.65,954995096.7,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,6.07
1107,32896.0,4.18,0.3,6432.0,655360.0,4.14,1268960.0,5.94,6254.57,972415123.46,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,6.02
1108,65664.0,2.81,0.57,6528.0,393216.0,2.81,871392.0,3.36,6564.43,1005579951.89,0.0,0.0,0.0,0.0,0.0,0.0,32768.0,0.0,0.0,0.0,2.87
