Metric Name,dram__bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed,gpu__time_duration.sum,l1tex__t_bytes.sum,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__t_bytes.sum,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__cycles_elapsed.avg,sm__cycles_elapsed.avg.per_second,sm__inst_executed_pipe_tensor.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__throughput.avg.pct_of_peak_sustained_elapsed
120,249728.0,3.52,1.93,8128.0,499200.0,2.52,1261280.0,4.26,7340.2,903076243.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
121,167989504.0,18.7,18.7,468704.0,182706304.0,3.9,373808384.0,21.32,508810.11,1085568100.79,0.0,28797600.0,80433600.0,124800.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55
122,249856.0,11.86,1.59,8896.0,1963968.0,8.75,3018112.0,15.79,8880.57,998265970.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12
123,6912.0,1.62,0.06,7488.0,13504.0,1.62,471328.0,1.47,6571.07,877547285.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
124,114944.0,3.53,1.17,6048.0,252224.0,3.53,782080.0,3.43,5570.63,921069713.89,0.0,460224.0,812032.0,108032.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93
125,60800.0,2.18,0.68,5760.0,40512.0,2.18,379104.0,1.54,5044.81,875835905.35,0.0,844.0,0.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
126,3200.0,1.78,0.03,6816.0,5952.0,1.78,435488.0,1.51,5909.28,866971504.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
127,6016.0,2.22,0.07,5792.0,23616.0,2.22,352608.0,1.48,4896.56,845399785.14,0.0,9730.0,22560.0,2952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
128,9088.0,0.8,0.02,22144.0,9664.0,0.45,908960.0,0.8,23288.31,1051676066.42,0.0,433.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
129,1152.0,2.15,0.01,6048.0,2048.0,2.15,406688.0,1.72,4845.44,801164756.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
130,3200.0,2.22,0.04,5536.0,12288.0,2.22,335136.0,1.44,4787.93,864871012.63,0.0,7168.0,15360.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
131,1152.0,2.91,0.02,4352.0,2048.0,2.91,258016.0,1.47,3590.7,825069784.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
132,2560.0,1.56,0.02,7424.0,4800.0,1.56,453056.0,1.38,6716.65,904720925.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
133,40960.0,2.34,0.44,5824.0,93504.0,2.34,489376.0,1.9,5288.33,908024267.4,0.0,164288.0,289792.0,38400.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36
134,21760.0,2.34,0.27,5664.0,14400.0,2.34,322336.0,1.46,4544.13,802282773.59,0.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
135,384.0,2.66,0.01,5344.0,512.0,2.66,381152.0,2.0,3917.67,733096307.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
136,256256.0,2.99,1.49,10528.0,1008320.0,2.11,1418784.0,3.37,9754.31,926511665.54,0.0,233984.0,579072.0,32768.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96
137,2304.0,2.42,0.03,4928.0,1536.0,2.42,277952.0,1.31,4311.81,874962421.84,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
138,512.0,2.65,0.01,4896.0,576.0,2.65,365280.0,1.91,3923.43,801353334.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
139,768.0,2.18,0.01,5248.0,2304.0,2.18,307520.0,1.32,4793.33,913363821.14,0.0,1764.0,4736.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
140,512.0,2.91,0.01,4448.0,576.0,2.91,257792.0,1.48,3582.02,805309918.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
141,115328.0,2.4,0.92,7840.0,230400.0,1.98,838624.0,2.4,7141.43,910896164.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
142,33167488.0,8.25,4.98,401664.0,84326400.0,2.42,152113472.0,8.25,377178.41,939039613.73,0.0,13291200.0,37123200.0,57600.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08
143,115456.0,5.0,0.72,8864.0,920480.0,4.39,1515008.0,6.62,9058.48,1021940600.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77
144,256.0,2.65,0.0,4800.0,64.0,2.65,360416.0,1.89,3929.8,818707561.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
145,1536.0,1.86,0.02,6240.0,2816.0,1.86,373856.0,1.37,5626.17,901629273.5,0.0,4992.0,14848.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
146,256.0,2.46,0.0,4992.0,96.0,2.46,277696.0,1.34,4235.85,848528015.19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
147,1152.0,2.18,0.01,5664.0,2048.0,2.18,392928.0,1.67,4791.91,846028850.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
148,42112.0,2.07,0.4,6336.0,92640.0,2.07,505536.0,1.76,5915.02,933557215.68,0.0,86016.0,180224.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64
149,1152.0,2.9,0.02,4352.0,2048.0,2.9,258656.0,1.48,3593.91,825805930.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
150,30080.0,1.58,0.23,8160.0,60032.0,1.56,566336.0,1.58,7307.06,895472494.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
151,60160.0,2.92,0.66,5824.0,240000.0,2.92,638816.0,2.6,5158.31,885699659.14,0.0,98310.0,227520.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24
152,90240.0,2.26,1.0,5568.0,120032.0,2.26,485504.0,1.95,5124.72,920388330.14,0.0,3750.0,0.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
153,128.0,2.66,0.0,4704.0,64.0,2.66,357568.0,1.88,3907.96,830774439.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
154,640.0,2.04,0.01,5568.0,960.0,2.04,339712.0,1.36,5112.41,918176617.71,0.0,3488.0,7680.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
155,256.0,2.47,0.0,4992.0,96.0,2.47,275904.0,1.34,4207.0,842748397.44,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
156,1024.0,2.14,0.01,5856.0,1728.0,2.14,399296.0,1.67,4873.85,832283444.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
157,1920.0,2.12,0.02,5536.0,6720.0,2.12,327104.0,1.36,4958.04,895599175.77,0.0,2938.0,6944.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
158,2688.0,0.92,0.01,12224.0,2816.0,0.81,581248.0,0.92,12936.31,1058271827.13,0.0,169.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
159,32896.0,1.62,0.26,7776.0,65536.0,1.62,551712.0,1.6,7073.17,909615054.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
160,2654464.0,18.18,12.61,12928.0,5659232.0,11.35,10407008.0,29.16,11715.54,906214189.13,0.0,3801088.0,9437184.0,524288.0,0.0,0.0,0.0,0.0,0.0,0.0,39.21
161,32896.0,2.79,0.45,4736.0,65536.0,2.79,375072.0,1.88,4104.26,866608796.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
162,256.0,2.63,0.0,4704.0,64.0,2.63,360320.0,1.87,3956.46,841084813.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
163,640.0,2.18,0.01,5440.0,704.0,2.18,318176.0,1.36,4818.0,885661764.71,0.0,2464.0,4608.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
164,512.0,2.45,0.01,4864.0,192.0,2.45,271840.0,1.32,4247.3,873210587.23,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
165,4608.0,1.57,0.04,7424.0,8896.0,1.57,462432.0,1.4,6733.59,907003312.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
166,75776.0,2.66,0.81,5856.0,170336.0,2.66,625568.0,2.42,5302.09,905411986.44,0.0,303552.0,535552.0,71168.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19
167,39936.0,2.17,0.45,5504.0,26688.0,2.17,347936.0,1.43,4979.89,904776324.29,0.0,556.0,0.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
168,4194432.0,34.31,22.72,10080.0,8388608.0,14.19,17338912.0,45.08,10354.69,1027250514.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.09
169,2501826048.0,61.09,61.09,2100032.0,2516582400.0,11.78,5093613152.0,59.53,2318939.43,1104240042.97,0.0,397410304.0,1109393408.0,2097152.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82
170,4194688.0,61.29,7.45,30048.0,33199328.0,44.72,48619904.0,61.29,31591.39,1051364113.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.97
171,3712.0,1.72,0.03,7040.0,7104.0,1.72,443872.0,1.49,6111.56,868118686.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
172,109824.0,2.77,1.14,5984.0,238336.0,2.73,737120.0,3.01,5478.61,915543300.65,0.0,242080.0,427008.0,56576.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78
173,3712.0,2.88,0.06,4512.0,7104.0,2.88,273504.0,1.54,3650.31,809023673.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
174,1664.0,1.83,0.02,6656.0,2880.0,1.83,427136.0,1.53,5710.85,858000578.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
175,24704.0,2.12,0.26,5824.0,56096.0,2.12,426368.0,1.6,5467.54,938794134.11,0.0,99008.0,174592.0,23040.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96
176,12800.0,2.35,0.16,5344.0,8640.0,2.35,302048.0,1.39,4477.98,837945636.5,0.0,180.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
177,17623296.0,61.26,43.55,21952.0,33554432.0,24.53,68019552.0,71.78,22721.96,1035074843.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.99
178,1120404224.0,71.38,71.38,807616.0,1275131648.0,15.2,2431968480.0,70.05,888638.56,1100323118.36,0.0,216006656.0,591396864.0,8388608.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
179,20867584.0,71.05,10.39,108608.0,134169088.0,51.46,207538016.0,71.05,113405.46,1044172279.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77
180,228096.0,3.42,1.78,7680.0,456000.0,2.46,1208000.0,4.03,7253.8,944504726.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
181,456192.0,9.15,4.35,6528.0,1824000.0,7.65,2634784.0,14.17,5885.31,901549450.8,0.0,741396.0,1711232.0,228000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53
182,228224.0,5.12,3.1,5152.0,456000.0,4.29,1041568.0,6.98,4151.65,805832326.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74
183,1408.0,1.78,0.01,6560.0,2688.0,1.78,423648.0,1.48,5854.33,892428861.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
184,108928.0,2.41,0.93,6976.0,231616.0,2.21,776672.0,2.41,6630.85,950523487.94,0.0,155904.0,387072.0,21504.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87
185,1408.0,2.87,0.02,4448.0,2688.0,2.87,262432.0,1.48,3637.15,817704170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
186,471040.0,5.7,3.57,8064.0,941824.0,3.44,2085024.0,8.44,7480.43,927632183.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56
187,942080.0,15.23,7.6,7872.0,3767104.0,11.77,5011936.0,22.69,6961.46,884332185.34,0.0,1530558.0,3532192.0,470888.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99
188,1412736.0,14.97,14.97,6464.0,1883616.0,5.5,3438720.0,20.96,5319.63,822962504.58,0.0,58861.0,0.0,58861.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13
189,256.0,2.69,0.0,4896.0,192.0,2.69,366624.0,1.92,3903.3,797241890.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
190,1792.0,2.13,0.02,5792.0,3648.0,2.13,340416.0,1.42,4931.43,851420222.02,0.0,7616.0,13312.0,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
191,1024.0,2.44,0.01,5344.0,576.0,2.44,288256.0,1.37,4302.3,805070414.73,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
192,468992.0,5.61,3.55,8640.0,937664.0,3.44,2036032.0,8.36,7457.72,863162294.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56
193,937728.0,15.21,7.53,8096.0,3750528.0,11.64,4921728.0,22.54,7011.3,866019799.44,0.0,1523850.0,3516736.0,468816.0,0.0,0.0,0.0,0.0,0.0,0.0,24.81
194,1406592.0,14.83,14.83,6816.0,1875296.0,5.43,3598144.0,21.92,5353.09,785371565.81,0.0,58602.0,0.0,58602.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08
195,473472.0,5.56,3.57,8416.0,946624.0,3.44,2029728.0,8.21,7496.72,890770226.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57
196,946688.0,15.25,7.51,7968.0,3786496.0,11.7,5099040.0,23.24,7034.8,882881061.28,0.0,1539164.0,3552640.0,473312.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69
197,1420032.0,14.69,14.69,7040.0,1893248.0,5.37,3578112.0,21.63,5443.33,773200757.58,0.0,59164.0,0.0,59164.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04
198,256.0,2.92,0.0,4608.0,64.0,2.92,356448.0,2.05,3568.56,774426118.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
199,1664.0,1.78,0.02,5984.0,3104.0,1.78,377888.0,1.33,5863.63,979884630.62,0.0,5792.0,15360.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
200,384.0,2.68,0.01,4896.0,128.0,2.68,272768.0,1.44,3886.46,793803709.76,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
201,512.0,2.51,0.01,4864.0,832.0,2.51,365568.0,1.79,4157.11,854669225.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
202,4096.0,2.07,0.05,5504.0,9312.0,2.07,337472.0,1.35,5131.0,932231104.65,0.0,14480.0,27136.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
203,3712.0,2.35,0.05,5024.0,2432.0,2.35,282336.0,1.3,4447.28,885206564.05,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
204,260096.0,3.65,2.02,8128.0,519872.0,2.59,1290080.0,4.45,7270.76,894532389.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46
205,519936.0,10.12,4.96,6592.0,2079360.0,8.47,2890688.0,15.37,5888.89,893338727.08,0.0,844938.0,1950016.0,259920.0,0.0,0.0,0.0,0.0,0.0,0.0,16.57
206,260096.0,5.56,3.5,5120.0,519872.0,4.49,1134592.0,7.43,4203.52,820999710.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96
207,3200.0,1.57,0.03,7456.0,5952.0,1.57,457472.0,1.41,6684.63,896543673.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
208,6016.0,2.3,0.07,5696.0,23616.0,2.3,348000.0,1.51,4725.61,829636782.15,0.0,9730.0,22560.0,2952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
209,9088.0,2.41,0.12,4864.0,11872.0,2.41,285312.0,1.35,4357.22,895810489.77,0.0,369.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
210,243328.0,3.58,1.9,7904.0,486400.0,2.53,1257376.0,4.42,7228.19,914497113.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37
211,163456000.0,18.51,18.51,454592.0,178022400.0,3.86,364954944.0,21.09,500235.43,1100405255.54,0.0,28059200.0,78371200.0,121600.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49
212,243328.0,11.51,1.54,8960.0,1923104.0,8.48,2947936.0,15.66,8913.81,994845403.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94
213,477184.0,5.55,3.56,8000.0,954112.0,3.42,2047392.0,8.27,7584.61,948076388.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56
214,954240.0,15.29,7.51,8192.0,3816384.0,11.66,5102144.0,22.61,7107.22,867580837.67,0.0,1550560.0,3578336.0,477048.0,0.0,0.0,0.0,0.0,0.0,0.0,24.65
215,1431168.0,14.71,14.71,6944.0,1908224.0,5.39,3562080.0,21.85,5454.3,785468936.68,0.0,59631.0,0.0,59631.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07
216,896.0,2.08,0.01,5696.0,1472.0,2.08,393568.0,1.59,5056.26,887685965.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
217,1664.0,2.37,0.02,5152.0,5888.0,2.37,310336.0,1.43,4476.65,868914625.03,0.0,2716.0,6528.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
218,896.0,2.95,0.01,4576.0,1472.0,2.95,263552.0,1.52,3567.67,779647435.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
219,12672.0,1.54,0.1,7456.0,25088.0,1.54,274784.0,0.8,7034.22,943431092.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
220,3274770560.0,79.52,79.52,2106144.0,3357830784.0,16.27,6675597632.0,77.93,2331685.09,1107087213.69,0.0,521060512.0,1451513280.0,3211264.0,0.0,0.0,0.0,0.0,0.0,0.0,25.87
221,12672.0,0.73,0.02,29280.0,12608.0,0.33,1138752.0,0.73,31988.0,1092486338.8,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,1664.0,1.83,0.02,6624.0,3200.0,1.83,421216.0,1.51,5708.48,861787663.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
223,129664.0,2.84,1.15,7072.0,275648.0,2.42,885856.0,3.18,6416.98,907378603.15,0.0,185600.0,460800.0,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54
224,1792.0,2.9,0.03,4480.0,3200.0,2.9,264160.0,1.5,3609.15,805613425.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
225,46336.0,1.73,0.36,7680.0,92544.0,1.64,611776.0,1.73,7242.19,942992862.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
226,92672.0,3.57,1.08,5536.0,370048.0,3.57,766016.0,3.42,4887.98,882944631.77,0.0,151286.0,349888.0,46256.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63
227,46464.0,0.64,0.03,90400.0,42816.0,0.11,3134848.0,0.64,100482.09,1111527572.93,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,4224.0,1.7,0.04,7040.0,8192.0,1.7,446432.0,1.47,6209.87,882083859.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
229,127232.0,3.14,1.36,6080.0,275168.0,2.96,809248.0,3.52,5292.57,870489156.92,0.0,278528.0,491520.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69
230,4096.0,2.88,0.06,4416.0,8192.0,2.88,274528.0,1.54,3663.74,829651435.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
231,640.0,2.65,0.01,4896.0,1024.0,2.65,362176.0,1.89,3926.26,801932038.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
232,51328.0,1.93,0.46,7040.0,96864.0,1.93,567264.0,1.86,6276.46,891543034.51,0.0,59392.0,147456.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13
233,4736.0,2.36,0.06,5024.0,3072.0,2.36,284192.0,1.31,4434.91,882744308.8,0.0,64.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
234,640128.0,6.95,4.68,8672.0,1280000.0,4.04,2609504.0,11.3,7734.94,891944700.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36
235,52713088.0,39.65,39.65,67936.0,71678080.0,29.98,137707488.0,56.39,74897.31,1102468717.83,0.0,53760000.0,112640000.0,10240000.0,0.0,0.0,0.0,0.0,0.0,0.0,79.17
236,640128.0,11.26,8.17,5344.0,1280000.0,7.08,2414464.0,17.21,4408.5,824943862.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61
237,2688.0,1.72,0.02,6848.0,5120.0,1.72,434016.0,1.46,6105.41,891560661.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
238,43648.0,2.3,0.45,5984.0,99904.0,2.3,501920.0,1.9,5444.65,909867671.82,0.0,174080.0,307200.0,40960.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46
239,22784.0,2.27,0.28,5344.0,15360.0,2.27,313760.0,1.38,4675.54,874913367.71,0.0,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
240,870528.0,8.78,6.38,8960.0,1740800.0,5.03,3292448.0,14.19,7697.04,859044312.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59
241,77538560.0,43.88,43.88,89888.0,97468448.0,30.63,189870976.0,56.92,99704.2,1109204829.38,0.0,73113600.0,153190400.0,13926400.0,0.0,0.0,0.0,0.0,0.0,0.0,80.87
242,870400.0,14.15,10.47,6208.0,1740800.0,8.26,3249376.0,22.04,4687.83,755127792.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89
243,83895936.0,71.51,71.51,60544.0,100663296.0,24.94,203311904.0,79.58,66244.98,1094162616.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75
244,3470083584.0,69.02,69.02,2537632.0,3824811776.0,14.39,7387736736.0,67.16,2846606.33,1121756950.31,0.0,648019968.0,1774190592.0,25165824.0,0.0,0.0,0.0,0.0,0.0,0.0,26.22
245,92687360.0,69.8,14.55,327872.0,402323360.0,48.53,647807552.0,69.8,360336.94,1099017129.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.96
246,118400.0,2.53,0.96,7872.0,236672.0,2.04,868640.0,2.59,7023.31,892189381.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
247,236800.0,6.11,2.61,5952.0,946560.0,5.55,1518560.0,8.84,5115.56,859468339.31,0.0,385062.0,889024.0,118320.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8
248,355072.0,4.3,4.01,5824.0,473312.0,3.01,1052448.0,5.61,5014.26,860964845.34,0.0,14790.0,0.0,14790.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
249,4224.0,1.6,0.04,7424.0,8192.0,1.6,458016.0,1.42,6586.44,887182710.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
250,65664.0,2.46,0.73,5632.0,131072.0,2.46,558752.0,2.25,5100.24,905582517.89,0.0,131072.0,245760.0,32768.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72
251,4224.0,2.88,0.07,4448.0,8192.0,2.88,272800.0,1.53,3656.04,821950772.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
252,256.0,2.65,0.0,5216.0,128.0,2.65,374880.0,1.94,3931.59,753756248.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
253,64128.0,1.69,0.38,10208.0,252224.0,1.32,783520.0,1.69,9469.54,927658408.8,0.0,58496.0,144768.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76
254,512.0,2.37,0.01,4896.0,384.0,2.37,274048.0,1.27,4439.28,906715232.39,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
255,512.0,2.68,0.01,4736.0,576.0,2.68,359360.0,1.89,3923.15,828367429.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
256,5120.0,2.14,0.06,5728.0,11104.0,2.14,350368.0,1.45,4967.5,867231145.25,0.0,20672.0,36352.0,4608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
257,2688.0,2.43,0.04,5312.0,1728.0,2.43,290048.0,1.39,4294.33,808421184.74,0.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
258,119296.0,2.52,0.95,7968.0,238336.0,2.0,874848.0,2.55,7145.31,896751357.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
259,238464.0,5.86,2.56,5824.0,953280.0,5.44,1495104.0,8.26,5242.24,900110017.3,0.0,388000.0,895968.0,119160.0,0.0,0.0,0.0,0.0,0.0,0.0,8.65
260,357632.0,4.52,4.03,6048.0,476672.0,3.01,1103264.0,6.45,5023.76,830648025.67,0.0,14895.0,0.0,14895.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
