Metric Name,dram__bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed,gpu__time_duration.sum,l1tex__t_bytes.sum,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__t_bytes.sum,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__cycles_elapsed.avg,sm__cycles_elapsed.avg.per_second,sm__inst_executed_pipe_tensor.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__throughput.avg.pct_of_peak_sustained_elapsed
0,7864448.0,47.43,36.28,11808.0,15725056.0,22.02,28043680.0,62.93,12096.93,1024468659.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41
1,727680.0,11.82,8.71,5536.0,1455104.0,7.22,2708256.0,16.77,4721.96,852955737.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
2,1638528.0,20.95,15.6,6112.0,3276800.0,10.79,6002336.0,29.57,5904.91,966117049.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01
3,12845184.0,54.26,41.84,16352.0,25695744.0,24.96,45485920.0,72.4,17167.98,1049901020.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82
4,524416.0,9.15,6.49,5088.0,1048576.0,6.05,2021568.0,13.09,4555.2,895283746.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74
5,3932288.0,36.02,27.24,8192.0,7864320.0,17.1,14206240.0,47.7,8093.57,987985116.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03
6,48862848.0,65.33,65.33,37984.0,68702080.0,26.81,121337184.0,79.27,42177.39,1110398822.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8
7,16512.0,2.83,0.24,4480.0,32768.0,2.83,188896.0,1.01,3860.19,861648478.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
8,5657728.0,42.37,32.16,9728.0,11318272.0,19.73,20390880.0,55.84,9861.63,1013736598.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3
9,33106304.0,59.34,57.26,29728.0,53430016.0,26.99,94168384.0,80.2,32591.59,1096326446.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85
10,32896.0,2.93,0.48,4448.0,65536.0,2.93,246816.0,1.3,3911.22,879321542.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
11,12845184.0,54.4,41.93,16096.0,25695744.0,24.98,45547904.0,72.3,17158.54,1066012489.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83
12,17744256.0,57.64,44.92,20960.0,35491456.0,26.49,62355040.0,77.35,22194.81,1058912920.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57
13,262272.0,5.21,3.53,4800.0,524288.0,4.51,1060192.0,7.14,4196.85,874344135.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96
14,15564928.0,56.57,43.84,18560.0,31115776.0,25.98,54917472.0,75.95,19901.0,1072252155.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32
15,102528.0,3.5,1.48,4640.0,204800.0,3.5,500960.0,3.21,3925.13,845933109.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
16,7864448.0,47.23,36.12,11744.0,15729664.0,21.92,28026656.0,62.41,12156.13,1035092781.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36
17,185669248.0,81.94,81.94,112064.0,205790976.0,26.26,360067968.0,78.08,128150.09,1143543801.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6
18,32112000.0,59.11,56.45,29088.0,52436608.0,26.94,92344544.0,79.13,32058.5,1102121149.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.83
19,589952.0,10.17,7.26,5440.0,1179648.0,6.47,2264800.0,14.79,4588.91,843549155.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94
20,4194432.0,36.92,28.04,8448.0,8393216.0,17.57,15032480.0,49.6,8364.93,990166421.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25
21,57472.0,3.07,0.82,4800.0,114688.0,3.07,334368.0,1.72,3998.17,832951388.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
22,5752960.0,42.75,32.24,10112.0,11505664.0,19.82,20823136.0,55.93,9974.69,986420607.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34
23,53472640.0,66.88,66.88,40256.0,73370752.0,26.76,129358624.0,79.71,45063.24,1119416751.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78
24,41208832.0,62.04,62.04,33760.0,61366784.0,26.94,108009504.0,80.52,37445.74,1109174784.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85
25,40326912.0,61.18,61.18,33408.0,60616832.0,26.88,106896544.0,80.42,37100.94,1110540722.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82
26,346240.0,6.45,4.49,4896.0,692224.0,4.94,1374688.0,9.08,4382.54,895126028.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21
27,53438080.0,66.24,66.24,40576.0,73299200.0,26.53,129268832.0,79.32,45455.15,1120247144.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68
28,2257024.0,26.11,19.54,6848.0,4513792.0,12.98,8213536.0,35.45,6469.93,944790584.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05
29,2920576.0,31.04,23.15,7520.0,5840896.0,14.93,10652832.0,42.36,7063.89,939346926.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98
30,98432.0,3.43,1.4,4576.0,196608.0,3.43,481632.0,3.01,3969.28,867412101.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
31,21632.0,2.88,0.32,4448.0,43008.0,2.88,203552.0,1.09,3852.72,866169564.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
32,524416.0,9.32,6.52,5120.0,1048576.0,6.02,2064000.0,13.93,4562.76,891163917.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74
33,1638528.0,19.94,14.77,6144.0,3276800.0,10.26,6014432.0,28.07,6213.52,1011314863.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81
34,80874240.0,73.13,73.13,55808.0,100617344.0,26.45,176967104.0,78.94,62448.2,1118983007.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.66
35,1572992.0,20.32,15.14,6176.0,3145728.0,10.57,5758624.0,28.17,5827.22,943526914.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91
36,8786048.0,49.24,37.5,12640.0,17561600.0,22.73,31408928.0,65.19,13039.11,1031575246.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75
37,716928.0,11.84,8.61,5408.0,1433600.0,7.16,2707232.0,17.07,4709.11,870767587.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27
38,5914752.0,41.4,31.61,9984.0,11827200.0,19.39,21171616.0,54.9,10471.2,1048798447.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17
39,1405056.0,19.02,14.01,6144.0,2809856.0,9.94,5212448.0,27.15,5649.17,919460720.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
40,1048704.0,15.28,11.33,5760.0,2097152.0,8.54,3872928.0,21.47,5212.43,904935056.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93
41,14336128.0,55.55,43.1,17472.0,28664320.0,25.56,50613920.0,74.73,18664.57,1068256300.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
42,3145856.0,31.51,23.76,8032.0,6293504.0,15.2,11379616.0,42.79,7423.76,924272816.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13
43,819328.0,13.06,9.45,5568.0,1638400.0,7.6,3093344.0,18.77,4879.06,876267161.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49
44,399325952.0,84.45,84.45,235136.0,419646080.0,25.62,733100096.0,77.13,267574.76,1137957434.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.34
45,185563392.0,81.82,81.82,111776.0,205533696.0,26.22,359967520.0,78.61,128280.83,1147659903.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.59
46,1048704.0,15.55,11.32,5856.0,2097152.0,8.56,3924064.0,21.59,5203.67,888604280.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94
47,2097280.0,24.94,18.63,6688.0,4194304.0,12.47,7639968.0,33.96,6308.81,943303650.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81
48,9633920.0,50.67,38.71,13408.0,19258368.0,23.33,34437088.0,67.06,13891.07,1036028794.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.03
49,248598528.0,84.06,84.06,145888.0,268816384.0,26.25,469872736.0,78.5,167291.28,1146710337.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61
50,216096896.0,83.47,83.47,127744.0,235642496.0,26.38,412512448.0,79.05,146396.17,1146012076.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.66
51,8155264.0,48.08,36.82,12608.0,16320512.0,22.26,29143200.0,63.82,12391.11,982797518.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52
52,82910976.0,73.51,73.51,56800.0,103057792.0,26.47,181114784.0,78.61,63704.96,1121566249.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67
53,802944.0,12.51,9.14,5440.0,1605632.0,7.35,3014944.0,18.11,4969.69,913545070.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
54,45559552.0,64.15,64.15,36576.0,65526272.0,26.92,115679904.0,80.19,40021.7,1094206684.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85
55,652416.0,10.87,7.79,5216.0,1304576.0,6.72,2478912.0,15.67,4704.76,901986054.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08
56,983168.0,14.55,10.79,5696.0,1966080.0,8.31,3615680.0,20.67,5112.54,897566193.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82
57,786560.0,12.21,8.84,5440.0,1572864.0,7.17,2974112.0,17.53,5018.19,922460511.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33
58,17744256.0,57.62,44.61,20288.0,35481856.0,26.37,62725664.0,76.97,22298.35,1099090686.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.51
59,602240.0,10.31,7.38,5408.0,1204224.0,6.5,2311264.0,14.89,4616.2,853587962.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96
60,301184.0,5.79,3.89,4832.0,602112.0,4.6,1237280.0,8.48,4393.93,909338974.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05
61,9289856.0,50.06,38.31,12992.0,18582528.0,23.1,33139488.0,66.39,13539.57,1042147019.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93
62,70529536.0,71.04,71.04,49952.0,90391040.0,26.48,158794656.0,78.48,56011.41,1121304600.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.66
63,4194432.0,36.29,27.51,8576.0,8393728.0,17.28,15032096.0,48.99,8501.41,991302169.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14
64,6322304.0,44.06,33.44,10336.0,12644352.0,20.53,22681312.0,58.87,10533.74,1019131263.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68
65,401536.0,7.44,5.18,4992.0,802816.0,5.34,1587776.0,10.56,4392.89,879985754.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39
66,5406848.0,41.82,31.47,9536.0,10813440.0,19.41,19575072.0,54.75,9604.76,1007210492.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14
67,31041024.0,59.15,55.58,28704.0,51377792.0,26.96,90481376.0,79.56,31409.15,1094242898.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.83
68,16512.0,2.83,0.24,4640.0,32768.0,2.83,188960.0,1.0,3894.3,839287994.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
69,41848192.0,62.33,62.33,34240.0,61979520.0,26.93,109275040.0,80.39,37816.07,1104441415.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85
70,1280128.0,17.59,13.07,6400.0,2560000.0,9.45,4707360.0,25.44,5510.15,860960648.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36
71,196736.0,4.17,2.69,4736.0,393216.0,4.06,836256.0,5.62,4142.39,874659816.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73
72,196409600.0,82.58,82.58,117536.0,215964160.0,26.32,379107584.0,78.99,134502.41,1144350730.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.63
73,11534464.0,52.64,40.6,15040.0,23070208.0,24.24,40915360.0,70.45,15917.11,1058318557.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.48
74,399488.0,7.39,5.11,4928.0,798720.0,5.31,1583840.0,10.49,4409.3,894743566.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
75,20406144.0,58.38,46.36,22304.0,39871488.0,26.67,70371424.0,77.62,24729.28,1108737346.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.66
76,88316800.0,74.17,74.17,59392.0,108293504.0,26.37,189762208.0,78.53,67279.39,1132802210.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.63
77,167053568.0,81.29,81.29,101536.0,186985728.0,26.35,326616576.0,78.71,116165.5,1144081901.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64
78,1638528.0,21.13,15.63,6240.0,3276800.0,10.81,6045728.0,29.29,5894.59,944646248.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02
79,3612800.0,34.85,26.22,8000.0,7225344.0,16.53,13135264.0,46.22,7745.39,968173611.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75
80,15462528.0,56.8,43.73,18400.0,30918656.0,25.92,54947808.0,75.35,19823.24,1077350040.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.28
81,983168.0,14.82,10.81,5696.0,1966080.0,8.26,3689504.0,20.65,5131.13,900830342.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81
82,10584192.0,51.83,39.75,14208.0,21173760.0,23.86,37647200.0,68.45,14875.85,1047005338.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.29
83,47148544.0,64.29,64.29,36768.0,67203072.0,26.68,118104416.0,78.98,41339.15,1124324090.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.74
84,46996992.0,64.65,64.65,36832.0,67255552.0,26.89,118243104.0,79.86,41015.3,1113577766.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84
85,43798272.0,63.35,63.35,35680.0,63764864.0,26.96,112471008.0,79.72,38963.35,1092022193.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86
86,21956992.0,59.25,48.32,23072.0,41749888.0,27.03,73729888.0,78.72,25527.48,1106426901.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.83
87,368768.0,6.85,4.74,5056.0,737280.0,5.11,1457984.0,9.79,4381.39,866572169.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
88,6553728.0,44.68,34.13,10688.0,13113344.0,20.85,23409952.0,59.09,10733.83,1004288298.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83
89,18048.0,2.83,0.26,4448.0,35840.0,2.83,195040.0,1.04,3877.85,871819211.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
90,82956160.0,73.1,73.1,56864.0,102766848.0,26.32,180595616.0,77.89,64059.35,1126536153.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6
91,8388736.0,48.72,37.24,12160.0,16784384.0,22.49,30035040.0,64.4,12606.93,1036753776.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63
92,8389760.0,48.35,37.08,12128.0,16778240.0,22.44,29855520.0,64.53,12635.43,1041839208.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6
93,248625664.0,84.25,84.25,145888.0,267950336.0,26.31,469599904.0,78.81,166925.63,1144203975.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.63
94,5570688.0,42.15,31.87,9696.0,11141120.0,19.67,20062496.0,55.08,9749.72,1005540658.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27
95,983168.0,14.71,10.82,5728.0,1966080.0,8.29,3648224.0,20.69,5114.61,892913950.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82
96,134293248.0,78.78,78.78,84160.0,153967872.0,26.22,270401440.0,78.48,96336.33,1144680766.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57
97,141649024.0,80.08,80.08,87744.0,161117312.0,26.46,282390112.0,79.07,99969.15,1139327454.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68
98,134233472.0,79.24,79.24,83936.0,154168320.0,26.36,271150112.0,78.76,95779.0,1141095596.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64
99,14155904.0,55.65,42.82,17344.0,28295680.0,25.45,50276640.0,74.28,18513.74,1067443539.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.06
100,5120128.0,40.68,30.83,9376.0,10240000.0,19.11,18437024.0,54.3,9268.8,988566157.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99
101,8388736.0,48.66,37.1,12384.0,16779264.0,22.35,30123424.0,65.25,12681.02,1023984053.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57
102,22098432.0,59.06,48.53,24160.0,41946624.0,27.07,73706528.0,78.87,25600.94,1059641740.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85
103,2179200.0,25.7,19.21,7328.0,4358144.0,12.72,7996448.0,34.79,6394.93,872670022.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93
104,114373632.0,77.47,77.47,73440.0,133820928.0,26.39,235550752.0,78.95,83368.09,1135186445.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.65
105,16554112.0,57.1,44.26,19424.0,33108992.0,26.15,58471008.0,76.27,21005.26,1081407498.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4
106,30024064.0,58.87,54.65,27840.0,50335232.0,26.84,88719328.0,78.94,30915.09,1110455912.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78
107,104663040.0,76.63,76.63,68512.0,124614272.0,26.46,218656416.0,78.82,77150.15,1126082265.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68
108,7241856.0,45.96,35.24,11296.0,14487040.0,21.41,25867360.0,60.91,11496.09,1017713579.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11
109,13107328.0,54.52,41.95,16288.0,26208768.0,25.02,46432992.0,73.24,17466.13,1072331141.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86
110,5218432.0,41.12,31.01,9344.0,10436608.0,19.18,18872480.0,54.0,9401.65,1006169536.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03
111,65664.0,3.1,0.92,4480.0,131072.0,3.1,366560.0,2.01,4038.06,901351686.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
112,16384384.0,57.31,44.31,19328.0,32751744.0,26.24,57988128.0,76.47,20724.54,1072254606.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.44
113,32163584.0,59.11,56.69,29056.0,52447488.0,27.06,91926112.0,79.29,31923.26,1098680453.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88
114,1505408.0,19.88,14.7,6400.0,3010560.0,10.31,5559328.0,28.56,5761.13,900176504.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78
115,61568.0,3.09,0.87,4640.0,122880.0,3.09,346080.0,1.84,4011.69,864587324.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
116,491648.0,8.79,6.1,5088.0,983040.0,5.79,1940736.0,12.89,4556.07,895454810.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64
117,1474688.0,19.59,14.47,6112.0,2949120.0,10.21,5438688.0,27.48,5720.07,935875993.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73
118,4194432.0,37.24,28.13,8640.0,8388608.0,17.63,15124768.0,50.47,8339.22,965187757.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28
119,16777344.0,57.85,44.64,20256.0,33550848.0,26.37,59555232.0,76.71,21103.33,1041831226.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5
120,129152.0,3.53,1.76,4864.0,258048.0,3.53,603872.0,3.89,4137.33,850603070.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
121,73856.0,3.19,1.04,4704.0,147456.0,3.19,397472.0,2.42,4008.89,852229780.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
122,53426560.0,66.81,66.81,40352.0,73393408.0,26.71,128844512.0,79.77,45142.98,1118729715.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76
123,15564928.0,56.37,43.64,18880.0,31127552.0,25.85,55013408.0,75.02,20001.35,1059393636.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.26
124,2560.0,2.92,0.04,4288.0,4928.0,2.92,132704.0,0.76,3587.72,836688951.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
125,26462464.0,59.76,52.62,26080.0,46719104.0,27.27,82329216.0,80.56,28270.15,1083978073.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96
126,819328.0,12.92,9.36,5536.0,1638400.0,7.55,3077536.0,18.56,4907.69,886503826.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47
127,1536128.0,19.85,14.74,6048.0,3072000.0,10.29,5648672.0,27.74,5868.91,970388129.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79
128,390839680.0,84.62,84.62,226848.0,411348480.0,25.71,719260896.0,77.51,261349.52,1152090908.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.38
129,1003648.0,14.84,10.9,5760.0,2007040.0,8.32,3730336.0,20.64,5177.78,898919753.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84
130,134528.0,3.62,1.86,4672.0,268800.0,3.62,615296.0,3.95,4085.33,874429223.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
131,8831104.0,49.29,37.67,12576.0,17662464.0,22.7,31578016.0,65.07,13121.94,1043411612.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74
132,46494720.0,64.07,64.07,36896.0,66519424.0,26.7,117198560.0,79.68,40909.39,1108775717.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75
133,32896.0,2.87,0.46,4704.0,65536.0,2.87,243168.0,1.25,4000.57,850462175.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
134,342016.0,6.47,4.36,4896.0,683648.0,4.88,1382304.0,9.25,4411.52,901045449.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19
135,53572608.0,66.84,66.84,40288.0,73651712.0,26.72,129389344.0,79.4,45210.93,1122193355.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77
136,589952.0,9.91,7.03,5376.0,1179648.0,6.27,2271200.0,14.42,4724.48,878809799.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88
137,10035328.0,50.87,39.17,13600.0,20065792.0,23.53,35564896.0,68.13,14329.2,1053617919.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13
138,47218560.0,63.72,63.72,37024.0,67303040.0,26.44,118169504.0,78.41,41750.65,1127664437.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64
139,3539840.0,33.96,25.6,7840.0,7077888.0,16.34,12711136.0,46.0,7687.24,980515400.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66
