Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s,kernel_nums
6.07999729021734e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603712.0,5932768.0,3207168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.407999999990132e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5292160.0,18988000.0,10584064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.640003489808772e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113024.0,554944.0,225792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.000120032004217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200341888.0,384896832.0,220297728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4047995425018973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10436736.0,37022752.0,20867072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.895999625050311e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4587648.0,16471008.0,9175040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.459200032735586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43306880.0,111820512.0,63415680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0003130879987124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530373632.0,961482720.0,550272896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8271998276775637e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15253632.0,53744736.0,30509056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.352004595137143e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891328.0,13967840.0,7782400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.688003923204584e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097280.0,7672736.0,4194304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.600002477630776e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903296.0,3396192.0,1806336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.529600000001527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11681920.0,41718304.0,23361536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.99199558405316e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4817024.0,17340576.0,9629696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3152000708737714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9437312.0,33654880.0,18881536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.408000351263168e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10486656.0,37244704.0,20973056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.335995984939173e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605760.0,5858784.0,3211264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.951995846783976e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505408.0,5525088.0,3010560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.227199999990673e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130258816.0,262604640.0,149918336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.372799899913174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41200000.0,108127200.0,61390720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.119999580934155e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524416.0,2029568.0,1048576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.024000415790048e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301184.0,1221056.0,602112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4911996462149395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11315328.0,40105440.0,22631424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0002800639974378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477978368.0,870701568.0,498428800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.632003307994467e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903296.0,3389408.0,1806336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.775994916378683e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3211392.0,11538656.0,6422528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.9920004166773685e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393344.0,1559360.0,786432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.958400102259286e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16793728.0,59350784.0,33597952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0943998992678645e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35457024.0,98023072.0,55753856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5792002970238494e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63625728.0,147343968.0,83616000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.671999967225205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101429376.0,212271584.0,121166592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.700800449601239e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27405696.0,84148416.0,47711104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.617599868632397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63769472.0,147014624.0,83508224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5040021047803225e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786560.0,2949280.0,1572864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.2559973587199945e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,132736.0,4480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.561599572335219e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81387008.0,177765920.0,101363968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1712000357803607e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7782528.0,27914784.0,15564800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.000000401456166e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145856.0,11290592.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.689599999983977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47046784.0,118201600.0,67129984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.712001965786566e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145856.0,11477728.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9280003354763147e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32447872.0,93013184.0,52758784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.007999177138256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097280.0,7652384.0,4194304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0002289600041987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390894592.0,717671936.0,411396480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9776004544275297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16515456.0,58541824.0,33027584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.004799638791329e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107937280.0,222855328.0,127683328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.415996302742126e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21504.0,211360.0,42624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1455999999996868e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454848.0,26591072.0,14907392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.479999155835985e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118912.0,566048.0,237568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3983999648840491e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10240128.0,36229856.0,20488192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2352001079981542e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8388736.0,30160096.0,16784896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.028800071113334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16777856.0,59143392.0,33553792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.4847996731426966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80862208.0,176782304.0,100788864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.814400466797605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14336128.0,50773344.0,28664320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9087997576266514e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31098496.0,90712352.0,51371264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1231995244729236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6291584.0,22521760.0,12576768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3248000347343118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9633920.0,34206496.0,19266560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.679999801010188e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46797824.0,117619488.0,66800128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.000149855996104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255377792.0,481235904.0,275165824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.543996362340584e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131200.0,618720.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.080000379932752e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605760.0,5891616.0,3211264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.952000139195397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16384128.0,58045152.0,32760832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.223999588519983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3211392.0,11621344.0,6424064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.856002650337855e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433728.0,5237920.0,2867200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.8560000000193e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5570688.0,19984480.0,11154432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.439995594998044e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5292160.0,18931936.0,10584064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.980799571406824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88566272.0,190419360.0,108497920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.408001736807129e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573568.0,2242528.0,1146880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0001318400009714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222628864.0,424966912.0,242121600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0005829119958155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002243328.0,1788920160.0,1022206208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.520000163081511e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117843072.0,240875424.0,137804160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.711996462472118e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145856.0,11385568.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.4720008094354725e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801920.0,3019680.0,1603584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.127995637206668e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424384.0,12327840.0,6848512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.288005301122931e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,125536.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0001355519980559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229210368.0,435561376.0,249145088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.407995829942694e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737408.0,2768256.0,1474560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.852799796183261e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15564928.0,55064864.0,31121920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.000466272000639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802041216.0,1438653216.0,821921280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.664002476366363e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950400.0,3565088.0,1900544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0001249919961075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209457280.0,400794784.0,229136128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.448002445572224e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65664.0,371680.0,131072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.048000327719425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126508544.0,256806944.0,146166016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.6959958461471615e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327232.0,4954208.0,2654208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.350399767233609e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40385536.0,106877504.0,60567808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2064004281362604e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8192128.0,29305504.0,16391168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.905599835784662e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69309952.0,156777824.0,88969216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5007995574144275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42174592.0,109676640.0,62377728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.855999723917406e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15564928.0,54943328.0,31120384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.3039981605126966e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747328.0,6387392.0,3494400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.014400268091817e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33783424.0,95442400.0,54042368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0815996579162015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6291584.0,22569120.0,12580864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.9599969463090456e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251008.0,1026752.0,501760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.547199829493396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24917376.0,79868128.0,45160448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.750400065697682e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85377024.0,184476576.0,105062528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9904003825402697e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16834688.0,59700320.0,33667968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.607996943851579e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19072.0,200992.0,37888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3311996502072437e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9633920.0,34207264.0,19267584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.079997681756437e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572992.0,5789408.0,3145728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.958400000020323e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88266624.0,190166944.0,108021248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.471998761862122e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802944.0,3046240.0,1605632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.712003872507578e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3211392.0,11709472.0,6422528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.192001871932719e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3932288.0,14196320.0,7864320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0001408320038817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239204352.0,453720128.0,259062528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.543997595047456e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131200.0,616672.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0001196479970843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200352128.0,385526656.0,220166656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.959999141326187e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229504.0,959072.0,458752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.519998797607043e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809984.0,10237216.0,5619712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.6160003107198948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12845184.0,45537632.0,25698304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.087995478065033e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505984.0,1990912.0,1011712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.439999237308655e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118336.0,4179168.0,2236416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.120000433656354e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368768.0,1469920.0,737280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.000229248002259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390936576.0,720480288.0,410882560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.768003125199166e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90240.0,464352.0,180224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0002483520009614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425612928.0,779626112.0,446243456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.168002350826336e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2621568.0,9506784.0,5242880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.800003085855224e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4214912.0,15253600.0,8429568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.024002912256152e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4866176.0,17554208.0,9733120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.780799868651669e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103466240.0,216263072.0,123409664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.831999178103031e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295040.0,1209056.0,589824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0432003271217272e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6422656.0,23099680.0,12846080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.912000392567509e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2408576.0,8775520.0,4816896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.143999999978745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679488.0,6170400.0,3358720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1263998567653076e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7372928.0,26305120.0,14746112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.143995017578345e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1638528.0,6051296.0,3276800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.599999790493345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12583040.0,44637984.0,25176064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.047995310086456e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486976.0,5479712.0,2973696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.543999578054816e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131200.0,613216.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.7679987356478685e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253056.0,1052000.0,505856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.800000789529493e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262272.0,1087072.0,524288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.000111551999676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185117568.0,359259584.0,205170048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
