input_size,output_size,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,Achieved Occupancy,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,Registers Per Thread,Threads,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
"[16, 64, 97, 97]","[32, 32]",0.0001503359967592,0.0,0.0,0.0,174325760.0,0.0,92012544.0,0.0,0.0,0.0,0.0,55.26,18.83,58.62,167981312.0,343191264.0,861583136.0,82.35,65536.0,0.35,86.01,0.0,32.0,1048576.0,440664064.0,0.0,440664064.0,2.6232921909789586,1.2840188845832625,0.5114585529677776,2729.887714665949,0.0
"[16, 128, 64, 64]","[1, 1]",9.228800195400672e-05,0.0,0.0,0.0,0.0,8192.0,35651584.0,1048576.0,0.0,0.0,32768.0,72.32,18.5,69.24,134226688.0,268446592.0,134479872.0,9.08,67064.0,0.59,96.48,0.0,32.0,262144.0,37756928.0,16777216.0,54534144.0,0.406283912778955,0.20314709005506765,0.4055190058479532,550.3302522449532,169.30694856506898
"[16, 128, 64, 64]","[2, 2]",0.0004320000038811,0.0,0.0,0.0,6307840.0,0.0,34455552.0,0.0,0.0,0.0,0.0,63.06,63.06,19.04,134304896.0,269980192.0,1074262528.0,45.39,81920.0,0.15,60.26,0.0,32.0,2097152.0,47071232.0,0.0,47071232.0,0.35048038755042854,0.1743506871793024,0.043817252089798295,101.47801060813933,0.0
"[16, 128, 64, 64]","[3, 3]",0.0004163520006409,0.0,0.0,0.0,11067392.0,0.0,37265408.0,0.0,0.0,0.0,0.0,34.52,34.52,18.66,136023296.0,276472704.0,1142879616.0,42.6,630784.0,1.21,71.21,0.0,32.0,2097152.0,59400192.0,0.0,59400192.0,0.4366913149935729,0.2148501141002332,0.05197414598039344,132.87011869989163,0.0
"[16, 128, 64, 64]","[4, 4]",0.000202016002586,0.0,0.0,0.0,16285696.0,0.0,35880960.0,0.0,0.0,0.0,0.0,67.87,67.87,34.69,134587264.0,270690176.0,1074791680.0,65.0,98304.0,0.39,77.13,0.0,32.0,2097152.0,68452352.0,0.0,68452352.0,0.5086094327617805,0.2528808138201513,0.06368894854117219,315.5751024030165,0.0
"[16, 128, 64, 64]","[5, 5]",0.0002374400012901,0.0,0.0,0.0,21962752.0,0.0,41017344.0,0.0,0.0,0.0,0.0,34.76,34.76,29.9,134822144.0,276918528.0,1214126208.0,65.09,663552.0,2.25,81.46,0.0,32.0,2097152.0,84942848.0,0.0,84942848.0,0.6300363240032735,0.30674310098889446,0.06996212373993989,333.17550313637776,0.0
"[16, 128, 64, 64]","[6, 6]",0.0002143999961392,0.0,0.0,0.0,28098560.0,0.0,41893888.0,0.0,0.0,0.0,0.0,63.63,63.63,33.03,135097216.0,274910816.0,1214554400.0,74.9,114688.0,0.43,83.21,0.0,32.0,2097152.0,98091008.0,0.0,98091008.0,0.7260771976233766,0.3568102900687618,0.08076295965005767,426.0931518761564,0.0
"[16, 128, 64, 64]","[7, 7]",0.0001892480022615,0.0,0.0,0.0,34693120.0,0.0,45096960.0,0.0,0.0,0.0,0.0,35.28,32.38,37.58,135409792.0,275911968.0,1287821728.0,74.79,696320.0,2.97,88.38,0.0,32.0,2097152.0,114483200.0,0.0,114483200.0,0.8454573211367166,0.41492654642657617,0.08889677624696825,563.3918841948555,0.0
"[16, 128, 64, 64]","[8, 8]",0.0001331199961324,0.0,0.0,0.0,41746432.0,0.0,39518208.0,0.0,0.0,0.0,0.0,52.55,52.55,51.81,135777152.0,273472544.0,1075838976.0,83.81,131072.0,0.79,91.83,0.0,32.0,2097152.0,123011072.0,0.0,123011072.0,0.905977700872677,0.44981141507207395,0.11433966861598441,860.5993961065523,0.0
"[16, 128, 64, 64]","[16, 16]",0.0001474560038767,0.0,0.0,0.0,114688000.0,0.0,49938432.0,0.0,0.0,0.0,0.0,47.07,24.95,49.31,140810496.0,285861312.0,545259520.0,85.52,131072.0,0.72,92.4,0.0,32.0,2097152.0,279314432.0,0.0,279314432.0,1.9836194029172372,0.9770977053376149,0.5122596153846154,1764.131870513848,0.0
"[16, 128, 64, 64]","[32, 32]",0.0002032960016121,0.0,0.0,0.0,348651520.0,0.0,83361792.0,0.0,0.0,0.0,0.0,39.2,12.46,42.18,161853824.0,336470880.0,301985664.0,81.69,655360.0,2.6,92.99,0.0,32.0,2097152.0,780664832.0,0.0,780664832.0,4.823270854570604,2.320155705599248,2.585105602893785,3576.3161866668343,0.0
"[16, 128, 97, 97]","[1, 1]",0.0001980480042207,0.0,0.0,0.0,0.0,8192.0,114565120.0,12857344.0,0.0,0.0,407552.0,77.18,23.15,75.06,308346496.0,617914240.0,314406752.0,35.65,2324857.0,9.53,96.72,24038.0,32.0,4194304.0,140288000.0,208666624.0,348954624.0,1.131696414672408,0.5647298628366293,1.1098827292360438,1640.9623521653662,981.2567325012609
"[16, 128, 97, 97]","[2, 2]",0.0009607040031976,0.0,0.0,0.0,6307840.0,0.0,79577088.0,0.0,0.0,0.0,0.0,35.75,35.75,19.64,312501120.0,625481248.0,2473988416.0,43.27,81920.0,0.07,61.78,0.0,32.0,2097152.0,92192768.0,0.0,92192768.0,0.2950158002633719,0.14739493517158167,0.03726483414544816,89.3732156511347,0.0
"[16, 128, 97, 97]","[3, 3]",0.0007725440006442,0.0,0.0,0.0,11067392.0,0.0,81870848.0,0.0,0.0,0.0,0.0,84.32,84.32,24.91,316197760.0,634013408.0,2568502080.0,40.88,90112.0,0.09,73.57,0.0,32.0,2097152.0,104005632.0,0.0,104005632.0,0.3289258975142645,0.1640432689398266,0.04049271861987357,125.38158718206236,0.0
"[16, 128, 97, 97]","[4, 4]",0.0004895680022547,0.0,0.0,0.0,16285696.0,0.0,84246528.0,0.0,0.0,0.0,0.0,40.28,40.28,37.87,319899136.0,641316480.0,2612570656.0,54.5,98304.0,0.16,79.36,0.0,32.0,2097152.0,116817920.0,0.0,116817920.0,0.36517110193132873,0.1821533106400135,0.04471378400110148,222.22687249691577,0.0
"[16, 128, 97, 97]","[5, 5]",0.0005863359980751,0.0,0.0,0.0,21962752.0,0.0,86704128.0,0.0,0.0,0.0,0.0,38.59,38.59,31.27,323359104.0,649714976.0,2666592896.0,42.49,106496.0,0.15,83.26,0.0,32.0,2097152.0,130629632.0,0.0,130629632.0,0.40397697291986556,0.20105682772502384,0.048987467189292325,207.4890942986756,0.0
"[16, 128, 97, 97]","[6, 6]",0.0004175360025745,0.0,0.0,0.0,28098560.0,0.0,89243648.0,0.0,0.0,0.0,0.0,86.37,86.37,42.47,326489344.0,658391264.0,2724978464.0,52.57,114688.0,0.22,87.24,0.0,32.0,2097152.0,145440768.0,0.0,145440768.0,0.44546865211012826,0.2209032469786841,0.05337318071369536,324.40860110894045,0.0
"[16, 128, 97, 97]","[7, 7]",0.0004395839987166,0.0,0.0,0.0,34693120.0,0.0,91865088.0,0.0,0.0,0.0,0.0,37.36,37.36,40.38,327472512.0,663608064.0,2772718080.0,51.96,122880.0,0.22,90.35,0.0,32.0,2097152.0,161251328.0,0.0,161251328.0,0.49241179668845,0.24299181512055887,0.058156409468069686,341.63436883867143,0.0
"[16, 128, 97, 97]","[8, 8]",0.000332800004183,0.0,0.0,0.0,41746432.0,0.0,94568448.0,0.0,0.0,0.0,0.0,47.74,36.89,51.76,323340288.0,663034848.0,2827138016.0,62.84,131072.0,0.32,93.93,0.0,32.0,2097152.0,178061312.0,0.0,178061312.0,0.5506932436455305,0.26855498249769216,0.0629828862235497,498.2948240591429,0.0
"[16, 128, 97, 97]","[16, 16]",0.0002788479961435,0.0,0.0,0.0,114688000.0,0.0,119144448.0,0.0,0.0,0.0,0.0,55.63,26.96,58.78,316019968.0,642636768.0,2522133184.0,76.64,131072.0,0.38,88.67,0.0,32.0,2097152.0,348520448.0,0.0,348520448.0,1.1028431216093282,0.5423288323272534,0.1381847914340752,1164.0211349070012,0.0
"[16, 128, 97, 97]","[32, 32]",0.0002873599987083,0.0,0.0,0.0,348651520.0,0.0,184025088.0,0.0,0.0,0.0,0.0,58.13,19.63,60.91,339040384.0,686170496.0,1723190400.0,85.77,131072.0,0.37,88.66,0.0,32.0,2097152.0,881328128.0,0.0,881328128.0,2.5994783205531053,1.2844156563677143,0.511451391558356,2856.3501703074458,0.0
"[16, 256, 64, 64]","[1, 1]",0.0001576320035646,0.0,0.0,0.0,0.0,16384.0,71303168.0,2097152.0,0.0,0.0,65536.0,84.31,21.55,79.96,268502656.0,537069824.0,268959104.0,10.4,135242.0,0.69,96.59,0.0,32.0,524288.0,75513856.0,33554432.0,109068288.0,0.40620934490867755,0.20308027583392957,0.40551997079823704,644.398069503915,198.24654444104223
"[16, 256, 64, 64]","[2, 2]",0.0007528639993603,0.0,0.0,0.0,12615680.0,0.0,68911104.0,0.0,0.0,0.0,0.0,71.95,71.95,21.62,268655104.0,539203616.0,2148528096.0,51.77,163840.0,0.17,71.26,0.0,32.0,4194304.0,94142464.0,0.0,94142464.0,0.35042127470617496,0.17459538698642554,0.04381719009179762,116.45795525835098,0.0
"[16, 256, 64, 64]","[3, 3]",0.0007646720003233,0.0,0.0,0.0,22134784.0,0.0,74530816.0,0.0,0.0,0.0,0.0,37.63,37.63,20.37,273420544.0,554041344.0,2285741024.0,46.39,1261568.0,1.32,78.5,0.0,32.0,4194304.0,118800384.0,0.0,118800384.0,0.43449691914884053,0.2144251242015614,0.0519745600015971,144.69142252548644,0.0
"[16, 256, 64, 64]","[4, 4]",0.000374368002569,0.0,0.0,0.0,32571392.0,0.0,71761920.0,0.0,0.0,0.0,0.0,72.8,72.8,37.06,269332096.0,540816096.0,2149579616.0,69.65,196608.0,0.42,83.66,0.0,32.0,4194304.0,136904704.0,0.0,136904704.0,0.5083118797694278,0.2531446549253593,0.06368905947050067,340.5804997523792,0.0
"[16, 256, 64, 64]","[5, 5]",0.0004532159971093,0.0,0.0,0.0,43925504.0,0.0,82034688.0,0.0,0.0,0.0,0.0,36.3,36.3,31.15,269874688.0,553895296.0,2428175072.0,67.88,1327104.0,2.35,85.25,0.0,32.0,4194304.0,169885696.0,0.0,169885696.0,0.6294984433664265,0.3067108481094593,0.06996435222443466,349.10149861922395,0.0
"[16, 256, 64, 64]","[6, 6]",0.000413280001285,0.0,0.0,0.0,56197120.0,0.0,83787776.0,0.0,0.0,0.0,0.0,66.01,66.01,34.23,270484992.0,549343520.0,2429172768.0,77.65,229376.0,0.45,85.65,0.0,32.0,4194304.0,196182016.0,0.0,196182016.0,0.7252972320179598,0.3571208339728846,0.08076083289930903,442.09431781427554,0.0
"[16, 256, 64, 64]","[7, 7]",0.000364031997112,0.0,0.0,0.0,69386240.0,0.0,90193920.0,0.0,0.0,0.0,0.0,36.54,33.48,38.8,271208960.0,551267680.0,2575379136.0,77.26,1392640.0,3.07,90.81,0.0,32.0,4194304.0,228966400.0,0.0,228966400.0,0.8442434940202566,0.4153452275671231,0.08890590002822792,585.7770164165829,0.0
"[16, 256, 64, 64]","[8, 8]",0.0002574079974217,0.0,0.0,0.0,83492864.0,0.0,79036416.0,0.0,0.0,0.0,0.0,54.36,54.36,53.47,272125184.0,545987744.0,2151677952.0,86.62,262144.0,0.82,93.57,0.0,32.0,4194304.0,246022144.0,0.0,246022144.0,0.9040770882859559,0.4506001218957765,0.11433966861598441,890.1276528216533,0.0
"[16, 256, 64, 64]","[16, 16]",0.0002859840019307,0.0,0.0,0.0,229376000.0,0.0,99876864.0,0.0,0.0,0.0,0.0,48.71,25.65,50.66,283277696.0,571408608.0,1090519040.0,87.89,262144.0,0.74,94.15,0.0,32.0,4194304.0,558628864.0,0.0,558628864.0,1.9720185241834218,0.9776346666447139,0.5122596153846154,1819.2055092685603,0.0
"[16, 256, 64, 64]","[32, 32]",0.0003971519974288,0.0,0.0,0.0,697303040.0,0.0,166723584.0,0.0,0.0,0.0,0.0,40.77,12.71,42.94,329695616.0,671533888.0,603982080.0,83.36,1310720.0,2.65,94.69,0.0,32.0,4194304.0,1561329664.0,0.0,1561329664.0,4.735670079398326,2.3250199161952048,2.5850595832247207,3661.3225463147423,0.0
"[16, 256, 97, 97]","[1, 1]",0.0003873280006474,0.0,0.0,0.0,0.0,16384.0,229130240.0,25714688.0,0.0,0.0,815104.0,78.84,23.64,76.63,616691328.0,1235930560.0,628819232.0,36.33,4648271.0,9.73,96.57,47771.0,32.0,8388608.0,280576000.0,417333248.0,697909248.0,1.1316994682954258,0.5646832197433487,1.1098726191631492,1678.1090874114568,1003.4696028956176
"[16, 256, 97, 97]","[2, 2]",0.0016771840003189,0.0,0.0,0.0,12615680.0,0.0,159154176.0,0.0,0.0,0.0,0.0,41.05,41.05,22.5,625104640.0,1252733920.0,4947962848.0,49.67,163840.0,0.08,74.68,0.0,32.0,4194304.0,184385536.0,0.0,184385536.0,0.29496747296580617,0.1471865118811503,0.03726493946383003,102.38734216205478,0.0
"[16, 256, 97, 97]","[3, 3]",0.0014372480035243,0.0,0.0,0.0,22134784.0,0.0,163741696.0,0.0,0.0,0.0,0.0,89.84,89.84,26.49,632630784.0,1269195136.0,5136988704.0,43.54,180224.0,0.1,80.71,0.0,32.0,4194304.0,208011264.0,0.0,208011264.0,0.32880357589427706,0.16389226376612903,0.04049284045301261,134.7892538117724,0.0
"[16, 256, 97, 97]","[4, 4]",0.0009155199958214,0.0,0.0,0.0,32571392.0,0.0,168493056.0,0.0,0.0,0.0,0.0,43.01,43.01,40.26,640250752.0,1282950752.0,5225118592.0,58.17,196608.0,0.17,85.64,0.0,32.0,4194304.0,233635840.0,0.0,233635840.0,0.3649130270759916,0.18210819054105049,0.044713978426769455,237.66857417027688,0.0
"[16, 256, 97, 97]","[5, 5]",0.0011258879964704,0.0,0.0,0.0,43925504.0,0.0,173408256.0,0.0,0.0,0.0,0.0,40.26,40.26,32.63,647858688.0,1300499392.0,5333213440.0,44.32,212992.0,0.15,87.28,0.0,32.0,4194304.0,261259264.0,0.0,261259264.0,0.40326581836315517,0.20089149261209344,0.04898721323255347,216.11088416735055,0.0
"[16, 256, 97, 97]","[6, 6]",0.0008135999971064,0.0,0.0,0.0,56197120.0,0.0,178487296.0,0.0,0.0,0.0,0.0,88.48,88.48,43.36,653631872.0,1315547392.0,5449962272.0,53.84,229376.0,0.23,88.98,0.0,32.0,4194304.0,290881536.0,0.0,290881536.0,0.4450234886954839,0.22111064775688447,0.05337312837823623,332.97018434010266,0.0
"[16, 256, 97, 97]","[7, 7]",0.0008554560003232,0.0,0.0,0.0,69386240.0,0.0,183730176.0,0.0,0.0,0.0,0.0,38.4,38.4,41.42,656061696.0,1327142112.0,5545402208.0,53.36,245760.0,0.23,92.77,0.0,32.0,4194304.0,322502656.0,0.0,322502656.0,0.4915736705347907,0.24300536700925665,0.05815676553357047,351.1039770517399,0.0
"[16, 256, 97, 97]","[8, 8]",0.0006494080025703,0.0,0.0,0.0,83492864.0,0.0,189136896.0,0.0,0.0,0.0,0.0,48.87,37.76,52.93,646679040.0,1325347616.0,5654265376.0,64.29,262144.0,0.32,95.63,0.0,32.0,4194304.0,356122624.0,0.0,356122624.0,0.5506945516588878,0.2687012974564403,0.0629830049207793,510.7190514280681,0.0
"[16, 256, 97, 97]","[16, 16]",0.0005436160038514,0.0,0.0,0.0,229376000.0,0.0,238288896.0,0.0,0.0,0.0,0.0,57.13,27.64,60.06,632909056.0,1282280192.0,5044240544.0,78.54,262144.0,0.39,90.0,0.0,32.0,4194304.0,697040896.0,0.0,697040896.0,1.1013286812568535,0.5435948401517536,0.13818549887140355,1194.169997343297,0.0
"[16, 256, 97, 97]","[32, 32]",0.0005612480041793,0.0,0.0,0.0,697303040.0,0.0,368050176.0,0.0,0.0,0.0,0.0,59.62,20.04,61.91,681193600.0,1370058336.0,3446303392.0,87.52,262144.0,0.38,90.06,0.0,32.0,4194304.0,1762656256.0,0.0,1762656256.0,2.5875995546640485,1.286555622986261,0.5114628793540648,2924.9129623195295,0.0
"[16, 512, 64, 64]","[1, 1]",0.000297311998694,0.0,0.0,0.0,0.0,32768.0,142606336.0,4194304.0,0.0,0.0,131072.0,90.11,23.03,85.01,537005312.0,1073639136.0,537919456.0,11.01,270634.0,0.74,98.32,0.0,32.0,1048576.0,151027712.0,67108864.0,218136576.0,0.40620934490867755,0.20317494834689037,0.40551902997165434,683.3074967391985,210.2168774706142
"[16, 512, 64, 64]","[2, 2]",0.0013779839996835,0.0,0.0,0.0,25231360.0,0.0,137822208.0,0.0,0.0,0.0,0.0,78.2,78.2,23.43,537366912.0,1077815680.0,4297072352.0,56.25,327680.0,0.19,79.48,0.0,32.0,8388608.0,188284928.0,0.0,188284928.0,0.3503842975728286,0.17469121250861744,0.04381702530849078,127.2540203271779,0.0
"[16, 512, 64, 64]","[3, 3]",0.001460800000001,0.0,0.0,0.0,44269568.0,0.0,149061632.0,0.0,0.0,0.0,0.0,39.5,39.5,21.38,547937024.0,1108465472.0,4571528416.0,48.66,2523136.0,1.39,82.81,0.0,32.0,8388608.0,237600768.0,0.0,237600768.0,0.4336278761845449,0.21435107723409538,0.05197403283514885,151.48066743169736,0.0
"[16, 512, 64, 64]","[4, 4]",0.0007165440019232,0.0,0.0,0.0,65142784.0,0.0,143523840.0,0.0,0.0,0.0,0.0,76.09,76.09,38.67,538821248.0,1081022720.0,4299166368.0,72.75,393216.0,0.44,87.59,0.0,32.0,8388608.0,273809408.0,0.0,273809408.0,0.5081637166617453,0.2532873758656987,0.06368895375579008,355.88167946151015,0.0
"[16, 512, 64, 64]","[5, 5]",0.0008816319987151,0.0,0.0,0.0,87851008.0,0.0,164069376.0,0.0,0.0,0.0,0.0,37.39,37.39,32.05,539973376.0,1107938656.0,4856550880.0,69.88,2654208.0,2.42,87.38,0.0,32.0,8388608.0,339771392.0,0.0,339771392.0,0.629237305211137,0.306669859526952,0.06996146038523537,358.9215999865061,0.0
"[16, 512, 64, 64]","[6, 6]",0.0008109760022471,0.0,0.0,0.0,112394240.0,0.0,167575552.0,0.0,0.0,0.0,0.0,67.23,67.23,34.81,541299712.0,1098400096.0,4858204512.0,79.06,458752.0,0.45,86.95,0.0,32.0,8388608.0,392364032.0,0.0,392364032.0,0.7248554235329059,0.35721412755593934,0.08076317722542184,450.5897578426856,0.0
"[16, 512, 64, 64]","[7, 7]",0.0007144639990368,0.0,0.0,0.0,138772480.0,0.0,180387840.0,0.0,0.0,0.0,0.0,37.26,34.12,39.51,542891776.0,1102135104.0,5150720192.0,78.7,2785280.0,3.13,92.08,0.0,32.0,8388608.0,457932800.0,0.0,457932800.0,0.8435066071069015,0.41549606607939055,0.08890655732207167,596.9274237356052,0.0
"[16, 512, 64, 64]","[8, 8]",0.000504704001606,0.0,0.0,0.0,166985728.0,0.0,158072832.0,0.0,0.0,0.0,0.0,55.29,55.29,54.32,544757760.0,1091326080.0,4303355904.0,88.07,524288.0,0.83,94.46,0.0,32.0,8388608.0,492044288.0,0.0,492044288.0,0.903235023214722,0.45086825745060544,0.11433966861598441,907.961798731164,0.0
"[16, 512, 64, 64]","[16, 16]",0.0005625599987132,0.0,0.0,0.0,458752000.0,0.0,199753728.0,0.0,0.0,0.0,0.0,49.65,26.03,51.39,568633984.0,1141615200.0,2181037952.0,89.19,524288.0,0.75,95.02,0.0,32.0,8388608.0,1117257728.0,0.0,1117257728.0,1.964809982232789,0.9786640261972686,0.5122596454479302,1849.6290993495852,0.0
"[16, 512, 64, 64]","[32, 32]",0.0007854080009624,0.0,0.0,0.0,1394606080.0,0.0,333447168.0,0.0,0.0,0.0,0.0,41.59,12.85,43.36,665173120.0,1342210912.0,1207962752.0,84.26,2621440.0,2.68,95.57,0.0,32.0,8388608.0,3122659328.0,0.0,3122659328.0,4.694506188103332,2.326504202940052,2.58506259636721,3702.7928432565395,0.0
"[16, 512, 97, 97]","[1, 1]",0.0007596480000029,0.0,0.0,0.0,0.0,32768.0,458260480.0,51429376.0,0.0,0.0,1630208.0,79.8,23.95,78.22,1233385344.0,2472100576.0,1257691552.0,36.73,9288490.0,9.83,96.92,102390.0,32.0,16777216.0,561152000.0,834666496.0,1395818496.0,1.131697001906324,0.5646285226220504,1.109825770698983,1711.2626840137304,1023.294670685676
"[16, 512, 97, 97]","[2, 2]",0.0030194559961396,0.0,0.0,0.0,25231360.0,0.0,318308352.0,0.0,0.0,0.0,0.0,45.68,45.68,24.96,1250289536.0,2505095488.0,9895946592.0,55.27,327680.0,0.09,81.42,0.0,32.0,8388608.0,368771072.0,0.0,368771072.0,0.29494853902384416,0.14720838936739164,0.037264860776241346,113.74394084823462,0.0
"[16, 512, 97, 97]","[3, 3]",0.0027867199977464,0.0,0.0,0.0,44269568.0,0.0,327483392.0,0.0,0.0,0.0,0.0,92.74,92.74,27.31,1265512960.0,2533935104.0,10273930784.0,44.94,360448.0,0.1,84.42,0.0,32.0,8388608.0,416022528.0,0.0,416022528.0,0.3287382596224064,0.1641804193577327,0.04049302421307806,139.0348410275625,0.0
"[16, 512, 97, 97]","[4, 4]",0.0017690559990314,0.0,0.0,0.0,65142784.0,0.0,336986112.0,0.0,0.0,0.0,0.0,44.49,44.49,41.59,1280893824.0,2564129760.0,10450247904.0,60.16,393216.0,0.18,88.94,0.0,32.0,8388608.0,467271680.0,0.0,467271680.0,0.36480125928064433,0.18223402235306532,0.04471393255858976,245.9959799468031,0.0
"[16, 512, 97, 97]","[5, 5]",0.0021986239980679,0.0,0.0,0.0,87851008.0,0.0,346816512.0,0.0,0.0,0.0,0.0,41.19,41.19,33.34,1296107264.0,2600932032.0,10666390176.0,45.34,425984.0,0.16,88.47,0.0,32.0,8388608.0,522518528.0,0.0,522518528.0,0.40314451011363206,0.20089664842114566,0.04898738180192369,221.33539032089715,0.0
"[16, 512, 97, 97]","[6, 6]",0.001597376001282,0.0,0.0,0.0,112394240.0,0.0,356974592.0,0.0,0.0,0.0,0.0,90.06,90.06,44.08,1308415104.0,2630855584.0,10899931552.0,54.78,458752.0,0.23,90.53,0.0,32.0,8388608.0,581763072.0,0.0,581763072.0,0.4446318834301687,0.2211307513563618,0.05337309406252683,339.18694258359477,0.0
"[16, 512, 97, 97]","[7, 7]",0.0016830719974379,0.0,0.0,0.0,138772480.0,0.0,367460352.0,0.0,0.0,0.0,0.0,39.04,39.04,42.12,1311280256.0,2654010336.0,11090802336.0,54.24,491520.0,0.23,93.66,0.0,32.0,8388608.0,645005312.0,0.0,645005312.0,0.4918897459552689,0.24303044462596998,0.058156776440452466,356.91165245868467,0.0
"[16, 512, 97, 97]","[8, 8]",0.0012793279990381,0.0,0.0,0.0,166985728.0,0.0,378273792.0,0.0,0.0,0.0,0.0,49.59,38.31,53.74,1293451904.0,2651356576.0,11308541568.0,65.21,524288.0,0.33,96.42,0.0,32.0,8388608.0,712245248.0,0.0,712245248.0,0.5506546055538529,0.2686342736571997,0.06298294468098824,518.4988358136021,0.0
"[16, 512, 97, 97]","[16, 16]",0.0010734719987137,0.0,0.0,0.0,458752000.0,0.0,476577792.0,0.0,0.0,0.0,0.0,57.87,27.98,60.75,1266687360.0,2567722752.0,10088688224.0,79.47,524288.0,0.39,90.7,0.0,32.0,8388608.0,1394081792.0,0.0,1394081792.0,1.1005729085352205,0.5429253570753109,0.13818266171449486,1209.4771408157367,0.0
"[16, 512, 97, 97]","[32, 32]",0.0011087999964643,0.0,0.0,0.0,1394606080.0,0.0,736100352.0,0.0,0.0,0.0,0.0,60.44,20.27,62.66,1365444736.0,2740382912.0,6892628320.0,88.5,524288.0,0.38,90.79,0.0,32.0,8388608.0,3525312512.0,0.0,3525312512.0,2.5818053408204724,1.2864306285675744,0.5114612812895735,2961.041788843214,0.0
"[16, 1024, 64, 64]","[1, 1]",0.0005940159961409,0.0,0.0,0.0,0.0,65536.0,285212672.0,8388608.0,0.0,0.0,262144.0,88.85,22.7,84.17,1073990528.0,2146558656.0,1075838880.0,10.8,539047.0,0.73,98.63,0.0,32.0,2097152.0,302055424.0,134217728.0,436273152.0,0.40621694570475764,0.20324306106452839,0.40551904203350597,684.0068917266556,210.43204360165097
"[16, 1024, 64, 64]","[2, 2]",0.0026384640038534,0.0,0.0,0.0,50462720.0,0.0,275644416.0,0.0,0.0,0.0,0.0,82.06,82.06,24.56,1074741632.0,2155210400.0,8594129216.0,59.02,655360.0,0.2,84.54,0.0,32.0,16777216.0,376569856.0,0.0,376569856.0,0.3503817520302405,0.17472533354516107,0.04381710427380197,132.92127817559805,0.0
"[16, 1024, 64, 64]","[3, 3]",0.002836928003535,0.0,0.0,0.0,88539136.0,0.0,298123264.0,0.0,0.0,0.0,0.0,40.65,40.65,22.0,1097208576.0,2218317728.0,9143050176.0,50.06,5046272.0,1.43,85.33,0.0,32.0,16777216.0,475201536.0,0.0,475201536.0,0.43310045728260876,0.21421707539994017,0.05197407067144592,156.0018151385173,0.0
"[16, 1024, 64, 64]","[4, 4]",0.0013991359990338,0.0,0.0,0.0,130285568.0,0.0,287047680.0,0.0,0.0,0.0,0.0,77.97,77.97,39.6,1077789952.0,2161310144.0,8598323776.0,74.54,786432.0,0.45,89.79,0.0,32.0,16777216.0,547618816.0,0.0,547618816.0,0.5080941931067474,0.25337354637428655,0.06368902012372882,364.51764944737107,0.0
"[16, 1024, 64, 64]","[5, 5]",0.0017368959990426,0.0,0.0,0.0,175702016.0,0.0,328138752.0,0.0,0.0,0.0,0.0,37.9,37.9,32.48,1080174464.0,2216076672.0,9712979904.0,70.82,5308416.0,2.45,88.51,0.0,32.0,16777216.0,679542784.0,0.0,679542784.0,0.6291046554494367,0.30664227126524257,0.06996233809977828,364.37042603880616,0.0
"[16, 1024, 64, 64]","[6, 6]",0.0016042559974322,0.0,0.0,0.0,224788480.0,0.0,335151104.0,0.0,0.0,0.0,0.0,67.89,67.89,35.13,1082903296.0,2196096000.0,9716122880.0,79.82,917504.0,0.46,87.64,0.0,32.0,16777216.0,784728064.0,0.0,784728064.0,0.7246520228524634,0.35732867051349304,0.08076555573574631,455.5600615533226,0.0
"[16, 1024, 64, 64]","[7, 7]",0.0014162239961475,0.0,0.0,0.0,277544960.0,0.0,360775680.0,0.0,0.0,0.0,0.0,37.63,34.44,39.88,1086170752.0,2203508704.0,10301685152.0,79.43,5570560.0,3.16,92.74,0.0,32.0,16777216.0,915865600.0,0.0,915865600.0,0.8432059124346593,0.41563965612545184,0.0889044449026081,602.2820619577423,0.0
"[16, 1024, 64, 64]","[8, 8]",0.0010007039958303,0.0,0.0,0.0,333971456.0,0.0,316145664.0,0.0,0.0,0.0,0.0,55.76,55.76,54.76,1089971712.0,2181872704.0,8606711968.0,88.8,1048576.0,0.84,94.89,0.0,32.0,16777216.0,984088576.0,0.0,984088576.0,0.9028569871728928,0.4510293264111525,0.1143396664903937,915.8591452306155,0.0
