N,cin,cout,time,ai,tc_perf,perf
115,52,780,1.3663998152295986e-05,24.182116873973246,0.0,898.9554198123564
115,36,540,1.1647997053728024e-05,19.81350242446848,0.0,543.6468975505768
115,1024,256,1.683200218753454e-05,45.05979450901128,0.0,3789.313806558648
3409,5,256,1.2576000818751752e-05,4.6723884080870475,0.0,1233.3459026898165
3409,256,1,9.887997406745929e-06,0.5611743824624822,0.0,185.28661830123534
115,256,256,1.139200484176282e-05,46.54545454545455,0.0,1446.5840224265505
115,256,26,1.8848001768072843e-05,13.620915032679738,0.0,105.44657730015892
3409,256,2,1.913600109078822e-05,16.214950552646886,0.0,2778.244099405481
148,16,1024,9.696001529300356e-06,8.414725770097672,0.0,550.8019110492411
148,256,1024,2.367999964003798e-05,47.249539464361625,0.0,3357.191394598243
148,52,780,1.3504004336666764e-05,25.16116428990037,0.0,1137.0076690845124
148,36,540,1.1552003940890932e-05,20.27480916030534,0.0,685.2055164345281
5782,5,256,1.5615995090941225e-05,4.740138129740266,0.0,1708.0156036116155
5782,256,1,1.2063995505470494e-05,0.5611822735004091,0.0,257.55571735616303
148,256,256,1.1456003317239046e-05,53.432282003710576,0.0,1798.1284278590406
148,256,26,1.9263999641163247e-05,13.755775577557756,0.0,128.961879179534
6042,5,256,1.6032000000073707e-05,4.733532023599538,0.0,1736.029893330342
6042,256,1,1.2256005930017529e-05,0.56122026507737,0.0,264.9302927125542
109,16,1024,1.0240000783311375e-05,8.834113877249198,0.0,417.23248151143076
109,256,1024,2.169599929508179e-05,42.49673410865063,0.0,2931.353008797203
109,52,780,1.2672000740931476e-05,26.699147381242387,0.0,1031.0398809055969
109,36,540,1.2192004056664075e-05,17.548387096774192,0.0,441.48097529993953
109,1024,256,1.7823995739627727e-05,45.80037664783428,0.0,3578.419744538278
3397,5,256,1.2415995182301886e-05,4.688889689718549,0.0,1249.24010152166
3397,256,1,1.014400131349071e-05,0.5611502038292415,0.0,179.96309918092376
109,256,256,1.1008004718537546e-05,47.31006160164271,0.0,1497.0462503298565
109,256,26,1.817599585429211e-05,14.237403928266438,0.0,109.34516553167586
3397,256,2,1.958400295216266e-05,16.272339183420293,0.0,2714.6892413447204
192,16,1024,9.31199632560336e-06,7.95972756884809,0.0,688.2188504122671
192,256,1024,2.4639998906838192e-05,50.41300239385158,0.0,3871.670188762662
192,52,780,1.3951995924149155e-05,24.682210156499522,0.0,1320.5987081086662
192,36,540,1.177599817061304e-05,19.59665518937531,0.0,806.6064594940208
9448,5,256,2.323199561020178e-05,4.668248965669299,0.0,1846.9233364054226
9448,256,1,1.4848001671326976e-05,0.5612267252625615,0.0,341.93835659585017
192,256,256,1.1647998525525013e-05,57.82487451199108,0.0,2122.187621081951
192,256,26,1.932800000007525e-05,13.14826498422713,0.0,154.24182083372986
150,1024,1024,0.0001655040032386,72.56467582242095,0.0,1963.7724808547011
1174,768,192,9.980800442145858e-05,92.93156032694888,0.0,3639.3421122716827
150,192,192,9.50399927390384e-06,47.32229795520935,0.0,1219.186009004863
256,1024,31,1.18079996153174e-05,16.637491835401697,0.0,1542.936545915129
256,1024,120,1.6543998230234032e-05,44.460694698354665,0.0,3855.2795638414273
256,1024,31,1.139199889507978e-05,16.637491835401697,0.0,1599.279837403584
256,1024,120,1.705600365569319e-05,44.460694698354665,0.0,3739.547643680297
8,960,1000,1.804799962266546e-05,17.810462271013822,0.0,3557.6787299110742
4,1024,1000,1.7215998176121027e-05,16.763896669779022,0.0,3729.611476380109
64,2048,128,1.4175995502925456e-05,27.979820992676974,0.0,2891.7007491958293
32,2048,512,1.894399692434482e-05,17.24900913320696,0.0,3779.2572796105483
32,512,2048,1.878399738966975e-05,18.368126915449793,0.0,3879.68412956542
10,4608,81,1.4656004531023294e-05,23.117350831680145,0.0,2464.3519749523266
4,4608,81,0.0001729600040068,18.069044315677793,0.0,152.5956064704145
3,4608,81,0.0001725440019905,18.28845200726912,0.0,152.96351308691752
5,4608,81,0.0001713600042789,17.830393814931142,0.0,154.02040177115472
2,4608,81,0.000172639997349,18.51170568561873,0.0,152.87845871074933
6,4608,81,1.4784001906537324e-05,24.18004788507582,0.0,2443.0160344450924
8,4608,81,1.4431999263866686e-05,23.636760805117802,0.0,2502.602241767349
7,4608,81,1.4655999999979464e-05,23.90531797380464,0.0,2464.3527368305204
9,4608,81,1.4368003724877855e-05,23.374170652677055,0.0,2513.7489106020216
1,2304,400,1.0464003038822032e-05,0.5567485193779655,0.0,183.13157234561848
5,2048,81,7.984000395063877e-05,17.851059974633085,0.0,147.10043368489843
4,2048,81,7.92640023168964e-05,18.067119017054832,0.0,148.16939421742322
7,2048,81,7.884799966865833e-05,17.43099787685775,0.0,148.95113707255337
8,2048,81,8.054399669636885e-05,17.226787899982515,0.0,145.81470610177013
6,2048,81,7.904000164329606e-05,17.636949516648766,0.0,148.58930873439706
10,2048,81,7.932799967033534e-05,16.83526999316473,0.0,148.04985951177107
9,2048,81,7.871999739306163e-05,17.030250648228176,0.0,149.19333835722568
2,2048,81,7.955199800884123e-05,18.518796992481203,0.0,147.63298849185048
3,2048,81,7.939199933975159e-05,18.291867805421465,0.0,147.93051320301612
12,2048,81,8.070400099161088e-05,16.461152882205514,0.0,145.52561288459293
15,2048,81,1.0943998884701758e-05,25.304262935242434,0.0,1694.0269188854847
11,2048,81,8.099199933251436e-05,16.647516052720512,0.0,145.00814035131643
13,2048,81,1.1007995967357349e-05,25.84247258225324,0.0,1684.17837051481
14,2048,81,1.1232001523966038e-05,25.57053600789214,0.0,1650.589939057558
1,2048,400,9.664003091916943e-06,0.5601231296758105,0.0,177.32129439463637
1,512,60,5.823998700108095e-06,0.9178288126919141,0.0,18.354606623174654
64,128,4096,2.0224002836535492e-05,21.853909962148666,0.0,3199.0336506540502
64,128,1,5.472004002651844e-06,0.9770114942528736,0.0,5.555253399068706
200,256,256,1.270400184498859e-05,66.27945205479452,0.0,2270.080851688581
200,256,256,1.2639995269174442e-05,66.27945205479452,0.0,2281.576117236045
200,256,80,1.0175996541369803e-05,40.46387154326494,0.0,1062.762423717481
200,256,4,1.695999716899585e-05,17.58649789029536,0.0,205.07375073692415
1,1024,1000,1.1967997997584298e-05,0.5421286333582834,0.0,173.14447486853734
128,1024,1000,0.0001541760014411,54.44444998628395,0.0,1688.0312358433102
16,256,256,9.663995544220257e-06,8.466697289848415,0.0,227.36616702127083
16,256,2048,1.7599998517499643e-05,16.091074240038754,0.0,1799.8436796601645
16,2048,256,1.539200111510001e-05,16.43561171740379,0.0,2216.152577831795
1,64,64,5.535999219588902e-06,0.6374045801526718,0.0,1.7980449929018247
1,64,512,5.952005048776867e-06,0.6510721247563352,0.0,13.378988217808411
1,8192,512,2.2015999999927545e-05,0.5398350707003023,0.0,383.87817005904805
1,512,1,4.864000428401158e-06,0.3927556818181818,0.0,0.31765296365217544
2,512,1,5.311999134088125e-06,0.6100127551020408,0.0,0.6707908040897108
32,512,512,1.2927996226044408e-05,19.333792786583967,0.0,1552.0817972366397
32,512,1024,1.6512004561979406e-05,19.921884246656408,0.0,2430.3902705295927
32,512,1,5.50400202246106e-06,0.9040642722117203,0.0,10.358252503360974
196,1536,768,0.0001716159993164,90.20796957386118,0.0,2899.699851281625
196,768,768,9.980799573670894e-05,90.49057908383752,0.0,2500.987304984313
4,768,1000,1.7440003452493373e-05,17.369076271889785,0.0,2861.022382839116
6272,64,64,1.3151996589405414e-05,31.91920467097996,0.0,3666.774280558984
8,384,1000,1.4016001178562122e-05,21.054719788394777,0.0,2166.4517466521856
64,8,16,6.528001808020742e-06,49.45454545454545,0.0,19.868209422352216
64,16,3,7.296001484540811e-06,58.666666666666664,0.0,34.50794521694038
128,8,16,6.496002511051253e-06,57.26315789473684,0.0,39.932160374199306
128,16,3,7.167995756223544e-06,62.11764705882353,0.0,70.248372932602
256,8,16,6.559999319331954e-06,62.17142857142857,0.0,79.0851954200862
256,16,3,7.616002630091834e-06,64.0,0.0,132.232107450422
512,8,16,6.783996454517708e-06,64.95522388059702,0.0,152.94784765977084
512,16,3,7.455996765934054e-06,64.98461538461538,0.0,270.1396231088192
8,2048,400,1.7504002983888937e-05,17.805927854790532,0.0,3166.7277675569308
512,1024,16,1.433600310594792e-05,18.088767901526808,0.0,2541.711801536378
1,768,400,8.639996008234017e-06,0.610453034081463,0.0,81.05959487057561
1,8,8,5.727999577114805e-06,0.78125,0.0,0.0650364974422422
1,8,2,5.59999920740132e-06,0.828125,0.0,0.017628608371723652
8,2048,400,1.779200306710265e-05,17.805927854790532,0.0,3115.467779733643
25088,24,24,1.2895999598018572e-05,16.315990656190273,0.0,2840.90831894036
25088,24,24,1.302399552670378e-05,16.315990656190273,0.0,2812.9887225425614
8,384,1000,1.3471995090335974e-05,21.054719788394777,0.0,2253.934182039383
1,2048,400,9.664005004087732e-06,0.5601231296758105,0.0,177.3212593089137
8,2048,256,1.54559973218085e-05,16.93360160965795,0.0,2206.9765049122975
1,2048,256,1.5775995316323986e-05,0.5386391251518834,0.0,66.99479430395142
1,256,174,6.368001624054815e-06,0.5582214615931721,0.0,14.692604370198701
1,1792,256,1.4911999626116508e-05,0.5401388888888888,0.0,62.178773965503865
1,1536,256,1.2896002680785788e-05,0.5393713545042126,0.0,61.545850251074825
1,1280,256,1.187199550918239e-05,0.541407465007776,0.0,55.92958170210596
1,1024,256,1.0144001903956156e-05,0.5405733722060253,0.0,52.295074815994376
1,768,256,9.343998831455678e-06,0.5443652849740933,0.0,42.89187517024655
1,512,256,7.551999599421503e-06,0.5441747572815534,0.0,35.39025971258324
8,2048,400,1.811200198473463e-05,17.805927854790532,0.0,3060.424371596192
1,2048,400,9.919998122330048e-06,0.5601231296758105,0.0,172.74534895677738
16,2048,101,1.1519995787751894e-05,20.763684913217624,0.0,1609.3259973800248
392,64,128,9.568004951383078e-06,53.896353166986565,0.0,699.7063374433274
392,128,256,1.2351995903104176e-05,84.35466461063994,0.0,2111.7963531536116
8,512,1000,1.539200151628824e-05,20.87042777433354,0.0,2607.2382589039953
1024,64,128,1.1648004273061598e-05,57.28360797918474,0.0,1351.911447089553
1024,128,256,1.7088001405389287e-05,105.15892229597813,0.0,3757.5479338823966
1024,64,128,1.145599688343255e-05,57.28360797918474,0.0,1374.570059046814
1024,128,256,1.6928000348375366e-05,105.15892229597813,0.0,3793.0637437139667
8,256,1000,1.2544000407768116e-05,4.3450805869617515,0.0,343.3063970848669
4,25088,4096,0.0005453440021664,3.9987858098996303,0.0,2810.5468065317145
4,768,3072,2.239999722159572e-05,2.1966364812419146,0.0,867.5031375610795
4,128,8192,1.3312002570829584e-05,2.373840897999024,0.0,696.9157120153599
4,512,1,4.928005070498432e-06,0.7380401234567902,0.0,1.4461187111231704
32,512,1000,1.6415995729538876e-05,20.38512777037665,0.0,2444.6043904704566
