N,cin,cout,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
1024,1024,81,2.9504002734425524e-05,0.0,0.0,0.0,100663296.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,4526336.0,31563744.0,24777984.0,204079104.0,0.0,204079104.0,45.087042588088906,6.465617767017753,8.23630784489973,6441.955631353447,0.0
1024,1024,320,6.591999936592922e-05,0.0,0.0,0.0,336855040.0,1310720.0,0.0,0.0,0.0,0.0,0.0,6816384.0,78605760.0,62922080.0,675020800.0,0.0,675020800.0,99.02916267628115,8.587421583354706,10.727884392887203,9536.743255794452,0.0
121600,96,384,0.0006126080019349,0.0,0.0,0.0,4482662400.0,46694400.0,0.0,0.0,0.0,0.0,0.0,213383296.0,830758528.0,601205632.0,9012019200.0,0.0,9012019200.0,42.23394880918889,10.84794064250641,14.989911471754144,13700.599563373045,0.0
121600,384,96,0.000649855997419,0.0,0.0,0.0,4482662400.0,11673600.0,0.0,0.0,0.0,0.0,0.0,226975104.0,1115068960.0,736498208.0,8976998400.0,0.0,8976998400.0,39.55058612948141,8.050621730157388,12.188757966400917,12865.129036912684,0.0
30400,192,768,0.0006086720029046,0.0,0.0,0.0,4482662400.0,23347200.0,0.0,0.0,0.0,0.0,0.0,97087488.0,661585504.0,506683360.0,8988672000.0,0.0,8988672000.0,92.58321731426402,13.586561292007994,17.740215506583837,13753.47167187866,0.0
30400,768,192,0.0006641599999985,0.0,0.0,0.0,4492099584.0,5849088.0,0.0,0.0,0.0,0.0,0.0,111588480.0,931912000.0,714522528.0,8990048256.0,0.0,8990048256.0,80.56430427226897,9.646885388319927,12.58189616661044,12606.352215903129,0.0
7600,384,1536,0.0006243519993554,0.0,0.0,0.0,4492099584.0,11698176.0,0.0,0.0,0.0,0.0,0.0,41279360.0,552660608.0,461621280.0,8995897344.0,0.0,8995897344.0,217.9272484844726,16.277435398471532,19.487614054534056,13418.844312247598,0.0
7600,1536,384,0.0006032320012914,0.0,0.0,0.0,4535746560.0,8847360.0,0.0,0.0,0.0,0.0,0.0,78130688.0,496031392.0,339306400.0,9080340480.0,0.0,9080340480.0,116.21989659172078,18.30597947317012,26.761477178149306,14019.027598195351,0.0
1900,768,3072,0.0006398400006469,0.0,0.0,0.0,4535746560.0,11796480.0,0.0,0.0,0.0,0.0,0.0,64251520.0,893143904.0,768346240.0,9083289600.0,0.0,9083289600.0,141.37081270606515,10.1700180220902,11.82187030680335,13221.231319856817,0.0
1900,3072,768,0.0006035520003255,0.0,0.0,0.0,4532797440.0,4423680.0,0.0,0.0,0.0,0.0,0.0,38718336.0,551187200.0,447160128.0,9070018560.0,0.0,9070018560.0,234.25641432524372,16.455423057719774,20.28360310336077,13995.667370092031,0.0
92928,96,384,0.0004754239977394,0.0,0.0,0.0,3425697792.0,35684352.0,0.0,0.0,0.0,0.0,0.0,158470784.0,634156608.0,459142688.0,6887079936.0,0.0,6887079936.0,43.45961925701081,10.860219461751631,14.99986848532803,13491.311015170842,0.0
92928,384,96,0.0005080000006476,0.0,0.0,0.0,3425697792.0,8921088.0,0.0,0.0,0.0,0.0,0.0,171880960.0,853114848.0,563356000.0,6860316672.0,0.0,6860316672.0,39.91318568385934,8.041492523642022,12.177586946797406,12577.101924211811,0.0
23232,192,768,0.0004827199990347,0.0,0.0,0.0,3425697792.0,17842176.0,0.0,0.0,0.0,0.0,0.0,69850880.0,569806112.0,494859520.0,6869237760.0,0.0,6869237760.0,98.34146341463415,12.0553950112771,13.881187452956347,13252.975242546734,0.0
23232,768,192,0.000510208001616,0.0,0.0,0.0,3439607808.0,8945664.0,0.0,0.0,0.0,0.0,0.0,115898368.0,784531296.0,581498976.0,6888161280.0,0.0,6888161280.0,59.43277199554699,8.779970047236969,11.845526070195522,12573.499587104621,0.0
5808,384,1536,0.00049567999774,0.0,0.0,0.0,3435134976.0,8945664.0,0.0,0.0,0.0,0.0,0.0,27854336.0,637497984.0,564515776.0,6879215616.0,0.0,6879215616.0,246.97108615333713,10.79096058129652,12.18604671200544,12925.211483293866,0.0
5808,1536,384,0.0004978880029077,0.0,0.0,0.0,3477405696.0,6782976.0,0.0,0.0,0.0,0.0,0.0,50802560.0,378842208.0,260489280.0,6961594368.0,0.0,6961594368.0,137.03235364517064,18.37597348181436,26.72507048274693,13021.984768402433,0.0
1452,768,3072,0.0005011520035633,0.0,0.0,0.0,3477405696.0,9043968.0,0.0,0.0,0.0,0.0,0.0,35290624.0,685225664.0,587134048.0,6963855360.0,0.0,6963855360.0,197.32876811699333,10.162864186009239,11.860758856893954,12941.374387433356,0.0
1452,3072,768,0.0004863680025849,0.0,0.0,0.0,3475144704.0,3391488.0,0.0,0.0,0.0,0.0,0.0,28282368.0,423670176.0,343415168.0,6953680896.0,0.0,6953680896.0,245.8662901211101,16.41295821587404,20.248613177155878,13315.26737100005,0.0
55296,96,384,0.0002837120009721,0.0,0.0,0.0,2038431744.0,21233664.0,0.0,0.0,0.0,0.0,0.0,86054400.0,376849056.0,272615136.0,4098097152.0,0.0,4098097152.0,47.6221686746988,10.874638231812368,15.03253712222347,13452.551804462886,0.0
55296,384,96,0.0002986239993481,0.0,0.0,0.0,2038431744.0,5308416.0,0.0,0.0,0.0,0.0,0.0,99616256.0,497560096.0,335374624.0,4082171904.0,0.0,4082171904.0,40.97897339165206,8.204379605232651,12.171976088447288,12731.122937056864,0.0
13824,192,768,0.0002860159970925,0.0,0.0,0.0,2038431744.0,10616832.0,0.0,0.0,0.0,0.0,0.0,33451008.0,332225280.0,289425184.0,4087480320.0,0.0,4087480320.0,122.19303884654238,12.303339228128577,14.12275277330393,13309.614616001218,0.0
13824,768,192,0.0003003840019479,0.0,0.0,0.0,2041085952.0,5308416.0,0.0,0.0,0.0,0.0,0.0,63431552.0,460405312.0,345632704.0,4087480320.0,0.0,4087480320.0,64.4392292340569,8.87800425725757,11.826080902344241,12672.987478117302,0.0
3456,384,1536,0.0002833600032443,0.0,0.0,0.0,2043740160.0,10616832.0,0.0,0.0,0.0,0.0,0.0,29869312.0,328344608.0,252545664.0,4098097152.0,0.0,4098097152.0,137.20092220403336,12.481085579453158,16.227153090222924,13469.262940876166,0.0
3456,1536,384,0.0002797440022718,0.0,0.0,0.0,2042413056.0,5308416.0,0.0,0.0,0.0,0.0,0.0,23616128.0,294286304.0,226443456.0,4090134528.0,0.0,4090134528.0,173.1924271413163,13.898487535457987,18.062498251219058,13616.858943197512,0.0
864,768,3072,0.0002918719977298,0.0,0.0,0.0,2041085952.0,5308416.0,0.0,0.0,0.0,0.0,0.0,12139264.0,403672320.0,346552544.0,4087480320.0,0.0,4087480320.0,336.71566249815476,10.125738420707172,11.794691427802649,13042.575940555298,0.0
864,3072,768,0.0002960960016213,0.0,0.0,0.0,2040422400.0,2654208.0,0.0,0.0,0.0,0.0,0.0,20066688.0,389505888.0,333951456.0,4083499008.0,0.0,4083499008.0,203.49641196394742,10.483792758480714,12.22782214191035,12843.99245091574,0.0
73216,96,384,0.0003742719957908,0.0,0.0,0.0,2699034624.0,28114944.0,0.0,0.0,0.0,0.0,0.0,120427008.0,500784128.0,361587680.0,5426184192.0,0.0,5426184192.0,45.057867683634555,10.83537574098195,15.006551639148768,13502.286809766896,0.0
73216,384,96,0.0003921920042125,0.0,0.0,0.0,2699034624.0,7028736.0,0.0,0.0,0.0,0.0,0.0,133950080.0,663655552.0,443763488.0,5405097984.0,0.0,5405097984.0,40.35158459031902,8.144432707164333,12.18013227803005,12835.268736841248,0.0
18304,192,768,0.0003767360038806,0.0,0.0,0.0,2699034624.0,14057472.0,0.0,0.0,0.0,0.0,0.0,50657536.0,443866144.0,388428096.0,5412126720.0,0.0,5412126720.0,106.83754377631,12.19315055486638,13.933406918123657,13379.225078294094,0.0
18304,768,192,0.0003809280035542,0.0,0.0,0.0,2702548992.0,7028736.0,0.0,0.0,0.0,0.0,0.0,87103616.0,476796576.0,376309696.0,5412126720.0,0.0,5412126720.0,62.13435180463691,11.351018426776621,14.382108081530804,13231.990675367742,0.0
4576,384,1536,0.0003727679996776,0.0,0.0,0.0,2724986880.0,14155776.0,0.0,0.0,0.0,0.0,0.0,68499328.0,437564064.0,334726528.0,5464129536.0,0.0,5464129536.0,79.76909694646932,12.487610353669263,16.324160408343854,13651.5666363563,0.0
4576,1536,384,0.0003603520029111,0.0,0.0,0.0,2717908992.0,1769472.0,0.0,0.0,0.0,0.0,0.0,30476160.0,243418400.0,176129280.0,5437587456.0,0.0,5437587456.0,178.42101682101682,22.338440545168318,30.872705866963177,14053.336482961333,0.0
1144,768,3072,0.0003655680042125,0.0,0.0,0.0,2717908992.0,3538944.0,0.0,0.0,0.0,0.0,0.0,13323904.0,312628608.0,265362688.0,5439356928.0,0.0,5439356928.0,408.2404772655222,17.398781777514102,20.497821185772732,13857.328431546262,0.0
1144,3072,768,0.0003664639990292,0.0,0.0,0.0,2722332672.0,5308416.0,0.0,0.0,0.0,0.0,0.0,23498880.0,367355424.0,290811392.0,5449973760.0,0.0,5449973760.0,231.9248304600049,14.83569699518034,18.74057863592909,13850.428984009333,0.0
512,12544,1024,0.0009070719987144,0.0,0.0,0.0,6590300160.0,5242880.0,0.0,0.0,0.0,0.0,0.0,114910848.0,1310784512.0,1495639616.0,13185843200.0,0.0,13185843200.0,114.7484630867923,10.059504883744003,8.816190116215804,13538.366805396843,0.0
512,1024,1024,9.580800032820878e-05,0.0,0.0,0.0,547880960.0,2621440.0,0.0,0.0,0.0,0.0,0.0,8389376.0,154274496.0,171172416.0,1098383360.0,0.0,1098383360.0,130.92551341124775,7.119669086457427,6.416824542571158,10677.075142427462,0.0
512,1024,81,1.9487996636759044e-05,0.0,0.0,0.0,50331648.0,393216.0,0.0,0.0,0.0,0.0,0.0,2429184.0,14793280.0,9191424.0,101056512.0,0.0,101056512.0,41.6010116977553,6.831244456942612,10.994652406417112,4829.445154971661,0.0
512,1024,320,4.540799594966677e-05,0.0,0.0,0.0,168099840.0,1310720.0,983040.0,0.0,0.0,0.0,0.0,4064128.0,50157536.0,44785952.0,338493440.0,0.0,338493440.0,83.2880854146326,6.7486058326310125,7.558027124219666,6942.5345787268425,0.0
1024,12544,1024,0.0017714879971043,0.0,0.0,0.0,13180600320.0,10485760.0,0.0,0.0,0.0,0.0,0.0,154334976.0,2496492064.0,2964282400.0,26371686400.0,0.0,26371686400.0,170.87303917421804,10.563496988548808,8.896482467392445,13864.359744546407,0.0
1024,1024,1024,0.000172831996086,0.0,0.0,0.0,1077936128.0,4194304.0,0.0,0.0,0.0,0.0,0.0,12583168.0,246088256.0,194962496.0,2160066560.0,0.0,2160066560.0,171.66317417044738,8.77760928176922,11.07939529046653,11639.73567139144,0.0
1024,1024,81,2.9216001014641034e-05,0.0,0.0,0.0,100663296.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,4526336.0,31509824.0,24768256.0,204079104.0,0.0,204079104.0,45.087042588088906,6.476681811996158,8.23954274374425,6505.458309207114,0.0
1024,1024,320,8.390400116781975e-05,0.0,0.0,0.0,336855040.0,1310720.0,0.0,0.0,0.0,0.0,0.0,6816384.0,81050784.0,62913600.0,675020800.0,0.0,675020800.0,99.02916267628115,8.328368544837272,10.729330383255766,7492.635638645978,0.0
1024,12544,1024,0.0017711679983989,0.0,0.0,0.0,13180600320.0,10485760.0,0.0,0.0,0.0,0.0,0.0,156769024.0,2519730848.0,2943715840.0,26371686400.0,0.0,26371686400.0,168.22000754434754,10.466072763657335,8.958638616422977,13866.864632379446,0.0
1024,1024,1024,0.0001726719990247,0.0,0.0,0.0,1077936128.0,4194304.0,0.0,0.0,0.0,0.0,0.0,12583168.0,246131232.0,194784000.0,2160066560.0,0.0,2160066560.0,171.66317417044738,8.776076658162586,11.089548217512732,11650.520995660867,0.0
1024,1024,81,2.931199864272672e-05,0.0,0.0,0.0,100663296.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,4526336.0,31621600.0,24780000.0,204079104.0,0.0,204079104.0,45.087042588088906,6.453788043615757,8.235637772397094,6484.152748473911,0.0
1024,1024,320,8.246399662477222e-05,0.0,0.0,0.0,336855040.0,1310720.0,0.0,0.0,0.0,0.0,0.0,6816384.0,81130592.0,62864544.0,675020800.0,0.0,675020800.0,99.02916267628115,8.320175945468264,10.737702957011825,7623.4736988984305,0.0
1024,12544,1024,0.0017717440003195,0.0,0.0,0.0,13180600320.0,10485760.0,0.0,0.0,0.0,0.0,0.0,153556992.0,2491457760.0,2981421408.0,26371686400.0,0.0,26371686400.0,171.73875351765162,10.584841863825137,8.84534012174102,13862.356452495946,0.0
1024,1024,81,2.9504001022816388e-05,0.0,0.0,0.0,100663296.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,4526336.0,31583424.0,24785280.0,204079104.0,0.0,204079104.0,45.087042588088906,6.461588965148301,8.233883337206601,6441.956005069205,0.0
1024,1024,320,7.964800425174756e-05,0.0,0.0,0.0,336855040.0,1310720.0,0.0,0.0,0.0,0.0,0.0,6816384.0,80937472.0,62861344.0,675020800.0,0.0,675020800.0,99.02916267628115,8.340028213384278,10.738249567174384,7893.005170449158,0.0
1024,12544,1024,0.0017726080022489,0.0,0.0,0.0,13180600320.0,10485760.0,0.0,0.0,0.0,0.0,0.0,152699136.0,2465536096.0,2941940352.0,26371686400.0,0.0,26371686400.0,172.70357312303327,10.69612667313389,8.96404523703953,13855.599683539813,0.0
1024,1024,81,2.908799632389956e-05,0.0,0.0,0.0,100663296.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,4526336.0,31653920.0,24772096.0,204079104.0,0.0,204079104.0,45.087042588088906,6.447198451250272,8.238265506479548,6534.086241146085,0.0
1024,1024,320,8.086399637831559e-05,0.0,0.0,0.0,336855040.0,1310720.0,0.0,0.0,0.0,0.0,0.0,6816384.0,80936896.0,62904352.0,675020800.0,0.0,675020800.0,99.02916267628115,8.340087566491308,10.730907775665505,7774.314126571927,0.0
1024,12544,1024,0.0017718400022517,0.0,0.0,0.0,13180600320.0,10485760.0,0.0,0.0,0.0,0.0,0.0,155652224.0,2526061408.0,2953633664.0,26371686400.0,0.0,26371686400.0,169.42698101120612,10.439843749040007,8.928556957292317,13861.605361538188,0.0
1024,1024,1024,0.0001735039957503,0.0,0.0,0.0,1077936128.0,4194304.0,0.0,0.0,0.0,0.0,0.0,12583168.0,246696512.0,195228736.0,2160066560.0,0.0,2160066560.0,171.66317417044738,8.75596716989659,11.064285946101705,11594.653721377028,0.0
1024,1024,81,2.937600067886858e-05,0.0,0.0,0.0,100663296.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,4526336.0,31542720.0,24775968.0,204079104.0,0.0,204079104.0,45.087042588088906,6.469927260553307,8.236978026448856,6470.0256049224845,0.0
1024,1024,320,8.086400293087663e-05,0.0,0.0,0.0,336855040.0,1310720.0,0.0,0.0,0.0,0.0,0.0,6816384.0,80870496.0,62901632.0,675020800.0,0.0,675020800.0,99.02916267628115,8.346935327316405,10.731371802881045,7774.313496604747,0.0
1024,12544,1024,0.0017716480022475,0.0,0.0,0.0,13180600320.0,10485760.0,0.0,0.0,0.0,0.0,0.0,154328448.0,2515285792.0,2908063296.0,26371686400.0,0.0,26371686400.0,170.88026700041718,10.484568586152934,9.068470564679208,13863.107594647845,0.0
1024,1024,1024,0.0001725759980508,0.0,0.0,0.0,1077936128.0,4194304.0,0.0,0.0,0.0,0.0,0.0,12583168.0,246394496.0,195050688.0,2160066560.0,0.0,2160066560.0,171.66317417044738,8.76669972368214,11.074385751461692,11657.001974329156,0.0
1024,1024,81,2.9440000686492583e-05,0.0,0.0,0.0,100663296.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,4526336.0,31564704.0,24765632.0,204079104.0,0.0,204079104.0,45.087042588088906,6.465421123543563,8.240415750343056,6455.960330520758,0.0
1024,1024,320,8.249600393925969e-05,0.0,0.0,0.0,336855040.0,1310720.0,0.0,0.0,0.0,0.0,0.0,6816384.0,81077856.0,62862496.0,675020800.0,0.0,675020800.0,99.02916267628115,8.325587691909366,10.738052781104969,7620.515895992641,0.0
125048,96,288,0.000543615995806,0.0,0.0,0.0,3841720320.0,40017920.0,0.0,0.0,0.0,0.0,0.0,171893760.0,777724320.0,592370528.0,7723458560.0,0.0,7723458560.0,44.9315819259524,9.93084356677955,13.03822218515233,13231.824240878539,0.0
125048,96,96,0.0001913280009802,0.0,0.0,0.0,1152516096.0,12005376.0,0.0,0.0,0.0,0.0,0.0,80420096.0,345194944.0,225432032.0,2317037568.0,0.0,2317037568.0,28.811673738862485,6.712258126237214,10.278209123360073,11278.58641837722,0.0
121600,96,384,0.0006129279980597,0.0,0.0,0.0,4482662400.0,46694400.0,0.0,0.0,0.0,0.0,0.0,213317632.0,832452928.0,602705248.0,9012019200.0,0.0,9012019200.0,42.24694937547404,10.825860414296002,14.952614449443121,13693.446783957528,0.0
121600,384,96,0.0006499200006486,0.0,0.0,0.0,4482662400.0,11673600.0,0.0,0.0,0.0,0.0,0.0,226982656.0,1115440160.0,736514400.0,8976998400.0,0.0,8976998400.0,39.549270231466494,8.047942616661748,12.188490001010164,12863.862096663483,0.0
30400,384,192,0.0003405439970815,0.0,0.0,0.0,2246049792.0,5849088.0,0.0,0.0,0.0,0.0,0.0,60628096.0,482336096.0,368896128.0,4497948672.0,0.0,4497948672.0,74.18917908950992,9.32534120772085,12.192995075296643,12301.027689801793,0.0
32340,192,576,0.0005092479967754,0.0,0.0,0.0,3581411328.0,18653184.0,0.0,0.0,0.0,0.0,0.0,79592832.0,610396992.0,507185728.0,7181475840.0,0.0,7181475840.0,90.2276707530648,11.765254308461598,14.159459628958645,13133.62175442679,0.0
32340,192,192,0.0001902400006538,0.0,0.0,0.0,1193803776.0,6217728.0,0.0,0.0,0.0,0.0,0.0,34947328.0,274679616.0,207861952.0,2393825280.0,0.0,2393825280.0,68.49809175682903,8.714972428096011,11.516418743147375,11719.005021485142,0.0
30400,192,768,0.0006084799993557,0.0,0.0,0.0,4482662400.0,23347200.0,0.0,0.0,0.0,0.0,0.0,97085824.0,660905664.0,506396736.0,8988672000.0,0.0,8988672000.0,92.58480414195176,13.600537095714767,17.75025658933157,13757.81152754112,0.0
30400,768,192,0.0006630720041993,0.0,0.0,0.0,4492099584.0,5849088.0,0.0,0.0,0.0,0.0,0.0,111554944.0,935956384.0,714176384.0,8990048256.0,0.0,8990048256.0,80.58852376816218,9.605199996157086,12.58799430701982,12627.037236786646,0.0
7600,768,384,0.0003118400025921,0.0,0.0,0.0,2270822400.0,8847360.0,0.0,0.0,0.0,0.0,0.0,28563968.0,289319936.0,198817472.0,4550492160.0,0.0,4550492160.0,159.3088243202065,15.728235747985234,22.88778805114271,13590.225881835317,0.0
8624,384,1152,0.0005421759961285,0.0,0.0,0.0,3822059520.0,9953280.0,0.0,0.0,0.0,0.0,0.0,35282688.0,715579456.0,628722912.0,7654072320.0,0.0,7654072320.0,216.9356348359853,10.69632764862383,12.173999346790149,13147.779300922757,0.0
8624,384,384,0.0001930879967465,0.0,0.0,0.0,1280655360.0,9953280.0,0.0,0.0,0.0,0.0,0.0,13908736.0,254104192.0,182469632.0,2571264000.0,0.0,2571264000.0,184.86683477204542,10.118935778910723,14.09146262760041,12401.994162485405,0.0
7600,384,1536,0.0006245440029019,0.0,0.0,0.0,4492099584.0,11698176.0,0.0,0.0,0.0,0.0,0.0,41315840.0,553616160.0,461484352.0,8995897344.0,0.0,8995897344.0,217.7348286758783,16.24934023602201,19.493396265795813,13414.718957291165,0.0
7600,1536,384,0.0006035200025825,0.0,0.0,0.0,4535746560.0,8847360.0,0.0,0.0,0.0,0.0,0.0,78142848.0,495917504.0,339412224.0,9080340480.0,0.0,9080340480.0,116.20181132891393,18.31018346148153,26.753133322623054,14012.337682316886,0.0
1900,1536,768,0.0003083519967585,0.0,0.0,0.0,2267873280.0,4423680.0,0.0,0.0,0.0,0.0,0.0,16397952.0,295283488.0,238402912.0,4540170240.0,0.0,4540170240.0,276.87422429337516,15.37563197573716,19.044105635756665,13712.77981514422,0.0
2352,768,2304,0.0005863679996771,0.0,0.0,0.0,4195565568.0,10911744.0,0.0,0.0,0.0,0.0,0.0,48311680.0,555966624.0,451383200.0,8402042880.0,0.0,8402042880.0,173.91328308185516,15.112495098266907,18.613991127715874,13344.88275509631,0.0
2352,768,768,0.000207552004231,0.0,0.0,0.0,1409433600.0,14548992.0,0.0,0.0,0.0,0.0,0.0,9584896.0,333409024.0,236983360.0,2833416192.0,0.0,2833416192.0,295.6126171843701,8.498318845743059,11.956182037422375,12714.039898904959,0.0
1900,768,3072,0.0006398399964513,0.0,0.0,0.0,4535746560.0,11796480.0,0.0,0.0,0.0,0.0,0.0,63586176.0,892383040.0,767692896.0,9083289600.0,0.0,9083289600.0,142.85006854320034,10.178689187100643,11.831931293525999,13221.231406551926,0.0
1900,3072,768,0.0006035199983816,0.0,0.0,0.0,4532797440.0,4423680.0,0.0,0.0,0.0,0.0,0.0,38638336.0,551115392.0,447638592.0,9070018560.0,0.0,9070018560.0,234.7414381406073,16.457567129607586,20.261922725375744,13996.40949721826,0.0
1024,12544,1024,0.0017721919964604,0.0,0.0,0.0,13180600320.0,10485760.0,0.0,0.0,0.0,0.0,0.0,153048448.0,2458150368.0,2996911808.0,26371686400.0,0.0,26371686400.0,172.30940100745093,10.728264122205237,8.799620439147738,13858.85215826208,0.0
1024,1024,1024,0.0001731839957604,0.0,0.0,0.0,1077936128.0,4194304.0,0.0,0.0,0.0,0.0,0.0,12583168.0,246188000.0,194838752.0,2160066560.0,0.0,2160066560.0,171.66317417044738,8.77405300014623,11.086431922947238,11616.077693363837,0.0
1024,1024,81,2.9727995546354795e-05,0.0,0.0,0.0,100663296.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,4526336.0,31654240.0,24778048.0,204079104.0,0.0,204079104.0,45.087042588088906,6.447133275036772,8.236286571080983,6393.417150044122,0.0
1024,1024,320,8.127999902808573e-05,0.0,0.0,0.0,336855040.0,1310720.0,0.0,0.0,0.0,0.0,0.0,6816384.0,80868480.0,62651232.0,675020800.0,0.0,675020800.0,99.02916267628115,8.347143411128785,10.774262188491361,7734.524075938661,0.0
110838,96,288,0.0004825920035464,0.0,0.0,0.0,3405250560.0,35471360.0,0.0,0.0,0.0,0.0,0.0,150147712.0,687996576.0,526377472.0,6845972480.0,0.0,6845972480.0,45.59491709071131,9.950590916894331,13.00582347110782,13211.592129514625,0.0
110838,96,96,0.0001709759990194,0.0,0.0,0.0,1021575168.0,10641408.0,0.0,0.0,0.0,0.0,0.0,69310080.0,304838752.0,199997792.0,2053791744.0,0.0,2053791744.0,29.63193440261503,6.737305314778352,10.26907209055588,11187.199523420022,0.0
108800,96,384,0.0005545600041988,0.0,0.0,0.0,4010803200.0,41779200.0,0.0,0.0,0.0,0.0,0.0,188972544.0,750186496.0,533556768.0,8063385600.0,0.0,8063385600.0,42.669614481138595,10.748508061654045,15.112516762227632,13541.569857636741,0.0
108800,384,96,0.0005789760032302,0.0,0.0,0.0,4010803200.0,10444800.0,0.0,0.0,0.0,0.0,0.0,202326528.0,1002801952.0,659462432.0,8032051200.0,0.0,8032051200.0,39.69845812804142,8.009608660993113,12.17969487001801,12920.104738871423,0.0
27200,384,192,0.0002837759987076,0.0,0.0,0.0,2005401600.0,5222400.0,0.0,0.0,0.0,0.0,0.0,51307264.0,328852992.0,267328512.0,4016025600.0,0.0,4016025600.0,78.2740159366128,12.212221563123258,15.022810585950518,13180.167873772696,0.0
29400,192,576,0.0004646079961264,0.0,0.0,0.0,3255828480.0,16957440.0,0.0,0.0,0.0,0.0,0.0,70804224.0,552471200.0,465243488.0,6528614400.0,0.0,6528614400.0,92.2065666590739,11.817112638631661,14.03268303241678,13086.830236183692,0.0
29400,192,192,0.0001675520019628,0.0,0.0,0.0,1085276160.0,5652480.0,0.0,0.0,0.0,0.0,0.0,30371200.0,247669376.0,190502688.0,2176204800.0,0.0,2176204800.0,71.653566536719,8.786733487793017,11.423486056007777,12096.236592127038,0.0
27200,192,768,0.0005423359987098,0.0,0.0,0.0,4010803200.0,20889600.0,0.0,0.0,0.0,0.0,0.0,84747008.0,590655616.0,452904288.0,8042496000.0,0.0,8042496000.0,94.90005830058331,13.616218625778714,17.75760621634918,13810.91813723141,0.0
27200,768,192,0.0005723199983854,0.0,0.0,0.0,4020240384.0,5234688.0,0.0,0.0,0.0,0.0,0.0,99437952.0,833621184.0,638990400.0,8045715456.0,0.0,8045715456.0,80.91191837901086,9.651524709813517,12.591293164967736,13092.59933995803,0.0
6800,768,384,0.0002967040042372,0.0,0.0,0.0,2041085952.0,5308416.0,0.0,0.0,0.0,0.0,0.0,25101440.0,416887392.0,342349856.0,4087480320.0,0.0,4087480320.0,162.8384793860432,9.804758787236242,11.939483100001654,12830.169599831837,0.0
7840,384,1152,0.000496000001934,0.0,0.0,0.0,3468165120.0,9031680.0,0.0,0.0,0.0,0.0,0.0,30492672.0,649042240.0,571187936.0,6945361920.0,0.0,6945361920.0,227.77150916784203,10.70093977242529,12.159503872994964,13041.073225300943,0.0
7840,384,384,0.0001759999999995,0.0,0.0,0.0,1156055040.0,3010560.0,0.0,0.0,0.0,0.0,0.0,12634880.0,220800736.0,189941792.0,2315120640.0,0.0,2315120640.0,183.23249924019856,10.485112875710705,12.1885795412523,12250.705198842954,0.0
6800,384,1536,0.000537536000967,0.0,0.0,0.0,4039114752.0,10518528.0,0.0,0.0,0.0,0.0,0.0,34334976.0,495189440.0,414613632.0,8088748032.0,0.0,8088748032.0,235.58333146934484,16.334653727672382,19.509122247094858,14014.379742056753,0.0
6800,1536,384,0.0005584639980649,0.0,0.0,0.0,4041744384.0,5259264.0,0.0,0.0,0.0,0.0,0.0,63624192.0,607887936.0,534136416.0,8088748032.0,0.0,8088748032.0,127.13321423398195,13.306314458591263,15.143599630548312,13489.201933662833,0.0
1700,1536,768,0.0002814719970825,0.0,0.0,0.0,2047721472.0,10616832.0,0.0,0.0,0.0,0.0,0.0,15164288.0,353983456.0,266253184.0,4106059776.0,0.0,4106059776.0,270.77168252146095,11.59958101544723,15.421636332431616,13585.955980511033,0.0
1960,768,2304,0.0005013760042109,0.0,0.0,0.0,3515203584.0,9142272.0,0.0,0.0,0.0,0.0,0.0,26638336.0,690724832.0,593781856.0,7039549440.0,0.0,7039549440.0,264.26385792265705,10.191539544939944,11.855447196419554,13076.196813431823,0.0
1960,768,768,0.0001739840032438,0.0,0.0,0.0,1180876800.0,12189696.0,0.0,0.0,0.0,0.0,0.0,8380928.0,277659616.0,198369632.0,2373943296.0,0.0,2373943296.0,283.2554218339544,8.549832814002018,11.967271764662042,12707.530239569089,0.0
1700,768,3072,0.0005429440006442,0.0,0.0,0.0,4082171904.0,10616832.0,0.0,0.0,0.0,0.0,0.0,47774720.0,520020992.0,437676288.0,8174960640.0,0.0,8174960640.0,171.11477869467367,15.72044353163343,18.678098092442237,14022.671549168228,0.0
