N,C_in,H,W,C_out,kernel_R,kernel_S,strideU,strideV,pad_h,pad_w,algoMin,kernel_nums,count,time,ai,tc_perf,perf
2,256,160,160,64,3,3,2,2,1,1,1,1,30,0.0004739519961413,42.70953991567438,0.0,7966.403413721137
2,32,192,144,32,3,3,1,1,1,1,6,2,30,5.331199773214194e-05,67.73810578541685,0.0,9178.391746985479
2,64,200,312,256,1,1,1,1,0,0,1,2,30,0.0004433920000039,23.456766739274553,0.0,9295.150115391682
4,18,224,224,36,3,3,2,2,1,1,1,1,30,0.0001221119974228,74.40545637193564,0.0,8850.817796861305
1,3,262,262,64,7,7,1,1,0,0,1,1,30,0.0001463039990322,1263.4943109987357,0.0,8743.867074463544
8,256,14,14,1024,1,1,1,1,0,0,1,2,29,9.561600257604557e-05,303.98563937833626,0.0,8614.553984777825
2,432,76,50,432,1,1,1,1,0,0,4,1,29,0.0003754879987156,185.94499258945586,0.0,8981.26677692906
2,2048,38,25,512,1,1,1,1,0,0,1,2,28,0.0004364479977692,197.84379931966373,0.0,9227.914117112763
2,64,184,272,256,1,1,1,1,0,0,1,1,28,0.0003707840006419,11.676602455703117,0.0,8915.083440163027
8,512,7,7,2048,1,1,1,1,0,0,1,2,27,0.0001014079931909,173.72965264337373,0.0,8610.939044579767
2,256,23,35,256,3,3,1,1,1,1,6,2,27,0.0001488959970676,153.42673972772855,0.0,8496.801370863022
8,128,28,28,128,3,3,1,1,1,1,6,2,27,0.0001164160058145,230.4100431541781,0.0,9686.34146233136
2,320,50,68,320,2,2,2,2,0,0,1,2,27,0.0001879679993594,163.62178618088595,0.0,9040.034079157336
2,1024,50,70,512,1,1,1,1,0,0,0,1,26,0.0008376000038595,105.89778696257034,0.0,8817.525078759267
2,128,92,92,128,9,9,1,1,4,4,5,1,26,0.0048756479983829,3211.280934989043,0.0,9233.138749747912
8,2048,7,7,1024,1,1,1,1,0,0,1,2,25,0.0002065919977444,149.99916389799554,0.0,8447.722520981852
32,256,16,8,256,3,3,1,1,1,1,7,4,25,0.000162208006229,36.26153186718982,0.0,7810.60060753951
20,1024,20,20,256,1,1,1,1,0,0,1,2,25,0.0004338240016018,47.72754073015101,0.0,9672.936454658779
4,1392,28,28,232,1,1,1,1,0,0,1,2,25,0.0002459199993809,118.95618891953553,0.0,9091.441532321533
16,256,32,32,128,1,1,1,1,0,0,1,2,25,0.0001148160051723,61.901090726979476,0.0,9370.113290264102
16,256,32,32,128,1,1,1,1,0,0,1,2,25,0.0001149760012766,61.954475763651374,0.0,9357.07420726725
8,128,32,32,128,3,3,1,1,1,1,6,2,25,0.0001159359983579,191.8996253376318,0.0,9726.445624929242
2,49,48,36,128,11,11,1,1,5,5,5,1,25,0.0006387200006415,1405.6759960261725,0.0,8223.063719196054
4,96,56,56,576,1,1,1,1,0,0,1,2,25,0.0001439359997416,96.93618535786739,0.0,9688.273916903694
4,128,64,64,256,1,1,1,1,0,0,1,2,25,0.0001161919989734,125.23237069862891,0.0,9277.197548230266
4,128,64,128,128,1,1,1,1,0,0,1,2,25,0.0001164159993704,61.681957679320874,0.0,9259.346943974066
4,128,64,128,128,1,1,1,1,0,0,1,2,25,0.0001159679993746,61.481116992151854,0.0,9295.117047919824
4,1024,128,128,19,1,1,1,1,0,0,1,1,25,0.0004653440012848,15.781130251535837,0.0,9232.336654471303
2,256,128,240,15,1,1,1,1,0,0,1,2,25,0.0001168319964433,15.695795655078214,0.0,8623.960821289043
4,64,256,256,128,3,3,2,2,1,1,1,4,25,0.0011162240100199,97.94623571633244,0.0,8741.07669465563
4,64,512,512,64,3,3,2,2,1,1,1,4,25,0.0021203839990045,31.903501206193035,0.0,9195.260998552092
1,256,36,63,1024,1,1,1,1,0,0,1,2,24,0.0001254719961084,351.06385542168675,0.0,9512.120672479667
2,1024,38,68,256,1,1,1,1,0,0,1,2,24,0.0002821119983839,117.09909105440995,0.0,9638.838530715911
2,1024,38,68,256,1,1,1,1,0,0,1,2,24,0.0002822720048421,117.21474288236593,0.0,9633.374735553778
2,256,50,84,256,1,1,1,1,0,0,1,2,24,0.0001289600025982,121.84651718563295,0.0,8603.029107068935
2,256,50,84,256,1,1,1,1,0,0,1,2,24,0.0001293759977545,121.87050238326233,0.0,8575.366955664007
2,256,56,84,27,3,3,1,1,1,1,6,2,24,8.095999579192145e-05,70.45134423418457,0.0,9094.071618929938
2,256,60,80,27,3,3,1,1,1,1,6,2,24,8.092799352439483e-05,65.86044722289012,0.0,8664.725090319032
1,256,36,63,256,3,3,1,1,1,1,6,2,23,0.0001487039948143,157.55598289371719,0.0,9450.240054108226
2,1024,38,60,256,1,1,1,1,0,0,1,2,23,0.0002820800012539,121.99187301751371,0.0,8568.797693050143
2,1024,38,60,256,1,1,1,1,0,0,1,2,23,0.0002817920016557,122.01000193836015,0.0,8577.555252803988
2,1024,38,56,256,1,1,1,1,0,0,1,2,23,0.0002807679948106,121.34296407805876,0.0,8011.01450867748
2,1024,38,56,256,1,1,1,1,0,0,1,2,23,0.0002805759970909,121.37146014642906,0.0,8016.496433482514
2,1024,40,64,256,1,1,1,1,0,0,1,2,23,0.0002802239948355,120.3613980943421,0.0,9583.994695302828
2,1024,42,84,256,1,1,1,1,0,0,1,2,23,0.0004170240028838,74.58997937457565,0.0,8935.572682223556
2,1024,42,84,256,1,1,1,1,0,0,1,2,23,0.0004148159941953,74.5672440025204,0.0,8983.135511032377
2,256,46,62,1024,1,1,1,1,0,0,4,12,23,0.0191171520036938,10.103872696776289,0.0,9400.17990782715
2,1024,48,46,256,1,1,1,1,0,0,1,2,23,0.0002820479994211,120.7006422954559,0.0,8212.73793380685
2,1024,50,72,512,1,1,1,1,0,0,0,1,23,0.0008343360035373,112.86248195863529,0.0,9093.444367537491
4,1024,50,70,256,1,1,1,1,0,0,0,1,23,0.0008334400000016,100.43177725010753,0.0,8821.276406203067
2,1024,56,42,256,1,1,1,1,0,0,1,2,23,0.0002815680032318,121.59145955631293,0.0,8822.849768035832
2,1024,56,42,256,1,1,1,1,0,0,1,2,23,0.000281408001947,121.55186041122572,0.0,8827.866211380431
2,256,64,42,1024,1,1,1,1,0,0,4,12,23,0.0191222400034478,10.105184822323514,0.0,9397.661166034875
2,64,200,280,256,1,1,1,1,0,0,1,2,23,0.0003900480051781,11.18690525044328,0.0,9482.64816355397
64,128,16,16,128,1,1,1,1,0,0,1,1,22,6.752000000001953e-05,63.31195212534019,0.0,7982.346919428971
2,2048,25,42,256,1,1,1,1,0,0,4,16,22,0.0382184320131901,10.080036946904396,0.0,9383.274044215987
8,512,28,28,128,1,1,1,1,0,0,1,2,22,8.883199675726545e-05,62.58871635106849,0.0,9263.400914521235
2,512,50,68,18,3,3,1,1,1,1,6,2,22,0.0001458559925326,79.75504077650473,0.0,8393.492312126786
2,256,50,84,18,3,3,1,1,1,1,6,2,22,7.948799384933042e-05,78.87231241772707,0.0,9262.480587893237
4,64,200,336,256,1,1,1,1,0,0,1,2,22,0.0009209919987151,22.23244520543334,0.0,9638.358652826873
2,512,23,34,2048,1,1,1,1,0,0,0,1,21,0.0003406719958145,443.6321228327439,0.0,9661.896042057655
1,512,25,38,2048,1,1,1,1,0,0,1,2,21,0.0002154240016592,326.58825481776506,0.0,9354.628567284984
2,2048,38,25,256,1,1,1,1,0,0,4,16,21,0.0381907520067873,10.07939928661724,0.0,9390.073540742711
1,512,100,152,128,1,1,1,1,0,0,1,2,21,0.0002176320032144,33.92288314023999,0.0,9163.358194315642
2,3,800,1344,64,7,7,2,2,3,3,1,6,21,0.0011299520093241,59.68999510833597,0.0,9399.479518031134
16,512,4,4,256,3,3,1,1,1,1,7,4,20,0.0001588799976977,47.48525238711568,0.0,7832.723577752264
16,512,8,8,256,3,3,1,1,1,1,7,4,20,0.0001563200022403,37.873537172124784,0.0,7992.4404176979
4,512,14,14,512,3,3,1,1,1,1,6,2,20,0.0002884160016359,79.46043545611793,0.0,7808.440208678341
4,2560,16,16,512,3,3,1,1,1,1,6,2,20,0.0013979520025834,38.409261639387864,0.0,8039.171161264196
16,512,16,16,256,3,3,1,1,1,1,7,4,20,0.0002908480048485,40.77556427477765,0.0,8520.527088679395
2,2048,20,20,512,1,1,1,1,0,0,0,1,20,0.0002142400009653,155.80723750668488,0.0,7832.94992736582
192,64,24,24,256,1,1,1,1,0,0,1,2,20,0.0003987520013089,24.208658113704452,0.0,9159.05173143136
1,2048,25,34,512,1,1,1,1,0,0,1,2,20,0.0002078719964617,161.7655405636989,0.0,8718.704581903248
56,8,32,32,32,7,7,1,1,3,3,0,1,20,0.0001686719974257,754.8806010195868,0.0,8540.132932465758
2,1024,32,64,2048,1,1,1,1,1,1,1,6,20,0.0024602880035649,155.38985310318367,0.0,7859.463700177296
2,768,32,32,768,3,3,1,1,1,1,4,1,20,0.002503455997746,729.4311624072548,0.0,8685.930497511476
1,1024,36,63,256,1,1,1,1,0,0,1,2,20,0.0001536640019321,116.44368802723102,0.0,7864.822891532016
2,48,46,46,128,11,11,1,1,5,5,5,28,20,0.0007920319932312,23.203091661974206,0.0,7831.382394914676
1,512,48,80,256,1,1,1,1,0,0,1,2,20,0.0001164480019392,119.6934679479382,0.0,8652.92648409801
16,64,48,48,3,3,3,1,1,1,1,6,2,20,6.716799482390484e-05,66.54965997258488,0.0,9529.506213161489
1,96,48,96,96,3,3,1,1,1,1,6,2,20,3.9712003256124125e-05,131.02125667197302,0.0,9019.667270115931
1,128,48,56,128,3,3,1,1,1,1,6,2,20,4.777599806695043e-05,138.49742537782058,0.0,8863.46452473033
2,1024,49,49,2048,1,1,1,1,1,1,1,6,20,0.0026083519922314,120.16887625832176,0.0,8648.84496693292
4,192,56,56,384,3,3,2,2,1,1,1,1,20,0.0004818559961438,338.169545100078,0.0,8639.515542642823
15,256,56,56,64,1,1,1,1,0,0,1,2,20,0.0001594880048523,15.192287110474274,0.0,9683.595211002026
28,64,63,63,256,1,1,1,1,0,0,1,1,20,0.0004388480028925,11.123707400718871,0.0,8363.155843958662
4,384,64,64,96,1,1,1,1,0,0,1,2,20,0.0001661119954697,63.427285133726464,0.0,9705.413479871619
8,256,64,48,64,1,1,1,1,0,0,1,2,20,9.57119976835058e-05,30.34716759499521,0.0,8430.283052581723
2,384,64,128,96,1,1,1,1,0,0,1,2,20,0.0001660479996973,63.57615894039735,0.0,9709.153997271638
2,128,64,128,256,1,1,1,1,0,0,1,2,20,0.0001175679990245,122.64437486346756,0.0,9168.61847563952
32,64,64,32,256,1,1,1,1,0,0,1,1,20,0.0002458239967837,25.71673140861651,0.0,8804.10737892415
2,512,64,128,36,1,1,1,1,0,0,1,2,20,0.0001354880029108,28.978497148144566,0.0,7929.348908532498
1,256,64,48,133,1,1,1,1,0,0,1,2,20,4.91520009790082e-05,121.40180430256765,0.0,8200.3123366664
1,128,64,64,512,1,1,1,1,0,0,1,2,20,6.726400096158046e-05,225.67735019830636,0.0,8012.726812189559
12,32,64,128,32,3,3,1,1,1,1,6,2,20,9.225599676762572e-05,63.15791038950176,0.0,9428.689889839738
16,64,80,80,256,1,1,1,1,0,0,1,1,20,0.0003781440012867,11.851596649512285,0.0,8942.777324229204
20,64,80,80,256,1,1,1,1,0,0,1,1,20,0.0004696959958192,11.08479918367758,0.0,8999.59130506858
1,128,96,112,64,3,3,1,1,1,1,6,2,20,8.239999905233147e-05,116.19007799308515,0.0,8978.988841129916
2,128,97,97,256,1,1,1,1,0,0,1,2,20,0.0001326720064838,102.95668253698351,0.0,9346.658491604376
2,512,97,97,36,1,1,1,1,0,0,1,1,20,0.0001515840009651,21.72692807284412,0.0,8153.234959700976
1,128,100,100,512,1,1,1,1,0,0,1,2,20,0.0001373120013261,185.20341757352278,0.0,9598.120625086898
4,512,120,120,59,1,1,1,1,0,0,1,2,20,0.0003928320016336,15.345654462510234,0.0,9618.035150619038
4,64,128,128,512,1,1,1,1,0,0,1,2,20,0.0004483839932135,23.73872682396745,0.0,9653.604485249669
4,256,128,128,19,1,1,1,1,0,0,1,1,20,0.0001245440012884,15.520541996004516,0.0,8631.383261171359
4,144,128,128,24,1,1,1,1,0,0,1,1,20,7.616000032297194e-05,15.665373051298692,0.0,7951.058789811332
2,144,128,256,24,1,1,1,1,0,0,1,2,20,7.308800456545303e-05,15.862820508521747,0.0,8285.253422915728
3,256,128,128,80,1,1,1,1,0,0,1,1,20,0.0002565440022508,14.72956550126648,0.0,9432.49985487608
2,256,128,128,34,1,1,1,1,0,0,1,1,20,0.0001225280025765,19.077429175091442,0.0,8772.328883178496
3,256,128,128,2,1,1,1,1,0,0,1,1,20,9.974399645634364e-05,15.962981003409645,0.0,8074.718284949739
4,512,128,128,6,1,1,1,1,0,0,1,1,20,0.0002361599958227,15.882798694187544,0.0,9095.007206946872
8,64,138,138,256,1,1,1,1,0,0,1,2,20,0.0005834879974055,11.007260171549067,0.0,8622.75225946674
2,128,150,25,384,1,1,1,1,0,0,4,10,20,0.1053778880128486,11.715600684532593,0.0,9153.797355080664
2,64,184,280,256,1,1,1,1,0,0,1,1,20,0.0003815679980701,11.438288029354363,0.0,8917.920206124974
6,64,200,200,256,1,1,1,1,0,0,1,2,20,0.0008141760035367,22.415631862343695,0.0,9734.701054282223
1,64,200,200,256,1,1,1,1,0,0,1,2,20,0.0001477120009242,39.72745120683682,0.0,8942.807569696824
4,64,224,224,64,1,1,1,1,0,0,1,2,20,0.0001838400077617,11.639837290183822,0.0,9013.338522852318
4,32,256,256,16,1,1,1,1,0,0,1,2,20,6.867199900545828e-05,13.934315014982348,0.0,7878.978678878916
2,128,300,25,128,9,1,2,1,4,0,1,1,20,0.0002676479980693,267.5554526510766,0.0,8289.612685335796
16,32,320,320,32,4,4,2,2,1,1,1,6,20,0.0017172479958242,50.20877357693009,0.0,8410.90520828806
1,3,384,768,32,7,7,1,1,3,3,0,1,20,0.0003070720025746,135.1798928758213,0.0,9373.50554875395
2,3,1216,800,64,7,7,2,2,3,3,1,6,20,0.0010415680048124,58.27468201419201,0.0,9230.377296134033
8,1024,14,14,2048,1,1,2,2,0,0,1,2,19,0.0001980159996455,117.60947929422721,0.0,8815.61733963486
8,256,56,56,512,1,1,2,2,0,0,1,2,19,0.000170143994506,75.05419937251426,0.0,9682.26023365113
2,64,200,336,64,1,1,1,1,0,0,1,1,19,0.0001346240003221,12.136077278454431,0.0,8242.262875454355
128,160,14,14,160,1,1,1,1,0,0,1,2,18,0.0001374400061475,55.06629906787449,0.0,9375.142770418435
2,512,23,35,2048,1,1,1,1,0,0,0,1,18,0.0003609920006423,455.92204960479694,0.0,9490.097669489933
2,256,34,19,256,3,3,1,1,1,1,6,2,18,0.0001464000000167,177.4583542114536,0.0,9598.964807648204
2,1024,52,68,256,1,1,1,1,0,0,1,2,18,0.0004127680067823,77.88968886534443,0.0,9027.716108737404
2,64,336,200,256,1,1,1,1,0,0,1,2,18,0.0004581440025659,11.053822480619662,0.0,9687.839576949544
25,256,16,16,256,1,1,1,1,0,0,1,2,17,9.484800195106928e-05,121.52798341723422,0.0,8861.538279252329
2,256,64,64,256,1,1,1,1,0,0,1,2,17,0.0001243839987405,123.6737540648313,0.0,8649.335822081928
2,256,64,64,256,1,1,1,1,0,0,1,2,17,0.00012441600454,123.70287732724998,0.0,8647.110795573859
1,128,72,126,512,1,1,1,1,0,0,1,2,16,0.0001272640025697,206.17937853107344,0.0,9396.429279717717
1,128,75,100,512,1,1,1,1,0,0,1,2,16,0.0001100799996726,239.5933674260034,0.0,8988.930259293022
1,128,100,75,512,1,1,1,1,0,0,1,2,16,0.0001096640022811,239.5933674260034,0.0,9023.02870055414
1,64,144,252,256,1,1,1,1,0,0,1,2,16,0.0001320959990624,43.23730793920557,0.0,9072.000064391861
1,64,150,200,256,1,1,1,1,0,0,1,2,16,0.0001159359954535,50.593843098311815,0.0,8549.926915472697
2,64,152,272,256,1,1,1,1,0,0,1,2,16,0.0002837440038596,18.054744368022707,0.0,9623.775215885013
1,64,200,150,256,1,1,1,1,0,0,1,2,16,0.0001166399967709,50.704485038957635,0.0,8498.322320318352
2,64,200,264,256,1,1,1,1,0,0,1,2,16,0.0003832639967866,23.916234190327042,0.0,9099.039902622879
8,1664,7,7,2048,1,1,1,1,0,0,1,2,15,0.0003037440000011,174.2608394743258,0.0,9337.311420109463
20,512,7,7,2048,1,1,1,1,0,0,1,2,15,0.0002185599938528,328.43315702345865,0.0,9527.735553481407
20,512,7,7,512,3,3,1,1,1,1,7,4,15,0.0003048639925532,29.459525271402597,0.0,8279.626527424434
32,512,8,4,2048,1,1,1,1,0,0,1,1,15,0.0002316799961373,338.81973166548977,0.0,9278.232198890832
24,160,10,10,960,1,1,1,1,0,0,1,1,15,9.244800032280331e-05,320.2527435982707,0.0,7999.999972066172
28,512,15,15,128,1,1,1,1,0,0,1,2,15,0.0001015039983859,62.686470439861075,0.0,8148.292689471934
28,128,15,15,128,3,3,1,1,1,1,6,2,15,0.0001144319967414,201.10183639398997,0.0,8623.534921181585
2,2048,16,32,512,3,3,1,1,1,1,6,2,15,0.0011171520006525,38.59278955395089,0.0,8048.861156537444
8,2048,20,20,256,1,1,1,1,0,0,1,2,15,0.0003649919957885,92.39963915200721,0.0,9195.441102069635
24,96,20,20,576,1,1,1,1,0,0,1,2,15,0.0001274880032508,133.58541352901594,0.0,8371.084123896208
1,2048,25,38,2048,1,1,1,1,0,0,0,1,15,0.0008840320041757,294.0849124938664,0.0,9111.67157065852
2,512,25,35,2048,1,1,1,1,0,0,0,1,15,0.0004472960003196,245.6318213351387,0.0,8409.823430820354
1,512,25,25,2048,1,1,1,1,0,0,1,2,15,0.0001385920038606,244.1215053263246,0.0,9693.613214159814
1,512,25,25,512,3,3,1,1,1,1,6,2,15,0.0002850879990096,80.43360275024686,0.0,7899.592798798114
28,64,31,31,64,3,3,1,1,1,1,6,2,15,0.0001050240006392,115.09981357085788,0.0,9480.970082455095
16,256,32,32,512,1,1,2,2,0,0,1,2,15,0.0001163840019341,119.91713511199886,0.0,9243.873368516503
4,256,32,32,512,1,1,1,1,0,0,1,2,15,0.0001217280041846,221.86711717656996,0.0,8838.056478511671
8,768,32,32,128,1,1,1,1,0,0,1,2,15,0.0001960959999993,57.11675928236068,0.0,8218.736292457537
2,768,32,32,256,3,3,1,1,1,1,6,2,15,0.0004137280042069,128.91417807950398,0.0,8130.856132034335
32,128,32,16,128,3,3,1,1,1,1,7,4,15,0.0001418559928767,25.40415605907929,0.0,9031.089106778401
16,384,40,40,64,1,1,1,1,0,0,1,2,15,0.000138912004225,18.710462287104622,0.0,9069.983598820256
8,192,40,40,192,1,1,1,1,0,0,1,2,15,0.0001056639954885,93.6217640204671,0.0,8954.573368399433
16,128,40,40,128,3,3,1,1,1,1,7,4,15,0.0002193599996552,21.276953147277336,0.0,9578.806725486746
2,1024,52,50,256,1,1,1,1,0,0,1,2,15,0.000282464007088,121.6022436205522,0.0,9745.647427363667
64,64,56,56,64,1,1,1,1,0,0,1,2,15,0.0001787520045325,11.665882357181928,0.0,9269.894501791327
64,128,56,56,128,3,3,2,2,1,1,1,4,15,0.0017114240054896,88.92860928481434,0.0,8947.83228871395
4,96,56,56,384,3,3,2,2,1,1,1,1,15,0.0002456000041829,337.63895634846506,0.0,8477.619139002309
4,48,56,56,384,3,3,2,2,1,1,1,1,15,0.0001269759967768,336.6254395036194,0.0,8203.548595338314
2,256,64,64,150,1,1,1,1,0,0,1,2,15,0.0001173759990354,125.28654970760233,0.0,9158.351220301813
1,128,96,72,256,1,1,1,1,0,0,1,2,15,5.571200225718689e-05,122.98421489891997,0.0,8162.591283305321
1,512,100,100,128,1,1,1,1,0,0,1,2,15,0.0001397440032183,62.23786025194903,0.0,9403.60317248958
12,128,128,128,256,4,4,2,2,1,1,1,6,15,0.0060918720035875,155.03308288713313,0.0,8473.470765242839
4,64,128,256,64,1,1,1,1,0,0,1,2,15,0.0001245440009638,12.210354215562376,0.0,8688.739912206067
4,192,128,128,32,1,1,1,1,0,0,1,1,15,9.804800193411362e-05,15.194927829488735,0.0,8234.777905444313
8,64,160,160,64,1,1,1,1,0,0,1,2,15,0.0001809279971165,11.625610561056106,0.0,9345.313201644913
64,3,224,224,64,7,7,2,2,3,3,1,6,15,0.0017669760019807,47.52591172170155,0.0,9336.02114205747
8,16,256,256,16,3,3,1,1,1,1,6,2,15,0.0002490559964505,42.65519462259273,0.0,9666.742525022895
8,1024,16,19,512,1,1,1,1,0,0,1,2,14,0.0002813440006325,210.87642161167125,0.0,9068.549570149504
2,2048,23,34,512,1,1,1,1,0,0,1,2,14,0.0003598720009684,192.8519708204497,0.0,9139.736059346324
1,128,92,92,128,9,9,1,1,4,4,1,1,14,0.0028109120029021,2329.0431373587803,0.0,8007.638520437863
2,64,168,224,256,1,1,1,1,0,0,1,2,14,0.0002587519990519,22.396951319380207,0.0,9605.793752733323
2,64,304,200,64,1,1,1,1,0,0,1,2,14,0.0001211519990301,12.372051203180087,0.0,8286.529384881016
1,3,368,368,128,9,9,1,1,4,4,1,6,14,0.001056416006069,155.94384221180266,0.0,8410.150134945701
2,256,25,38,80,3,3,1,1,1,1,6,2,13,7.801600228042127e-05,147.06334316090414,0.0,8102.116252099079
2,2048,34,25,256,1,1,1,1,0,0,1,2,13,0.0002076159973829,112.8562911479173,0.0,8729.455103873772
2,512,46,46,512,1,1,1,1,0,0,4,12,13,0.0192985600071768,9.679770424195533,0.0,9297.328642824901
1,1024,76,50,256,1,1,1,1,0,0,1,2,13,0.0002214080025988,119.76429596543335,0.0,9021.631921857308
2,256,100,152,80,3,3,1,1,1,1,4,10,13,0.0393951359895603,9.596124905829516,0.0,8429.639208860783
2,64,200,288,256,1,1,1,1,0,0,1,2,13,0.0004043840045249,11.154964592775634,0.0,9407.802379497298
4,64,304,200,256,1,1,1,1,0,0,1,2,13,0.000837856000672,10.90975099333511,0.0,9585.700637768794
2,3,1088,800,64,7,7,2,2,3,3,1,6,13,0.000960447995129,59.472382697661914,0.0,8961.620622513718
9,256,14,14,256,3,3,1,1,1,1,6,2,12,0.0001494399957831,150.54075788960643,0.0,8465.870902701625
2,512,19,34,2048,1,1,1,1,0,0,0,1,12,0.0002951999958151,401.30707251566696,0.0,9329.639156651785
2,2048,23,35,512,1,1,1,1,0,0,1,2,12,0.0003655040035392,196.43147882927545,0.0,9366.180263010021
2,512,25,38,512,1,1,1,1,0,0,1,1,12,0.0001238079983875,203.05723940464827,0.0,8138.454486973845
2,512,25,38,512,1,1,1,1,0,0,4,12,12,0.0192602879978153,9.684103517402463,0.0,9315.741319981928
2,208,25,38,208,3,3,1,1,1,1,6,2,12,0.0001246719977488,68.30192969159914,0.0,9622.858489981543
2,1024,50,50,256,1,1,1,1,0,0,1,2,12,0.0002851839993288,121.37462069288719,0.0,9299.540416860174
2,1024,50,74,256,1,1,1,1,0,0,1,2,12,0.0004190079993706,72.17896042951263,0.0,9293.876293172363
2,1024,50,50,256,1,1,1,1,0,0,1,2,12,0.0002853759977368,121.36608910601109,0.0,9293.283769597161
1,256,52,50,256,3,3,1,1,1,1,6,2,12,0.0002158079956968,212.28595123569414,0.0,9109.409434310175
2,256,68,50,256,1,1,1,1,0,0,1,2,12,9.660800421838007e-05,123.40404806860894,0.0,9265.563027019849
1,512,72,126,128,1,1,1,1,0,0,1,2,12,0.0001505600058133,63.152505372772076,0.0,7919.390980089031
1,512,75,100,128,1,1,1,1,0,0,1,2,12,0.0001189760038881,63.03136857255004,0.0,8292.60865853204
2,256,80,56,27,3,3,1,1,1,1,6,2,12,7.967999837135981e-05,70.18386799221072,0.0,8800.437127669999
1,512,100,75,128,1,1,1,1,0,0,1,2,12,0.0001183999983672,63.01951582441481,0.0,8332.951466267255
2,128,100,136,18,3,3,1,1,1,1,6,2,12,0.0001141120003084,71.95994134268035,0.0,9027.15869685944
2,32,128,128,64,3,3,1,1,1,1,6,2,12,6.329599351827646e-05,130.55302964819776,0.0,9163.001949444599
2,64,160,272,256,1,1,1,1,0,0,1,1,12,0.0003245759993555,12.196262748160756,0.0,8855.888807883577
2,64,192,256,256,1,1,1,1,0,0,1,2,12,0.0003367359990399,11.978435216623113,0.0,9640.761027202601
2,64,208,272,256,1,1,1,1,0,0,1,2,12,0.0004185920022551,23.68058819378143,0.0,8926.906457526504
2,64,296,200,256,1,1,1,1,0,0,1,2,12,0.0004262400019366,23.64958553302381,0.0,9173.333291654755
2,2048,25,41,512,1,1,1,1,0,0,1,2,11,0.0004912639990463,207.49913255212297,0.0,8881.427844234908
1,256,34,25,256,3,3,1,1,1,1,6,2,11,7.993599773335032e-05,94.3592134812199,0.0,8813.860938474969
2,256,36,25,256,3,3,1,1,1,1,6,2,11,0.0001484800008296,166.49958294787606,0.0,9464.496498843304
2,256,37,25,256,3,3,1,1,1,1,6,2,11,0.0001483840029438,165.49315646668677,0.0,9470.619609394476
1,256,48,48,256,3,3,1,1,1,1,6,2,11,0.0001490239970627,141.25714939046176,0.0,8489.503280922658
2,256,50,76,1,3,3,1,1,1,1,6,2,11,7.692799773600276e-05,73.35810252486611,0.0,7976.625858712809
2,64,200,304,128,1,1,1,1,0,0,1,1,11,0.0002366720019277,11.459621679946759,0.0,8483.720861132417
2,64,272,200,64,1,1,1,1,0,0,1,1,11,0.0001135040000001,12.58809748887402,0.0,7913.842683951302
128,512,3,3,2048,1,1,1,1,0,0,1,2,10,0.0002506559967504,320.8259747316941,0.0,9647.79790370661
6,384,4,4,384,3,3,1,1,1,1,6,2,10,0.0001149440019739,63.80420083811091,0.0,8291.064445593227
6,512,4,4,384,3,3,1,1,1,1,6,2,10,0.0001502080016056,63.79665551839465,0.0,8452.581077096665
64,512,4,4,512,3,3,1,1,1,1,7,4,10,0.0003170880006137,33.95444856581796,0.0,8166.474905982675
64,128,6,40,128,3,3,1,1,1,1,7,4,10,0.0001878720068108,24.357321217355388,0.0,8838.998146607006
1024,256,7,7,1,1,1,1,1,0,0,0,1,10,9.766399677967062e-05,15.971890316532344,0.0,8417.981928946945
8,768,7,7,3072,1,1,1,1,0,0,1,2,10,0.0002040959941871,184.0415462297756,0.0,9623.601402972292
50,64,10,10,64,3,3,1,1,1,1,6,2,10,4.793600096388811e-05,256.63829787234044,0.0,9275.983792118439
1,512,10,10,24,3,3,1,1,1,1,7,4,10,0.000146272003196,90.81164732041908,0.0,8434.377413611148
1,530,12,14,32,3,3,1,1,1,1,7,4,10,0.0001584320045048,68.19347158425045,0.0,8180.131054017784
1,643,12,14,32,3,3,1,1,1,1,7,4,10,0.0001862720077781,68.35256471127099,0.0,8408.78593989232
1,531,12,14,32,3,3,1,1,1,1,7,4,10,0.0001564159967649,68.08441647951156,0.0,8285.907086268271
1,466,12,14,64,3,3,1,1,1,1,7,4,10,0.0001450239954806,56.12616288558838,0.0,7891.447730476395
28,512,15,15,256,1,1,1,1,0,0,1,2,10,0.0001770880026201,122.4320442617049,0.0,9340.940953231167
12,1024,16,32,512,1,1,1,1,0,0,0,1,10,0.0006680320016045,75.55016375930758,0.0,9648.63458115594
512,64,16,16,64,1,1,1,1,0,0,1,2,10,0.0001237760032217,12.20293419707966,0.0,8742.651271925093
2,4096,16,32,512,3,3,1,1,1,1,6,2,10,0.0022387519951829,34.56262157794609,0.0,8030.410560295777
2,2560,16,32,512,3,3,1,1,1,1,6,2,10,0.0014076480057898,33.934430652056534,0.0,7983.796643603668
64,64,16,50,128,3,3,1,1,1,1,7,4,10,0.0002690880067913,9.38872000155242,0.0,8055.095051787642
64,64,16,50,128,3,3,1,1,1,1,7,4,10,0.000272319997707,9.429147024726294,0.0,7959.494309089016
80,64,19,19,64,3,3,1,1,1,1,7,4,10,0.0001657600012965,13.561510438650606,0.0,8063.338933071193
16,960,20,20,160,1,1,1,1,0,0,1,2,10,0.0002324160061467,45.87202516872178,0.0,8463.720001962223
