N,C_in,H,W,C_out,kernel_R,kernel_S,strideU,strideV,pad_h,pad_w,algoMin,kernel_nums,count,time,ai,tc_perf,perf
2,1024,84,50,1024,1,1,1,1,0,0,1,2,45,0.0013457919977446,67.67010931949822,0.0,13170.937058405556
8,256,84,50,256,3,3,1,1,1,1,6,2,45,0.0016115520035628,32.55711753231188,0.0,12438.363944622697
2,560,128,256,512,1,1,1,1,0,0,1,2,45,0.0027785919948327,52.511018858430255,0.0,13537.25856187273
2,270,128,256,270,1,1,1,1,0,0,1,2,45,0.001062816006139,48.55574255701933,0.0,12897.719734009366
2,512,128,256,512,1,1,1,1,0,0,1,2,45,0.0025652160039018,51.66870048692464,0.0,13407.56207184361
2,256,128,256,256,1,1,1,1,0,0,1,2,45,0.0006952640015761,45.23555340276096,0.0,12379.055709039114
4,64,128,256,64,3,3,1,1,1,1,6,2,45,0.0003567680061472,77.6563955164551,0.0,12756.349587362565
2,128,152,100,128,3,3,1,1,1,1,6,2,45,0.0003537279931781,148.77518245207457,0.0,13241.179918835956
8,64,160,160,64,3,3,1,1,1,1,6,2,45,0.0005558719980825,35.006970030946405,0.0,12792.321959964303
2,1024,50,76,416,1,1,1,1,0,0,1,2,44,0.0006805440009713,67.60061519132667,0.0,11739.309147678341
2,512,100,136,1024,1,1,2,2,0,0,1,2,44,0.000577951997396,30.749795332541495,0.0,12436.34710215424
2,256,200,272,512,1,1,2,2,0,0,1,2,42,0.0005919359941518,26.24005145108128,0.0,12069.283284989566
2,64,304,200,64,3,3,1,1,1,1,6,2,42,0.0003538880067901,74.46308126094799,0.0,12408.071377803017
2,1024,50,68,2048,1,1,2,2,0,0,0,1,41,0.0005903359977506,148.9876102936342,0.0,12283.240289648471
8,256,50,76,1024,1,1,1,1,0,0,1,2,41,0.0013044160051825,43.92958399118884,0.0,12242.631749804175
128,512,8,16,256,1,1,1,1,0,0,1,2,40,0.0003608319951482,63.81892838345472,0.0,11914.57979837475
128,512,8,16,512,1,1,1,1,0,0,1,2,40,0.0006944960064801,58.136851953303164,0.0,12380.666151816633
2,512,16,32,512,3,3,1,1,4,4,6,2,40,0.0004225279941484,110.8439960090499,0.0,11947.54575770661
4,256,25,38,256,3,3,1,1,1,1,6,2,40,0.0002216639976864,267.6129315710468,0.0,12662.298962824343
4,512,32,32,9409,1,1,1,1,0,0,1,2,40,0.0029558720071091,235.65574857285026,0.0,13453.555044452984
2,512,32,64,9409,1,1,1,1,0,0,1,2,40,0.0029457599980751,237.58201324031313,0.0,13499.737513573966
2,256,46,62,192,3,3,1,1,1,1,6,2,40,0.0002140160058747,233.85627763093953,0.0,11800.650393777658
2,2048,49,49,512,1,1,1,1,0,0,1,2,40,0.0008140799973944,81.20855088690543,0.0,12533.17362502019
2,512,49,49,9409,1,1,1,1,0,0,1,2,40,0.0036077440035967,234.36181559760675,0.0,13089.263917540116
2,512,49,49,512,3,3,1,1,1,1,6,2,40,0.0010932800042604,60.90371452361398,0.0,12545.790789687831
2,512,49,49,512,3,3,1,1,2,2,6,2,40,0.0010933440084317,60.57036913100691,0.0,12545.05636124024
2,960,64,128,160,1,1,1,1,0,0,1,2,40,0.0006301759958198,60.5336693373859,0.0,12783.230674345677
4,960,64,64,160,1,1,1,1,0,0,1,2,40,0.0006312960003699,60.414023224850226,0.0,12760.55149292863
32,64,64,48,64,3,3,1,1,1,1,6,2,40,0.0002838719948279,36.05523992374359,0.0,12024.266254476339
1,128,96,112,128,3,3,1,1,2,2,6,2,40,0.0001516159987136,252.8742976287239,0.0,12082.033027796058
1,128,96,112,128,3,3,1,1,4,4,6,2,40,0.0001494400010242,250.9190497063207,0.0,12257.959659029699
2,256,100,164,256,3,3,1,1,1,1,6,2,40,0.0014888000023474,136.5679083853698,0.0,12852.0308448624
2,256,100,164,256,3,3,1,1,1,1,6,2,40,0.0014828480026617,138.75717315734025,0.0,12903.617577563204
4,512,120,120,512,1,1,1,1,0,0,1,2,40,0.002287967993867,51.8087883640831,0.0,13211.933069443621
4,560,120,120,512,1,1,1,1,0,0,1,2,40,0.0024792640016184,52.63046998681377,0.0,13334.455378055553
4,128,128,128,512,1,1,1,1,0,0,1,2,40,0.0007358399970894,34.23986452661821,0.0,11719.244751725964
1,48,320,320,48,3,3,1,1,1,1,6,2,40,0.0002238720042133,95.00671505858685,0.0,11988.445743501115
2,512,25,42,512,3,3,1,1,1,1,6,2,39,0.0005478080068293,102.55729155484597,0.0,12277.711395510518
8,1024,50,76,256,1,1,1,1,0,0,1,2,39,0.0012179840006918,55.5819184942013,0.0,13092.238971072517
2,256,72,50,256,3,3,1,1,1,1,6,2,38,0.0003626879980132,268.3517238698644,0.0,12182.609560295374
2,512,100,136,512,1,1,1,1,0,0,1,2,38,0.0011008320025463,52.334866180516805,0.0,12967.064880910044
2,512,152,100,256,1,1,1,1,0,0,1,2,38,0.0006339519971221,53.37723193829071,0.0,12582.908542306599
2,256,304,200,256,1,1,1,1,0,0,1,2,38,0.0012643840013109,43.98251720887338,0.0,12630.249025171945
8,256,25,42,256,3,3,1,1,1,1,6,2,36,0.0005094399924969,249.4273384868523,0.0,12112.016258789394
2,512,100,168,256,1,1,1,1,0,0,1,2,36,0.0007027839983569,53.13638106376134,0.0,12545.305557060477
2,128,136,100,128,3,3,1,1,1,1,6,2,36,0.0003194240019831,167.44227149987725,0.0,13120.01274162775
256,1024,14,14,2048,1,1,2,2,0,0,1,2,35,0.0040282880025506,28.86010073183533,0.0,13067.347581570737
32,1024,14,14,2048,1,1,2,2,0,0,1,2,35,0.0005695999970624,52.66232548426673,0.0,11787.390622588899
8,512,20,20,512,3,3,1,1,1,1,7,4,35,0.0007948160028943,57.629274324336436,0.0,12429.584301303767
2,1024,32,64,2048,1,1,1,1,0,0,1,2,35,0.0013306240019457,256.0268451769246,0.0,12917.441566412852
2,2560,32,64,512,3,3,1,1,1,1,6,2,35,0.0033415680038492,66.18697814537222,0.0,13384.565678292385
32,256,56,56,128,1,1,1,1,0,0,1,2,35,0.0005531200019638,46.25916524167627,0.0,11913.352806994064
4,2048,64,64,256,1,1,1,1,0,0,1,2,35,0.0013193919922488,59.41817583112111,0.0,13024.229030457514
2,2048,64,64,512,1,1,1,1,0,0,1,2,35,0.0013191680025827,69.91528746143607,0.0,13026.440494581895
16,64,64,64,128,3,3,1,1,1,1,6,2,35,0.0003571839996422,65.61032730439788,0.0,12742.158048958365
24,256,14,14,256,3,3,1,1,1,1,6,2,34,0.0002793919934686,295.0272961758439,0.0,12052.495528575153
128,128,32,32,256,4,4,2,2,1,1,1,1,33,0.002708608001939,365.5422148645116,0.0,12688.483143886833
2,512,136,100,128,1,1,1,1,0,0,1,2,33,0.0002943679996703,56.54209019152923,0.0,12123.056867584015
2,256,200,272,128,1,1,1,1,0,0,1,2,33,0.000588096005152,45.674594374309024,0.0,12148.09000131448
2,64,272,200,64,3,3,1,1,1,1,6,2,33,0.0003190719951416,77.6918380674196,0.0,12313.443573311459
4,256,25,41,256,3,3,1,1,1,1,6,2,32,0.0002798400042139,311.87860394537176,0.0,12033.20004750321
2,256,48,70,256,3,3,1,1,1,1,6,2,32,0.0003453119960665,298.10724842681753,0.0,12186.843248821204
2,256,50,80,256,3,3,1,1,1,1,6,2,32,0.0004095680035347,318.3605000581077,0.0,11985.816288464272
2,512,38,25,512,3,3,1,1,1,1,6,2,31,0.0004195839993421,110.2591992268119,0.0,13364.168416317796
128,512,7,7,2048,1,1,1,1,0,0,1,2,30,0.0010897919977114,189.07887722652157,0.0,12081.371883487333
64,2048,7,7,512,1,1,1,1,0,0,1,2,30,0.000552959998999,117.41497183014928,0.0,11896.474095609756
128,512,7,7,512,3,3,1,1,1,1,7,4,30,0.0008284480025886,46.87400022116025,0.0,12116.337866269998
338,512,8,8,512,1,1,1,1,0,0,1,2,30,0.0008979840003013,52.895401042983714,0.0,12642.178030110683
338,512,8,8,512,1,1,1,1,0,0,1,2,30,0.0008985919948221,52.88603330302172,0.0,12633.624231481743
512,512,8,8,128,1,1,1,1,0,0,1,2,30,0.0003624639990602,55.79871580818527,0.0,11860.934082134792
128,512,13,13,512,1,1,1,1,0,0,1,2,30,0.0009384960045802,50.91360819842089,0.0,12096.453841674149
128,512,13,13,512,1,1,1,1,0,0,1,2,30,0.0009360959944817,51.0762787901265,0.0,12127.467339805964
256,1024,14,14,512,1,1,1,1,0,0,1,2,30,0.0039691840061233,55.39259566964102,0.0,13261.929758558239
4,512,16,32,512,3,3,1,1,4,4,6,2,30,0.0008074879944994,96.90184431019846,0.0,12484.570426647366
4,512,25,25,512,3,3,1,1,1,1,6,2,30,0.0006789120055365,111.79071427088938,0.0,13201.568519792721
256,512,28,28,1024,1,1,2,2,0,0,1,2,30,0.0040596800025846,20.465952960409602,0.0,12972.630740962575
256,512,28,28,256,1,1,1,1,0,0,1,2,30,0.003949439995509,51.52556772358546,0.0,13334.733445725542
4,512,28,28,512,3,3,1,1,1,1,6,2,30,0.0006753279957525,120.26367586692544,0.0,13271.630106216904
28,256,31,31,1024,1,1,1,1,0,0,1,2,30,0.0012027519996631,43.87844272599139,0.0,11767.986806893387
28,1024,31,31,256,1,1,1,1,0,0,1,2,30,0.0010982080057939,53.42127824277904,0.0,12869.423866367613
28,256,31,31,256,3,3,1,1,0,0,7,4,30,0.0007911679999962,31.085359160665053,0.0,12572.365636688764
4,512,32,32,2048,1,1,1,1,0,0,1,2,30,0.0006992639922199,275.9586232961688,0.0,12296.247619877522
8,1024,35,35,256,1,1,1,1,0,0,1,2,30,0.0004247359951236,67.21714803997438,0.0,12172.011290202847
3,1024,36,63,256,1,1,1,1,0,0,1,2,30,0.0002956479993657,76.13674926136842,0.0,12149.806715102493
3,256,36,63,256,3,3,1,1,1,1,6,2,30,0.0003451200045568,289.9645978674052,0.0,12193.62283390154
256,256,56,56,512,1,1,2,2,0,0,1,2,30,0.0041274240019828,23.05897458250168,0.0,12772.157597250818
256,256,56,56,128,1,1,1,1,0,0,1,2,30,0.0040482560048772,43.15006718024842,0.0,13021.930866153087
256,128,56,56,128,3,3,2,2,1,1,1,4,30,0.0049243839964124,85.67677473689035,0.0,12438.944637263454
15,64,56,56,64,3,3,1,1,1,1,6,2,30,0.0001567999977238,111.87591380857772,0.0,11905.515274868198
2,512,64,64,512,3,3,1,1,1,1,6,2,30,0.0013205120039062,85.57104110696544,0.0,13563.07425833307
12,256,64,64,256,3,3,1,1,1,1,6,2,30,0.0021298880005852,33.80814179259395,0.0,12635.574449269472
2,128,80,80,128,3,3,1,1,1,1,6,2,30,0.0001488320038943,213.90636075359075,0.0,11834.894551651325
2,256,92,136,256,3,3,1,1,1,1,6,2,30,0.001118751996101,156.14770127072742,0.0,12781.181360868028
4,512,100,100,128,1,1,1,1,0,0,1,2,30,0.0004400640016209,54.278538927641414,0.0,11925.538059622908
4,512,112,112,2048,1,1,1,1,0,0,1,2,30,0.0077633279931952,51.315760590840064,0.0,13567.565262259248
3,256,128,128,256,1,1,1,1,0,0,1,2,30,0.0005365760022792,46.15084559631013,0.0,12030.045750427002
6,256,128,128,256,1,1,1,1,0,0,1,2,30,0.0010234560032122,44.38404601933784,0.0,12614.18924846862
4,270,128,128,150,1,1,1,1,0,0,1,2,30,0.0007070400019666,51.072880131080915,0.0,12922.374799992727
2,256,128,256,512,1,1,1,1,0,0,1,2,30,0.0014133439958164,64.81560549969225,0.0,12179.217279694803
4,512,128,128,128,1,1,1,1,0,0,1,2,30,0.0006911679954929,53.615945967733566,0.0,12440.27972369899
2,256,128,256,18,3,3,1,1,1,1,6,2,30,0.0003430720068,47.065146759182774,0.0,13073.741369445945
2,512,152,100,512,1,1,1,1,0,0,1,2,30,0.0012371839970671,52.22689198871993,0.0,12895.349469295408
2,256,160,160,32,3,3,1,1,1,1,6,2,30,0.0002774720025874,41.805839208733616,0.0,12628.99861363932
4,64,200,200,64,3,3,1,1,1,1,6,2,30,0.0004620800003303,60.91799163518728,0.0,12503.561209898879
1,64,200,272,64,3,3,1,1,1,1,6,2,30,0.00015744000259,109.17431219808104,0.0,11998.256713189248
8,64,256,256,64,3,3,1,1,1,1,6,2,30,0.0013885760035547,29.11602373504506,0.0,13109.485459492107
2,1024,48,70,256,1,1,1,1,0,0,1,2,29,0.0002881920058086,89.92975707246026,0.0,12231.205616234382
2,1024,48,70,256,1,1,1,1,0,0,1,2,29,0.0002881600012756,90.04414159315183,0.0,12232.56407688833
2,1024,48,72,256,1,1,1,1,0,0,1,2,29,0.0002886399948357,89.41429599606046,0.0,12561.142575074517
8,1024,50,78,256,1,1,1,1,0,0,1,2,29,0.0013407040057973,54.63680045898975,0.0,12219.363815697336
8,1024,50,78,256,1,1,1,1,0,0,1,2,29,0.0013391359984211,54.62978090238459,0.0,12233.671587736979
4,256,76,50,1024,1,1,1,1,0,0,1,2,29,0.0006733119954394,104.12918228307764,0.0,11883.821571867658
8,256,84,50,1024,1,1,1,1,0,0,1,2,29,0.0014285120038746,43.75220713307335,0.0,12355.852209940143
8,1024,84,50,256,1,1,1,1,0,0,1,2,29,0.001344000004201,55.615567680051186,0.0,13113.599959010246
2,256,100,132,256,3,3,1,1,1,1,6,2,29,0.0012088959934552,165.91691093604757,0.0,12813.539377963078
8,512,25,42,512,3,3,1,1,1,1,7,4,28,0.0018124480080786,57.50226482058651,0.0,13543.005148060236
2,256,46,62,256,3,3,1,1,1,1,6,2,28,0.0002789759983055,265.63121226196006,0.0,12070.467611742257
1,256,76,50,256,3,3,1,1,1,1,6,2,28,0.0002142080012491,267.603133923995,0.0,13103.039063120863
2,1280,50,68,320,1,1,1,1,0,0,1,2,27,0.0005119999951712,71.78939813026979,0.0,13152.41012404367
2,320,50,82,1280,1,1,1,1,0,0,1,2,27,0.0005729280048459,169.6895461512316,0.0,11823.145565771298
2,320,50,68,1280,1,1,1,1,0,0,1,2,27,0.0004722240067692,190.22179079381863,0.0,11898.136307047367
2,320,50,80,1280,1,1,1,1,0,0,1,2,27,0.0005411520064446,176.992372208608,0.0,12129.383097227725
4,256,50,80,256,3,3,1,1,1,1,6,2,27,0.0007379839973325,178.16263241913109,0.0,13298.679434072048
4,256,50,80,256,3,3,1,1,1,1,6,2,27,0.0007379840039257,179.33106772727592,0.0,13298.679315260732
2,512,136,100,256,1,1,1,1,0,0,1,2,27,0.0005655360048532,53.637664876179336,0.0,12620.381264412461
2,256,74,50,256,3,3,1,1,1,1,6,2,26,0.0004113280016248,350.11644404678214,0.0,13638.144025791444
2,128,184,184,128,9,9,1,1,4,4,5,1,26,0.0149641920019172,2816.556899055627,0.0,12010.698553518498
192,1024,6,6,256,1,1,1,1,0,0,1,2,25,0.0002984320022286,76.30080299973332,0.0,12148.992403377504
192,256,6,6,256,3,3,1,1,1,1,7,4,25,0.0003282880074461,39.334319262493935,0.0,11853.20647644702
8,256,12,40,256,3,3,1,1,1,1,6,2,25,0.0002811840032575,319.77517655495996,0.0,11975.683940015113
8,256,12,40,256,3,3,1,1,1,1,6,2,25,0.000279488000705,319.81405074216804,0.0,12048.355362326502
64,256,12,40,256,3,3,1,1,1,1,7,4,25,0.0007358400041952,30.219794198711153,0.0,12793.921388246006
28,256,15,15,256,3,3,1,1,2,2,7,4,25,0.0003765759941321,42.46949591375989,0.0,11758.694948692551
8,256,16,128,256,3,3,1,1,1,1,6,2,25,0.0006722559996793,253.55100564579422,0.0,13348.070074913017
28,256,31,31,256,3,3,1,1,2,2,7,4,25,0.0010157759993479,32.11738145886656,0.0,12977.28381893497
4,256,32,32,512,3,3,1,1,1,1,6,2,25,0.000350048006488,239.71761105950495,0.0,12833.55895401736
2,512,34,25,512,3,3,1,1,1,1,6,2,25,0.0004197439984107,108.0104539582039,0.0,13359.074229129128
2,320,64,128,512,1,1,1,1,0,0,1,2,25,0.0004535680009683,91.54129739836087,0.0,11855.108201021014
12,128,64,128,64,3,3,1,1,1,1,6,2,25,0.0005202560010136,44.11239581071375,0.0,12994.84214469113
8,512,80,80,256,1,1,1,1,0,0,1,2,25,0.0010386560006199,52.48669205323679,0.0,12934.869670017479
2,512,128,256,256,1,1,1,1,0,0,1,2,25,0.0013102079945002,52.220874310015574,0.0,13125.127057830186
2,512,128,128,150,1,1,1,1,0,0,1,2,25,0.0006616640067911,108.08273535310612,0.0,12989.74963695367
1,128,128,128,128,3,3,1,1,1,1,6,2,25,0.0001850240023053,223.69598130366305,0.0,12184.041356322043
4,64,128,128,128,3,3,1,1,1,1,6,2,25,0.0003568960009403,109.50114252982588,0.0,12752.440386019682
2,256,128,256,48,3,3,1,1,1,1,6,2,25,0.0006702399964187,68.98968528198616,0.0,13383.96607772141
2,256,200,336,256,1,1,1,1,0,0,1,2,25,0.0013902719964717,43.83685669025603,0.0,12695.705045339513
2,256,200,336,256,1,1,1,1,0,0,1,2,25,0.0013873920006386,43.83494756758613,0.0,12722.059224700512
42,256,14,14,256,3,3,1,1,1,1,7,4,24,0.000301215997033,37.65496777758983,0.0,12392.352825773236
64,256,32,32,256,3,3,1,1,1,1,7,4,24,0.0015680000003751,28.355245986342865,0.0,12695.969956146517
2,256,42,84,256,3,3,1,1,1,1,6,2,24,0.0004195840035677,356.84329175072145,0.0,12033.718018483318
2,256,66,50,256,3,3,1,1,1,1,6,2,24,0.0004099839980881,356.3854903555134,0.0,12315.494281596339
8,128,100,168,512,1,1,1,1,0,0,1,2,24,0.0014817279973891,33.0678425551449,0.0,11935.314464707364
1,256,200,304,256,1,1,1,1,0,0,1,2,24,0.0006540799954727,45.297519850995,0.0,12207.593039486661
25,256,32,32,256,3,3,1,1,1,1,7,4,23,0.0007863680009996,31.039925369558063,0.0,12651.779588377554
2,256,34,52,256,3,3,1,1,1,1,6,2,23,0.0002147199996092,274.6897830335221,0.0,13071.794956727168
2,256,38,60,256,3,3,1,1,1,1,6,2,23,0.0002218560042432,248.7260353217409,0.0,12651.340303250003
4,256,50,80,1024,1,1,1,1,0,0,1,2,23,0.0006872640048496,102.55785513140694,0.0,12229.640925017362
2,416,50,84,1024,1,1,1,1,0,0,1,2,23,0.0005889919948278,171.457641985235,0.0,12234.507985302555
2,512,50,72,1024,1,1,1,1,0,0,1,2,23,0.0006321279967833,195.5765804687732,0.0,12008.12884514932
2,256,56,84,1024,1,1,1,1,0,0,1,2,23,0.000412863999959,153.88773216420884,0.0,11970.371106443734
2,1024,56,84,256,1,1,1,1,0,0,1,2,23,0.0004166400045093,74.89700831455436,0.0,11844.541807290245
2,256,64,42,256,3,3,1,1,1,1,6,2,23,0.0002802560065051,274.3974800258673,0.0,12015.338382903568
2,1024,66,50,256,1,1,1,1,0,0,1,2,23,0.0002904319990187,83.86631164023441,0.0,12021.232301524746
2,416,76,50,1024,1,1,1,1,0,0,1,2,23,0.0005337599942039,192.75984443364123,0.0,12170.958405545736
2,256,84,112,256,3,3,1,1,1,1,6,2,23,0.0008031680055372,205.52178574909834,0.0,13440.841375123726
8,256,32,38,512,3,3,1,1,1,1,6,2,22,0.0008868479996867,37.98782688590523,0.0,12650.985354833694
2,2048,34,25,512,1,1,1,1,0,0,1,2,22,0.0002963199954865,199.52758812629028,0.0,12232.549646367484
8,256,38,34,512,3,3,1,1,1,1,6,2,22,0.0010655359983221,90.31376092333059,0.0,13160.020682624707
2,1024,50,84,416,1,1,1,1,0,0,1,2,22,0.0006816000013342,76.94026885018536,0.0,13001.561664690898
2,1024,50,68,416,1,1,1,1,0,0,1,2,22,0.0005514559974494,76.98965485546842,0.0,13026.383394550232
4,256,50,76,256,3,3,1,1,1,1,6,2,22,0.0007284479977733,173.74782699958973,0.0,12799.392764480659
2,256,64,48,256,3,3,1,1,1,1,6,2,22,0.000279680000354,261.27305591419207,0.0,12040.084195286794
2,256,64,48,256,3,3,1,1,1,1,6,2,22,0.0002800639973274,261.2704611137043,0.0,12023.57598311175
2,1024,76,50,416,1,1,1,1,0,0,1,2,22,0.000678752003203,66.99688925623383,0.0,11770.302523307071
2,128,92,136,128,3,3,1,1,1,1,6,2,22,0.0002860799999875,206.77197133115303,0.0,13295.391499462361
2,256,100,160,256,3,3,1,1,1,1,6,2,22,0.0013985599984307,137.90963742214214,0.0,13029.928489623519
2,1024,50,84,2048,1,1,2,2,0,0,1,2,21,0.0006955840045117,77.40222214024368,0.0,12741.3379124806
2,256,52,68,256,3,3,1,1,1,1,6,2,21,0.0003608960019126,309.4802223417608,0.0,12243.101194205103
1,512,100,152,512,1,1,1,1,0,0,1,2,21,0.0006340479986869,61.446725275374014,0.0,12607.463839575019
2,512,100,168,1024,1,1,2,2,0,0,1,2,21,0.0007137279983602,31.800102460709624,0.0,12423.460573736758
1,128,100,152,128,3,3,1,1,1,1,6,2,21,0.0001836160048418,241.92031161243204,0.0,12469.2251853134
2,64,184,272,64,3,3,1,1,1,1,6,2,21,0.0002822719941636,81.93390464695233,0.0,12312.842789446619
2,256,200,336,512,1,1,2,2,0,0,1,2,21,0.0007281919935335,26.13425173973246,0.0,12119.388400820148
2,64,200,312,64,3,3,1,1,1,1,6,2,21,0.0003544639983746,78.91599940907076,0.0,12538.360985543954
1,64,200,304,64,3,3,1,1,1,1,6,2,21,0.0001746879948369,102.02869002035148,0.0,12085.624830550978
128,2048,7,7,512,1,1,1,1,0,0,0,1,20,0.0011243520006407,115.4774292994432,0.0,11701.449902257371
1024,1024,7,7,256,1,1,1,1,0,0,1,2,20,0.0020272640026241,53.7744530793154,0.0,12982.778616860896
19,256,14,14,256,3,3,1,1,1,1,6,2,20,0.0002147519960549,256.1164466081483,0.0,12417.239983735906
2,512,20,20,512,3,3,1,1,1,1,6,2,20,0.000285152002638,113.45227683014576,0.0,11820.069467577488
1,512,25,34,512,3,3,1,1,1,1,6,2,20,0.0002862080080891,99.58874319709238,0.0,11776.45762780585
4,320,25,45,320,3,3,1,1,1,1,6,2,20,0.0004275200013425,316.8641733346708,0.0,12294.99397336726
4,512,32,32,4356,1,1,1,1,0,0,1,2,20,0.0014288639984245,254.68726026661213,0.0,13163.131072473316
2,768,32,32,768,3,3,1,1,1,1,6,2,20,0.0008250880038758,47.44243812971459,0.0,12231.28756277388
2,512,32,64,512,3,3,1,1,4,4,6,2,20,0.0009625600015622,73.48047803886698,0.0,13087.625510674152
2,1024,49,49,2048,1,1,1,1,0,0,1,2,20,0.0016087999970845,190.7416298047134,0.0,12687.051957352749
2,2048,49,49,512,3,3,1,1,6,6,6,2,20,0.0052704960003189,67.5439681947257,0.0,13567.734211670639
2,512,49,49,512,3,3,1,1,6,6,6,2,20,0.0013625920039193,66.98402035896267,0.0,13144.215081612016
2,1024,49,49,256,3,3,1,1,1,1,6,2,20,0.001312095996441,104.18330526371386,0.0,11930.575258564098
2,1024,49,49,256,3,3,1,1,6,6,6,2,20,0.0013161279964176,106.34310081908085,0.0,13591.521737012104
2,2560,49,49,512,3,3,1,1,1,1,6,2,20,0.0052786239974331,61.59058162690225,0.0,12966.530289955068
2,256,50,50,256,3,3,1,1,1,1,6,2,20,0.0002906880052146,285.0914032145056,0.0,11825.20454348404
4,816,56,56,136,1,1,1,1,0,0,1,2,20,0.0004341760035551,70.00684395308372,0.0,12074.570655848534
2,256,64,128,2048,1,1,1,1,0,0,1,2,20,0.0013459519999668,99.21609179120334,0.0,12789.032310531575
2,1024,64,64,512,1,1,1,1,0,0,1,2,20,0.0006819200006332,87.59336999275943,0.0,12602.84034493765
2,960,64,128,320,1,1,1,1,0,0,1,2,20,0.000985439998706,58.44217021326643,0.0,12263.393424124079
4,960,64,64,320,1,1,1,1,0,0,1,2,20,0.000987456002251,58.376800840907684,0.0,12238.356314054965
4,576,64,64,160,1,1,1,1,0,0,1,2,20,0.0003888959977454,64.04503763593108,0.0,12431.240424245749
2,2048,64,128,256,1,1,1,1,0,0,1,2,20,0.0013182399967509,59.468895335573876,0.0,13035.610761586662
4,96,64,64,256,3,3,1,1,1,1,6,2,20,0.0002730560062166,311.8235231831712,0.0,12424.265040003931
1,256,64,64,384,3,3,1,1,1,1,6,2,20,0.000280960003946,239.27525929696662,0.0,11991.99618692904
1,256,75,75,256,3,3,1,1,1,1,6,2,20,0.0002819200058482,94.06192418063736,0.0,12441.541626132865
8,96,80,80,96,3,3,1,1,1,1,6,2,20,0.0003254720016397,77.69345060114348,0.0,12211.415138558594
2,2048,97,97,256,1,1,1,1,0,0,1,2,20,0.0015930239993525,54.80920410718474,0.0,12430.404247549746
2,256,97,97,2048,1,1,1,1,0,0,1,2,20,0.0016367679996692,74.03421416723359,0.0,12118.793957365306
2,128,97,97,256,3,3,1,1,1,1,6,2,20,0.00048966400427,194.39972360570334,0.0,13090.563733709832
4,270,120,120,270,1,1,1,1,0,0,1,2,20,0.0009411520003653,48.603418593339,0.0,12801.292028624162
4,256,120,120,18,3,3,1,1,1,1,6,2,20,0.0003433599993139,35.25220547126422,0.0,12246.43879427505
6,128,128,128,256,3,3,1,1,1,1,6,2,20,0.002141951998374,72.41312504562877,0.0,12625.202830188811
3,128,128,128,256,3,3,1,1,1,1,6,2,20,0.000995807997331,123.33142962546142,0.0,13579.163377119676
2,512,152,100,1024,1,1,2,2,0,0,1,2,20,0.0006493440028814,23.382768412350384,0.0,12310.481317342701
16,64,160,160,64,3,3,1,1,1,1,6,2,20,0.0010974399961159,29.91701924793493,0.0,12958.840226648776
1,256,160,160,48,3,3,1,1,1,1,6,2,20,0.0002778240003648,105.9143021820953,0.0,12614.708115202986
8,64,184,184,64,3,3,1,1,1,1,6,2,20,0.0007594240035747,33.77741355465175,0.0,12921.560026822039
2,512,193,193,512,1,1,1,1,0,0,1,2,20,0.0030285440032215,51.02542192951884,0.0,12920.088403661275
2,560,193,193,512,1,1,1,1,0,0,1,2,20,0.003279711992263,51.83617484337597,0.0,13048.04491277061
4,80,200,360,80,3,3,1,1,1,1,6,2,20,0.001421919998665,64.54977755465923,0.0,13426.702386860476
128,3,224,224,384,16,16,16,16,0,0,1,2,20,0.0015968640032095,95.68953629497626,0.0,12361.503401871263
2,256,304,200,512,1,1,2,2,0,0,1,2,20,0.0006630080022132,25.338107895574865,0.0,12043.206678269304
4,32,448,448,64,3,3,1,1,1,1,6,2,20,0.0011932800016478,28.234757804607963,0.0,11905.630447490867
8,512,25,42,2048,1,1,1,1,0,0,1,2,18,0.0014100480000055,159.3440125132263,0.0,12576.836601258132
8,256,25,39,256,3,3,1,1,1,1,6,2,18,0.0004312959964579,258.4944085311188,0.0,13006.729888686976
8,256,25,39,256,3,3,1,1,1,1,6,2,18,0.0004324479997273,267.8665134586705,0.0,12972.081109260504
3,512,36,63,512,3,3,1,1,2,2,6,2,18,0.0015753919984094,79.75776951969446,0.0,13321.06877093986
8,256,42,25,256,3,3,1,1,1,1,6,2,18,0.0005404160006386,302.21361946195714,0.0,12455.109412093956
3,128,72,126,128,3,3,1,1,1,1,6,2,18,0.0002880639970859,160.32891080668398,0.0,13203.82150660012
2,256,76,100,256,3,3,1,1,1,1,6,2,18,0.0007402240000541,223.45201263653638,0.0,13258.43610485842
8,512,100,168,128,1,1,1,1,0,0,1,2,18,0.0013634240025596,52.27135267302554,0.0,12933.086088330903
2,256,136,76,256,3,3,1,1,1,1,6,2,18,0.0009255039973864,96.10441938703987,0.0,12875.626341595216
3,64,144,252,64,3,3,1,1,1,1,6,2,18,0.0003025600045233,76.4419167596712,0.0,12691.67024917956
8,256,168,100,256,3,3,1,1,1,1,6,2,18,0.0056599040017293,60.45035445539168,0.0,13520.549274443332
8,64,200,336,64,3,3,1,1,1,1,6,2,18,0.0014265279993604,29.24675209028063,0.0,13084.713077043692
20,256,14,14,256,3,3,1,1,1,1,6,2,16,0.0002159999948056,264.481974212691,0.0,12994.332756934084
44,256,14,14,256,3,3,1,1,1,1,7,4,16,0.0003021759971188,37.50612768737349,0.0,12354.31124773391
