N,C_in,H,W,C_out,kernel_R,kernel_S,strideU,strideV,pad_h,pad_w,algoMin,kernel_nums,count,time,ai,tc_perf,perf
2,1024,42,56,1024,1,1,1,1,0,0,1,2,45,0.0008834239967685,183.43098973511115,0.0,11172.234329272325
2,1024,46,62,1024,1,1,1,1,0,0,1,2,45,0.0010764160045307,80.26554007498834,0.0,11165.132719519344
1,1024,50,72,1024,1,1,1,1,0,0,0,1,45,0.0007493440009666,276.74029806147985,0.0,10124.83988957452
2,96,66,66,192,3,3,1,1,0,0,6,2,45,0.0001175359951342,243.25276445836187,0.0,10828.424080187739
1,1024,76,50,1024,1,1,1,1,0,0,1,2,45,0.0007249280006606,269.59846587080835,0.0,11021.57180950267
2,512,25,25,512,3,3,1,1,1,1,6,2,44,0.0004164159944907,109.03479666708121,0.0,10779.974629673485
2,256,96,72,48,3,3,1,1,1,1,6,2,44,0.00021356799906,133.5634078734525,0.0,9847.829830578363
2,128,136,100,512,1,1,1,1,0,0,1,2,44,0.0003407680012605,57.72979624364874,0.0,10502.995547589486
2,256,25,39,256,3,3,1,1,1,1,6,2,43,0.000149407993497,196.15455655852475,0.0,11281.765322909883
2,512,38,25,2048,1,1,1,1,0,0,1,2,42,0.0003719679964231,417.8246042382665,0.0,10835.402719473588
1,256,50,76,1024,1,1,1,1,0,0,1,2,42,0.0001940800016497,402.65814696485626,0.0,10306.986227311236
2,512,152,100,128,1,1,1,1,0,0,1,2,42,0.0003601599980702,56.52576947427043,0.0,11074.189308560002
128,256,8,16,256,1,1,1,1,0,0,1,2,40,0.0002118400003164,79.80849740539053,0.0,10157.090015041053
512,128,8,8,512,1,1,1,1,0,0,1,2,40,0.0003843520003623,48.34217452577015,0.0,11218.217956289129
4,256,13,21,256,3,3,1,1,1,1,6,2,40,8.13120032661633e-05,109.36457798180342,0.0,10388.300251747774
12,512,16,16,512,3,3,1,1,1,1,7,4,40,0.000422143998673,39.58735449152708,0.0,11661.428781351186
2,256,25,41,256,3,3,1,1,1,1,6,2,40,0.0001483839948043,193.83890720678286,0.0,11359.620842012495
2,256,25,41,256,3,3,1,1,1,1,6,2,40,0.000148384001585,193.83890720678286,0.0,11359.620322912186
2,1024,26,26,2048,1,1,1,1,0,0,0,1,40,0.0005820480003209,409.2054536053484,0.0,9920.369448596255
2,4096,26,26,512,3,3,1,1,1,1,4,5,40,0.0291773759886719,18.323858724656073,0.0,11641.30515163097
2,512,26,26,512,3,3,1,1,2,2,6,2,40,0.0004171840012885,105.81628915313662,0.0,10760.129444407201
2,512,26,26,512,3,3,1,1,1,1,6,2,40,0.000415103994476,104.22998986527654,0.0,10814.046397377026
8,256,28,28,512,1,1,1,1,0,0,1,2,40,0.0001645439977397,228.416789422309,0.0,10011.78076763436
2,512,32,64,512,1,1,1,1,0,0,1,2,40,0.0002168640032456,227.0509977827051,0.0,9912.114356597876
2,256,46,62,126,3,3,1,1,1,1,6,2,40,0.0001471680010234,184.15456123648988,0.0,11440.567000242741
2,512,49,49,512,1,1,1,1,0,0,1,2,40,0.0002534720019258,232.03420004684938,0.0,10004.33271025461
4,576,64,64,96,1,1,1,1,0,0,1,2,40,0.0002367040029266,62.86122815776336,0.0,10213.143580633252
2,576,64,128,96,1,1,1,1,0,0,1,2,40,0.000237408003247,63.01958991641502,0.0,10182.857927855255
2,256,68,38,256,3,3,1,1,1,1,6,2,40,0.000291296003605,259.92387295297914,0.0,10838.279993298915
2,128,80,80,512,1,1,1,1,0,0,1,2,40,0.0001694079961063,124.18036654649781,0.0,9942.123386803725
1,96,96,112,64,3,3,1,1,16,16,6,2,40,9.180800258431345e-05,199.31333226375742,0.0,10392.359414679393
1,128,96,112,96,3,3,1,1,8,8,6,2,40,0.000149888001315,217.92217194570136,0.0,9870.701877535408
2,512,97,97,1024,1,1,2,2,0,0,1,2,40,0.0004420479997012,54.83154865912287,0.0,11548.951506286256
1,128,100,136,512,1,1,1,1,0,0,1,2,40,0.0001771839999693,114.77546999425334,0.0,10099.909700142605
4,128,100,100,512,1,1,1,1,0,0,1,2,40,0.0004794880026052,35.96077896364393,0.0,10977.042118682033
4,128,112,112,512,1,1,1,1,0,0,1,2,40,0.0005747839951561,34.90851602223331,0.0,11486.678195009465
2,256,128,256,48,1,1,1,1,0,0,1,2,40,0.0002133440042097,14.912140471581646,0.0,10080.570972531783
4,64,256,256,256,1,1,1,1,0,0,1,2,40,0.000859135995462,10.897929844321393,0.0,10076.452973367364
1,48,256,256,48,3,3,1,1,1,1,6,2,40,0.0001520319993103,120.83675196744043,0.0,11298.57971869495
8,512,28,28,256,1,1,1,1,0,0,1,2,39,0.0001575999983828,121.01498381145998,0.0,10442.720919339901
2,256,128,128,32,3,3,1,1,1,1,6,2,39,0.0002111679977226,41.93453616019184,0.0,10621.187567191491
1,256,25,38,256,3,3,1,1,1,1,6,2,38,8.006400158499814e-05,111.60439709115508,0.0,10550.228408247247
2,256,42,25,256,3,3,1,1,1,1,6,2,38,0.0001481920006999,192.72120591248353,0.0,11374.338102185684
2,256,200,336,64,1,1,1,1,0,0,1,2,38,0.0004160960071259,14.483330574491665,0.0,10604.814092015198
3,256,36,63,1024,1,1,1,1,0,0,1,2,36,0.0003350080045089,202.8393833480777,0.0,10687.847023980223
32,1024,14,14,512,1,1,1,1,0,0,0,1,35,0.0005877439977487,121.57585762431266,0.0,11195.14612008567
16,256,16,16,512,3,3,1,1,1,1,7,4,35,0.00023030399676,40.1870240949127,0.0,10779.816186113154
16,256,20,20,256,3,3,1,1,1,1,7,4,35,0.0002343680017075,50.28231895007121,0.0,10759.42755678368
2,2048,25,38,2048,1,1,1,1,0,0,0,1,35,0.0015781120025659,345.7698119220435,0.0,10208.412668939996
2,1024,25,38,2048,1,1,1,1,0,0,1,2,35,0.0006929919999948,368.63812591508054,0.0,11626.331732632494
32,512,28,28,1024,1,1,2,2,0,0,0,1,35,0.0006199679996784,43.900461194530536,0.0,10618.437086131686
32,512,28,28,256,1,1,1,1,0,0,1,2,35,0.0005660479954683,53.74683483453356,0.0,11629.916990614392
32,256,28,28,256,3,3,2,2,1,1,1,1,35,0.0006665279987124,239.05633290331116,0.0,11102.846245463092
16,128,32,32,256,3,3,1,1,1,1,7,4,35,0.0002464960009831,26.916094673589576,0.0,10266.98580872114
2,256,50,72,1024,1,1,1,1,0,0,1,2,35,0.0003441600054925,190.62584378632857,0.0,11038.538921928246
32,256,56,56,512,1,1,2,2,0,0,1,2,35,0.0005662079932131,23.33783311460026,0.0,11637.973689855608
2,512,64,64,1024,1,1,2,2,0,0,1,2,35,0.0002194239993132,201.98939151561805,0.0,9796.470790470577
1,128,80,80,128,3,3,1,1,1,1,6,2,35,8.172799641080254e-05,177.73077916042755,0.0,10781.870481331516
2,720,128,256,19,1,1,1,1,0,0,1,2,35,0.0002995520003606,15.721678058034362,0.0,10085.541276182947
25,256,16,16,256,3,3,1,1,1,1,7,4,34,0.0002314239899193,39.977602451734555,0.0,10764.743831738078
2,512,34,25,2048,1,1,1,1,0,0,0,1,33,0.0003661440032182,471.1503624393163,0.0,9906.922478908686
2,128,200,304,256,1,1,1,1,0,0,1,2,33,0.0007422720019352,13.007174481944134,0.0,10778.134132962248
8,256,13,21,256,3,3,1,1,1,1,6,2,32,0.0001514240036023,190.81113976874258,0.0,11131.56355598035
6,256,14,14,256,3,3,1,1,1,1,6,2,32,8.230400256091421e-05,108.2860424666076,0.0,10263.091438048008
17,256,14,14,256,3,3,1,1,1,1,6,2,32,0.0002141440074961,238.42238534925954,0.0,11143.574027134335
21,256,14,14,256,3,3,1,1,1,1,6,2,32,0.0002793600038922,272.56618561094865,0.0,10548.842006521323
2,256,38,68,256,3,3,1,1,1,1,6,2,32,0.0002896640018819,264.69368131868134,0.0,10899.344162507334
1,512,19,19,512,3,3,1,1,1,1,6,2,31,0.0001584639938211,62.20063397703009,0.0,10682.934180689506
2,256,56,42,256,3,3,1,1,1,1,6,2,31,0.0002900800029012,256.0227745343342,0.0,10159.006186316501
4,32,128,128,64,3,3,1,1,1,1,6,2,31,0.0001143040006546,114.00991469337427,0.0,10147.010020277217
512,512,2,2,2048,1,1,1,1,0,0,1,2,30,0.0004274559948525,474.88512166499356,0.0,10057.553647091767
192,256,6,6,1024,1,1,1,1,0,0,1,2,30,0.000345535997704,195.33033568600447,0.0,10508.186030187288
1024,256,7,7,1024,1,1,1,1,0,0,1,2,30,0.0024102719970703,14.274294779605261,0.0,10935.718020222768
64,512,7,7,512,3,3,1,1,1,1,7,4,30,0.0004396160103612,40.259931289646005,0.0,11440.65426522486
338,256,8,8,256,1,1,1,1,0,0,1,2,30,0.0002656959967706,68.6713160353715,0.0,10692.247269546937
64,1024,8,25,256,1,1,1,1,0,0,1,2,30,0.0006776960035406,19.78809463989443,0.0,9907.337751620313
64,256,8,25,1024,1,1,1,1,0,0,1,2,30,0.0006266560003426,119.60873604255086,0.0,10729.95965302162
338,512,8,8,256,1,1,1,1,0,0,1,2,30,0.0004950080003252,55.245133336489324,0.0,11466.959718370099
128,512,13,13,256,1,1,1,1,0,0,1,2,30,0.0005124480035575,52.65191316974595,0.0,11076.707803708106
8,832,14,14,1024,1,1,1,1,0,0,1,2,30,0.0002436799993642,289.9123124430357,0.0,11194.612767225603
28,256,15,15,1024,1,1,1,1,0,0,1,2,30,0.0003164160006817,213.72466150630726,0.0,10465.851110138012
32,256,16,8,1024,1,1,1,1,0,0,1,2,30,0.0002124799971144,406.175614942251,0.0,10126.496523065787
512,64,16,16,64,3,3,1,1,1,1,6,2,30,0.0004431039970899,15.540626858978365,0.0,10270.856137361023
20,256,20,20,1024,1,1,1,1,0,0,1,2,30,0.000379327996411,159.09905893526908,0.0,11078.792073777271
20,256,20,20,256,3,3,1,1,1,1,7,4,30,0.0003785919999948,41.80504947479855,0.0,11695.830952742843
4,1280,25,45,640,1,1,1,1,0,0,1,2,30,0.0006855040000052,106.36928353101189,0.0,10864.66249641651
4,512,25,25,2048,1,1,1,1,0,0,1,2,30,0.0004896319983512,423.94396326935464,0.0,10838.181070416134
1,512,25,34,2048,1,1,1,1,0,0,1,2,30,0.0001786880029191,304.0834388479945,0.0,10149.982642209803
256,256,28,28,256,3,3,2,2,1,1,1,4,30,0.005245311997137,85.2940396088208,0.0,11286.814423301064
4,232,28,28,1392,1,1,1,1,0,0,1,2,30,0.0001953920041947,373.37827985057834,0.0,10869.429180345182
8,128,32,24,128,3,3,1,1,1,1,6,2,30,0.0001153599967759,233.61162525523056,0.0,9775.010536716467
12,128,32,64,64,3,3,1,1,1,1,6,2,30,0.0001492479980777,123.61516646231316,0.0,11326.902375735048
8,256,35,35,1024,1,1,1,1,0,0,1,2,30,0.000481024000646,121.5474968447623,0.0,10763.325158509537
6,256,50,50,1024,1,1,1,1,0,0,1,2,30,0.0006930879993042,97.6894990321871,0.0,11399.20403748379
6,1024,50,50,256,1,1,1,1,0,0,1,2,30,0.000697056001575,52.45879649331858,0.0,11317.787239726056
256,64,56,56,64,1,1,1,1,0,0,1,2,30,0.0006575040003101,10.961437194299217,0.0,10080.621399830265
64,256,56,56,64,1,1,1,1,0,0,1,2,30,0.0006033599964222,14.405770302730462,0.0,10921.363310584813
8,128,56,56,256,1,1,1,1,0,0,1,2,30,0.0001682560006481,66.49426081575827,0.0,9809.99007252131
32,256,64,48,64,1,1,1,1,0,0,1,2,30,0.000307232006481,14.556224372159397,0.0,10505.145492384103
8,64,64,48,64,3,3,1,1,1,1,6,2,30,8.505600551141814e-05,126.56776250854149,0.0,10034.756309893037
2,512,80,80,128,1,1,1,1,0,0,1,2,30,0.0001545599951519,63.33391260692425,0.0,10865.424771458758
2,256,100,152,256,1,1,1,1,0,0,1,2,30,0.0003479360045317,48.99051616085144,0.0,11474.441127107499
1,512,100,136,128,1,1,1,1,0,0,1,2,30,0.0001579200016222,63.24637208839159,0.0,11325.445071098422
1,128,100,136,128,3,3,1,1,1,1,6,2,30,0.0001845120006583,238.34329197879964,0.0,11168.321847077123
4,256,128,256,64,1,1,1,1,0,0,1,2,30,0.0003994560042245,14.483430844567481,0.0,10773.040981958686
8,256,160,160,64,1,1,1,1,0,0,1,2,30,0.0006176320035662,14.399561855436964,0.0,10886.731194587943
2,32,192,144,64,3,3,1,1,1,1,6,2,30,9.446400387976906e-05,130.9110833347602,0.0,10359.89117342072
256,3,224,224,64,7,7,2,2,3,3,1,6,30,0.0063544000035077,44.912492776549996,0.0,10384.316569868899
1,64,262,262,3,7,7,1,1,0,0,1,2,30,0.0011471039980306,745.3271731640979,0.0,11466.731852196996
4,3,1024,1024,64,7,7,2,2,3,3,1,6,30,0.0020060479977731,55.40144310204959,0.0,10323.045138993877
2,256,25,33,256,3,3,1,1,1,1,6,2,29,0.0001491839954034,203.4300897532943,0.0,11298.704766835763
2,256,48,72,1024,1,1,1,1,0,0,1,2,29,0.0003116480071036,209.29382599456972,0.0,11650.8254865656
2,432,50,68,432,1,1,1,1,0,0,1,2,29,0.0002508800000545,194.47094415018944,0.0,10527.823467100741
8,256,56,56,128,1,1,1,1,0,0,1,2,29,0.0001620479961073,61.120211235165335,0.0,10165.990765533374
2,432,60,42,432,1,1,1,1,0,0,1,2,29,0.0001939199964553,226.70830848995465,0.0,11544.915062516815
2,432,64,48,432,1,1,1,1,0,0,1,2,29,0.0002456640054986,236.3963963963964,0.0,11074.325660685787
2,1024,72,50,256,1,1,1,1,0,0,1,2,29,0.0003818879993476,48.12652099875384,0.0,9889.592777075924
2,256,72,50,1024,1,1,1,1,0,0,1,2,29,0.0003519680009666,193.2418204053338,0.0,10745.99506095134
4,1024,76,50,256,1,1,1,1,0,0,1,2,29,0.000684224002552,55.25317489893522,0.0,11677.237258850448
25,256,14,14,256,3,3,1,1,1,1,7,4,28,0.000229951993832,41.168023366562956,0.0,10826.972736835374
2,128,92,136,512,1,1,1,1,0,0,1,2,28,0.0003037119967542,66.78575842069463,0.0,10841.712053491563
2,128,100,156,512,1,1,1,1,0,0,1,2,28,0.0003868479999808,51.065618402575446,0.0,10612.490694546073
1,128,100,152,512,1,1,1,1,0,0,1,2,28,0.0001952960055053,100.62119177210717,0.0,10262.734759035344
2,256,200,272,3,1,1,1,1,0,0,1,2,28,0.0001668160064554,15.886409879742331,0.0,10687.856866281463
2,256,200,272,12,1,1,1,1,0,0,1,2,28,0.0001749120051724,15.55738380186176,0.0,10198.755644255149
2,256,304,200,64,1,1,1,1,0,0,1,2,28,0.0003777280035546,14.506656744532167,0.0,10569.43399067554
2,1280,50,82,320,1,1,1,1,0,0,1,2,27,0.0006491199989824,32.14636108938679,0.0,10382.864201635448
2,1280,50,80,320,1,1,1,1,0,0,1,2,27,0.0006463360009402,39.03383262396214,0.0,10143.578557380382
2,320,50,80,320,2,2,2,2,0,0,1,2,27,0.0001857920019027,168.95546749997317,0.0,10839.572744658246
2,1024,50,82,256,1,1,1,1,0,0,1,2,26,0.0004345599967433,42.44342434855543,0.0,9926.923196633403
2,3,368,368,128,9,9,1,1,4,4,1,6,26,0.0016900160025843,123.61684976504696,0.0,10195.327346990922
8,1024,14,14,832,1,1,1,1,0,0,1,2,25,0.0002850240055019,296.8167319855652,0.0,10305.508726633974
8,512,14,14,512,3,3,1,1,1,1,6,2,25,0.0004165759967522,128.28890100121814,0.0,10775.834159907805
4,1024,16,16,1024,3,3,1,1,1,1,6,2,25,0.0008575680009693,30.460941769194136,0.0,10491.653557304426
4,512,16,16,1024,3,3,1,1,1,1,6,2,25,0.0004337279990555,32.61656135498456,0.0,10384.753158219897
1,512,20,20,512,3,3,1,1,1,1,6,2,25,0.0001544960009998,61.937881682964296,0.0,10957.308959745773
2,2048,25,34,2048,1,1,1,1,0,0,0,1,25,0.0014098560022504,351.0253026870741,0.0,10284.026312514772
1,256,26,38,256,3,3,1,1,1,1,6,2,25,8.022399511614473e-05,111.02794555579858,0.0,10529.187717179759
1,256,26,38,256,3,3,1,1,1,1,6,2,25,8.009600001526919e-05,111.02981358099468,0.0,10546.01358168911
12,256,32,64,128,3,3,1,1,1,1,6,2,25,0.0005822719994069,101.79405585536392,0.0,11556.52320368174
8,128,32,32,128,3,3,1,1,1,1,6,2,25,0.0001143680029069,191.87872715788558,0.0,9859.796056052033
12,64,32,64,64,3,3,1,1,1,1,6,2,25,8.582400290155016e-05,126.54614464919439,0.0,9944.960141035135
6,256,50,50,54,3,3,1,1,1,1,6,2,25,0.000275679999356,171.74862604540024,0.0,10679.31563725145
4,136,56,56,816,1,1,1,1,0,0,1,2,25,0.0002859519977092,101.91674452403197,0.0,10547.151382614615
2,512,64,120,1024,1,1,2,2,0,0,1,2,25,0.0003585279977442,107.52262250298787,0.0,11241.699463804853
4,320,64,64,512,1,1,1,1,0,0,1,2,25,0.0004648319964412,101.08348031560483,0.0,11567.830461688513
2,1024,84,50,256,1,1,1,1,0,0,1,2,25,0.0004431679990261,42.3201676671395,0.0,9961.36503019481
8,128,92,92,128,1,1,1,1,0,0,1,2,25,0.0002259519960925,41.30299412567496,0.0,9858.084861034496
4,128,128,128,128,1,1,1,1,0,0,1,2,25,0.0002104000006497,42.923608969670404,0.0,10246.541109043832
4,128,128,128,128,1,1,1,1,0,0,1,2,25,0.0002085440035558,42.958532915040685,0.0,10337.733136609484
4,128,128,128,150,1,1,1,1,0,0,1,2,25,0.0002640640003046,13.607839258226289,0.0,10202.772649404065
2,256,128,240,512,1,1,2,2,0,0,1,2,25,0.0003482239958153,29.51331945626617,0.0,11585.635132795003
4,128,256,256,64,1,1,1,1,0,0,1,2,25,0.0004099840028914,13.147799586583318,0.0,10516.860369164528
4,128,256,512,19,1,1,1,1,0,0,1,2,25,0.0003986879957917,14.184672639884472,0.0,10797.738616261646
10,32,256,256,32,3,3,1,1,1,1,6,2,25,0.0005020480009631,18.352029744222534,0.0,11550.060274866422
2,3,512,512,768,16,16,16,16,0,0,1,2,25,0.0002320320019225,278.14989469963626,0.0,10418.786839616443
23,256,14,14,256,3,3,1,1,1,1,6,2,24,0.0002792959967421,287.81260487893974,0.0,11554.845231025618
64,256,16,16,256,3,3,1,1,1,1,7,4,24,0.0004335680061443,33.67392658848289,0.0,11487.936068655146
2,256,38,50,256,3,3,1,1,1,1,6,2,24,0.0002202879957956,234.17517998779743,0.0,11150.875285456948
2,256,38,50,256,3,3,1,1,1,1,6,2,24,0.0002207360042051,234.21519234524507,0.0,11128.243336857713
2,1024,46,62,256,1,1,1,1,0,0,1,2,24,0.0002872320051693,113.56771424722388,0.0,10518.880381102217
2,256,72,48,1024,1,1,1,1,0,0,1,2,24,0.0003339520013157,201.27324974988824,0.0,10872.689876673301
3,128,72,126,512,1,1,1,1,0,0,1,2,24,0.0003423359996834,57.8051002498503,0.0,10467.164713363198
2,256,84,50,1024,1,1,1,1,0,0,1,2,24,0.0003904639993931,161.73295329971498,0.0,11365.418145841033
2,128,100,152,18,3,3,1,1,1,1,6,2,24,0.0001142079980599,71.74536030361628,0.0,10021.51431986148
3,64,144,252,256,1,1,1,1,0,0,1,2,24,0.0003661759990396,11.25670186058591,0.0,9818.02397052027
8,64,200,336,256,1,1,1,1,0,0,1,2,24,0.0017525439950967,21.7680754417191,0.0,10130.24634455491
2,256,21,28,256,3,3,1,1,1,1,6,2,23,8.044800685093842e-05,108.28959632425337,0.0,10499.868636461399
2,1024,32,50,256,1,1,1,1,0,0,1,2,23,0.0001548159987293,118.22788005553652,0.0,10842.166273364128
2,1024,32,50,256,1,1,1,1,0,0,1,2,23,0.0001544000022282,118.23960615650951,0.0,10871.378081453338
2,256,32,50,256,3,3,1,1,1,1,6,2,23,0.0002148159999889,227.48918186650073,0.0,10456.301505083724
2,256,40,64,1024,1,1,1,1,0,0,1,2,23,0.0002346240048853,334.8655755470207,0.0,11463.43674985369
2,256,40,68,256,3,3,1,1,1,1,6,2,23,0.000290015999299,256.7447980097638,0.0,10886.115440634883
2,1024,46,60,256,1,1,1,1,0,0,1,2,23,0.0002857919990264,117.87882294594148,0.0,10219.490797327064
2,1024,46,60,256,1,1,1,1,0,0,1,2,23,0.0002852480038745,117.91354496643602,0.0,10238.98034106837
2,256,48,46,1024,1,1,1,1,0,0,1,2,23,0.000228448000266,363.04615384615386,0.0,10154.51126426539
2,256,48,46,256,3,3,1,1,1,1,6,2,23,0.0002164160033021,227.19867397209816,0.0,11674.175187835954
4,256,50,70,1024,1,1,1,1,0,0,1,2,23,0.0006476160016585,113.70903757121451,0.0,11369.015881547843
4,1024,50,80,256,1,1,1,1,0,0,1,2,23,0.0008469759983711,17.687174289935538,0.0,9909.022234562497
4,1024,50,80,256,1,1,1,1,0,0,1,2,23,0.0008396799984094,17.764681370683018,0.0,9995.1219701532
2,512,50,70,1024,1,1,1,1,0,0,1,2,23,0.000643711998367,200.932408396827,0.0,11478.95807246896
2,1024,52,78,256,1,1,1,1,0,0,1,2,23,0.0004319360054958,46.243132289588516,0.0,9870.650933825558
2,256,52,78,1024,1,1,1,1,0,0,1,2,23,0.0003932479983467,173.38585247443953,0.0,10857.574787286467
2,1024,60,80,256,1,1,1,1,0,0,1,2,23,0.0005134400042258,36.12289983674324,0.0,9807.615999055342
2,256,60,80,1024,1,1,1,1,0,0,1,2,23,0.0004351360025545,154.99160100237216,0.0,11589.468971527755
2,1024,64,42,256,1,1,1,1,0,0,1,2,23,0.0002807999967622,119.16038164470694,0.0,10042.551910668712
2,256,66,50,1024,1,1,1,1,0,0,1,2,23,0.000323392004843,198.23344654416675,0.0,10811.706151169192
2,2048,25,38,1024,1,1,1,1,0,0,1,2,22,0.0008120639967678,274.9933796828366,0.0,9919.180399649256
2,256,25,40,256,3,3,1,1,1,1,6,2,22,0.0001503999921618,194.9783088289729,0.0,11207.353775568354
64,128,32,32,128,3,3,1,1,1,1,7,4,22,0.0004749760028993,15.912109662447962,0.0,10780.49228749267
2,256,272,200,64,1,1,1,1,0,0,1,2,22,0.0003402240016163,14.54411279567354,0.0,10499.322749218
2,512,25,39,2048,1,1,1,1,0,0,1,2,21,0.0003732479977093,425.04874002273056,0.0,11158.112551332862
1,512,38,38,512,3,3,1,1,1,1,6,2,21,0.0004194559996703,111.66592755832787,0.0,10035.246880027036
1,256,68,50,256,3,3,1,1,1,1,6,2,21,0.0002163839993397,250.64905775384773,0.0,11675.901839829185
2,1024,72,48,256,1,1,1,1,0,0,1,2,21,0.0003439360064524,63.43656092180554,0.0,10541.635827541022
2,512,92,136,128,1,1,1,1,0,0,1,2,21,0.0002910400000108,57.615080336666,0.0,11280.747663132792
2,512,100,156,128,1,1,1,1,0,0,1,2,21,0.0003976640035462,15.46084485443455,0.0,10293.71520554143
192,128,12,12,512,1,1,1,1,0,0,1,2,20,0.000348895993552,57.44040451808873,0.0,10427.274887746114
22,256,14,14,256,3,3,1,1,1,1,6,2,20,0.0002793599971321,280.3282423228026,0.0,11050.52015926327
512,256,16,16,64,1,1,1,1,0,0,1,2,20,0.0003998400035803,14.481721439817019,0.0,10762.694741562435
4,256,19,13,256,3,3,1,1,1,1,6,2,20,8.195200196357808e-05,111.0186063725985,0.0,10307.173513288997
4,2048,25,25,512,1,1,1,1,0,0,1,2,20,0.000514528002592,132.57285486627114,0.0,10306.300588667806
2,4096,25,25,512,3,3,1,1,1,1,6,2,20,0.0032411840022352,55.69642116069066,0.0,11056.00931242645
2,2560,26,26,512,3,3,1,1,1,1,6,2,20,0.0020339520028876,56.19073146392319,0.0,11013.401032176622
2,256,26,26,512,3,3,1,1,2,2,6,2,20,0.0002183039993491,154.80254687321116,0.0,10306.64558921777
8,416,28,28,512,1,1,1,1,0,0,1,2,20,0.0002552640013183,231.3806908768822,0.0,10479.279875678378
28,128,31,31,512,1,1,1,1,0,0,1,2,20,0.0003460159928901,56.82053346423136,0.0,10234.170190869574
4,2048,32,32,512,1,1,1,1,0,0,1,2,20,0.0008019200041949,95.6689361083517,0.0,10714.325243234332
8,512,32,38,256,1,1,1,1,0,0,1,2,20,0.0002538879932175,87.40418034475353,0.0,10054.146978952338
12,512,32,64,256,1,1,1,1,0,0,1,2,20,0.0005533759993508,54.27374734991468,0.0,11653.455168936534
32,128,32,16,512,1,1,1,1,0,0,1,2,20,0.0002096639961177,90.2187178608159,0.0,10282.510568909258
1,512,32,32,384,3,3,1,1,1,1,6,2,20,0.0001563199938138,77.47500924713633,0.0,10805.139424531431
16,256,32,32,128,3,3,1,1,1,1,7,4,20,0.0002455679986313,24.38739560601428,0.0,10269.489762737207
2,2048,38,25,2048,1,1,1,1,0,0,0,1,20,0.0015770240000035,325.72845334037277,0.0,10215.455541554375
8,512,38,34,256,1,1,1,1,0,0,1,2,20,0.0002330559993318,98.97200013038356,0.0,11673.396161438295
20,128,40,40,512,1,1,1,1,0,0,1,2,20,0.0003963839938497,48.621724285735404,0.0,10622.749821721103
16,128,40,40,512,1,1,1,1,0,0,1,2,20,0.0003216319944534,59.60797104403644,0.0,10473.306319306665
20,128,40,40,128,3,3,1,1,1,1,6,2,20,0.0003829760048496,54.12886511941224,0.0,11494.459747494537
16,128,48,48,64,3,3,1,1,1,1,6,2,20,0.000216767998712,71.54687104953298,0.0,11697.01571756789
2,1024,49,49,2048,1,1,2,2,0,0,1,2,20,0.0005223680067697,174.80885311871228,0.0,10282.538460224017
4,576,56,56,96,1,1,1,1,0,0,1,2,20,0.0001656640012925,63.4679611820939,0.0,11172.56780929747
8,256,64,76,128,1,1,1,1,0,0,1,2,20,0.0002337600045099,53.02179109869211,0.0,10930.51642156256
12,64,64,128,32,3,3,1,1,1,1,6,2,20,0.0001558399996932,54.181683713483444,0.0,10951.46449794603
1,128,64,64,256,3,3,1,1,1,1,6,2,20,0.0001157119947559,208.34480151228735,0.0,9753.487167694468
4,256,64,64,64,3,3,1,1,1,1,6,2,20,0.0002110719960996,117.3784826403772,0.0,10628.269450493208
1,384,64,64,256,3,3,1,1,1,1,6,2,20,0.0003126719954384,208.09122006841505,0.0,10758.130952161657
2,256,64,128,64,3,3,1,1,1,1,6,2,20,0.00021184000322,118.32069293762616,0.0,10589.737603384841
8,128,69,69,512,1,1,1,1,0,0,1,2,20,0.0004770879996996,35.84964739662778,0.0,10511.51385731282
8,256,76,68,128,1,1,1,1,0,0,1,2,20,0.0002627840006291,14.826769941663143,0.0,10330.965391731574
2,1024,76,50,2048,1,1,2,2,0,0,1,2,20,0.00069190399999,81.936751998792,0.0,11644.61381942646
8,48,80,80,48,3,3,1,1,1,1,6,2,20,0.0001242879964254,130.4572964363926,0.0,10797.72636616208
2,128,92,140,512,1,1,1,1,0,0,1,2,20,0.0003249280058275,63.40661805676788,0.0,10444.769558588689
1,128,96,192,128,3,3,1,1,1,1,6,2,20,0.0002183680022381,226.58776975948948,0.0,11613.486399142073
1,128,96,192,64,3,3,1,1,1,1,6,2,20,0.0001155839997008,123.11014453129854,0.0,10970.436351764556
1,128,96,112,128,3,3,1,1,1,1,6,2,20,0.0001504320000004,205.8374374588252,0.0,9836.586258216772
2,256,97,97,64,3,3,1,1,1,1,6,2,20,0.0002777920010256,120.42042587741767,0.0,11481.014587263393
1,512,100,136,256,1,1,1,1,0,0,0,1,20,0.0003057919967807,113.22829579387943,0.0,11697.587398159674
6,128,100,100,512,1,1,1,1,0,0,1,2,20,0.0007025600035819,34.2249584200103,0.0,11243.501286334125
2,128,100,140,512,1,1,1,1,0,0,1,2,20,0.0003477120042088,59.59640313360853,0.0,10608.049936018426
1,128,100,100,128,3,3,1,1,1,1,6,2,20,0.0001493120052037,234.87312215157823,0.0,10735.704726576654
4,512,120,120,60,1,1,1,1,0,0,1,2,20,0.0003873279973796,15.33918183962926,0.0,9754.857964210258
6,256,128,128,80,1,1,1,1,0,0,1,2,20,0.0004635519961345,14.626969902470558,0.0,10440.473923869711
