N,C_in,H,W,C_out,kernel_R,kernel_S,strideU,strideV,pad_h,pad_w,algoMin,kernel_nums,count,time,ai,tc_perf,perf
1,64,64,48,64,3,3,1,1,1,1,6,2,177,2.886399514013145e-05,86.33681381164065,0.0,3703.486211143853
2,192,32,64,48,1,1,1,1,0,0,0,1,175,2.793600096909745e-05,31.469627381285196,0.0,3610.3916273331433
2,48,64,128,192,3,3,2,2,1,1,1,4,175,0.0003772160054282,197.06439508066504,0.0,2441.338275014654
2,256,1,1,64,1,1,1,1,0,0,0,1,170,2.8544002570605366e-05,11.65433854907539,0.0,36.7399070051919
2,40,16,12,160,1,1,1,1,0,0,0,1,170,9.727996122724937e-06,45.52693208430913,0.0,511.57915126779255
2,40,24,18,160,1,1,1,1,0,0,0,1,170,1.0623999022474307e-05,60.082417582417584,0.0,1053.9760005919259
2,64,1,1,32,1,1,1,1,0,0,0,1,165,1.0688002264371824e-05,4.198770491803279,0.0,12.269458478422898
2,32,1,1,128,1,1,1,1,0,0,0,1,165,8.512001285578964e-06,6.699346405228758,0.0,30.82706301331958
9,64,80,80,64,3,3,2,2,1,1,1,4,165,0.0004325759954882,61.1849240138524,0.0,2598.2636755687927
9,3,160,160,3,1,1,1,1,0,0,0,1,165,2.380799674830081e-05,16.120883663252652,0.0,1887.097031933463
2,40,1,1,160,1,1,1,1,0,0,0,1,160,1.4976000965163317e-05,23.93107476635514,0.0,87.54272940083928
2,160,1,1,40,1,1,1,1,0,0,0,1,160,1.932800289248756e-05,13.265867875647668,0.0,33.91141876612391
4,48,120,120,96,3,3,2,2,1,1,1,4,160,0.0004321599987122,122.47197713911847,0.0,3770.1236691391273
4,3,480,480,32,3,3,2,2,1,1,1,4,160,0.0001522880093644,19.10436345710487,0.0,3224.7713923746505
2,128,4,4,128,3,3,1,1,1,1,7,4,158,5.6671999725677046e-05,44.916510086148826,0.0,2861.569748464749
2,256,7,9,256,3,3,1,1,1,1,6,2,158,7.942399900426706e-05,21.403981576643446,0.0,1812.4222628511352
1,512,8,8,512,3,3,1,1,1,1,6,2,156,0.000157696003205,11.09921788032557,0.0,1869.5064555108045
2,256,16,12,416,1,1,1,1,0,0,0,1,155,3.148800225481468e-05,97.37247148288974,0.0,2602.536399001611
2,416,16,12,256,1,1,1,1,0,0,0,1,155,4.3488003542207625e-05,75.31716505768777,0.0,1882.9843940875257
4,384,16,16,96,1,1,1,1,0,0,0,1,150,4.073600128616728e-05,43.37485311398355,0.0,1855.7485667025949
4,384,16,16,192,1,1,1,1,0,0,0,1,150,4.380799870799393e-05,79.9934985778139,0.0,3451.2316576655467
4,384,16,16,48,1,1,1,1,0,0,0,1,150,4.102400321925701e-05,30.18636398496817,0.0,1228.0810268743064
4,64,16,16,64,3,3,1,1,1,1,6,2,150,2.9184001940854724e-05,50.083467669711624,0.0,1226.3858833526303
4,128,16,16,64,3,3,1,1,1,1,6,2,150,4.604800097258647e-05,51.1314623338257,0.0,1539.5579938900003
2,72,32,64,18,1,1,1,1,0,0,0,1,150,1.465599740993211e-05,15.69632064468243,0.0,1292.8561236752955
2,72,32,64,36,1,1,1,1,0,0,0,1,150,1.475200260698866e-05,31.253457194130686,0.0,2568.884578562028
4,72,32,32,144,3,3,2,2,1,1,0,1,150,6.998399613731652e-05,134.88518729178517,0.0,3036.181237537253
2,256,8,6,64,1,1,1,1,0,0,0,1,148,2.924799710929488e-05,16.923711340206186,0.0,107.76368679954325
2,256,8,6,128,1,1,1,1,0,0,0,1,148,2.8991999357271386e-05,25.03711235383833,0.0,217.43046839641224
2,32,16,12,256,3,3,2,2,1,1,0,1,148,3.1679998072120135e-05,38.69507509605309,0.0,447.6121484514662
2,64,16,12,256,3,3,2,2,1,1,0,1,148,5.654400032138146e-05,39.8803819131688,0.0,501.1341227883557
2,32,32,24,32,3,3,2,2,1,1,0,1,148,3.247999839319472e-05,27.70985492746373,0.0,218.29360685823028
2,64,32,24,64,3,3,2,2,1,1,0,1,148,5.8048003532475145e-05,50.3356070941337,0.0,488.1499151671472
2,384,8,6,48,1,1,1,1,0,0,0,1,147,4.038400256921777e-05,19.380252100840337,0.0,116.95720333576352
2,192,16,12,384,3,3,2,2,1,1,0,1,147,0.0001572159990355,42.88675425371527,0.0,810.5971960984951
1,160,14,14,160,1,1,1,1,0,0,0,1,146,2.111999967804226e-05,45.95652173913044,0.0,544.5151598158557
1,144,8,8,144,3,3,1,1,1,1,6,2,144,4.880000362330924e-05,11.333481745325022,0.0,534.1376652593045
2,80,32,32,40,1,1,1,1,0,0,0,1,141,1.4560000973285286e-05,30.48748841519926,0.0,1445.9779253194342
8,160,14,14,160,1,1,1,1,0,0,0,1,140,2.422400355924644e-05,71.37379466817924,0.0,3324.4909250048504
4,192,30,30,48,1,1,1,1,0,0,0,1,140,2.694400193786419e-05,31.528894529302452,0.0,3304.6173395227283
1,192,40,40,48,1,1,1,1,0,0,0,1,140,2.553600193471914e-05,30.584260731319556,0.0,1542.8570259635412
1,96,80,80,192,3,3,2,2,1,1,0,1,140,0.0002486720032106,223.35271317829458,0.0,2847.5099362122983
4,18,120,120,18,3,3,2,2,1,1,0,1,140,0.0001117439996785,19.994324465470633,0.0,745.5386619388125
2,17,16,16,140,1,1,1,1,0,0,0,1,136,8.383997410874486e-06,60.0383877159309,0.0,477.557399386456
2,140,16,16,17,1,1,1,1,0,0,0,1,136,1.9840001287720777e-05,14.838087585375654,0.0,238.27095227689233
2,128,4,3,128,3,3,1,1,1,1,7,4,135,5.673599671603052e-05,44.96798466671399,0.0,2858.2697649899656
1,256,4,4,256,3,3,1,1,1,1,6,2,132,8.102400615853682e-05,11.169314729162231,0.0,911.7724425456141
2,384,12,9,48,1,1,1,1,0,0,0,1,132,4.2399997108182e-05,25.723633104272484,0.0,259.9154894251956
2,192,24,18,384,3,3,2,2,1,1,0,1,132,0.0001612159996792,89.00689655172414,0.0,1844.4462124832419
1,64,64,64,32,1,1,1,1,0,0,0,1,132,1.4527997075570208e-05,15.656750029631386,0.0,1163.8416439684179
1,2048,8,8,512,1,1,1,1,0,0,0,1,130,0.0001831359996784,28.317727739078784,0.0,733.0644779603876
1,304,16,12,304,1,1,1,1,0,0,0,1,130,3.3119998067187666e-05,59.82316823577568,0.0,1129.6464427353435
2,512,20,20,128,1,1,1,1,0,0,0,1,130,5.590399581684249e-05,54.4127405441274,0.0,1877.5044335628356
1,256,2,2,256,3,3,1,1,1,1,6,2,129,7.846399637544772e-05,11.192925296718641,0.0,941.5204350095589
1,64,32,24,32,1,1,1,1,0,0,0,1,128,1.2640001931249786e-05,13.953802816901408,0.0,250.81515155168452
1,32,64,48,32,3,3,2,2,1,1,0,1,128,3.3951999678480154e-05,31.33917963224894,0.0,417.6588163962535
1,32,128,128,32,3,3,2,2,1,1,0,1,128,3.699199903347183e-05,35.0693257359924,0.0,2044.4568008224774
1,256,64,48,64,1,1,1,1,0,0,0,1,127,3.443199935483648e-05,31.191829625524502,0.0,2929.249125518258
2,128,1,1,2048,1,1,1,1,0,0,0,1,126,3.558399871392657e-05,31.111427554289783,0.0,943.0791707753223
2,2048,1,1,128,1,1,1,1,0,0,0,1,126,0.0001974720022455,15.427730696798493,0.0,84.96126949248232
2,256,8,8,32,1,1,1,1,0,0,0,1,123,2.953600321430334e-05,11.290233837689133,0.0,71.1419207519057
2,384,8,8,48,1,1,1,1,0,0,0,1,123,3.926400321008924e-05,21.522309711286088,0.0,160.39118493097962
2,192,16,16,384,3,3,2,2,1,1,0,1,123,0.0001553920016069,55.34659161976235,0.0,1093.482690504548
2,128,16,16,256,3,3,2,2,1,1,2,2,123,0.0001747519980736,36.6668737960604,0.0,432.2138850062764
2,3,256,192,64,3,3,2,2,1,1,1,4,123,7.311999196871834e-05,133.29262769437221,0.0,2782.053697257342
1,1024,16,16,512,1,1,1,1,0,0,0,1,122,0.0001048639996784,84.77136277322128,0.0,2561.09369110131
4,512,1,1,512,1,1,1,1,0,0,0,1,120,5.936000192760351e-05,15.552022778502788,0.0,282.66953259981835
2,256,1,1,256,1,1,1,1,0,0,0,1,120,2.85120016077089e-05,14.656529516994633,0.0,147.1245708286517
2,140,16,12,17,1,1,1,1,0,0,0,1,120,1.955200386177614e-05,14.35181347150259,0.0,181.33547973214866
2,17,16,12,140,1,1,1,1,0,0,0,1,120,8.639996118025152e-06,51.222707423580786,0.0,347.55571171325596
2,140,24,18,17,1,1,1,1,0,0,0,1,120,2.086399582020241e-05,15.44553903345725,0.0,382.3482361070857
2,17,24,18,140,1,1,1,1,0,0,0,1,120,9.408003245923148e-06,73.92857142857143,0.0,718.1630175274273
2,80,32,24,40,1,1,1,1,0,0,0,1,120,1.4784001944473116e-05,29.949016751638748,0.0,1068.051807575891
1,192,40,40,96,1,1,1,1,0,0,0,1,120,2.5856001290942648e-05,44.63336875664187,0.0,2287.1285986791518
2,80,48,36,40,1,1,1,1,0,0,0,1,120,1.577599773017644e-05,31.130551816958278,0.0,2252.0084376053383
4,36,60,60,18,1,1,1,1,0,0,0,1,120,1.3631999673006266e-05,17.690923508600708,0.0,2723.2395019426535
2,256,75,25,64,1,1,1,1,0,0,0,1,120,3.54240025851712e-05,31.55954902408029,0.0,3499.660087872051
1,48,80,80,192,3,3,2,2,1,1,0,1,120,0.0001308159987152,219.93323795898903,0.0,2707.6321205262793
2,128,150,25,32,1,1,1,1,0,0,0,1,120,2.2432002913773072e-05,15.94360480464625,0.0,2756.9468601498966
2,512,3,3,512,3,3,1,1,1,1,6,2,117,0.0001519040006762,21.673959450191738,0.0,3781.487238275215
2,256,16,16,32,1,1,1,1,0,0,0,1,117,3.0079996142404737e-05,14.504970178926442,0.0,279.4213124299977
2,128,32,32,256,3,3,2,2,1,1,0,1,117,0.0001193599987141,134.23111919927206,0.0,2531.174290003661
1,256,2,2,1024,1,1,1,1,0,0,0,1,115,2.8575997747622915e-05,15.60947731872842,0.0,587.2520059739978
1,1024,2,2,256,1,1,1,1,0,0,0,1,115,0.0001027519977521,15.42843691148776,0.0,163.2886986828156
1,256,4,4,1024,1,1,1,1,0,0,0,1,115,2.825599967832065e-05,15.44256120527307,0.0,594.337492609927
1,1024,4,4,256,1,1,1,1,0,0,0,1,115,9.619199711060464e-05,14.765626759770244,0.0,174.45642573263459
8,384,7,7,384,1,1,1,1,0,0,0,1,115,4.396799677570612e-05,101.1424957841484,0.0,2793.711995263566
1,256,8,8,1024,1,1,1,1,0,0,0,1,115,2.832000128774264e-05,29.581709651987836,0.0,1187.1457087309975
1,1024,8,8,256,1,1,1,1,0,0,0,1,115,9.606399711197122e-05,25.182141142582815,0.0,349.46303515634685
4,3,512,512,64,3,3,2,2,1,1,1,4,115,0.0002856319993465,12.965959644465384,0.0,3847.7436789802982
2,64,64,64,64,3,3,2,2,1,1,0,1,114,6.451200418053313e-05,66.63686646348346,0.0,2342.6030227968513
1,128,16,12,32,1,1,1,1,0,0,0,1,112,1.868799775042325e-05,11.475348837209303,0.0,84.49316085583531
1,64,32,24,128,3,3,2,2,1,1,0,1,112,5.718399613974103e-05,55.137235367372355,0.0,495.5254951185076
1,128,32,32,32,1,1,1,1,0,0,0,1,112,1.929600161216449e-05,14.9561263923619,0.0,436.43114098264994
1,64,64,64,128,3,3,2,2,1,1,0,1,112,6.326399774737984e-05,110.64305126042545,0.0,2388.815461891342
1,32,64,48,64,3,3,2,2,1,1,0,1,112,3.231999935603806e-05,57.95657860319121,0.0,877.4970471867172
2,16,1,1,256,1,1,1,1,0,0,0,1,111,7.007997413139927e-06,6.8172757475083055,0.0,37.4794658895739
2,256,1,1,16,1,1,1,1,0,0,0,1,111,2.627199871375168e-05,12.8812893081761,0.0,19.95737003921033
2,80,16,16,160,1,1,1,1,0,0,0,1,111,1.3567999999955053e-05,55.54716981132076,0.0,972.0754717013335
2,160,16,16,80,1,1,1,1,0,0,0,1,111,2.0607996767164787e-05,39.29824561403509,0.0,765.2175113461818
1,128,6,4,128,3,3,1,1,1,1,7,4,110,5.62240035439892e-05,38.733451284241355,0.0,2890.7454068588054
1,128,12,14,128,3,3,1,1,1,1,6,2,110,4.489599967851821e-05,20.4633103947845,0.0,805.4055652825024
2,1024,20,16,256,1,1,1,1,0,0,0,1,110,0.0001053119964638,90.91514143094842,0.0,3187.748511779439
1,160,32,24,160,1,1,1,1,0,0,0,1,110,2.2112001938077697e-05,64.0,0.0,1783.849337136459
1,64,48,56,64,3,3,1,1,1,1,6,2,110,2.8991995125603483e-05,93.76176041315819,0.0,3687.1352777510815
2,256,64,64,36,3,3,2,2,1,1,0,1,109,0.0002323199961458,69.09166508059675,0.0,2600.0926051191327
2,64,16,16,384,1,1,1,1,0,0,0,1,108,1.29599993473898e-05,100.6829268292683,0.0,1956.9778763228182
2,512,32,32,64,1,1,1,1,0,0,0,1,108,5.814400225182085e-05,30.89967027790862,0.0,2310.6218147511972
2,384,16,16,48,1,1,1,1,0,0,0,1,105,4.0320001283941845e-05,28.542422044960116,0.0,624.761884867115
2,192,32,32,384,3,3,2,2,1,1,0,1,105,0.0001778559964615,159.91904589808456,0.0,3821.4840630753047
1,32,64,64,32,3,3,2,2,1,1,0,1,104,3.289600353460055e-05,32.400087738539156,0.0,574.7548020571304
2,256,12,9,32,1,1,1,1,0,0,0,1,102,2.9823999357455187e-05,13.311399443929565,0.0,123.28755630424423
2,128,24,18,256,3,3,2,2,1,1,0,1,102,0.0001099840003216,80.38486688463335,0.0,1201.773636288093
2,2048,5,5,512,1,1,1,1,0,0,0,1,100,0.0001822079980731,29.017403093268406,0.0,736.7587011528602
32,512,8,8,3,1,1,1,1,0,0,0,1,100,5.043200225008837e-05,15.89378599575629,0.0,1330.8019710814156
4,144,16,16,18,1,1,1,1,0,0,0,1,100,2.060800418835922e-05,15.190623072177669,0.0,458.8322048838268
4,144,16,16,36,1,1,1,1,0,0,0,1,100,2.0128003862267823e-05,29.877451971688576,0.0,939.548309380604
4,144,16,16,72,1,1,1,1,0,0,0,1,100,1.932800129180452e-05,43.42275308400235,0.0,1468.6091733673443
4,72,30,30,36,1,1,1,1,0,0,0,1,100,1.4624000000008436e-05,31.274919229388537,0.0,2287.654266957105
4,72,30,30,18,1,1,1,1,0,0,0,1,100,1.4303999999962824e-05,15.716446181599519,0.0,1169.4161073855896
4,36,32,32,144,3,3,2,2,1,1,0,1,100,3.90400019317931e-05,134.72712706297068,0.0,2756.8260930938104
4,18,32,32,144,3,3,2,2,1,1,0,1,100,2.3199999999944145e-05,134.42394014962593,0.0,2379.211034488487
4,18,64,64,18,3,3,2,2,1,1,0,1,100,4.6496000967655416e-05,19.584686465121248,0.0,504.6999206732706
2,384,6,6,384,3,3,1,1,1,1,6,2,99,0.0001155199957498,21.703358160872142,0.0,2799.2643689182255
2,384,8,6,192,1,1,1,1,0,0,0,1,98,4.038400128468744e-05,30.455445544554454,0.0,350.9857257600299
2,384,8,6,96,1,1,1,1,0,0,0,1,98,4.0415996149901775e-05,22.28985507246377,0.0,175.3539359444249
2,96,16,12,384,3,3,2,2,1,1,0,1,98,8.256000064270588e-05,42.56,0.0,772.0185986412199
2,48,16,12,384,3,3,2,2,1,1,0,1,98,4.387199903615839e-05,41.95351970360391,0.0,726.8271494471701
2,160,16,16,40,1,1,1,1,0,0,0,1,98,2.1120000967501044e-05,27.927866621299763,0.0,497.4545226662987
2,48,32,24,48,3,3,2,2,1,1,0,1,98,4.451199871534471e-05,53.01149425287356,0.0,477.4464551885809
2,96,32,24,96,3,3,2,2,1,1,0,1,98,8.243199614437663e-05,67.51891525423729,0.0,773.2174274703415
2,384,16,16,96,1,1,1,1,0,0,0,1,97,4.131199967806815e-05,39.53092369477912,0.0,914.9372650694095
2,3,384,288,64,7,7,2,2,3,3,1,6,97,0.0002997439919367,235.70639237438743,0.0,3738.0865743478216
1,512,1,1,32,1,1,1,1,0,0,0,1,96,4.956799775011339e-05,11.63671875,0.0,21.15493963033036
1,32,1,1,512,1,1,1,1,0,0,0,1,96,1.5935998388369874e-05,18.249443207126948,0.0,131.63053540033485
1,128,16,12,64,1,1,1,1,0,0,0,1,96,1.855999646179928e-05,20.577147623019183,0.0,170.1517565749498
1,32,32,24,128,3,3,2,2,1,1,0,1,96,3.1808003217078253e-05,52.88019093078759,0.0,445.8108201016004
1,128,32,32,64,1,1,1,1,0,0,0,1,96,1.939199580894605e-05,29.066489949193727,0.0,868.5414418370483
1,32,64,64,128,3,3,2,2,1,1,0,1,96,3.504000032183603e-05,108.9723349317595,0.0,2158.3488386234467
2,160,16,12,80,1,1,1,1,0,0,0,1,95,2.1312001288161413e-05,37.048917401764236,0.0,554.9549214118096
2,80,16,12,160,1,1,1,1,0,0,0,1,95,1.3663999031578898e-05,50.34527687296417,0.0,723.934477537575
2,160,24,18,80,1,1,1,1,0,0,0,1,95,2.2239999999976284e-05,42.47191011235955,0.0,1196.5467625912042
2,80,24,18,160,1,1,1,1,0,0,0,1,95,1.4495998056005149e-05,63.59912216532553,0.0,1535.3644443115738
2,208,32,24,128,1,1,1,1,0,0,0,1,95,2.8383999677477556e-05,58.2707423580786,0.0,2888.441971941494
1,384,12,9,48,1,1,1,1,0,0,0,1,93,4.355199838967527e-05,24.04325513196481,0.0,144.5775218776809
1,192,24,18,384,3,3,2,2,1,1,0,1,93,0.0001583679980734,56.47908777602859,0.0,1072.885848574345
1,512,32,24,128,1,1,1,1,0,0,0,1,93,5.5423998390477145e-05,54.25223983459683,0.0,1818.0139096083815
1,128,32,24,128,3,3,1,1,1,1,6,2,93,4.643200684020652e-05,68.35196840676292,0.0,3053.6508251291716
2,512,24,18,512,3,3,2,2,1,1,0,1,92,0.0004597120041762,94.13642166697063,0.0,2299.4291869629765
1,48,64,64,48,3,3,2,2,1,1,0,1,92,4.41600028917835e-05,63.559000861326446,0.0,1283.339046396316
2,128,96,72,128,3,3,2,2,1,1,1,4,92,0.0008050239932776,103.24364373544425,0.0,1360.401331072318
2,512,5,5,2048,1,1,1,1,0,0,0,1,90,6.147199839003133e-05,31.09815078236131,0.0,2185.062004130032
1,196,6,7,196,3,3,1,1,1,1,6,2,90,6.300799480103067e-05,11.690004142747233,0.0,802.5434892775361
2,2048,8,6,256,1,1,1,1,0,0,0,1,90,0.0001826560025672,34.64998678530526,0.0,551.2431597366008
2,256,20,20,32,1,1,1,1,0,0,0,1,90,3.219200160707209e-05,15.01316944688323,0.0,407.9522659167277
1,96,24,28,96,3,3,1,1,1,1,6,2,90,3.734400261366206e-05,49.19095477386934,0.0,1610.5294502629679
2,72,32,64,144,3,3,2,2,1,1,0,1,90,7.148800193129988e-05,134.84136138412802,0.0,2972.304306451279
2,128,40,40,256,3,3,2,2,1,1,0,1,90,0.0001219520009658,166.16355034917774,0.0,3870.899995584203
2,64,300,25,64,1,1,1,1,0,0,1,2,90,3.292800260533859e-05,31.93072964771078,0.0,3762.922928702372
1,64,64,64,64,1,1,1,1,0,0,0,1,89,1.4304000975715376e-05,31.096045197740114,0.0,2364.1340669238
2,256,7,11,256,3,3,1,1,1,1,6,2,88,7.881599905090027e-05,21.313118295872343,0.0,1826.4035948720966
2,384,12,9,192,1,1,1,1,0,0,0,1,88,4.179199775115637e-05,50.95089725892329,0.0,791.3384805607892
2,384,12,9,96,1,1,1,1,0,0,0,1,88,4.163200192943882e-05,32.972434915773356,0.0,397.18983555069457
2,96,24,18,384,3,3,2,2,1,1,0,1,88,8.387199807281921e-05,88.44884287454325,0.0,1773.1614295259758
2,48,24,18,384,3,3,2,2,1,1,0,1,88,4.431999903536443e-05,87.35437330928765,0.0,1678.7177260683852
1,96,32,24,48,1,1,1,1,0,0,0,1,88,1.5775996781701037e-05,28.218070911170415,0.0,600.5356194664782
2,96,48,36,96,3,3,2,2,1,1,0,1,88,8.499199903666305e-05,85.29821088694328,0.0,1687.3373685226193
2,48,48,36,48,3,3,2,2,1,1,0,1,88,4.444799839351326e-05,62.1998001998002,0.0,1075.8013347790807
1,64,48,36,32,1,1,1,1,0,0,0,1,88,1.3087995807366264e-05,15.082002706359946,0.0,545.0172895062557
1,48,64,48,48,3,3,2,2,1,1,0,1,88,4.5184001285688725e-05,61.142331062419444,0.0,940.6911913634018
1,32,96,72,32,3,3,2,2,1,1,0,1,88,3.356799774991425e-05,33.79850847457627,0.0,950.4824278678195
2,256,8,6,256,1,1,1,1,0,0,0,1,85,2.864000321174278e-05,32.94180602006689,0.0,440.20553722671247
2,256,8,6,17,3,3,1,1,1,1,7,4,85,8.355200236448998e-05,90.3110072689512,0.0,3730.5950686883066
2,160,16,12,40,1,1,1,1,0,0,0,1,85,2.1215996462593025e-05,26.823529411764707,0.0,371.40277685721975
2,160,24,18,40,1,1,1,1,0,0,0,1,85,2.179199806950688e-05,29.495315161839862,0.0,813.5683540101006
2,256,32,24,17,3,3,1,1,1,1,6,2,85,7.702400001754738e-05,61.21149988856697,0.0,1825.7149975067964
4,256,64,64,256,3,3,2,2,1,1,1,4,85,0.0019115840054462,172.6296948224712,0.0,2567.7052339922097
2,256,14,14,256,3,3,1,1,1,1,6,2,84,8.038400072289788e-05,40.598500091457836,0.0,3534.2674841396984
2,256,8,8,128,1,1,1,1,0,0,0,1,82,2.84480035344086e-05,29.53846153846154,0.0,295.4510319092847
2,256,8,8,64,1,1,1,1,0,0,0,1,82,2.828799838958556e-05,19.188778492109876,0.0,148.56109443032142
2,384,8,8,96,1,1,1,1,0,0,0,1,82,4.079999967859204e-05,25.776536312849164,0.0,231.60470770685285
2,384,8,8,192,1,1,1,1,0,0,0,1,82,3.945599582374196e-05,36.77409713574097,0.0,478.987885248809
2,64,16,16,256,3,3,2,2,1,1,0,1,82,5.6831999357176085e-05,50.82968830721543,0.0,664.792800312231
2,96,16,16,384,3,3,2,2,1,1,0,1,82,7.987200096388912e-05,54.96613958109115,0.0,1063.9999871597304
2,32,16,16,256,3,3,2,2,1,1,0,1,82,3.132799967860987e-05,49.40200668896321,0.0,603.5219673763407
2,48,16,16,384,3,3,2,2,1,1,0,1,82,4.27200032128904e-05,54.221351616062684,0.0,995.2358802063716
2,32,32,32,32,3,3,2,2,1,1,0,1,82,3.25759996782884e-05,29.424701195219125,0.0,290.2003957932476
2,48,32,32,48,3,3,2,2,1,1,0,1,82,4.377600128589596e-05,56.83594351732991,0.0,647.2982266000051
2,64,32,32,64,3,3,2,2,1,1,0,1,82,5.7728003855310406e-05,54.42891388530334,0.0,654.4744574001837
2,96,32,32,96,3,3,2,2,1,1,0,1,82,8.102399775308158e-05,74.49910233393177,0.0,1048.8720670015052
2,160,8,8,960,1,1,1,1,0,0,0,1,81,2.236799612460238e-05,54.881567230632236,0.0,1763.4337819209175
2,384,16,16,64,1,1,1,1,0,0,0,1,81,4.159999646783874e-05,27.782105560259666,0.0,605.735436047001
2,96,16,16,576,1,1,1,1,0,0,0,1,81,1.7375999347161422e-05,129.3027042744984,0.0,3275.6686313583596
2,32,32,32,192,1,1,1,1,0,0,0,1,81,1.22879986936436e-05,82.64900662251655,0.0,2080.00022112806
4,512,1,1,128,1,1,1,1,0,0,0,1,80,5.340800289135138e-05,14.329689549628334,0.0,78.5428357718893
2,128,1,1,128,1,1,1,1,0,0,0,1,80,1.689600225255596e-05,11.806916426512968,0.0,62.075749299887605
4,512,1,1,128,1,1,1,1,0,0,0,1,80,5.2672000321082455e-05,14.329689549628334,0.0,79.64033973323367
4,128,7,7,32,3,3,1,1,1,1,7,4,80,5.395199026665911e-05,66.54429421308815,0.0,2919.1084744342725
2,1024,8,6,2048,1,1,1,1,0,0,0,1,80,0.0001131200032142,45.75509195318747,0.0,3561.260436292404
4,116,14,14,116,1,1,1,1,0,0,0,1,80,1.7920001938815178e-05,56.02049418604651,0.0,1376.5034225007964
2,116,16,12,116,1,1,1,1,0,0,0,1,80,1.721599710232036e-05,46.55661801711123,0.0,687.7919373257838
2,512,19,1,256,1,1,1,1,0,0,0,1,80,5.5616001605581896e-05,26.880098380815742,0.0,301.836585072221
2,116,24,18,116,1,1,1,1,0,0,0,1,80,1.808000322667279e-05,55.84733029246043,0.0,1473.5784980776746
1,96,64,64,48,1,1,1,1,0,0,0,1,80,1.7088002269888616e-05,31.307161551272902,0.0,2956.943427438423
2,256,64,128,256,3,3,2,2,1,1,1,4,80,0.0018860799996811,186.37818291396715,0.0,2602.426332302932
1,64,80,80,32,1,1,1,1,0,0,0,1,80,1.4335997388521183e-05,15.82943477260526,0.0,1842.8574785563108
1,32,160,160,32,3,3,2,2,1,1,0,1,80,3.8016000968181606e-05,35.42322154861484,0.0,3108.417429253141
32,3,300,17,192,1,1,1,1,0,0,1,2,80,0.0004810239928945,1.8349540761765792,0.0,586.2693008368325
2,64,300,25,64,9,1,1,1,4,0,5,7,80,0.0001409600045463,20.21855346687515,0.0,3722.1047607703968
2,256,16,16,64,1,1,1,1,0,0,0,1,78,3.1487999678665306e-05,27.45724440727577,0.0,533.8536639845561
2,256,16,16,128,1,1,1,1,0,0,0,1,78,2.9600001930129235e-05,49.595166163142,0.0,1135.8096556669113
2,32,32,32,256,3,3,2,2,1,1,0,1,78,3.5103997744038166e-05,130.51645681466755,0.0,2154.4139944244457
2,128,46,46,32,5,5,1,1,2,2,0,1,78,0.0003205759987132,335.4342986603625,0.0,2719.368347909024
2,3,384,288,64,3,3,2,2,1,1,1,4,78,9.350399968769336e-05,59.10183953541187,0.0,2493.7659220869664
1,192,16,12,48,1,1,1,1,0,0,0,1,77,2.409599742530208e-05,22.88475836431227,0.0,196.20719227980788
1,128,24,18,32,1,1,1,1,0,0,0,1,77,1.923199646127422e-05,14.170359428852782,0.0,191.54745621016644
1,96,32,24,192,3,3,2,2,1,1,0,1,77,8.220799935784822e-05,64.93896713615024,0.0,775.3242567374933
1,64,48,36,128,3,3,2,2,1,1,0,1,77,5.87519990356777e-05,86.95757575757575,0.0,1125.3333518039224
1,48,64,48,96,3,3,2,2,1,1,0,1,77,4.524799903501872e-05,81.92042091417296,0.0,1409.4484034673649
1,32,96,72,64,3,3,2,2,1,1,0,1,77,3.4304002900537065e-05,65.00560698917721,0.0,1860.1789471922227
48,512,14,14,512,3,3,2,2,1,1,1,4,75,0.003143967994228,164.57178097881152,0.0,3650.4251916909634
2,384,16,32,192,1,1,1,1,0,0,0,1,75,4.345599967730223e-05,79.98808153314823,0.0,3479.187065600283
2,384,16,32,48,1,1,1,1,0,0,0,1,75,4.316799646369632e-05,30.1840490797546,0.0,1167.086826519029
2,384,16,32,96,1,1,1,1,0,0,0,1,75,4.39360041778072e-05,43.38122520934332,0.0,1720.5883287443937
1,64,96,72,64,1,1,1,1,0,0,0,1,75,1.683199967364263e-05,31.556058890147224,0.0,3390.2966436815764
1,320,7,7,320,1,1,1,1,0,0,0,1,74,3.4944000000029974e-05,26.505299896587385,0.0,375.54029303997083
2,256,64,48,64,3,3,2,2,1,1,0,1,74,0.0002172160009628,65.57815365803954,0.0,2085.8644574604527
2,3,512,512,64,3,3,2,2,1,1,1,4,74,0.0001712959990125,19.684904501233277,0.0,3208.3930691218015
2,2048,8,8,256,1,1,1,1,0,0,0,1,72,0.0001803840028882,42.368491213896185,0.0,744.2483471397793
1,96,32,32,48,1,1,1,1,0,0,0,1,72,1.552000161427509e-05,29.11150442477876,0.0,813.9215648264621
1,64,32,32,32,1,1,1,1,0,0,0,1,72,1.2703995805806233e-05,14.439877568867512,0.0,332.73562622462924
2,256,64,64,32,1,1,1,1,0,0,0,1,72,3.504000322661509e-05,15.926508708899904,0.0,3837.895537003092
2,256,64,64,16,1,1,1,1,0,0,0,1,72,3.510399967785502e-05,15.94191892343444,0.0,3827.1650305635253
1,304,1,1,19,1,1,1,1,0,0,0,1,70,3.129599646551206e-05,13.326434075342465,0.0,19.894269884843336
2,512,1,1,128,1,1,1,1,0,0,0,1,70,5.4719999678611486e-05,14.532150776053214,0.0,76.65497121045372
